id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,counterpress,duel,ball_receipt,out,ball_recovery,clearance,shot,goalkeeper,interception,block,foul_committed,foul_won,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,related_events,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_deflected,block_deflection,shot_end_location_2,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_through_ball,pass_technique_id,pass_technique_name,related_events_4,pass_inswinging,shot_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_switch,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,pass_no_touch,pass_cut_back,clearance_head,player,position,location,dribble_overrun
6e34549f-1e2e-4ea4-94fd-8395c738d0a2,261,1,00:04:57.146,4,57,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,a0e23b0e-2397-4653-8899-8f0267fb510f,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,81.3,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17834ecb-302e-4a50-996a-2705c42bd755,262,1,00:04:57.146,4,57,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,0.80861,,0c06160a-72b3-4e9a-9de3-8b664a5e19bd,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,81.3,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e34549f-1e2e-4ea4-94fd-8395c738d0a2,81.6,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c06160a-72b3-4e9a-9de3-8b664a5e19bd,263,1,00:04:57.954,4,57,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,1.40943,,1ba29b00-74b4-44bd-850c-f4c660b55085,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,81.6,50.4,5213.0,Gerard Piqué Bernabéu,12.870509,2.8173852,1.0,Ground Pass,69.4,54.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba29b00-74b4-44bd-850c-f4c660b55085,264,1,00:04:59.364,4,59,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,0c06160a-72b3-4e9a-9de3-8b664a5e19bd,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e31cb00-78ad-419c-b8a1-7e0bf74a7dac,265,1,00:04:59.364,4,59,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,1.452668,,0fb836bc-00c2-4a2e-ad18-7754d37c7fdf,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ba29b00-74b4-44bd-850c-f4c660b55085,70.6,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fb836bc-00c2-4a2e-ad18-7754d37c7fdf,266,1,00:05:00.816,5,0,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,1.122342,,e93d5fc4-f0ac-4a6f-896e-74e4b134c77a,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,70.6,53.8,5470.0,Ivan Rakitić,10.049875,1.0269638,1.0,Ground Pass,75.8,62.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e93d5fc4-f0ac-4a6f-896e-74e4b134c77a,267,1,00:05:01.939,5,1,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,0fb836bc-00c2-4a2e-ad18-7754d37c7fdf,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c2269a0-3370-4b6f-a1df-6edd32b85c9c,268,1,00:05:01.939,5,1,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,1.125402,,5e41e0b6-9608-4b9b-88ab-915345ac1a41,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e93d5fc4-f0ac-4a6f-896e-74e4b134c77a,75.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e41e0b6-9608-4b9b-88ab-915345ac1a41,269,1,00:05:03.064,5,3,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,2.670547,,06dbe9c0-a21f-4563-978f-607153e40e7c,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.8,62.4,5506.0,Javier Alejandro Mascherano,26.673769,-2.3906636,1.0,Ground Pass,56.3,44.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06dbe9c0-a21f-4563-978f-607153e40e7c,270,1,00:05:05.735,5,5,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,5e41e0b6-9608-4b9b-88ab-915345ac1a41,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,56.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040b16cd-a46e-4e2b-9beb-082a9446e463,271,1,00:05:05.735,5,5,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,2.177973,,06dbe9c0-a21f-4563-978f-607153e40e7c,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,56.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbc80c7-acbe-41a3-880a-7cff48532afa,63.2,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cbc80c7-acbe-41a3-880a-7cff48532afa,272,1,00:05:07.913,5,7,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,1.224071,,574cc5e0-a08d-4ea2-b541-862d030fc069,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,63.2,44.9,5470.0,Ivan Rakitić,18.329485,1.2024474,1.0,Ground Pass,69.8,62.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574cc5e0-a08d-4ea2-b541-862d030fc069,273,1,00:05:09.137,5,9,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,4cbc80c7-acbe-41a3-880a-7cff48532afa,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.8,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55594420-fec0-4752-9b74-789a7e021e4e,274,1,00:05:09.137,5,9,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,1.294401,,574cc5e0-a08d-4ea2-b541-862d030fc069,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.8,62.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5ed1be96-cc4d-4877-b0b8-71924f0499d8,70.0,58.1,f95f3ca6-1b8b-4cf5-af56-faa1f0c14b0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ed1be96-cc4d-4877-b0b8-71924f0499d8,275,1,00:05:09.394,5,9,17,Pressure,18,217,Barcelona,4,From Throw In,213,Sevilla,1.342154,,55594420-fec0-4752-9b74-789a7e021e4e,,6356.0,Michael Krohn-Dehli,21.0,Left Wing,45.8,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea0334d-a264-4f1c-bf53-ac2be6c9b6f6,,,f95f3ca6-1b8b-4cf5-af56-faa1f0c14b0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05ffda60-d530-4b85-80f4-94a94757d7d1,276,1,00:05:10.431,5,10,22,Foul Committed,18,217,Barcelona,4,From Throw In,213,Sevilla,0.0,,9ea0334d-a264-4f1c-bf53-ac2be6c9b6f6,,6356.0,Michael Krohn-Dehli,21.0,Left Wing,50.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f95f3ca6-1b8b-4cf5-af56-faa1f0c14b0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f95f3ca6-1b8b-4cf5-af56-faa1f0c14b0f,277,1,00:05:10.431,5,10,21,Foul Won,18,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,05ffda60-d530-4b85-80f4-94a94757d7d1,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,70.0,58.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5ed1be96-cc4d-4877-b0b8-71924f0499d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ea0334d-a264-4f1c-bf53-ac2be6c9b6f6,278,1,00:05:10.431,5,10,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,2.114363,,05ffda60-d530-4b85-80f4-94a94757d7d1,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,70.0,58.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1b195db4-d1ff-4fe1-86b9-eae37d9f48fe,70.0,46.8,5ed1be96-cc4d-4877-b0b8-71924f0499d8,f95f3ca6-1b8b-4cf5-af56-faa1f0c14b0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b195db4-d1ff-4fe1-86b9-eae37d9f48fe,279,1,00:05:12.545,5,12,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,1.268141,,f8dc005d-9e29-414a-aa90-2544ff108688,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,70.0,46.8,10609.0,Jérémy Mathieu,22.631836,-2.1612499,1.0,Ground Pass,57.4,28.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8dc005d-9e29-414a-aa90-2544ff108688,280,1,00:05:13.814,5,13,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,1b195db4-d1ff-4fe1-86b9-eae37d9f48fe,,10609.0,Jérémy Mathieu,5.0,Left Center Back,57.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e10adb69-eca7-4e2d-b6b5-b143fe6beb95,281,1,00:05:13.814,5,13,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,1.232212,,34b96219-a374-4e2d-909e-715c2b40b4fe,,10609.0,Jérémy Mathieu,5.0,Left Center Back,57.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8dc005d-9e29-414a-aa90-2544ff108688,61.2,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34b96219-a374-4e2d-909e-715c2b40b4fe,282,1,00:05:15.046,5,15,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,1.018633,,e9602584-0f8a-4423-a86b-b757664c8f60,,10609.0,Jérémy Mathieu,5.0,Left Center Back,61.2,19.8,4320.0,Neymar da Silva Santos Junior,16.324827,0.055158716,1.0,Ground Pass,77.5,20.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9602584-0f8a-4423-a86b-b757664c8f60,283,1,00:05:16.064,5,16,42,Ball Receipt*,18,217,Barcelona,4,From Throw In,217,Barcelona,,,34b96219-a374-4e2d-909e-715c2b40b4fe,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.5,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395281a0-7b7c-4d76-8dde-09486e622a01,284,1,00:05:16.064,5,16,43,Carry,18,217,Barcelona,4,From Throw In,217,Barcelona,0.106835,,e9602584-0f8a-4423-a86b-b757664c8f60,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.5,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea2c36d9-a00e-4765-984e-bad72a64774d,77.5,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea2c36d9-a00e-4765-984e-bad72a64774d,285,1,00:05:16.171,5,16,30,Pass,18,217,Barcelona,4,From Throw In,217,Barcelona,1.03468,,a18ec08a-1e37-4681-9ca4-53064e77b190,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.5,20.7,5246.0,Luis Alberto Suárez Díaz,9.883825,0.47269714,1.0,Ground Pass,86.3,25.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c631bd2-43c9-43af-bcf8-3b7075bf7773,286,1,00:05:16.938,5,16,17,Pressure,18,217,Barcelona,4,From Throw In,213,Sevilla,0.203286,,,,6672.0,Jorge Andújar Moreno,2.0,Right Back,33.0,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
