id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,block_offensive,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name
4d3f85a1-3c13-4ff3-87ab-eff9bb960d28,722,1,00:16:37.667,16,37,38,Miscontrol,39,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,81955b84-8dc4-4c9d-8feb-59485ff2d231,4320,Neymar da Silva Santos Junior,21,Left Wing,98.9,23.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,961e08b3-650c-40bc-aae6-8b59fe8a5c8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a3825e2-a2af-4eff-8671-df6783df9ef3,723,1,00:16:39.131,16,39,30,Pass,39,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.314447,,38bcb973-047f-422a-8d06-5381b63b6805,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,16.3,45.9,26070.0,Antonio Rodríguez Martínez,3.224903,-3.0172377,1.0,Ground Pass,13.1,45.5,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,dc7b94ea-a73f-43b4-b4a9-dfd8657aa121,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc7b94ea-a73f-43b4-b4a9-dfd8657aa121,724,1,00:16:39.446,16,39,42,Ball Receipt*,39,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,5a3825e2-a2af-4eff-8671-df6783df9ef3,26070,Antonio Rodríguez Martínez,1,Goalkeeper,13.1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38bcb973-047f-422a-8d06-5381b63b6805,725,1,00:16:39.446,16,39,6,Block,39,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,5a3825e2-a2af-4eff-8671-df6783df9ef3,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,13.1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
ac403b34-ee26-4b76-8af7-2b4f7115df1d,726,1,00:16:39.773,16,39,6,Block,39,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,,6713,Diego Javier Llorente Ríos,3,Right Center Back,13.1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
ee4ff805-91db-4b0e-af24-b8a78ad7284e,754,1,00:17:21.714,17,21,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.490744,,832bc3c2-eded-4ccb-baa8-1dbaf27cb9e6,5211,Jordi Alba Ramos,6,Left Back,42.8,0.1,10609.0,Jérémy Mathieu,20.256603,2.1273024,2.0,Low Pass,32.1,17.3,,,67.0,Throw-in,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832bc3c2-eded-4ccb-baa8-1dbaf27cb9e6,755,1,00:17:23.205,17,23,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,ee4ff805-91db-4b0e-af24-b8a78ad7284e,10609,Jérémy Mathieu,5,Left Center Back,32.1,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80943c4d-210e-4e70-8621-21273a4864d5,756,1,00:17:26.775,17,26,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.768214,,4c34b2b3-6fd1-4183-b737-8626932b3c08,10609,Jérémy Mathieu,5,Left Center Back,27.9,18.1,4691.0,Claudio Andrés Bravo Muñoz,20.402206,2.5127964,1.0,Ground Pass,11.4,30.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c34b2b3-6fd1-4183-b737-8626932b3c08,757,1,00:17:28.543,17,28,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,80943c4d-210e-4e70-8621-21273a4864d5,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770bd92b-249b-4e7c-8018-26bbaee44c33,758,1,00:17:28.543,17,28,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,1.606853,,4c34b2b3-6fd1-4183-b737-8626932b3c08,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c967d2b6-289c-439b-9fe6-de80f44e4789,11.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c967d2b6-289c-439b-9fe6-de80f44e4789,759,1,00:17:30.150,17,30,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.238936,,08a18e71-a790-4d1b-9549-f7997a89a949,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.4,30.1,5203.0,Sergio Busquets i Burgos,17.801123,0.011235482,1.0,Ground Pass,29.2,30.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2874dd6-db51-4f2e-a7c0-ea262363db20,760,1,00:17:31.146,17,31,17,Pressure,41,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.346583,,03ae085c-7be4-46cf-804e-1f108e6382cc,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,87.3,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a18e71-a790-4d1b-9549-f7997a89a949,,,62de9774-5c0d-4243-91e1-7a0cb480a957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08a18e71-a790-4d1b-9549-f7997a89a949,761,1,00:17:31.389,17,31,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,b2874dd6-db51-4f2e-a7c0-ea262363db20,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.2,30.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,c967d2b6-289c-439b-9fe6-de80f44e4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62de9774-5c0d-4243-91e1-7a0cb480a957,762,1,00:17:31.389,17,31,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,0.039999,,03ae085c-7be4-46cf-804e-1f108e6382cc,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.2,30.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,08a18e71-a790-4d1b-9549-f7997a89a949,28.7,29.9,b2874dd6-db51-4f2e-a7c0-ea262363db20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ae085c-7be4-46cf-804e-1f108e6382cc,763,1,00:17:31.429,17,31,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.654164,,1ea7e317-fb19-4bda-a239-9033363f25d1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,28.7,29.9,4691.0,Claudio Andrés Bravo Muñoz,19.97248,3.0563724,1.0,Ground Pass,8.8,31.6,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,b2874dd6-db51-4f2e-a7c0-ea262363db20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea7e317-fb19-4bda-a239-9033363f25d1,764,1,00:17:33.083,17,33,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,03ae085c-7be4-46cf-804e-1f108e6382cc,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.8,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b61b26-12bb-45db-8d68-6b5d1cc36e71,765,1,00:17:33.083,17,33,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,1.247639,,1ea7e317-fb19-4bda-a239-9033363f25d1,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.8,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6172fdb7-c7bd-48cb-b37e-c1db3076b78a,10.1,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172fdb7-c7bd-48cb-b37e-c1db3076b78a,766,1,00:17:34.331,17,34,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.164736,,62b87e95-c4f4-4ee6-a088-b9ed7d658e46,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.1,32.7,5470.0,Ivan Rakitić,20.506096,0.6191157,1.0,Ground Pass,26.8,44.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b87e95-c4f4-4ee6-a088-b9ed7d658e46,767,1,00:17:35.496,17,35,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,6172fdb7-c7bd-48cb-b37e-c1db3076b78a,5470,Ivan Rakitić,13,Right Center Midfield,26.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9d81432-4244-4fd7-a9e2-262ad87a9136,768,1,00:17:35.496,17,35,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,0.039999,,62b87e95-c4f4-4ee6-a088-b9ed7d658e46,5470,Ivan Rakitić,13,Right Center Midfield,26.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83bfecc4-4f58-44fd-a5f0-e2c054cf209f,26.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83bfecc4-4f58-44fd-a5f0-e2c054cf209f,769,1,00:17:35.536,17,35,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.545809,,98142791-7a1f-4a99-ae47-d0fb85685405,5470,Ivan Rakitić,13,Right Center Midfield,26.8,44.6,4691.0,Claudio Andrés Bravo Muñoz,22.26971,-2.7402387,1.0,Ground Pass,6.3,35.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98142791-7a1f-4a99-ae47-d0fb85685405,770,1,00:17:37.082,17,37,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,83bfecc4-4f58-44fd-a5f0-e2c054cf209f,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.3,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bbb9105-1a92-4ae2-94f3-38b5f62bd769,771,1,00:17:37.082,17,37,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,3.673882,,98142791-7a1f-4a99-ae47-d0fb85685405,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.3,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20a67db-2808-42ab-ae34-0e0849dc5190,12.5,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f20a67db-2808-42ab-ae34-0e0849dc5190,772,1,00:17:40.756,17,40,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,4.274614,,3a4ab34d-433d-450f-940d-1099b00a57e5,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.5,34.8,3508.0,Sandro Ramírez Castillo,72.01007,0.2183677,3.0,High Pass,82.8,50.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,ab091b18-3859-4a4a-be91-8d85c94bd0a9,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab091b18-3859-4a4a-be91-8d85c94bd0a9,773,1,00:17:45.030,17,45,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,f20a67db-2808-42ab-ae34-0e0849dc5190,3508,Sandro Ramírez Castillo,17,Right Wing,80.7,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a4ab34d-433d-450f-940d-1099b00a57e5,774,1,00:17:45.030,17,45,30,Pass,41,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.666099,,14ebbbc4-dde7-4fbe-a259-9430e1236cef,10727,Răzvan Dincă Raț,6,Left Back,37.3,29.7,26848.0,Roberto Trashorras Gayoso,14.651279,0.14382756,3.0,High Pass,51.8,31.8,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,7f6702af-418a-4eed-bc12-4cd413909403,,,f20a67db-2808-42ab-ae34-0e0849dc5190,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14ebbbc4-dde7-4fbe-a259-9430e1236cef,775,1,00:17:46.696,17,46,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,360,Rayo Vallecano,,,3a4ab34d-433d-450f-940d-1099b00a57e5,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,50.3,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a0a187e-46e5-48e2-941a-6b17d29737d8,776,1,00:17:46.696,17,46,4,Duel,41,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,7f6702af-418a-4eed-bc12-4cd413909403,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,51.8,31.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,
7f6702af-418a-4eed-bc12-4cd413909403,777,1,00:17:46.696,17,46,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.226482,,3a4ab34d-433d-450f-940d-1099b00a57e5,6379,Sergi Roberto Carnicer,15,Left Center Midfield,68.3,48.3,3508.0,Sandro Ramírez Castillo,13.146863,0.23021959,2.0,Low Pass,81.1,51.3,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,5a0a187e-46e5-48e2-941a-6b17d29737d8,,,de75b340-ac6a-41e0-843a-859cb7cc957b,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
de75b340-ac6a-41e0-843a-859cb7cc957b,778,1,00:17:47.923,17,47,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,7f6702af-418a-4eed-bc12-4cd413909403,3508,Sandro Ramírez Castillo,17,Right Wing,81.1,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f216cee-f6c6-4a05-b60a-feb3c5dffaf1,779,1,00:17:47.923,17,47,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,0.59169,,de75b340-ac6a-41e0-843a-859cb7cc957b,3508,Sandro Ramírez Castillo,17,Right Wing,81.1,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43b7eb9-6a8c-4579-a153-d49ff584e25e,78.6,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f43b7eb9-6a8c-4579-a153-d49ff584e25e,780,1,00:17:48.514,17,48,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,1.415634,,3771df0e-6e4e-4fd9-8e91-a37eea6a289f,3508,Sandro Ramírez Castillo,17,Right Wing,78.6,53.6,5246.0,Luis Alberto Suárez Díaz,15.164762,0.6685618,1.0,Ground Pass,90.5,63.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771df0e-6e4e-4fd9-8e91-a37eea6a289f,781,1,00:17:49.930,17,49,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,f43b7eb9-6a8c-4579-a153-d49ff584e25e,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.5,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cc4dab-89e5-4b99-8618-437025e6c9cd,782,1,00:17:49.930,17,49,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,0.975768,,3771df0e-6e4e-4fd9-8e91-a37eea6a289f,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.5,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a88708-7f82-4aca-87b3-f6b64fcf3053,91.2,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a88708-7f82-4aca-87b3-f6b64fcf3053,783,1,00:17:50.906,17,50,30,Pass,41,217,Barcelona,4,From Throw In,217,Barcelona,0.878692,,7a140366-2efb-4759-8888-d2c41b9134ad,5246,Luis Alberto Suárez Díaz,23,Center Forward,91.2,63.0,3508.0,Sandro Ramírez Castillo,9.871676,-1.3356453,1.0,Ground Pass,93.5,53.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a140366-2efb-4759-8888-d2c41b9134ad,784,1,00:17:51.784,17,51,42,Ball Receipt*,41,217,Barcelona,4,From Throw In,217,Barcelona,,,a9a88708-7f82-4aca-87b3-f6b64fcf3053,3508,Sandro Ramírez Castillo,17,Right Wing,93.5,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ffc3874-cda9-418d-9f3e-c2c85ad13511,785,1,00:17:51.784,17,51,43,Carry,41,217,Barcelona,4,From Throw In,217,Barcelona,2.417469,,7a140366-2efb-4759-8888-d2c41b9134ad,3508,Sandro Ramírez Castillo,17,Right Wing,93.5,53.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,8cd6ba30-4e14-4a2f-ba06-d31c525e9373,97.2,59.0,c030edaa-0a43-447d-a281-2da44969448a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cd6ba30-4e14-4a2f-ba06-d31c525e9373,786,1,00:17:53.932,17,53,17,Pressure,41,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.270357,,9ffc3874-cda9-418d-9f3e-c2c85ad13511,6713,Diego Javier Llorente Ríos,3,Right Center Back,21.2,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c030edaa-0a43-447d-a281-2da44969448a,787,1,00:17:54.202,17,54,14,Dribble,41,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,984fb31d-9e3d-471e-9718-fa03d769465e,3508,Sandro Ramírez Castillo,17,Right Wing,97.2,59.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
ea3b2d8b-1747-442a-8e5f-cf220bd51a11,804,1,00:18:28.548,18,28,30,Pass,44,217,Barcelona,1,Regular Play,217,Barcelona,1.279692,,16f7be97-7577-4494-bd12-7987458ebe9c,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.8,67.7,5470.0,Ivan Rakitić,14.136477,0.43833655,3.0,High Pass,33.6,73.7,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,a515cdfd-c943-438f-b5e6-d0b11147c611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16f7be97-7577-4494-bd12-7987458ebe9c,805,1,00:18:29.828,18,29,42,Ball Receipt*,44,217,Barcelona,1,Regular Play,217,Barcelona,,,ea3b2d8b-1747-442a-8e5f-cf220bd51a11,5470,Ivan Rakitić,13,Right Center Midfield,33.6,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88c676e6-fa47-4f1c-bf0a-a2628e367130,806,1,00:18:29.828,18,29,43,Carry,44,217,Barcelona,1,Regular Play,217,Barcelona,2.438782,,16f7be97-7577-4494-bd12-7987458ebe9c,5470,Ivan Rakitić,13,Right Center Midfield,33.6,73.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,470990dd-4098-4f19-a084-3552558892d8,27.7,75.9,91aa3e3b-d0c7-413c-9665-93cae244836f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91aa3e3b-d0c7-413c-9665-93cae244836f,807,1,00:18:29.868,18,29,17,Pressure,44,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.737367,,88c676e6-fa47-4f1c-bf0a-a2628e367130,11542,Javier Guerra Rodríguez,23,Center Forward,88.6,11.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be810646-ce51-4ef6-a7e3-b429586c8aeb,808,1,00:18:31.518,18,31,17,Pressure,44,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.663714,,,7900,Tiago Manuel Dias Correia,21,Left Wing,93.7,6.8,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470990dd-4098-4f19-a084-3552558892d8,809,1,00:18:32.267,18,32,30,Pass,44,217,Barcelona,1,Regular Play,217,Barcelona,0.107207,,12f31411-eef9-4302-8668-90b3184fa2df,5470,Ivan Rakitić,13,Right Center Midfield,27.7,75.9,5213.0,Gerard Piqué Bernabéu,3.11127,-2.3561945,1.0,Ground Pass,25.5,73.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,e915f518-f89a-4598-955f-33f5f0d8fb7e,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e915f518-f89a-4598-955f-33f5f0d8fb7e,810,1,00:18:32.374,18,32,42,Ball Receipt*,44,217,Barcelona,1,Regular Play,217,Barcelona,,,470990dd-4098-4f19-a084-3552558892d8,5213,Gerard Piqué Bernabéu,3,Right Center Back,16.1,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f31411-eef9-4302-8668-90b3184fa2df,811,1,00:18:32.374,18,32,6,Block,44,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,470990dd-4098-4f19-a084-3552558892d8,7900,Tiago Manuel Dias Correia,21,Left Wing,94.6,6.4,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951d761-2731-4e82-8888-0f0420a98fa8,812,1,00:18:37.020,18,37,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,1.3,,27cf866b-1de6-4331-bc3d-4edd1cc9b5bc,4324,Daniel Alves da Silva,2,Right Back,23.8,80.0,3508.0,Sandro Ramírez Castillo,40.437237,-0.2269842,3.0,High Pass,63.2,70.9,,,67.0,Throw-in,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27cf866b-1de6-4331-bc3d-4edd1cc9b5bc,813,1,00:18:38.320,18,38,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,1951d761-2731-4e82-8888-0f0420a98fa8,3508,Sandro Ramírez Castillo,17,Right Wing,63.2,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8518a18a-e357-4284-85c8-ed811a1c0a9b,814,1,00:18:41.242,18,41,38,Miscontrol,45,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,3508,Sandro Ramírez Castillo,17,Right Wing,63.4,70.9,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36f07132-f72a-4040-9931-0b7858b719e5,829,1,00:18:52.478,18,52,30,Pass,47,217,Barcelona,6,From Counter,217,Barcelona,0.418883,,06104c87-4889-4d64-8b9b-5943d3091855,5470,Ivan Rakitić,13,Right Center Midfield,61.2,67.5,5203.0,Sergio Busquets i Burgos,4.110961,-0.32175055,1.0,Ground Pass,65.1,66.2,38.0,Left Foot,64.0,Interception,,,,True,,,,,,,,,,,,,,,,,,7987afa0-2707-4185-ad39-408af57bf7d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22b63f16-2e39-432b-b3e6-4cb8286b7ede,830,1,00:18:52.846,18,52,17,Pressure,47,217,Barcelona,6,From Counter,360,Rayo Vallecano,0.596459,,46e31d41-f82f-4e2c-a302-75109f55fed4,11542,Javier Guerra Rodríguez,23,Center Forward,58.2,14.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7987afa0-2707-4185-ad39-408af57bf7d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987afa0-2707-4185-ad39-408af57bf7d9,831,1,00:18:52.897,18,52,42,Ball Receipt*,47,217,Barcelona,6,From Counter,217,Barcelona,,,22b63f16-2e39-432b-b3e6-4cb8286b7ede,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.1,66.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,36f07132-f72a-4040-9931-0b7858b719e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e31d41-f82f-4e2c-a302-75109f55fed4,832,1,00:18:52.897,18,52,43,Carry,47,217,Barcelona,6,From Counter,217,Barcelona,0.619481,,22b63f16-2e39-432b-b3e6-4cb8286b7ede,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.1,66.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7987afa0-2707-4185-ad39-408af57bf7d9,66.6,66.2,99825696-1286-4a44-b826-6f20c5f4c8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
