id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper,foul_committed,foul_won,substitution,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,miscontrol_aerial_won,pass_miscommunication,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_no_touch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,clearance_head,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_first_time
f833b335-d218-49e8-8109-479930843397,25,1,00:00:18.920,0,18,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,07a7a474-2f59-4f19-8364-dca536640959,5506,Javier Alejandro Mascherano,5,Left Center Back,13.7,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac748ffa-e7c6-43cc-b930-c01fc19cd07c,26,1,00:00:18.920,0,18,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.341757,,e2b61e8d-5d1c-43b6-9bde-0e05c36bb8cd,5506,Javier Alejandro Mascherano,5,Left Center Back,13.7,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f833b335-d218-49e8-8109-479930843397,14.9,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2b61e8d-5d1c-43b6-9bde-0e05c36bb8cd,27,1,00:00:20.262,0,20,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.7365,,f70f10f2-c90f-4fdc-919b-b4d33d8dabf8,5506,Javier Alejandro Mascherano,5,Left Center Back,14.9,13.1,5211.0,Jordi Alba Ramos,13.083196,-0.801613,1.0,Ground Pass,24.0,3.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f70f10f2-c90f-4fdc-919b-b4d33d8dabf8,28,1,00:00:20.998,0,20,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,e2b61e8d-5d1c-43b6-9bde-0e05c36bb8cd,5211,Jordi Alba Ramos,6,Left Back,24.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff69e826-874b-4524-b608-6f36a2857474,29,1,00:00:20.998,0,20,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.091800004,,4c6cfa20-148c-4b45-9f90-6c9c55c8c78e,5211,Jordi Alba Ramos,6,Left Back,24.0,3.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7f8c5ad4-ea69-4f81-9a80-c4504baeb607,24.6,3.7,f70f10f2-c90f-4fdc-919b-b4d33d8dabf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f8c5ad4-ea69-4f81-9a80-c4504baeb607,30,1,00:00:21.055,0,21,17,Pressure,2,217,Barcelona,9,From Kick Off,220,Real Madrid,0.4876,,4c6cfa20-148c-4b45-9f90-6c9c55c8c78e,5695,James David Rodríguez Rubio,17,Right Wing,98.5,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff69e826-874b-4524-b608-6f36a2857474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6cfa20-148c-4b45-9f90-6c9c55c8c78e,31,1,00:00:21.090,0,21,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.108437,,7f8c5ad4-ea69-4f81-9a80-c4504baeb607,5211,Jordi Alba Ramos,6,Left Back,24.6,3.7,5506.0,Javier Alejandro Mascherano,15.24336,2.4770973,2.0,Low Pass,12.6,13.1,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,cde7d628-e84e-4d6f-857d-74842c0ea875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cde7d628-e84e-4d6f-857d-74842c0ea875,32,1,00:00:22.198,0,22,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,4c6cfa20-148c-4b45-9f90-6c9c55c8c78e,5506,Javier Alejandro Mascherano,5,Left Center Back,12.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b99187fc-0bb1-4406-8126-e9a6bb8c9989,33,1,00:00:22.198,0,22,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,2.579806,,c95e0e79-0c6c-4997-85c1-1d1e8cf239b6,5506,Javier Alejandro Mascherano,5,Left Center Back,12.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cde7d628-e84e-4d6f-857d-74842c0ea875,7.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95e0e79-0c6c-4997-85c1-1d1e8cf239b6,34,1,00:00:24.778,0,24,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.229017,,020fec1d-7b36-481c-97b6-f643dfd3445e,5506,Javier Alejandro Mascherano,5,Left Center Back,7.4,12.2,4691.0,Claudio Andrés Bravo Muñoz,16.227446,1.8008285,1.0,Ground Pass,3.7,28.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020fec1d-7b36-481c-97b6-f643dfd3445e,35,1,00:00:26.007,0,26,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,c95e0e79-0c6c-4997-85c1-1d1e8cf239b6,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5ca8250-787d-4e64-b9e0-db3fc19fd838,36,1,00:00:26.007,0,26,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.604539,,020fec1d-7b36-481c-97b6-f643dfd3445e,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.7,28.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4c84819b-f0fb-4bd8-9b2a-24bb5073222c,5.2,35.1,9d3d26ce-12d5-4bfd-9bc9-412ac763a1e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c84819b-f0fb-4bd8-9b2a-24bb5073222c,37,1,00:00:27.179,0,27,17,Pressure,2,217,Barcelona,9,From Kick Off,220,Real Madrid,0.6967,,9d3d26ce-12d5-4bfd-9bc9-412ac763a1e3,5695,James David Rodríguez Rubio,17,Right Wing,115.5,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ca8250-787d-4e64-b9e0-db3fc19fd838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d3d26ce-12d5-4bfd-9bc9-412ac763a1e3,38,1,00:00:27.612,0,27,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,4.847301,,1a94ba17-66e5-4115-b7c4-f19ed1f1b6f0,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.2,35.1,,,75.1998,0.40890783,3.0,High Pass,74.2,65.0,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,4c84819b-f0fb-4bd8-9b2a-24bb5073222c,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a94ba17-66e5-4115-b7c4-f19ed1f1b6f0,39,1,00:00:32.459,0,32,9,Clearance,2,217,Barcelona,9,From Kick Off,220,Real Madrid,0.0,,9d3d26ce-12d5-4bfd-9bc9-412ac763a1e3,5201,Sergio Ramos García,5,Left Center Back,45.9,15.1,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49bd0163-3557-48e6-b126-5eb6fc4afbed,40,1,00:01:13.600,1,13,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.9389,,2eeffa63-b045-471c-868e-b2b4bd54b8c2,4324,Daniel Alves da Silva,2,Right Back,75.2,80.0,5470.0,Ivan Rakitić,8.411897,-1.0752447,2.0,Low Pass,79.2,72.6,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eeffa63-b045-471c-868e-b2b4bd54b8c2,41,1,00:01:14.539,1,14,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,49bd0163-3557-48e6-b126-5eb6fc4afbed,5470,Ivan Rakitić,13,Right Center Midfield,79.2,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8cc30a9-d94e-4ee0-ae87-66654bf03f2b,42,1,00:01:14.539,1,14,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.3595,,2eeffa63-b045-471c-868e-b2b4bd54b8c2,5470,Ivan Rakitić,13,Right Center Midfield,79.2,72.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4916a21b-996a-451d-bc7e-5194648c6ab6,71.4,71.1,d12eb6d1-6d7b-4ab5-92fe-7bfbe4d2b26a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d12eb6d1-6d7b-4ab5-92fe-7bfbe4d2b26a,43,1,00:01:15.589,1,15,17,Pressure,3,217,Barcelona,4,From Throw In,220,Real Madrid,0.5416,,4916a21b-996a-451d-bc7e-5194648c6ab6,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,48.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8cc30a9-d94e-4ee0-ae87-66654bf03f2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916a21b-996a-451d-bc7e-5194648c6ab6,44,1,00:01:15.898,1,15,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,2.471455,,066b8ecb-070d-4431-beca-89841ccab2db,5470,Ivan Rakitić,13,Right Center Midfield,71.4,71.1,5506.0,Javier Alejandro Mascherano,28.701393,-2.2896264,1.0,Ground Pass,52.5,49.5,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,d12eb6d1-6d7b-4ab5-92fe-7bfbe4d2b26a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
066b8ecb-070d-4431-beca-89841ccab2db,45,1,00:01:18.370,1,18,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,4916a21b-996a-451d-bc7e-5194648c6ab6,5506,Javier Alejandro Mascherano,5,Left Center Back,52.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd112f8c-edc7-4444-b0fc-d9f0cd302a95,46,1,00:01:18.370,1,18,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,0.156845,,066b8ecb-070d-4431-beca-89841ccab2db,5506,Javier Alejandro Mascherano,5,Left Center Back,52.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fc53660-9ba3-4acb-ac2e-a42d44272540,52.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fc53660-9ba3-4acb-ac2e-a42d44272540,47,1,00:01:18.526,1,18,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.694408,,32182b07-1a37-496c-b8d4-7cd33ec5e22f,5506,Javier Alejandro Mascherano,5,Left Center Back,52.5,49.5,5211.0,Jordi Alba Ramos,21.44015,-1.4209839,1.0,Ground Pass,55.7,28.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32182b07-1a37-496c-b8d4-7cd33ec5e22f,48,1,00:01:20.221,1,20,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,6fc53660-9ba3-4acb-ac2e-a42d44272540,5211,Jordi Alba Ramos,6,Left Back,55.7,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9813af4-cab3-45ff-ad06-899b3e8f682c,49,1,00:01:20.221,1,20,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.464792,,32182b07-1a37-496c-b8d4-7cd33ec5e22f,5211,Jordi Alba Ramos,6,Left Back,55.7,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe5fe0c-b407-4646-ab27-13a28ecada8b,58.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fe5fe0c-b407-4646-ab27-13a28ecada8b,50,1,00:01:21.686,1,21,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.281902,,0f1b0884-5e6a-4f29-a89c-26116590e428,5211,Jordi Alba Ramos,6,Left Back,58.0,20.1,4320.0,Neymar da Silva Santos Junior,17.29046,-1.0502155,1.0,Ground Pass,66.6,5.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1b0884-5e6a-4f29-a89c-26116590e428,51,1,00:01:22.968,1,22,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,3fe5fe0c-b407-4646-ab27-13a28ecada8b,4320,Neymar da Silva Santos Junior,21,Left Wing,66.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915ada84-d43a-4876-9dda-cd296c0a4d01,52,1,00:01:22.968,1,22,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.384998,,0f1b0884-5e6a-4f29-a89c-26116590e428,4320,Neymar da Silva Santos Junior,21,Left Wing,66.6,5.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,859e3fcf-306e-4d56-ae88-962a520fa0b8,66.6,4.3,8bf42995-4aaf-4ddd-b18d-998a02e0f410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859e3fcf-306e-4d56-ae88-962a520fa0b8,53,1,00:01:23.736,1,23,17,Pressure,3,217,Barcelona,4,From Throw In,220,Real Madrid,0.365,,915ada84-d43a-4876-9dda-cd296c0a4d01,3063,Danilo Luiz da Silva,2,Right Back,50.5,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bf42995-4aaf-4ddd-b18d-998a02e0f410,54,1,00:01:24.353,1,24,3,Dispossessed,3,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,9da54508-dd36-496e-8d2a-7aaf059dbeb0,4320,Neymar da Silva Santos Junior,21,Left Wing,66.6,4.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9da54508-dd36-496e-8d2a-7aaf059dbeb0,55,1,00:01:24.353,1,24,4,Duel,3,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,8bf42995-4aaf-4ddd-b18d-998a02e0f410,3063,Danilo Luiz da Silva,2,Right Back,53.5,75.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Success Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63c084a6-a99f-4e53-885a-3ff97ccc8986,65,1,00:01:39.056,1,39,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.017702,,04e112ed-3aa4-4d24-b5d3-5bd0096fcbd5,5470,Ivan Rakitić,13,Right Center Midfield,50.0,25.3,5213.0,Gerard Piqué Bernabéu,17.265284,2.6598122,1.0,Ground Pass,34.7,33.3,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,b30c1597-1ee9-44bc-ae58-63454b1f6cd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04e112ed-3aa4-4d24-b5d3-5bd0096fcbd5,66,1,00:01:41.074,1,41,42,Ball Receipt*,5,217,Barcelona,1,Regular Play,217,Barcelona,,,63c084a6-a99f-4e53-885a-3ff97ccc8986,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.7,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8a1237a-aef1-4141-b720-0714a1874ccf,67,1,00:01:41.074,1,41,43,Carry,5,217,Barcelona,1,Regular Play,217,Barcelona,0.727998,,04e112ed-3aa4-4d24-b5d3-5bd0096fcbd5,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.7,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2a34fc3-d198-4896-b034-883c18493f5a,35.1,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
