id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,ball_recovery,block,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,related_events_2,carry_end_location_0,carry_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_aerial_won,related_events_3,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,block_save_block,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_open_goal,shot_end_location_2,shot_first_time
62c221a3-7e3c-49ec-b9fe-ed7727ade8f5,2378,2,00:16:04.256,61,4,9,Clearance,121,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,a7b8ffab-def8-4a42-af36-445c50f7d2e0,7577,Carles Planas Antolínez,6,Left Back,19.6,34.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f7bc21e-d2bf-40b7-8f10-85cffea35d10,2379,2,00:16:06.534,61,6,30,Pass,121,217,Barcelona,4,From Throw In,209,Celta Vigo,1.6022,,c1ba23d3-e3d9-4c99-b27f-87e926582cfc,6797,Daniel Wass,13,Right Center Midfield,36.3,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6038.0,John Guidetti,13.931619,-0.4058343,3.0,High Pass,49.1,65.7,66.0,Recovery,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1ba23d3-e3d9-4c99-b27f-87e926582cfc,2380,2,00:16:08.136,61,8,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,209,Celta Vigo,,,5f7bc21e-d2bf-40b7-8f10-85cffea35d10,6038,John Guidetti,23,Center Forward,49.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460d559-43ba-4c49-a9e7-c16bb9fe9d39,2381,2,00:16:08.136,61,8,4,Duel,121,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,a2a8b25c-5fb4-42e4-8710-50663351fee4,5506,Javier Alejandro Mascherano,5,Left Center Back,71.0,14.4,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2a8b25c-5fb4-42e4-8710-50663351fee4,2382,2,00:16:08.136,61,8,30,Pass,121,217,Barcelona,4,From Throw In,209,Celta Vigo,0.6336,,5460d559-43ba-4c49-a9e7-c16bb9fe9d39,6038,John Guidetti,23,Center Forward,49.1,65.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9.402127,0.5112307,2.0,Low Pass,57.3,70.3,,,,575ef829-214c-4a2c-a305-f175aa0fa784,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575ef829-214c-4a2c-a305-f175aa0fa784,2383,2,00:16:08.770,61,8,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,2.2287,,1cd63dfa-0e91-4cbe-ab4a-1718b0a3c430,5211,Jordi Alba Ramos,6,Left Back,62.8,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,25.019192,2.145496,2.0,Low Pass,49.2,30.8,66.0,Recovery,,a2a8b25c-5fb4-42e4-8710-50663351fee4,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cd63dfa-0e91-4cbe-ab4a-1718b0a3c430,2384,2,00:16:10.999,61,10,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,575ef829-214c-4a2c-a305-f175aa0fa784,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.2,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e972d88-d669-4460-ad5e-0c33fe851310,2385,2,00:16:10.999,61,10,43,Carry,121,217,Barcelona,4,From Throw In,217,Barcelona,1.329505,,1cd63dfa-0e91-4cbe-ab4a-1718b0a3c430,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.2,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ac68051-d971-44d2-9eaa-d2e2028ac0d1,,,,,,,,,,,,,,,48.8,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ac68051-d971-44d2-9eaa-d2e2028ac0d1,2386,2,00:16:12.328,61,12,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,1.339895,,b1165dbe-4eb9-42fd-bf4d-47413eccd96a,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.8,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.289539,0.8919696,1.0,Ground Pass,58.4,46.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1165dbe-4eb9-42fd-bf4d-47413eccd96a,2387,2,00:16:13.668,61,13,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,2ac68051-d971-44d2-9eaa-d2e2028ac0d1,5470,Ivan Rakitić,13,Right Center Midfield,58.4,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c18ca788-29a6-4025-ba60-ba1c010e3c5b,2388,2,00:16:13.668,61,13,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,1.3621,,4f5c5705-2efb-449a-a7ce-7992a6e72702,5470,Ivan Rakitić,13,Right Center Midfield,58.4,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,33.22123,-1.946831,1.0,Ground Pass,46.2,15.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f5c5705-2efb-449a-a7ce-7992a6e72702,2389,2,00:16:15.030,61,15,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,c18ca788-29a6-4025-ba60-ba1c010e3c5b,5211,Jordi Alba Ramos,6,Left Back,46.2,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fdd7efe-929e-464e-86a0-60a076871371,2390,2,00:16:15.030,61,15,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,1.3913,,574957b6-1b9c-4e0b-862f-4a2112b6a503,5211,Jordi Alba Ramos,6,Left Back,46.2,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,10.123734,1.9769851,1.0,Ground Pass,42.2,24.7,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574957b6-1b9c-4e0b-862f-4a2112b6a503,2391,2,00:16:16.421,61,16,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,9fdd7efe-929e-464e-86a0-60a076871371,5506,Javier Alejandro Mascherano,5,Left Center Back,42.2,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05a154cd-49ba-4700-aef8-7656f35ff009,2392,2,00:16:16.421,61,16,43,Carry,121,217,Barcelona,4,From Throw In,217,Barcelona,2.1342,,08eb7da5-b9d5-44f7-84d6-5f1ee6296c3c,5506,Javier Alejandro Mascherano,5,Left Center Back,42.2,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574957b6-1b9c-4e0b-862f-4a2112b6a503,,,,,,,,,,,,,,,51.1,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08eb7da5-b9d5-44f7-84d6-5f1ee6296c3c,2393,2,00:16:18.556,61,18,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,1.3675,,4c4a8fcb-855c-48dd-bac0-13fc785d9595,5506,Javier Alejandro Mascherano,5,Left Center Back,51.1,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,23.3,0.0,1.0,Ground Pass,74.4,22.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c633cb5-e190-4601-84ea-35fbdffe5929,2394,2,00:16:19.631,61,19,17,Pressure,121,217,Barcelona,4,From Throw In,209,Celta Vigo,1.797204,,4c4a8fcb-855c-48dd-bac0-13fc785d9595,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,41.5,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f874420-ff3b-430c-aac4-154ea52897a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4a8fcb-855c-48dd-bac0-13fc785d9595,2395,2,00:16:19.923,61,19,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,08eb7da5-b9d5-44f7-84d6-5f1ee6296c3c,4320,Neymar da Silva Santos Junior,21,Left Wing,74.4,22.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c633cb5-e190-4601-84ea-35fbdffe5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f874420-ff3b-430c-aac4-154ea52897a8,2396,2,00:16:19.923,61,19,43,Carry,121,217,Barcelona,4,From Throw In,217,Barcelona,2.953846,,2c633cb5-e190-4601-84ea-35fbdffe5929,4320,Neymar da Silva Santos Junior,21,Left Wing,74.4,22.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c4a8fcb-855c-48dd-bac0-13fc785d9595,,,,,,,,,,,,,,79ec0b0f-545c-4723-a5ac-910de631b12d,60.7,21.1,,,,,,,,d0084332-1a64-48b5-a022-14c0f481aaa3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79ec0b0f-545c-4723-a5ac-910de631b12d,2397,2,00:16:22.877,61,22,22,Foul Committed,121,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,5f874420-ff3b-430c-aac4-154ea52897a8,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,59.4,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0084332-1a64-48b5-a022-14c0f481aaa3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0084332-1a64-48b5-a022-14c0f481aaa3,2398,2,00:16:22.877,61,22,21,Foul Won,121,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,79ec0b0f-545c-4723-a5ac-910de631b12d,4320,Neymar da Silva Santos Junior,21,Left Wing,60.7,21.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fd97544-eb18-4119-9928-ae5df6ad19ff,2399,2,00:16:29.028,61,29,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,1.4633,,2851006a-c799-41bb-803c-a6281d00d3e2,4320,Neymar da Silva Santos Junior,21,Left Wing,56.7,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,3.7215588,0.53581125,1.0,Ground Pass,59.9,20.1,62.0,Free Kick,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851006a-c799-41bb-803c-a6281d00d3e2,2400,2,00:16:30.491,61,30,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,2fd97544-eb18-4119-9928-ae5df6ad19ff,5216,Andrés Iniesta Luján,15,Left Center Midfield,59.9,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa5e1404-da4c-4f9c-a292-7705c13fdcd3,2401,2,00:16:30.491,61,30,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,0.2335,,140bf986-ba67-4eb8-ab31-638453e862dc,5216,Andrés Iniesta Luján,15,Left Center Midfield,59.9,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851006a-c799-41bb-803c-a6281d00d3e2,,,,,,,,,,,,,,,57.6,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140bf986-ba67-4eb8-ab31-638453e862dc,2402,2,00:16:30.725,61,30,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.3536,,cee17c96-0e12-42fd-9cd3-ef950293dba1,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.6,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,35.37061,1.922949,1.0,Ground Pass,45.4,54.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee17c96-0e12-42fd-9cd3-ef950293dba1,2403,2,00:16:33.078,61,33,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,140bf986-ba67-4eb8-ab31-638453e862dc,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.4,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2f67242-645e-4a9e-b5d4-7d0e1f83cfa0,2404,2,00:16:33.078,61,33,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,1.4324,,ae1dd379-62ad-4df0-b253-b428f20828a8,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.4,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cee17c96-0e12-42fd-9cd3-ef950293dba1,,,,,,,,,,,,,,,48.3,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae1dd379-62ad-4df0-b253-b428f20828a8,2405,2,00:16:34.511,61,34,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,1.9527,,1790d24b-697e-4403-9ec7-aede2bb696df,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.3,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.714108,-1.5394477,1.0,Ground Pass,49.2,24.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790d24b-697e-4403-9ec7-aede2bb696df,2406,2,00:16:36.464,61,36,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,ae1dd379-62ad-4df0-b253-b428f20828a8,5506,Javier Alejandro Mascherano,5,Left Center Back,49.2,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa86ef10-103f-434b-b779-616bf8edeb05,2407,2,00:16:36.464,61,36,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.5775,,1790d24b-697e-4403-9ec7-aede2bb696df,5506,Javier Alejandro Mascherano,5,Left Center Back,49.2,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af9bfd8-1a53-43cf-b438-6b0b414e911f,,,,,,,,,,,,,,,48.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af9bfd8-1a53-43cf-b438-6b0b414e911f,2408,2,00:16:39.041,61,39,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.0002,,2610a243-4b2f-49b8-893f-8d3873306044,5506,Javier Alejandro Mascherano,5,Left Center Back,48.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,38.873127,1.689408,2.0,Low Pass,43.5,65.0,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610a243-4b2f-49b8-893f-8d3873306044,2409,2,00:16:41.041,61,41,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,3af9bfd8-1a53-43cf-b438-6b0b414e911f,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.5,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b81f0b97-4a35-4682-a63f-fb1b42d4a7ca,2410,2,00:16:41.041,61,41,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.5921,,141acc6f-ca23-40bf-9a81-d99e567b6e04,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.5,65.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610a243-4b2f-49b8-893f-8d3873306044,,,,,,,,,,,,,,5c1ee05d-e4cd-4d94-9612-3eb45115d3c0,42.9,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1ee05d-e4cd-4d94-9612-3eb45115d3c0,2411,2,00:16:42.544,61,42,17,Pressure,122,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.933629,,b81f0b97-4a35-4682-a63f-fb1b42d4a7ca,6038,John Guidetti,23,Center Forward,70.7,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141acc6f-ca23-40bf-9a81-d99e567b6e04,2412,2,00:16:43.633,61,43,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,1.8041,,f5d4ff41-2fab-4692-a6ba-fd051fa648ce,5213,Gerard Piqué Bernabéu,3,Right Center Back,42.9,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,25.720032,-2.2127423,1.0,Ground Pass,27.5,49.5,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5d4ff41-2fab-4692-a6ba-fd051fa648ce,2413,2,00:16:45.437,61,45,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,141acc6f-ca23-40bf-9a81-d99e567b6e04,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,27.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616c30a7-3046-4a17-b1e3-edf4c9bd2357,2414,2,00:16:45.437,61,45,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,1.1441,,a417bc6a-d7d8-4c2a-aa11-2aafcc1a4c04,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,27.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d4ff41-2fab-4692-a6ba-fd051fa648ce,,,,,,,,,,,,,,,27.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a417bc6a-d7d8-4c2a-aa11-2aafcc1a4c04,2415,2,00:16:46.582,61,46,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.003945,,12eff6a4-8e24-4512-ba0c-0ebe9f75a9cf,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,27.5,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.034443,-1.1598157,1.0,Ground Pass,38.7,23.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12eff6a4-8e24-4512-ba0c-0ebe9f75a9cf,2416,2,00:16:48.585,61,48,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,a417bc6a-d7d8-4c2a-aa11-2aafcc1a4c04,5506,Javier Alejandro Mascherano,5,Left Center Back,38.7,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a190aa4c-d0ba-4d3e-ac51-f2fb2e50a5e5,2417,2,00:16:48.585,61,48,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.100055,,12eff6a4-8e24-4512-ba0c-0ebe9f75a9cf,5506,Javier Alejandro Mascherano,5,Left Center Back,38.7,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca29ef97-9a1b-4fb2-bb31-af6b6031ecea,,,,,,,,,,,,,,,46.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
