id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,substitution,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_miscommunication,location,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cross,clearance_right_foot,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_goal_assist,pass_through_ball,shot_one_on_one
8d771621-f532-415d-b529-673bbb7c5391,547,1,00:10:07.083,10,7,23,Goal Keeper,20,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,5e8ba3db-ecc3-475f-890d-44f3993858d9,5597,Keylor Navas Gamboa,1,Goalkeeper,6.0,36.7,,,,,,,,,,,,,,,55.0,No Touch,26.0,Goal Conceded,44.0,Set,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0520a3ae-560c-44c4-97b6-cf864cb5d45c,568,1,00:11:28.934,11,28,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,0.690032,,486452b9-629c-4fd5-9b08-8d16f1d6dd5e,5216,Andrés Iniesta Luján,15,Left Center Midfield,45.8,14.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,b52c8f6b-4b8c-45f6-a3f6-90f4060ec3fc,4320.0,Neymar da Silva Santos Junior,9.305912,-2.063282,1.0,Ground Pass,41.4,6.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b52c8f6b-4b8c-45f6-a3f6-90f4060ec3fc,569,1,00:11:29.624,11,29,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,0520a3ae-560c-44c4-97b6-cf864cb5d45c,4320,Neymar da Silva Santos Junior,21,Left Wing,41.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77cdfe76-d3e2-4613-9a8b-6110c0532453,570,1,00:11:29.624,11,29,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,1.222768,,56ccc27a-eafc-4752-aa04-522bc346b58b,4320,Neymar da Silva Santos Junior,21,Left Wing,41.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,b52c8f6b-4b8c-45f6-a3f6-90f4060ec3fc,,,,,,,,,,,,,,42.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56ccc27a-eafc-4752-aa04-522bc346b58b,571,1,00:11:30.846,11,30,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,0.521007,,4f902e12-6da1-4b9a-ab17-1ce44ef5f7b1,4320,Neymar da Silva Santos Junior,21,Left Wing,42.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,8.769264,2.340067,1.0,Ground Pass,36.6,12.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f902e12-6da1-4b9a-ab17-1ce44ef5f7b1,572,1,00:11:31.367,11,31,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,56ccc27a-eafc-4752-aa04-522bc346b58b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,36.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7564d5a2-be78-4e83-9b1e-6b2ebcb96fac,573,1,00:11:31.367,11,31,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,1.239193,,4f902e12-6da1-4b9a-ab17-1ce44ef5f7b1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,36.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,8f544e3c-8b63-4f18-a0ee-0ebb11bf184c,,,,,,,,,,,,,,35.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f544e3c-8b63-4f18-a0ee-0ebb11bf184c,574,1,00:11:32.607,11,32,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,2.486718,,a253e95b-8ab7-4982-970d-2f4e8aa14b7f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,28.012854,2.6428158,1.0,Ground Pass,10.5,25.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a253e95b-8ab7-4982-970d-2f4e8aa14b7f,575,1,00:11:35.093,11,35,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,8f544e3c-8b63-4f18-a0ee-0ebb11bf184c,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711b6dfd-bf9c-40f7-8cf4-b69201084b2c,576,1,00:11:35.093,11,35,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,1.772682,,9b5c339d-2adc-4a28-8ad6-0856f6f77b83,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,a253e95b-8ab7-4982-970d-2f4e8aa14b7f,,,,,,,,,,,,,,9.9,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5c339d-2adc-4a28-8ad6-0856f6f77b83,577,1,00:11:36.866,11,36,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,1.827923,,e6013170-a071-4639-966f-fead60a00bb4,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.9,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.355093,1.1868117,1.0,Ground Pass,17.9,45.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6013170-a071-4639-966f-fead60a00bb4,578,1,00:11:38.694,11,38,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,9b5c339d-2adc-4a28-8ad6-0856f6f77b83,5213,Gerard Piqué Bernabéu,3,Right Center Back,17.9,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e03952e4-b03e-4b99-8311-00801a68129e,579,1,00:11:38.694,11,38,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,2.224377,,e1ada514-3af7-41ec-ab81-5c3b34b57396,5213,Gerard Piqué Bernabéu,3,Right Center Back,17.9,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,e6013170-a071-4639-966f-fead60a00bb4,,,,,,,,,,,,,,26.5,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1ada514-3af7-41ec-ab81-5c3b34b57396,580,1,00:11:40.918,11,40,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,1.8984,,b27fea83-3a8e-413c-b2b4-ec6172c6a2f6,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.5,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,35.91239,0.5346889,2.0,Low Pass,57.4,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b27fea83-3a8e-413c-b2b4-ec6172c6a2f6,581,1,00:11:42.817,11,42,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,e1ada514-3af7-41ec-ab81-5c3b34b57396,6379,Sergi Roberto Carnicer,17,Right Wing,57.4,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931d494c-4bcb-4430-96b2-9627fc02fa77,582,1,00:11:42.817,11,42,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,1.187481,,23480f0f-81d1-4a0d-9c9c-be6d3538cbac,6379,Sergi Roberto Carnicer,17,Right Wing,57.4,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,7.81025,3.0903554,2.0,Low Pass,49.6,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23480f0f-81d1-4a0d-9c9c-be6d3538cbac,583,1,00:11:44.004,11,44,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,931d494c-4bcb-4430-96b2-9627fc02fa77,4324,Daniel Alves da Silva,2,Right Back,49.6,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19e3d9a6-6be3-476e-8078-7b07d9b0a2be,584,1,00:11:44.004,11,44,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,1.741119,,23480f0f-81d1-4a0d-9c9c-be6d3538cbac,4324,Daniel Alves da Silva,2,Right Back,49.6,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,838dce86-1f05-4421-b09c-2f3b42773cc9,,,,,,,,,,,,,,55.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838dce86-1f05-4421-b09c-2f3b42773cc9,585,1,00:11:45.745,11,45,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,1.1055,,64c63f5b-6c7c-46a3-965c-29035937b430,4324,Daniel Alves da Silva,2,Right Back,55.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.688779,-0.4552796,1.0,Ground Pass,65.1,71.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64c63f5b-6c7c-46a3-965c-29035937b430,586,1,00:11:46.851,11,46,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,838dce86-1f05-4421-b09c-2f3b42773cc9,5246,Luis Alberto Suárez Díaz,23,Center Forward,65.1,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cea1d7eb-aee9-4f8d-8e07-76bc717ef1b2,587,1,00:11:46.851,11,46,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,0.0531,,64c63f5b-6c7c-46a3-965c-29035937b430,5246,Luis Alberto Suárez Díaz,23,Center Forward,65.1,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5d6594-5872-485a-89ad-98e5623c2bb8,,,,,,,,,,,,,,65.1,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae5d6594-5872-485a-89ad-98e5623c2bb8,588,1,00:11:46.904,11,46,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,0.8863,,a5fe590d-d234-4b74-92f0-7c6e7cbe5fda,5246,Luis Alberto Suárez Díaz,23,Center Forward,65.1,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,6.7446275,-1.8409495,1.0,Ground Pass,63.3,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5fe590d-d234-4b74-92f0-7c6e7cbe5fda,589,1,00:11:47.790,11,47,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,ae5d6594-5872-485a-89ad-98e5623c2bb8,5470,Ivan Rakitić,13,Right Center Midfield,63.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aee2c9b-576d-43ee-9bba-022b874eb9d1,590,1,00:11:47.790,11,47,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,0.1998,,1354ec68-ffb8-4ec1-9ee0-52c64f6361c4,5470,Ivan Rakitić,13,Right Center Midfield,63.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,a5fe590d-d234-4b74-92f0-7c6e7cbe5fda,,,,,,,,,,,,,,63.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354ec68-ffb8-4ec1-9ee0-52c64f6361c4,591,1,00:11:47.990,11,47,30,Pass,22,217,Barcelona,1,Regular Play,217,Barcelona,0.573569,,76cb54d2-550b-4158-829f-b8a885a263ff,5470,Ivan Rakitić,13,Right Center Midfield,63.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,11.682894,2.192041,1.0,Ground Pass,56.5,74.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76cb54d2-550b-4158-829f-b8a885a263ff,592,1,00:11:48.564,11,48,42,Ball Receipt*,22,217,Barcelona,1,Regular Play,217,Barcelona,,,1354ec68-ffb8-4ec1-9ee0-52c64f6361c4,4324,Daniel Alves da Silva,2,Right Back,56.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507796a-c8ef-4edf-b410-3621a6c80e0e,593,1,00:11:48.564,11,48,43,Carry,22,217,Barcelona,1,Regular Play,217,Barcelona,1.684431,,13bbd06f-3ada-47ae-9b02-ca33ff245b40,4324,Daniel Alves da Silva,2,Right Back,56.5,74.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,5b228b16-769d-4514-9e21-543c34a61631,,,,,,,,,,,,,,64.1,72.0,76cb54d2-550b-4158-829f-b8a885a263ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b228b16-769d-4514-9e21-543c34a61631,594,1,00:11:49.062,11,49,17,Pressure,22,217,Barcelona,1,Regular Play,220,Real Madrid,1.1941,,13bbd06f-3ada-47ae-9b02-ca33ff245b40,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,64.0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2507796a-c8ef-4edf-b410-3621a6c80e0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
