id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events,location,pass_switch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_2,pass_cross,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,interception_outcome_id,interception_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_outcome_id,duel_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_outswinging,clearance_right_foot,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
a56fba52-8661-4b69-91a8-1fa163d92c7d,1851,2,00:02:45.321,47,45,23,Goal Keeper,121,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,68afbcc8-fce5-4cda-9b89-7127182d5505,10763,Asier Riesgo Unamuno,1,Goalkeeper,2.8,40.7,,,,,,,,,,,,,55.0,No Touch,26.0,Goal Conceded,45.0,Diving,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca60087c-e239-4874-a6d9-d60298b5208d,1860,2,00:03:50.535,48,50,2,Ball Recovery,123,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,f0344387-0238-4d02-9bd6-da481107c0f7,5211,Jordi Alba Ramos,6,Left Back,58.8,40.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7c9bd9-2a93-48f9-9150-155e3e7c3e7a,1861,2,00:03:53.054,48,53,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,0.706154,,41d25465-bb37-4055-a2f9-66015ccedd0b,5211,Jordi Alba Ramos,6,Left Back,69.1,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.946356,0.17176016,1.0,Ground Pass,78.9,42.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41d25465-bb37-4055-a2f9-66015ccedd0b,1862,2,00:03:53.761,48,53,42,Ball Receipt*,123,217,Barcelona,1,Regular Play,217,Barcelona,,,2b7c9bd9-2a93-48f9-9150-155e3e7c3e7a,5203,Sergio Busquets i Burgos,15,Left Center Midfield,78.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971135b8-ed16-41da-9a98-8d90fc696ad7,1863,2,00:03:53.761,48,53,43,Carry,123,217,Barcelona,1,Regular Play,217,Barcelona,0.039999,,416e75c8-7799-4216-a3c2-60057046b707,5203,Sergio Busquets i Burgos,15,Left Center Midfield,78.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41d25465-bb37-4055-a2f9-66015ccedd0b,78.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416e75c8-7799-4216-a3c2-60057046b707,1864,2,00:03:53.801,48,53,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,0.720219,,76523df0-f2f0-4d79-adf0-9e85fb6e6c32,5203,Sergio Busquets i Burgos,15,Left Center Midfield,78.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.657945,-1.6865555,1.0,Ground Pass,77.9,33.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76523df0-f2f0-4d79-adf0-9e85fb6e6c32,1865,2,00:03:54.521,48,54,42,Ball Receipt*,123,217,Barcelona,1,Regular Play,217,Barcelona,,,416e75c8-7799-4216-a3c2-60057046b707,4320,Neymar da Silva Santos Junior,21,Left Wing,77.9,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b054d1a-0e47-4fe5-95e7-128559466f56,1866,2,00:03:54.521,48,54,43,Carry,123,217,Barcelona,1,Regular Play,217,Barcelona,1.797244,,76523df0-f2f0-4d79-adf0-9e85fb6e6c32,4320,Neymar da Silva Santos Junior,21,Left Wing,77.9,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c8ae86-f61b-4f03-a0d1-1781ebaeccc5,87.2,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9c8ae86-f61b-4f03-a0d1-1781ebaeccc5,1867,2,00:03:56.318,48,56,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,1.620746,,b22de4c8-8187-43b2-8d71-27767e6c28d5,4320,Neymar da Silva Santos Junior,21,Left Wing,87.2,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,18.9,0.0,1.0,Ground Pass,106.1,30.2,38.0,Left Foot,,,,108.0,Through Ball,True,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b22de4c8-8187-43b2-8d71-27767e6c28d5,1868,2,00:03:57.939,48,57,42,Ball Receipt*,123,217,Barcelona,1,Regular Play,217,Barcelona,,,c9c8ae86-f61b-4f03-a0d1-1781ebaeccc5,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.1,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cf8ac07-6d95-439f-ba53-f658aa3bfab3,1902,2,00:06:27.255,51,27,30,Pass,128,217,Barcelona,3,From Free Kick,217,Barcelona,2.149339,,d2e6becf-3c42-4462-ba37-aa7dfc960b77,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.4,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,20.415926,-0.2021986,1.0,Ground Pass,23.4,31.6,40.0,Right Foot,,,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e6becf-3c42-4462-ba37-aa7dfc960b77,1903,2,00:06:29.404,51,29,42,Ball Receipt*,128,217,Barcelona,3,From Free Kick,217,Barcelona,,,7cf8ac07-6d95-439f-ba53-f658aa3bfab3,5203,Sergio Busquets i Burgos,15,Left Center Midfield,23.4,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341c92c4-1a1f-4660-823a-9ca6d3e62110,1904,2,00:06:39.132,51,39,30,Pass,128,217,Barcelona,3,From Free Kick,217,Barcelona,1.107966,,fce17410-5f12-4a34-94e3-d2073f010531,5203,Sergio Busquets i Burgos,15,Left Center Midfield,33.1,32.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,5.341348,-0.9048271,1.0,Ground Pass,36.4,27.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fce17410-5f12-4a34-94e3-d2073f010531,1905,2,00:06:40.240,51,40,42,Ball Receipt*,128,217,Barcelona,3,From Free Kick,217,Barcelona,,,341c92c4-1a1f-4660-823a-9ca6d3e62110,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,36.4,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f362d1e1-4312-4f4f-b195-a4a3e0edf8bc,1906,2,00:06:41.745,51,41,40,Injury Stoppage,128,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,,7170,Simone Verdi,19,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccefc592-5039-4271-b514-7c87383dcb16,1907,2,00:06:43.867,51,43,30,Pass,128,217,Barcelona,3,From Free Kick,217,Barcelona,2.022376,,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,37.1,37.8,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,43.128296,1.3629419,3.0,High Pass,46.0,80.0,40.0,Right Foot,,,,,,,74.0,Injury Clearance,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122785dc-05ab-4bf0-8148-26c27a263788,1908,2,00:06:47.424,51,47,40,Injury Stoppage,128,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5203,Sergio Busquets i Burgos,15,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ebb2d4-0782-4a5a-a082-e6ece9a26f73,1909,2,00:08:05.707,53,5,19,Substitution,128,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,,7170,Simone Verdi,19,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6700.0,Sergio Enrich Ametller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83453aa5-acfd-4833-aeb1-f9574987ff59,1912,2,00:08:20.227,53,20,2,Ball Recovery,130,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,60c915b9-53af-4d46-9273-8d92deb4a20e,4324,Daniel Alves da Silva,2,Right Back,24.3,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443b6f03-e35d-460b-93d2-6301661043d5,1913,2,00:08:20.227,53,20,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,2.452636,,83453aa5-acfd-4833-aeb1-f9574987ff59,4324,Daniel Alves da Silva,2,Right Back,24.3,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1164212-9756-4668-a65f-b2c67ca3d840,19.7,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1164212-9756-4668-a65f-b2c67ca3d840,1914,2,00:08:22.680,53,22,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,2.615467,,caff839b-7489-4e4e-a419-8f1ec84550b9,4324,Daniel Alves da Silva,2,Right Back,19.7,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,39.492783,-1.6926388,1.0,Ground Pass,14.9,38.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caff839b-7489-4e4e-a419-8f1ec84550b9,1915,2,00:08:25.295,53,25,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,d1164212-9756-4668-a65f-b2c67ca3d840,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,14.9,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54367769-59ac-476c-a0fe-5b1ba89bbd9e,1916,2,00:08:25.295,53,25,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,1.474024,,9e60ab05-fa72-4859-ad18-0b8654995f56,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,14.9,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caff839b-7489-4e4e-a419-8f1ec84550b9,21.6,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e60ab05-fa72-4859-ad18-0b8654995f56,1917,2,00:08:26.769,53,26,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,2.325864,,c71b6e1a-5dde-4f1f-95d3-09a1cba6ea82,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,21.6,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,28.434486,-1.0315831,1.0,Ground Pass,36.2,10.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71b6e1a-5dde-4f1f-95d3-09a1cba6ea82,1918,2,00:08:29.095,53,29,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,9e60ab05-fa72-4859-ad18-0b8654995f56,7068,Marc Bartra Aregall,5,Left Center Back,36.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ec065d9-e013-48e4-83ad-098ca0a8a8c8,1919,2,00:08:29.095,53,29,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,0.586559,,ae70bcdc-caf8-4ef8-bbb9-74efe6ec6181,7068,Marc Bartra Aregall,5,Left Center Back,36.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71b6e1a-5dde-4f1f-95d3-09a1cba6ea82,37.7,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae70bcdc-caf8-4ef8-bbb9-74efe6ec6181,1920,2,00:08:29.682,53,29,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,1.116578,,39ea27ca-9410-4884-8f9a-0fa4e6708709,7068,Marc Bartra Aregall,5,Left Center Back,37.7,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.8556385,-0.37925637,1.0,Ground Pass,51.5,4.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39ea27ca-9410-4884-8f9a-0fa4e6708709,1921,2,00:08:30.798,53,30,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,ae70bcdc-caf8-4ef8-bbb9-74efe6ec6181,5211,Jordi Alba Ramos,6,Left Back,51.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
