id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,location,injury_stoppage_in_chain,player,position,pass_no_touch,pass_switch,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_first_time,pass_aerial_won,related_events_3,related_events_4,dribble_overrun,clearance_right_foot,foul_committed_advantage,foul_won_advantage,clearance_left_foot,foul_won_defensive,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
a9a93cae-da00-4274-8072-f3b7e30eeb03,1036,1,00:25:39.060,25,39,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,2.89473,,9ca54773-7441-4eb3-93f1-5a86d7c7d37f,5211.0,Jordi Alba Ramos,6.0,Left Back,43.1,27.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e44f2c7a-5799-4a6a-ae23-2f5d3c4dad2b,43.7,14.5,ff73e9fb-041a-4402-8f89-604dbb1cfe6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44f2c7a-5799-4a6a-ae23-2f5d3c4dad2b,1037,1,00:25:41.955,25,41,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.046421,,c9498e42-ede4-4b4a-a7d9-bcfbbd363bf4,5211.0,Jordi Alba Ramos,6.0,Left Back,43.7,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.716809,-1.5147802,1.0,Ground Pass,44.3,3.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9498e42-ede4-4b4a-a7d9-bcfbbd363bf4,1038,1,00:25:43.001,25,43,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,e44f2c7a-5799-4a6a-ae23-2f5d3c4dad2b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,44.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6abfc4b-a670-4945-b9cf-cc12d263ce7e,1039,1,00:25:43.001,25,43,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.331549,,446ae4de-4edf-4cb8-8558-15d509ba1af4,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,44.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9498e42-ede4-4b4a-a7d9-bcfbbd363bf4,43.5,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446ae4de-4edf-4cb8-8558-15d509ba1af4,1040,1,00:25:43.333,25,43,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.661658,,d60400d0-6bcb-49b5-90f7-3b42283d073a,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,43.5,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,19.808079,1.3674603,1.0,Ground Pass,47.5,26.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d60400d0-6bcb-49b5-90f7-3b42283d073a,1041,1,00:25:44.994,25,44,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,446ae4de-4edf-4cb8-8558-15d509ba1af4,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,47.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d69ba31-3513-41df-84e0-7ae306641a8d,1042,1,00:25:44.994,25,44,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,1.901628,,d60400d0-6bcb-49b5-90f7-3b42283d073a,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,47.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e092772b-6037-4de1-93f2-8e9b61f609cb,54.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e092772b-6037-4de1-93f2-8e9b61f609cb,1043,1,00:25:46.896,25,46,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.832361,,85bfce01-daa4-4cc5-b617-dd838d452377,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,54.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.077623,0.8426044,1.0,Ground Pass,64.7,45.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85bfce01-daa4-4cc5-b617-dd838d452377,1044,1,00:25:47.728,25,47,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,e092772b-6037-4de1-93f2-8e9b61f609cb,5470.0,Ivan Rakitić,13.0,Right Center Midfield,64.7,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79102101-e67d-4fd4-b8c5-87b85ad2f8a9,1045,1,00:25:47.728,25,47,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.08,,85bfce01-daa4-4cc5-b617-dd838d452377,5470.0,Ivan Rakitić,13.0,Right Center Midfield,64.7,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6323862-5c09-4858-b671-e1cae4956a02,64.7,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6323862-5c09-4858-b671-e1cae4956a02,1046,1,00:25:47.808,25,47,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.423068,,2d003ac4-9cd7-4d0c-a433-d472bd7c6b6d,5470.0,Ivan Rakitić,13.0,Right Center Midfield,64.7,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,20.248457,0.2905107,1.0,Ground Pass,84.1,51.1,40.0,Right Foot,434e42e3-cd65-4425-bdfc-ccfea2cd5652,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434e42e3-cd65-4425-bdfc-ccfea2cd5652,1047,1,00:25:49.231,25,49,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,f6323862-5c09-4858-b671-e1cae4956a02,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,82.6,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b81a77-4544-4884-af72-38d22248b013,1059,1,00:26:09.032,26,9,2,Ball Recovery,67,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,6da9dbd8-8ece-484f-b2a3-99ff23b4dcfc,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,22.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb3d5f7e-6241-4be2-97c7-40f1a12425de,1060,1,00:26:09.032,26,9,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,1.545601,,30b81a77-4544-4884-af72-38d22248b013,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,22.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98d101fa-e6cd-4b80-9e6d-9af7528f08ec,23.6,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98d101fa-e6cd-4b80-9e6d-9af7528f08ec,1061,1,00:26:10.578,26,10,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,1.387563,,91c3d619-3274-460f-81ad-07b0b8d4497a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,23.6,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,13.960659,-1.4775424,1.0,Ground Pass,24.9,16.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91c3d619-3274-460f-81ad-07b0b8d4497a,1062,1,00:26:11.965,26,11,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,98d101fa-e6cd-4b80-9e6d-9af7528f08ec,5211.0,Jordi Alba Ramos,6.0,Left Back,24.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f15b1ab7-bd97-457d-9d43-ef147905f5ba,1063,1,00:26:11.965,26,11,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,2.309573,,546af6fd-da1d-4c58-900e-81977708d176,5211.0,Jordi Alba Ramos,6.0,Left Back,24.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91c3d619-3274-460f-81ad-07b0b8d4497a,33.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546af6fd-da1d-4c58-900e-81977708d176,1064,1,00:26:14.275,26,14,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,1.34783,,38440112-91a6-4095-9785-846046be5b15,5211.0,Jordi Alba Ramos,6.0,Left Back,33.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.264053,-0.28605145,1.0,Ground Pass,54.0,5.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38440112-91a6-4095-9785-846046be5b15,1065,1,00:26:15.623,26,15,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,546af6fd-da1d-4c58-900e-81977708d176,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,54.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfe6b4fb-4981-4df2-9085-930b35603dbc,1066,1,00:26:15.623,26,15,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,1.372628,,38440112-91a6-4095-9785-846046be5b15,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,54.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af09a096-a9a4-48e5-9a9c-24e0a7c4a5a2,52.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af09a096-a9a4-48e5-9a9c-24e0a7c4a5a2,1067,1,00:26:16.995,26,16,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,1.200201,,fbe96ec8-935f-4c77-8d1a-2021dbd24cc9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,52.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.5,2.1033003,1.0,Ground Pass,49.0,12.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbe96ec8-935f-4c77-8d1a-2021dbd24cc9,1068,1,00:26:18.196,26,18,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,af09a096-a9a4-48e5-9a9c-24e0a7c4a5a2,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,49.0,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a223cefb-07cd-4ba4-a9f7-48c7bd07c1cc,1069,1,00:26:18.196,26,18,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,0.37229,,2ba6a15e-56fa-4dbd-8f96-e8859b960882,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,49.0,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe96ec8-935f-4c77-8d1a-2021dbd24cc9,48.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ba6a15e-56fa-4dbd-8f96-e8859b960882,1070,1,00:26:18.568,26,18,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,0.85928,,d3758c0a-ce0f-45cb-b5fe-38ccd1d8d381,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,48.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.4386015,-2.2807078,1.0,Ground Pass,43.1,5.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3758c0a-ce0f-45cb-b5fe-38ccd1d8d381,1071,1,00:26:19.427,26,19,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,2ba6a15e-56fa-4dbd-8f96-e8859b960882,5211.0,Jordi Alba Ramos,6.0,Left Back,43.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e724e35f-471d-451d-9706-f5d0ab0198a0,1072,1,00:26:19.427,26,19,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,1.261141,,42dc5e04-6b42-4f71-9bba-d0bc72860052,5211.0,Jordi Alba Ramos,6.0,Left Back,43.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3758c0a-ce0f-45cb-b5fe-38ccd1d8d381,44.3,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
