id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,ball_recovery,counterpress,dribble,duel,interception,off_camera,foul_won,foul_committed,block,substitution,miscontrol,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,pass_recipient_id,pass_recipient_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_end_location_2,pass_deflected,related_events_3,interception_outcome_id,interception_outcome_name,pass_cross,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_outswinging,clearance_right_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_4,pass_cut_back,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,block_offensive,foul_won_defensive
2310f633-c0e4-472d-b4f9-c66698a5b51f,1684,1,00:38:22.334,38,22,23,Goal Keeper,72,217,Barcelona,1,Regular Play,208,Las Palmas,0.0,,aba6ad5a-c92c-4678-be1d-4e5a0df17914,26753,Javier Varas Herrera,1,Goalkeeper,1.4,42.0,,,,,,,55.0,No Touch,26.0,Goal Conceded,42.0,Moving,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a62ba352-b893-4fd2-84bd-4b88633eb429,1693,1,00:40:06.879,40,6,30,Pass,74,217,Barcelona,7,From Goal Kick,217,Barcelona,6.663377,,268f07b3-2860-4096-866a-222d2ad82365,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,37.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,39.28613,0.7097306,3.0,High Pass,36.8,62.6,9.0,Incomplete,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8623d53-32a1-4679-bfa8-e2ed8bf5f29c,1698,1,00:40:33.009,40,33,30,Pass,76,217,Barcelona,7,From Goal Kick,217,Barcelona,2.057509,,eab6065e-cfca-4936-b053-1721d39988b8,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.447815,-1.4252805,1.0,Ground Pass,10.4,13.8,,,63.0,Goal Kick,40.0,Right Foot,,10609.0,Jérémy Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eab6065e-cfca-4936-b053-1721d39988b8,1699,1,00:40:35.066,40,35,42,Ball Receipt*,76,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b8623d53-32a1-4679-bfa8-e2ed8bf5f29c,10609,Jérémy Mathieu,5,Left Center Back,10.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236fa0a5-78f2-4120-b9ec-89ce06482919,1700,1,00:40:35.066,40,35,43,Carry,76,217,Barcelona,7,From Goal Kick,217,Barcelona,0.719991,,68420da2-c53f-499c-8a0f-31678ebdb464,10609,Jérémy Mathieu,5,Left Center Back,10.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab6065e-cfca-4936-b053-1721d39988b8,10.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68420da2-c53f-499c-8a0f-31678ebdb464,1701,1,00:40:35.786,40,35,30,Pass,76,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2,,67b6fbfb-9d41-4164-b7e0-f1cee9a1659c,10609,Jérémy Mathieu,5,Left Center Back,10.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,14.270599,-0.48872072,1.0,Ground Pass,23.0,7.1,,,,,38.0,Left Foot,,5211.0,Jordi Alba Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67b6fbfb-9d41-4164-b7e0-f1cee9a1659c,1702,1,00:40:36.986,40,36,42,Ball Receipt*,76,217,Barcelona,7,From Goal Kick,217,Barcelona,,,68420da2-c53f-499c-8a0f-31678ebdb464,5211,Jordi Alba Ramos,6,Left Back,23.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf79f9bb-10eb-40be-a5c3-83757dbf784e,1703,1,00:40:36.986,40,36,43,Carry,76,217,Barcelona,7,From Goal Kick,217,Barcelona,1.36,,67b6fbfb-9d41-4164-b7e0-f1cee9a1659c,5211,Jordi Alba Ramos,6,Left Back,23.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb740f1e-a9c6-4b87-ad24-ce6e60377a4b,30.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb740f1e-a9c6-4b87-ad24-ce6e60377a4b,1704,1,00:40:38.346,40,38,30,Pass,76,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6,,553ba542-7020-4ee2-a434-0d5558891e5b,5211,Jordi Alba Ramos,6,Left Back,30.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,20.087807,0.22082877,1.0,Ground Pass,49.9,10.2,,,,,38.0,Left Foot,,5216.0,Andrés Iniesta Luján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553ba542-7020-4ee2-a434-0d5558891e5b,1705,1,00:40:39.946,40,39,42,Ball Receipt*,76,217,Barcelona,7,From Goal Kick,217,Barcelona,,,eb740f1e-a9c6-4b87-ad24-ce6e60377a4b,5216,Andrés Iniesta Luján,15,Left Center Midfield,49.9,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b2c9a5c-f2e9-48d5-99e2-1aed1dd4a520,1706,1,00:40:39.946,40,39,43,Carry,76,217,Barcelona,7,From Goal Kick,217,Barcelona,1.942424,,426cf2da-edaa-40d2-8c5c-8b7623ee2094,5216,Andrés Iniesta Luján,15,Left Center Midfield,49.9,10.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553ba542-7020-4ee2-a434-0d5558891e5b,57.8,21.2,589ca907-ec45-4cd0-be80-671c2b23c430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589ca907-ec45-4cd0-be80-671c2b23c430,1707,1,00:40:41.114,40,41,17,Pressure,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,1.337718,,426cf2da-edaa-40d2-8c5c-8b7623ee2094,3610,Roque Mesa Quevedo,10,Center Defensive Midfield,62.3,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b2c9a5c-f2e9-48d5-99e2-1aed1dd4a520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939eedad-12e0-4a2f-84b0-5bb3a71207b2,1708,1,00:40:41.662,40,41,17,Pressure,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.659841,,426cf2da-edaa-40d2-8c5c-8b7623ee2094,6608,Nabil El Zhar,12,Right Midfield,65.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426cf2da-edaa-40d2-8c5c-8b7623ee2094,1709,1,00:40:41.889,40,41,30,Pass,76,217,Barcelona,7,From Goal Kick,217,Barcelona,1.249719,,1a029513-7a05-4683-8e7c-3cf46ebb509b,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.8,21.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,12.414508,1.6191458,1.0,Ground Pass,57.2,33.6,,,,,40.0,Right Foot,,11094.0,Arda Turan,589ca907-ec45-4cd0-be80-671c2b23c430,,,939eedad-12e0-4a2f-84b0-5bb3a71207b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a029513-7a05-4683-8e7c-3cf46ebb509b,1710,1,00:40:43.138,40,43,42,Ball Receipt*,76,217,Barcelona,7,From Goal Kick,217,Barcelona,,,426cf2da-edaa-40d2-8c5c-8b7623ee2094,11094,Arda Turan,13,Right Center Midfield,57.2,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326ef96-acc1-4ef3-9a95-59be3762e6f0,1711,1,00:40:43.138,40,43,43,Carry,76,217,Barcelona,7,From Goal Kick,217,Barcelona,0.641957,,1a029513-7a05-4683-8e7c-3cf46ebb509b,11094,Arda Turan,13,Right Center Midfield,57.2,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770ffd55-ba43-4714-bc02-fbf80f14ebd3,57.6,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770ffd55-ba43-4714-bc02-fbf80f14ebd3,1712,1,00:40:43.780,40,43,14,Dribble,76,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,cb7e5751-5597-460c-8545-8e128ac4d00d,11094,Arda Turan,13,Right Center Midfield,57.6,34.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb7e5751-5597-460c-8545-8e128ac4d00d,1713,1,00:40:43.780,40,43,4,Duel,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,770ffd55-ba43-4714-bc02-fbf80f14ebd3,6934,Jerónimo Figueroa Cabrera,16,Left Midfield,63.4,46.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bcee5ff-0503-4344-8503-e9abe9c357f1,1714,1,00:40:46.005,40,46,2,Ball Recovery,76,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,70.9,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec8e8cbd-ee83-45d3-8989-d3f21c2a4628,1715,1,00:40:46.005,40,46,43,Carry,76,217,Barcelona,7,From Goal Kick,217,Barcelona,1.611889,,0bcee5ff-0503-4344-8503-e9abe9c357f1,5246,Luis Alberto Suárez Díaz,23,Center Forward,70.9,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11ab92d7-d3a6-4fd0-88c7-ec9f9b7e5223,70.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11ab92d7-d3a6-4fd0-88c7-ec9f9b7e5223,1716,1,00:40:47.617,40,47,30,Pass,76,217,Barcelona,7,From Goal Kick,217,Barcelona,3.142446,,cc67e2c6-1c74-4ccb-9a02-855bd726154d,5246,Luis Alberto Suárez Díaz,23,Center Forward,70.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,45.85237,1.3776779,3.0,High Pass,79.3,59.2,,,,,40.0,Right Foot,,5503.0,Lionel Andrés Messi Cuccittini,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc67e2c6-1c74-4ccb-9a02-855bd726154d,1717,1,00:40:50.760,40,50,42,Ball Receipt*,76,217,Barcelona,7,From Goal Kick,217,Barcelona,,,11ab92d7-d3a6-4fd0-88c7-ec9f9b7e5223,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.3,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa94676d-89c2-4ead-b71f-2b8647545444,1718,1,00:40:50.760,40,50,43,Carry,76,217,Barcelona,7,From Goal Kick,217,Barcelona,2.798783,,0f4e22d3-2ec1-4ab5-8b7e-fccb8e98c455,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.3,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc67e2c6-1c74-4ccb-9a02-855bd726154d,92.3,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4e22d3-2ec1-4ab5-8b7e-fccb8e98c455,1719,1,00:40:53.558,40,53,30,Pass,76,217,Barcelona,7,From Goal Kick,217,Barcelona,0.158471,,a8922b43-2d31-4aaa-a3db-df97bd672e72,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.3,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9416488,-0.20749623,2.0,Low Pass,94.2,54.0,9.0,Incomplete,,,38.0,Left Foot,,4320.0,Neymar da Silva Santos Junior,b86a0851-119a-4657-99fe-9f3d9eb7c0cd,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8922b43-2d31-4aaa-a3db-df97bd672e72,1720,1,00:40:53.717,40,53,42,Ball Receipt*,76,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0f4e22d3-2ec1-4ab5-8b7e-fccb8e98c455,4320,Neymar da Silva Santos Junior,21,Left Wing,99.0,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b86a0851-119a-4657-99fe-9f3d9eb7c0cd,1721,1,00:40:53.717,40,53,6,Block,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,0f4e22d3-2ec1-4ab5-8b7e-fccb8e98c455,3610,Roque Mesa Quevedo,10,Center Defensive Midfield,26.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a9770bc-c47e-4eea-9f5f-247223f3dce6,1722,1,00:40:54.807,40,54,2,Ball Recovery,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,,10755,Jonathan Viera Ramos,15,Left Center Midfield,25.5,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2084f7f-9cc5-43b1-942b-c0b28e237f6e,1723,1,00:40:54.807,40,54,43,Carry,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.485297,,90fea0a2-d1e3-4b4a-a233-fd3f5a43aaad,10755,Jonathan Viera Ramos,15,Left Center Midfield,25.5,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9770bc-c47e-4eea-9f5f-247223f3dce6,27.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90fea0a2-d1e3-4b4a-a233-fd3f5a43aaad,1724,1,00:40:55.292,40,55,3,Dispossessed,76,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,323b485e-3b62-4d42-873f-c0306c537d8b,10755,Jonathan Viera Ramos,15,Left Center Midfield,27.0,40.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323b485e-3b62-4d42-873f-c0306c537d8b,1725,1,00:40:55.292,40,55,4,Duel,76,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,90fea0a2-d1e3-4b4a-a233-fd3f5a43aaad,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,94.0,40.9,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
