id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,block,foul_committed,ball_recovery,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_body_part_id,pass_body_part_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
cddcdf96-77ad-41d5-b1a7-fa38e708a778,3264,2,00:31:01.417,76,1,43,Carry,136,217,Barcelona,7,From Goal Kick,217,Barcelona,2.484797,,6e22d41f-6395-4625-99f5-1f74a0cdbdc7,6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,67.8,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d359c890-3f64-4ae9-a05c-8c8ae0b63da9,,86.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d359c890-3f64-4ae9-a05c-8c8ae0b63da9,3265,2,00:31:03.902,76,3,30,Pass,136,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0156,,d937bcfd-36e1-480f-8cbf-16a310aafab3,6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,86.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.062391,-0.7266424,1.0,Ground Pass,99.7,11.1,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d937bcfd-36e1-480f-8cbf-16a310aafab3,3266,2,00:31:04.917,76,4,42,Ball Receipt*,136,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d359c890-3f64-4ae9-a05c-8c8ae0b63da9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c58807-36a9-4925-9251-745b7cec11dc,3267,2,00:31:04.917,76,4,43,Carry,136,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9245,,4b9533a5-e38f-4471-820b-058e478742c0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d937bcfd-36e1-480f-8cbf-16a310aafab3,,99.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b9533a5-e38f-4471-820b-058e478742c0,3268,2,00:31:05.842,76,5,30,Pass,136,217,Barcelona,7,From Goal Kick,217,Barcelona,0.8239,,55500179-bbf3-4cc0-bde8-9510ae030077,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,19.337269,1.6900198,1.0,Ground Pass,97.4,30.3,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55500179-bbf3-4cc0-bde8-9510ae030077,3269,2,00:31:06.666,76,6,42,Ball Receipt*,136,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4b9533a5-e38f-4471-820b-058e478742c0,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,97.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977a629a-e20c-4fbf-b438-163474140002,3270,2,00:31:06.666,76,6,43,Carry,136,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0708,,190cc222-4492-4d94-a5ca-e583f72b389a,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,97.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55500179-bbf3-4cc0-bde8-9510ae030077,,97.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190cc222-4492-4d94-a5ca-e583f72b389a,3271,2,00:31:06.737,76,6,30,Pass,136,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7382,,48545eea-3a62-414d-8c24-67272539222f,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,97.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.182829,-2.2378688,1.0,Ground Pass,91.1,22.3,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48545eea-3a62-414d-8c24-67272539222f,3272,2,00:31:07.475,76,7,42,Ball Receipt*,136,217,Barcelona,7,From Goal Kick,217,Barcelona,,,190cc222-4492-4d94-a5ca-e583f72b389a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa03ab19-5b5a-4f63-9ec0-1cd6effb6111,3273,2,00:31:07.475,76,7,43,Carry,136,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0826,,48545eea-3a62-414d-8c24-67272539222f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcec51f8-d583-4ce3-a90a-7055a97d95f7,,91.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcec51f8-d583-4ce3-a90a-7055a97d95f7,3274,2,00:31:07.557,76,7,38,Miscontrol,136,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15b6682d-70c1-4a4e-a118-ac5059301dbd,3301,2,00:31:26.917,76,26,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.469652,,4df420a4-ab97-47a1-8185-c67c181223af,6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,32.3,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.532923,1.7565982,1.0,Ground Pass,29.8,41.9,66.0,Recovery,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4df420a4-ab97-47a1-8185-c67c181223af,3302,2,00:31:28.386,76,28,42,Ball Receipt*,138,217,Barcelona,1,Regular Play,217,Barcelona,,,15b6682d-70c1-4a4e-a118-ac5059301dbd,5470.0,Ivan Rakitić,13.0,Right Center Midfield,29.8,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182d398-9e5f-40c8-a8b1-afd4b7c1c851,3303,2,00:31:28.386,76,28,43,Carry,138,217,Barcelona,1,Regular Play,217,Barcelona,2.785148,,1cf75bbd-cdef-4f50-a3a0-ba8aa7d4adae,5470.0,Ivan Rakitić,13.0,Right Center Midfield,29.8,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4df420a4-ab97-47a1-8185-c67c181223af,,31.1,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cf75bbd-cdef-4f50-a3a0-ba8aa7d4adae,3304,2,00:31:31.172,76,31,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.2738,,fff83a69-0eea-4386-bf23-e5df0328759b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,31.1,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.436487,0.1522773,1.0,Ground Pass,51.3,46.6,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff83a69-0eea-4386-bf23-e5df0328759b,3305,2,00:31:32.445,76,32,42,Ball Receipt*,138,217,Barcelona,1,Regular Play,217,Barcelona,,,1cf75bbd-cdef-4f50-a3a0-ba8aa7d4adae,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,51.3,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf4b9f46-ddca-4148-8c5e-98ceb1cb74c9,3306,2,00:31:32.445,76,32,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,1.3014,,5762e1dd-fa1a-4861-9663-cbb4a987e5e0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,51.3,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,12.653063,-1.867552,1.0,Ground Pass,47.6,34.5,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762e1dd-fa1a-4861-9663-cbb4a987e5e0,3307,2,00:31:33.747,76,33,42,Ball Receipt*,138,217,Barcelona,1,Regular Play,217,Barcelona,,,bf4b9f46-ddca-4148-8c5e-98ceb1cb74c9,6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,47.6,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5dd1606-5875-4299-ac06-ceca6749a5cf,3308,2,00:31:33.747,76,33,43,Carry,138,217,Barcelona,1,Regular Play,217,Barcelona,0.660062,,12acf2ef-72ec-41c0-8abf-040506ff53e7,6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,47.6,34.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5762e1dd-fa1a-4861-9663-cbb4a987e5e0,76d0a5da-f701-4755-9a67-f98f6a2d8ddc,47.6,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d0a5da-f701-4755-9a67-f98f6a2d8ddc,3309,2,00:31:34.407,76,34,22,Foul Committed,138,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,12acf2ef-72ec-41c0-8abf-040506ff53e7,5724.0,Fayçal Fajr,15.0,Left Center Midfield,72.5,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5dd1606-5875-4299-ac06-ceca6749a5cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12acf2ef-72ec-41c0-8abf-040506ff53e7,3310,2,00:31:34.407,76,34,21,Foul Won,138,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,76d0a5da-f701-4755-9a67-f98f6a2d8ddc,6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,47.6,35.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f5b994-8ca5-4e52-882e-e092eab12612,3311,2,00:31:37.368,76,37,36,Tactical Shift,138,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,13.0,4324.0,Daniel Alves da Silva,2.0,Right Back,6.0,7068.0,Marc Bartra Aregall,3.0,Right Center Back,15.0,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,14.0,22102.0,Adriano Correia Claro,6.0,Left Back,21.0,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,20.0,5470.0,Ivan Rakitić,13.0,Right Center Midfield,4.0,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,12.0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,10.0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,11.0,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9918ac6b-91f3-4450-af75-8aab70f9ec6c,3312,2,00:31:56.514,76,56,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.604009,,b2dbc6b1-1b5b-422c-870f-3c9e0494c724,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,54.1,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,7.3756356,-1.7894653,1.0,Ground Pass,52.5,33.7,62.0,Free Kick,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2dbc6b1-1b5b-422c-870f-3c9e0494c724,3313,2,00:31:58.118,76,58,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,9918ac6b-91f3-4450-af75-8aab70f9ec6c,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,52.5,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c214ede-1ac8-4745-9c4c-c9d4b5e6d37f,3314,2,00:31:58.118,76,58,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.886891,,7f80aa95-519a-4fd0-87ad-a307d0967b03,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,52.5,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2dbc6b1-1b5b-422c-870f-3c9e0494c724,,52.5,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f80aa95-519a-4fd0-87ad-a307d0967b03,3315,2,00:31:59.005,76,59,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.857912,,58e00cc5-7d7c-4444-af38-ff766209f2dc,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,52.5,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,32.518456,2.0536988,1.0,Ground Pass,37.4,62.5,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58e00cc5-7d7c-4444-af38-ff766209f2dc,3316,2,00:32:00.863,77,0,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,7f80aa95-519a-4fd0-87ad-a307d0967b03,7068.0,Marc Bartra Aregall,3.0,Right Center Back,37.4,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2a088a9-c398-419f-b68b-854b18a08d67,3317,2,00:32:00.863,77,0,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.540688,,58e00cc5-7d7c-4444-af38-ff766209f2dc,7068.0,Marc Bartra Aregall,3.0,Right Center Back,37.4,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee19eb34-c65d-4ed1-9306-f582122cb3fa,,37.4,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
