id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,duel,foul_won,interception,clearance,dribble,foul_committed,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,miscontrol,ball_recovery,block,bad_behaviour,injury_stoppage,substitution,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball
24ed7217-f0e6-4b29-9fdb-e88d3e3e5996,3260,2,00:41:33.722,86,33,42,Ball Receipt*,185,217,Barcelona,8,From Keeper,217,Barcelona,,,1f94706c-1f59-4e29-af65-a8db775724cf,,3508,Sandro Ramírez Castillo,17,Right Wing,59.3,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63219be6-b427-4d5b-9d9d-312fba95e5f6,3275,2,00:41:45.939,86,45,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,1.90937,,1d9a4a3f-0881-463d-8d81-9a866bf2e1da,,5211,Jordi Alba Ramos,6,Left Back,36.0,15.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,7a88d9c7-f3c5-4589-b839-02a09cb7c06d,5246.0,Luis Alberto Suárez Díaz,36.021797,0.65349525,1.0,Ground Pass,64.6,37.0,38.0,Left Foot,,,,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a88d9c7-f3c5-4589-b839-02a09cb7c06d,3276,2,00:41:47.849,86,47,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,63219be6-b427-4d5b-9d9d-312fba95e5f6,,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.6,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d01f83b-2b7f-48db-b007-3e80c3be5d66,3277,2,00:41:47.849,86,47,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,1.284377,,20014bfd-09d5-4a60-a32a-391dc314e503,,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.5,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.448076,-1.4640607,1.0,Ground Pass,63.4,25.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20014bfd-09d5-4a60-a32a-391dc314e503,3278,2,00:41:49.133,86,49,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,0d01f83b-2b7f-48db-b007-3e80c3be5d66,,4320,Neymar da Silva Santos Junior,21,Left Wing,63.4,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f710ada-776c-44e5-9ef2-b3ef598a7691,3279,2,00:41:49.133,86,49,43,Carry,187,217,Barcelona,1,Regular Play,217,Barcelona,1.940133,,20014bfd-09d5-4a60-a32a-391dc314e503,,4320,Neymar da Silva Santos Junior,21,Left Wing,63.4,25.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,744a65c2-89fd-466a-aa0d-0f3a99025879,,,,,,,,,,,,,,,,,,,,b877843a-0aba-45ab-a6bc-a4f549cf6aef,63.6,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744a65c2-89fd-466a-aa0d-0f3a99025879,3280,2,00:41:49.647,86,49,17,Pressure,187,217,Barcelona,1,Regular Play,222,Villarreal,1.426255,,4f710ada-776c-44e5-9ef2-b3ef598a7691,,6357,Jonathan dos Santos Ramírez,15,Left Center Midfield,56.5,54.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b877843a-0aba-45ab-a6bc-a4f549cf6aef,3281,2,00:41:51.073,86,51,14,Dribble,187,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,6619c61a-b9c5-4e5e-b8a0-8c24eb2cb93b,,4320,Neymar da Silva Santos Junior,21,Left Wing,63.6,25.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619c61a-b9c5-4e5e-b8a0-8c24eb2cb93b,3282,2,00:41:51.073,86,51,4,Duel,187,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,b877843a-0aba-45ab-a6bc-a4f549cf6aef,,6357,Jonathan dos Santos Ramírez,15,Left Center Midfield,56.5,54.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af36df79-49ae-43ec-82a0-b19709161dda,3283,2,00:41:51.275,86,51,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,1.483097,,7b924413-ddd6-46c8-9619-c67f1c012648,,4320,Neymar da Silva Santos Junior,21,Left Wing,58.2,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,9.241753,-2.5175695,1.0,Ground Pass,50.7,19.8,40.0,Right Foot,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b924413-ddd6-46c8-9619-c67f1c012648,3284,2,00:41:52.758,86,52,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,af36df79-49ae-43ec-82a0-b19709161dda,,5211,Jordi Alba Ramos,6,Left Back,50.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41a7bd79-b930-4c74-8196-4c3860e0c1ad,3285,2,00:41:52.758,86,52,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,1.464278,,2dc34839-d995-4c19-8367-624922ddf686,,5211,Jordi Alba Ramos,6,Left Back,50.9,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.221853,1.5083776,1.0,Ground Pass,51.6,31.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dc34839-d995-4c19-8367-624922ddf686,3286,2,00:41:54.222,86,54,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,41a7bd79-b930-4c74-8196-4c3860e0c1ad,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,51.6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550b3f6-58c2-46e8-9d44-0ebe9b68b2d0,3287,2,00:41:54.222,86,54,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,0.724266,,b98bfe61-7c9c-4e8d-aeec-7f514e649d42,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,51.8,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,13.640015,-1.8531241,1.0,Ground Pass,48.0,17.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b98bfe61-7c9c-4e8d-aeec-7f514e649d42,3288,2,00:41:54.947,86,54,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,8550b3f6-58c2-46e8-9d44-0ebe9b68b2d0,,5211,Jordi Alba Ramos,6,Left Back,48.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c27a24c5-550e-40db-b284-20ff31e851dc,3289,2,00:41:54.947,86,54,43,Carry,187,217,Barcelona,1,Regular Play,217,Barcelona,1.448406,,ac5cbca4-8852-4d2f-9ef3-b7765e2dce63,,5211,Jordi Alba Ramos,6,Left Back,48.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b98bfe61-7c9c-4e8d-aeec-7f514e649d42,,,,,,,,,,,,,,,,,,,,,49.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac5cbca4-8852-4d2f-9ef3-b7765e2dce63,3290,2,00:41:56.395,86,56,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,0.909339,,baa9ce14-9522-4300-b5d9-29d2b6b4d9ba,,5211,Jordi Alba Ramos,6,Left Back,49.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.31097,-0.81986725,1.0,Ground Pass,57.4,8.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baa9ce14-9522-4300-b5d9-29d2b6b4d9ba,3291,2,00:41:57.304,86,57,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,ac5cbca4-8852-4d2f-9ef3-b7765e2dce63,,4320,Neymar da Silva Santos Junior,21,Left Wing,57.4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747319b-e3ce-42c1-8534-73e79d043f80,3292,2,00:41:57.304,86,57,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,0.975096,,97359dfd-e429-4b7e-aafa-43debb705aa8,,4320,Neymar da Silva Santos Junior,21,Left Wing,57.4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.579627,2.281951,1.0,Ground Pass,51.8,15.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97359dfd-e429-4b7e-aafa-43debb705aa8,3293,2,00:41:58.280,86,58,42,Ball Receipt*,187,217,Barcelona,1,Regular Play,217,Barcelona,,,1747319b-e3ce-42c1-8534-73e79d043f80,,5211,Jordi Alba Ramos,6,Left Back,51.8,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0dbe0f-4c0f-4aaa-8948-7eb333854728,3294,2,00:41:58.280,86,58,43,Carry,187,217,Barcelona,1,Regular Play,217,Barcelona,1.645669,,97359dfd-e429-4b7e-aafa-43debb705aa8,,5211,Jordi Alba Ramos,6,Left Back,51.8,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9657f0a-0c35-4956-b8d2-22626454ebb4,,,,,,,,,,,,,,,,,,,,,51.2,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9657f0a-0c35-4956-b8d2-22626454ebb4,3295,2,00:41:59.925,86,59,30,Pass,187,217,Barcelona,1,Regular Play,217,Barcelona,1.143408,,f39b6417-8431-4105-ab99-7f54c7c64492,,5211,Jordi Alba Ramos,6,Left Back,51.2,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.840608,0.91716045,1.0,Ground Pass,58.4,24.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
