id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,duel,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,foul_committed,foul_won,dribble,off_camera,interception,ball_recovery,miscontrol,substitution,block,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_3,pass_switch,pass_type_id,pass_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
7a3b3088-43d9-433a-86ce-bfdedb12ba2b,1424,1,00:33:32.625,33,32,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,0.32,,46210333-7e7d-4f0b-99c4-c6d1bd8d5f58,5470,Ivan Rakitić,13,Right Center Midfield,40.6,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0eea52-b90f-45db-bee1-70c2b0992e6e,,40.6,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46210333-7e7d-4f0b-99c4-c6d1bd8d5f58,1425,1,00:33:32.945,33,32,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.4531,,7f953870-b8cd-4ad0-b987-134e4b89206b,5470,Ivan Rakitić,13,Right Center Midfield,40.6,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.614809,-3.1045725,1.0,Ground Pass,19.0,66.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f953870-b8cd-4ad0-b987-134e4b89206b,1426,1,00:33:34.398,33,34,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,46210333-7e7d-4f0b-99c4-c6d1bd8d5f58,5213,Gerard Piqué Bernabéu,3,Right Center Back,19.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5e06a85-079b-4a9c-b8cd-9317f7756350,1427,1,00:33:34.398,33,34,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.2086,,4634f8ee-25b2-44fd-8533-c2b905efe803,5213,Gerard Piqué Bernabéu,3,Right Center Back,19.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f953870-b8cd-4ad0-b987-134e4b89206b,,19.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634f8ee-25b2-44fd-8533-c2b905efe803,1428,1,00:33:35.607,33,35,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.391232,,19daa050-5ac5-4617-9435-b1879d1d573f,5213,Gerard Piqué Bernabéu,3,Right Center Back,19.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,20.61771,-1.4638884,1.0,Ground Pass,21.2,46.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19daa050-5ac5-4617-9435-b1879d1d573f,1429,1,00:33:36.998,33,36,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,4634f8ee-25b2-44fd-8533-c2b905efe803,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,21.2,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb03aa7e-2f6d-44ac-b207-e3411b2753cd,1430,1,00:33:36.998,33,36,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,3.069668,,19daa050-5ac5-4617-9435-b1879d1d573f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,21.2,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd050860-2eeb-4af4-88b4-595db2940129,,33.2,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd050860-2eeb-4af4-88b4-595db2940129,1431,1,00:33:40.068,33,40,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.886343,,b92cdfc8-360c-4709-a301-1dc56305a253,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,33.2,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,30.923454,-1.405116,1.0,Ground Pass,38.3,12.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92cdfc8-360c-4709-a301-1dc56305a253,1432,1,00:33:41.954,33,41,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,bd050860-2eeb-4af4-88b4-595db2940129,5506,Javier Alejandro Mascherano,5,Left Center Back,38.3,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f48f93f8-84f1-47f1-8298-05e42a9868cd,1433,1,00:33:41.954,33,41,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,3.547357,,2107f14c-8165-4a1e-8f46-0008834bc400,5506,Javier Alejandro Mascherano,5,Left Center Back,38.3,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92cdfc8-360c-4709-a301-1dc56305a253,,55.3,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107f14c-8165-4a1e-8f46-0008834bc400,1434,1,00:33:45.502,33,45,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,0.6763,,fdc40480-b694-4c86-a1cc-19b6344ccc67,5506,Javier Alejandro Mascherano,5,Left Center Back,55.3,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.348653,0.7515128,1.0,Ground Pass,61.4,21.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdc40480-b694-4c86-a1cc-19b6344ccc67,1435,1,00:33:46.178,33,46,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,2107f14c-8165-4a1e-8f46-0008834bc400,5216,Andrés Iniesta Luján,15,Left Center Midfield,61.4,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d466aa1-aa08-4941-8486-021f63ba5599,1436,1,00:33:47.719,33,47,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.427239,,542ccb0e-5291-46c1-82fe-c1e00668fcf6,5216,Andrés Iniesta Luján,15,Left Center Midfield,61.4,19.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,70ff2817-2483-4b13-a840-12399fc98aca,ff25801c-d1e3-43a1-8bbd-da437a4e6179,,,5470.0,Ivan Rakitić,13.21363,1.5253731,3.0,High Pass,62.0,32.7,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff25801c-d1e3-43a1-8bbd-da437a4e6179,1437,1,00:33:47.719,33,47,4,Duel,57,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,8d466aa1-aa08-4941-8486-021f63ba5599,19668,Augusto Matías Fernández,11,Left Defensive Midfield,58.7,60.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542ccb0e-5291-46c1-82fe-c1e00668fcf6,1438,1,00:33:49.146,33,49,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,8d466aa1-aa08-4941-8486-021f63ba5599,5470,Ivan Rakitić,13,Right Center Midfield,62.6,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ff2817-2483-4b13-a840-12399fc98aca,1439,1,00:33:49.146,33,49,30,Pass,57,217,Barcelona,3,From Free Kick,212,Atlético Madrid,2.498461,,05f77b0a-bdcf-48a5-bd24-74b921363251,5633,Yannick Ferreira Carrasco,24,Left Center Forward,58.1,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,679f3276-bec3-4e18-8f0a-0451655769ba,8d466aa1-aa08-4941-8486-021f63ba5599,,,5199.0,Jorge Resurrección Merodio,26.518106,-1.6652118,3.0,High Pass,55.6,21.0,40.0,Right Foot,,,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679f3276-bec3-4e18-8f0a-0451655769ba,1440,1,00:33:51.644,33,51,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,212,Atlético Madrid,,,70ff2817-2483-4b13-a840-12399fc98aca,5199,Jorge Resurrección Merodio,16,Left Midfield,55.8,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05f77b0a-bdcf-48a5-bd24-74b921363251,1441,1,00:33:51.644,33,51,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.6918,,35ea18d9-338e-4d2e-b331-1ed8fd198d56,4324,Daniel Alves da Silva,2,Right Back,64.5,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ff2817-2483-4b13-a840-12399fc98aca,,,,5503.0,Lionel Andrés Messi Cuccittini,15.219067,1.7759237,2.0,Low Pass,61.4,74.0,40.0,Right Foot,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35ea18d9-338e-4d2e-b331-1ed8fd198d56,1442,1,00:33:53.336,33,53,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,05f77b0a-bdcf-48a5-bd24-74b921363251,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,61.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1d4b510-a760-4d51-8ce5-d25b9802fdce,1443,1,00:33:53.336,33,53,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.1418,,35ea18d9-338e-4d2e-b331-1ed8fd198d56,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,61.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad9c87c-16db-4142-be72-640900388b76,,63.6,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bad9c87c-16db-4142-be72-640900388b76,1444,1,00:33:54.478,33,54,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,3.6913,,39a12121-deeb-46e6-bddc-42ad4d4a1544,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.6,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,58.256073,-0.28537333,3.0,High Pass,119.5,57.6,38.0,Left Foot,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a12121-deeb-46e6-bddc-42ad4d4a1544,1445,1,00:33:58.169,33,58,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,bad9c87c-16db-4142-be72-640900388b76,4320,Neymar da Silva Santos Junior,21,Left Wing,97.8,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d67d419b-12d9-4438-97cd-12bd70aa9d56,1450,1,00:34:36.874,34,36,30,Pass,59,217,Barcelona,3,From Free Kick,217,Barcelona,2.0283,,ad3b77ef-f158-42ae-b379-ede9009c32b3,5506,Javier Alejandro Mascherano,5,Left Center Back,30.3,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,29.500677,1.5775759,1.0,Ground Pass,30.1,56.9,40.0,Right Foot,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad3b77ef-f158-42ae-b379-ede9009c32b3,1451,1,00:34:38.902,34,38,42,Ball Receipt*,59,217,Barcelona,3,From Free Kick,217,Barcelona,,,d67d419b-12d9-4438-97cd-12bd70aa9d56,5213,Gerard Piqué Bernabéu,3,Right Center Back,30.1,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195068a1-c4e7-4e61-a805-173e0f8d07a7,1452,1,00:34:38.902,34,38,43,Carry,59,217,Barcelona,3,From Free Kick,217,Barcelona,2.809232,,ad3b77ef-f158-42ae-b379-ede9009c32b3,5213,Gerard Piqué Bernabéu,3,Right Center Back,30.1,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,b23aff2c-ffb3-43f7-b5a1-369164a66a59,,38.2,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b23aff2c-ffb3-43f7-b5a1-369164a66a59,1453,1,00:34:41.711,34,41,30,Pass,59,217,Barcelona,3,From Free Kick,217,Barcelona,1.127269,,169aaf74-4934-4880-bfeb-1659d88399ea,5213,Gerard Piqué Bernabéu,3,Right Center Back,38.2,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.803515,-1.9890207,1.0,Ground Pass,33.0,53.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169aaf74-4934-4880-bfeb-1659d88399ea,1454,1,00:34:42.838,34,42,42,Ball Receipt*,59,217,Barcelona,3,From Free Kick,217,Barcelona,,,b23aff2c-ffb3-43f7-b5a1-369164a66a59,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,33.0,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b97d3e7-02a8-4512-a8dd-09ea0c18aafe,1455,1,00:34:42.838,34,42,43,Carry,59,217,Barcelona,3,From Free Kick,217,Barcelona,4.856655,,169aaf74-4934-4880-bfeb-1659d88399ea,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,33.0,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f26611-89d7-4d5b-8b3f-c6c8541329d6,,45.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4f26611-89d7-4d5b-8b3f-c6c8541329d6,1456,1,00:34:47.695,34,47,30,Pass,59,217,Barcelona,3,From Free Kick,217,Barcelona,1.790345,,26f890e7-7b62-4a6c-9cb7-3de71ffa5898,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,12.624579,1.0113574,1.0,Ground Pass,51.7,64.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26f890e7-7b62-4a6c-9cb7-3de71ffa5898,1457,1,00:34:49.485,34,49,42,Ball Receipt*,59,217,Barcelona,3,From Free Kick,217,Barcelona,,,b4f26611-89d7-4d5b-8b3f-c6c8541329d6,5213,Gerard Piqué Bernabéu,3,Right Center Back,51.7,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653c54f0-4cf4-4fe5-aed0-9387b744da15,1458,1,00:34:49.485,34,49,43,Carry,59,217,Barcelona,3,From Free Kick,217,Barcelona,1.7055,,26f890e7-7b62-4a6c-9cb7-3de71ffa5898,5213,Gerard Piqué Bernabéu,3,Right Center Back,51.7,64.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,31851042-f855-4a72-b4ae-10ebfa4aa2ff,8866fbda-41a6-4620-9dc2-474596fb4cdf,53.7,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31851042-f855-4a72-b4ae-10ebfa4aa2ff,1459,1,00:34:49.720,34,49,17,Pressure,59,217,Barcelona,3,From Free Kick,212,Atlético Madrid,1.850748,,653c54f0-4cf4-4fe5-aed0-9387b744da15,5633,Yannick Ferreira Carrasco,24,Left Center Forward,67.8,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,8866fbda-41a6-4620-9dc2-474596fb4cdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866fbda-41a6-4620-9dc2-474596fb4cdf,1460,1,00:34:51.191,34,51,30,Pass,59,217,Barcelona,3,From Free Kick,217,Barcelona,1.2895,,31851042-f855-4a72-b4ae-10ebfa4aa2ff,5213,Gerard Piqué Bernabéu,3,Right Center Back,53.7,67.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a0593ff5-ab64-4050-be57-9c4bf3f31deb,,,,4324.0,Daniel Alves da Silva,21.484879,0.42200503,1.0,Ground Pass,73.3,76.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0593ff5-ab64-4050-be57-9c4bf3f31deb,1461,1,00:34:52.480,34,52,42,Ball Receipt*,59,217,Barcelona,3,From Free Kick,217,Barcelona,,,8866fbda-41a6-4620-9dc2-474596fb4cdf,4324,Daniel Alves da Silva,2,Right Back,73.3,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602673a-822a-4d0e-bc37-bf7348af83f9,1462,1,00:34:52.480,34,52,43,Carry,59,217,Barcelona,3,From Free Kick,217,Barcelona,0.81138,,6bdfa114-e935-48fd-ab20-42cf07e456ac,4324,Daniel Alves da Silva,2,Right Back,73.3,76.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,79790cf5-5c5c-41bf-8351-99d23e829ef8,a0593ff5-ab64-4050-be57-9c4bf3f31deb,74.2,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bdfa114-e935-48fd-ab20-42cf07e456ac,1463,1,00:34:52.650,34,52,17,Pressure,59,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.3543,,1602673a-822a-4d0e-bc37-bf7348af83f9,5199,Jorge Resurrección Merodio,16,Left Midfield,45.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79790cf5-5c5c-41bf-8351-99d23e829ef8,1464,1,00:34:53.292,34,53,14,Dribble,59,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,ecc91872-bb68-48d2-993b-0a2532dacad3,4324,Daniel Alves da Silva,2,Right Back,74.2,77.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc91872-bb68-48d2-993b-0a2532dacad3,1465,1,00:34:53.292,34,53,4,Duel,59,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,79790cf5-5c5c-41bf-8351-99d23e829ef8,5199,Jorge Resurrección Merodio,16,Left Midfield,45.9,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ad16b62-4da6-4607-8025-161b5cc8aef3,1466,1,00:34:59.104,34,59,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.6084,,933ae32e-365b-4abb-b6dc-789049766e58,4324,Daniel Alves da Silva,2,Right Back,73.1,80.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,5470.0,Ivan Rakitić,6.041523,-1.7876699,2.0,Low Pass,71.8,74.1,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933ae32e-365b-4abb-b6dc-789049766e58,1467,1,00:34:59.712,34,59,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,2ad16b62-4da6-4607-8025-161b5cc8aef3,5470,Ivan Rakitić,13,Right Center Midfield,71.8,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeb9eb02-8024-4875-a652-f24d47bafcbf,1468,1,00:34:59.712,34,59,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.4765,,b83b8337-f0ec-4cb8-a536-f068c6e94b26,5470,Ivan Rakitić,13,Right Center Midfield,71.8,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,3.9204593,1.6730031,2.0,Low Pass,71.4,78.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
