id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,pass_outswinging,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
9608b354-ae7e-47d2-893a-88b29fa745bc,1979,2,00:08:37.376,53,37,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,9bb0c0a0-3a56-4d95-8dfe-46ef25f276be,5216,Andrés Iniesta Luján,13,Right Center Midfield,52.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99a70c91-c69c-4a40-8e3b-c8a10db02752,1980,2,00:08:37.376,53,37,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.3385,,2e277bb6-e712-493b-89d0-74f974fef41e,5216,Andrés Iniesta Luján,13,Right Center Midfield,52.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9608b354-ae7e-47d2-893a-88b29fa745bc,51.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e277bb6-e712-493b-89d0-74f974fef41e,1981,2,00:08:38.714,53,38,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.232298,,43008e70-2740-4762-90f2-dd90f83593f3,5216,Andrés Iniesta Luján,13,Right Center Midfield,51.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.945233,-0.27094686,1.0,Ground Pass,66.0,15.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43008e70-2740-4762-90f2-dd90f83593f3,1982,2,00:08:39.947,53,39,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,2e277bb6-e712-493b-89d0-74f974fef41e,4320,Neymar da Silva Santos Junior,21,Left Wing,66.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129cc56-8916-482f-ac96-e6dc36cfa7b2,1983,2,00:08:39.947,53,39,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,0.072900005,,3add83d8-cab4-42b7-b797-8cbe2ed41068,4320,Neymar da Silva Santos Junior,21,Left Wing,66.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43008e70-2740-4762-90f2-dd90f83593f3,66.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3add83d8-cab4-42b7-b797-8cbe2ed41068,1984,2,00:08:40.019,53,40,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.114115,,4e739914-53b2-4b7d-8e2d-4704ef9d6c1a,4320,Neymar da Silva Santos Junior,21,Left Wing,66.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.71224,-2.2550912,2.0,Low Pass,56.7,3.9,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e739914-53b2-4b7d-8e2d-4704ef9d6c1a,1985,2,00:08:41.134,53,41,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,3add83d8-cab4-42b7-b797-8cbe2ed41068,5211,Jordi Alba Ramos,6,Left Back,56.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5baeec92-901e-4071-a21c-0eefb3ce7fd2,1986,2,00:08:41.134,53,41,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,3.075787,,23f40dc2-c5e7-468b-9910-1312016b1451,5211,Jordi Alba Ramos,6,Left Back,56.7,3.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088d4ce-763a-4e7d-b225-e25c30a80a92,40.6,10.4,,4e739914-53b2-4b7d-8e2d-4704ef9d6c1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23f40dc2-c5e7-468b-9910-1312016b1451,1987,2,00:08:41.189,53,41,17,Pressure,103,217,Barcelona,1,Regular Play,214,Espanyol,1.231402,,5baeec92-901e-4071-a21c-0eefb3ce7fd2,6838,Hernán Arsenio Pérez González,17,Right Wing,62.9,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088d4ce-763a-4e7d-b225-e25c30a80a92,1988,2,00:08:44.209,53,44,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.0135,,41aee5af-bde4-44bb-81d6-3ce20c6047ff,5211,Jordi Alba Ramos,6,Left Back,40.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.894604,0.8567056,1.0,Ground Pass,49.7,20.9,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41aee5af-bde4-44bb-81d6-3ce20c6047ff,1989,2,00:08:45.223,53,45,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,4088d4ce-763a-4e7d-b225-e25c30a80a92,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.7,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f01745c-d74b-45a4-8a6e-22a2ab09f805,1990,2,00:08:45.223,53,45,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.1514,,41aee5af-bde4-44bb-81d6-3ce20c6047ff,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.7,20.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b3468c-7f01-4c52-8314-acf3577bcb89,50.9,18.6,,f691bd98-077f-4870-abae-52ac412915dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b3468c-7f01-4c52-8314-acf3577bcb89,1991,2,00:08:45.290,53,45,17,Pressure,103,217,Barcelona,1,Regular Play,214,Espanyol,1.347098,,8f01745c-d74b-45a4-8a6e-22a2ab09f805,5719,Marco Asensio Willemsen,21,Left Wing,70.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f691bd98-077f-4870-abae-52ac412915dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f691bd98-077f-4870-abae-52ac412915dd,1992,2,00:08:46.374,53,46,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.3679,,53b3468c-7f01-4c52-8314-acf3577bcb89,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,50.9,18.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,18.80904,-0.7853982,1.0,Ground Pass,64.2,5.3,,,,38.0,Left Foot,fc75d1b2-06f5-4caa-bd59-366fc4c2554f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc75d1b2-06f5-4caa-bd59-366fc4c2554f,1993,2,00:08:47.742,53,47,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,f691bd98-077f-4870-abae-52ac412915dd,5216,Andrés Iniesta Luján,13,Right Center Midfield,64.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01707e45-db7a-4c6c-896b-86b6bcc3b8cc,1994,2,00:08:47.742,53,47,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,2.4442,,b4ac70bf-0dc4-4c44-b73a-21d4d069a18d,5216,Andrés Iniesta Luján,13,Right Center Midfield,64.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc75d1b2-06f5-4caa-bd59-366fc4c2554f,77.5,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ac70bf-0dc4-4c44-b73a-21d4d069a18d,1995,2,00:08:50.186,53,50,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,0.7944,,0d93f6b3-aa20-4322-8f17-36f4eeb59153,5216,Andrés Iniesta Luján,13,Right Center Midfield,77.5,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,13.851354,0.22571659,1.0,Ground Pass,91.0,13.0,,,,40.0,Right Foot,138647ab-b864-477d-83ea-a01fe81cfcaf,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138647ab-b864-477d-83ea-a01fe81cfcaf,1996,2,00:08:50.981,53,50,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,b4ac70bf-0dc4-4c44-b73a-21d4d069a18d,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.3,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d93f6b3-aa20-4322-8f17-36f4eeb59153,1997,2,00:08:50.981,53,50,2,Ball Recovery,103,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,b4ac70bf-0dc4-4c44-b73a-21d4d069a18d,6791,Javier López Rodríguez,2,Right Back,29.1,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a7c9c1-71cc-4304-9fee-982c17e31b94,1998,2,00:08:50.981,53,50,43,Carry,103,217,Barcelona,1,Regular Play,214,Espanyol,1.3858,,0d93f6b3-aa20-4322-8f17-36f4eeb59153,6791,Javier López Rodríguez,2,Right Back,29.1,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528f1128-5ad3-4b69-87a0-b41e0b04d9f3,29.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528f1128-5ad3-4b69-87a0-b41e0b04d9f3,1999,2,00:08:52.367,53,52,30,Pass,103,217,Barcelona,1,Regular Play,214,Espanyol,1.0204,,e88cfd42-93d5-472f-96d5-6c5357c3e819,6791,Javier López Rodríguez,2,Right Back,29.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5719.0,Marco Asensio Willemsen,16.82409,0.5434776,1.0,Ground Pass,43.5,74.4,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e88cfd42-93d5-472f-96d5-6c5357c3e819,2000,2,00:08:53.387,53,53,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,214,Espanyol,,,528f1128-5ad3-4b69-87a0-b41e0b04d9f3,5719,Marco Asensio Willemsen,21,Left Wing,43.5,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bdf1882-6ded-4d8c-94ad-fd9dbba90d4c,2001,2,00:08:53.387,53,53,43,Carry,103,217,Barcelona,1,Regular Play,214,Espanyol,2.574097,,157b1b4c-c459-44c4-af07-7d008fe9daa5,5719,Marco Asensio Willemsen,21,Left Wing,43.5,74.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861f1bb-c066-4895-8531-967e3677edcd,59.2,73.0,,e88cfd42-93d5-472f-96d5-6c5357c3e819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861f1bb-c066-4895-8531-967e3677edcd,2002,2,00:08:54.188,53,54,17,Pressure,103,217,Barcelona,1,Regular Play,217,Barcelona,1.451602,,0bdf1882-6ded-4d8c-94ad-fd9dbba90d4c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,69.8,6.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157b1b4c-c459-44c4-af07-7d008fe9daa5,2003,2,00:08:55.961,53,55,14,Dribble,103,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,ace27404-3461-4d88-bba6-e931979e928d,5719,Marco Asensio Willemsen,21,Left Wing,59.2,73.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ace27404-3461-4d88-bba6-e931979e928d,2004,2,00:08:55.961,53,55,4,Duel,103,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,157b1b4c-c459-44c4-af07-7d008fe9daa5,5211,Jordi Alba Ramos,6,Left Back,60.9,7.1,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23e96bb9-98a6-494e-81b6-1f55c3892cb0,2005,2,00:08:55.961,53,55,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,2.800003,,653a404a-1f91-4454-b081-142afadc0055,5211,Jordi Alba Ramos,6,Left Back,60.9,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace27404-3461-4d88-bba6-e931979e928d,63.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653a404a-1f91-4454-b081-142afadc0055,2006,2,00:08:58.761,53,58,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,0.909721,,1528b3c3-362e-4cf0-b578-a8d5ffc5e069,5211,Jordi Alba Ramos,6,Left Back,63.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,8.714356,-0.057408113,1.0,Ground Pass,71.7,6.2,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528b3c3-362e-4cf0-b578-a8d5ffc5e069,2007,2,00:08:59.671,53,59,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,653a404a-1f91-4454-b081-142afadc0055,5246,Luis Alberto Suárez Díaz,23,Center Forward,71.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a74bf16b-eb20-47d1-afd0-a6ee3649f65c,2008,2,00:08:59.671,53,59,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.257501,,1528b3c3-362e-4cf0-b578-a8d5ffc5e069,5246,Luis Alberto Suárez Díaz,23,Center Forward,71.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2315aaf-fe67-4d4e-a3ca-231d98a1a4bb,71.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2315aaf-fe67-4d4e-a3ca-231d98a1a4bb,2009,2,00:09:00.928,54,0,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,3.499678,,b0f74971-acdf-4631-be28-c9828088279c,5246,Luis Alberto Suárez Díaz,23,Center Forward,71.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,47.770805,1.6252497,3.0,High Pass,69.1,53.9,,,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0f74971-acdf-4631-be28-c9828088279c,2010,2,00:09:04.428,54,4,42,Ball Receipt*,103,217,Barcelona,1,Regular Play,217,Barcelona,,,a2315aaf-fe67-4d4e-a3ca-231d98a1a4bb,4324,Daniel Alves da Silva,2,Right Back,69.1,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3fa4ba4-a7ff-4137-a5a3-ce728c2b6ae5,2011,2,00:09:04.428,54,4,43,Carry,103,217,Barcelona,1,Regular Play,217,Barcelona,1.9015,,92eba28f-849f-49f5-8afb-0a27a43274fe,4324,Daniel Alves da Silva,2,Right Back,69.1,53.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f74971-acdf-4631-be28-c9828088279c,77.3,59.5,,c8eaf49e-47bf-464f-91e6-0162aa2faf3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92eba28f-849f-49f5-8afb-0a27a43274fe,2012,2,00:09:04.752,54,4,17,Pressure,103,217,Barcelona,1,Regular Play,214,Espanyol,1.5713,,f3fa4ba4-a7ff-4137-a5a3-ce728c2b6ae5,6758,Víctor Sánchez Mata,15,Left Center Midfield,43.8,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8eaf49e-47bf-464f-91e6-0162aa2faf3f,2013,2,00:09:06.330,54,6,30,Pass,103,217,Barcelona,1,Regular Play,217,Barcelona,1.9033,,6ff2366d-f2f1-4369-a229-c9ccecdfc6cf,4324,Daniel Alves da Silva,2,Right Back,77.3,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.559563,1.2368512,1.0,Ground Pass,82.4,74.2,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
