id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,location,foul_won_advantage,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_outswinging,miscontrol_aerial_won,clearance_left_foot,pass_goal_assist,shot_first_time
fe38b364-bca8-41ae-ab7a-ebd386ee8dc1,1890,2,00:01:23.550,46,23,23,Goal Keeper,73,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,d4e89c25-9ab1-40b3-b8a6-958aeeede849,6662,Iago Herrerín Buisán,1,Goalkeeper,6.5,40.5,,,,,,,,,,,,45.0,Diving,42.0,Moving,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a02bf36-716e-48d3-aedc-61a733b34a80,1904,2,00:02:22.383,47,22,30,Pass,75,217,Barcelona,1,Regular Play,217,Barcelona,0.788814,,9c95ef63-b979-4083-aa68-87c138d3645c,5470,Ivan Rakitić,13,Right Center Midfield,36.7,20.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,a4e98dc1-2954-4a0d-85c9-82b2e1004164,5506.0,Javier Alejandro Mascherano,10.261579,-1.3045443,1.0,Ground Pass,39.4,10.3,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c95ef63-b979-4083-aa68-87c138d3645c,1905,2,00:02:23.172,47,23,42,Ball Receipt*,75,217,Barcelona,1,Regular Play,217,Barcelona,,,4a02bf36-716e-48d3-aedc-61a733b34a80,5506,Javier Alejandro Mascherano,5,Left Center Back,39.4,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a05db35-c068-48c0-9683-e08907721e6f,1906,2,00:02:23.172,47,23,43,Carry,75,217,Barcelona,1,Regular Play,217,Barcelona,1.420686,,10c7077d-2c3b-4463-801b-c3794bda9d59,5506,Javier Alejandro Mascherano,5,Left Center Back,39.4,10.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5aaed403-2467-4819-8fda-8118fb0a2a2c,,,,,,,,,,,,,,9c95ef63-b979-4083-aa68-87c138d3645c,35.4,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10c7077d-2c3b-4463-801b-c3794bda9d59,1907,2,00:02:23.997,47,23,17,Pressure,75,217,Barcelona,1,Regular Play,215,Athletic Club,0.227113,,4a05db35-c068-48c0-9683-e08907721e6f,6393,Iñaki Williams Arthuer,23,Center Forward,86.8,61.6,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aaed403-2467-4819-8fda-8118fb0a2a2c,1908,2,00:02:24.593,47,24,3,Dispossessed,75,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,3a6f9fc9-bc64-4431-bdee-ffe1c3e3b974,5506,Javier Alejandro Mascherano,5,Left Center Back,35.4,18.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a6f9fc9-bc64-4431-bdee-ffe1c3e3b974,1909,2,00:02:24.593,47,24,4,Duel,75,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,5aaed403-2467-4819-8fda-8118fb0a2a2c,6393,Iñaki Williams Arthuer,23,Center Forward,84.7,61.8,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0796434b-196b-48b1-8fda-20ecff80899f,1910,2,00:02:25.914,47,25,2,Ball Recovery,75,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,40.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99602022-3be5-4c6d-8d47-99f4e1737db4,1911,2,00:02:25.914,47,25,43,Carry,75,217,Barcelona,1,Regular Play,217,Barcelona,3.0028,,0796434b-196b-48b1-8fda-20ecff80899f,5216,Andrés Iniesta Luján,15,Left Center Midfield,40.0,19.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5ae1d904-78b8-45a9-a633-2aa3dcdbcad5,,,,,,,,,,,,,,c848c666-b794-409f-ae2a-96544ffae9c6,45.8,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ae1d904-78b8-45a9-a633-2aa3dcdbcad5,1912,2,00:02:28.693,47,28,17,Pressure,75,217,Barcelona,1,Regular Play,215,Athletic Club,1.110925,,99602022-3be5-4c6d-8d47-99f4e1737db4,6393,Iñaki Williams Arthuer,23,Center Forward,74.8,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,c848c666-b794-409f-ae2a-96544ffae9c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
