id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,ball_recovery_recovery_failure,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_aerial_won,pass_body_part_id,pass_body_part_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate
fafe38c0-d16e-463a-b1c2-0a399a838071,45,1,00:00:48.209,0,48,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0705454-68fe-4964-9b58-72efac01eef9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,38.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87a32942-4526-4acd-928d-950af13654be,46,1,00:00:48.378,0,48,4,Duel,5,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,864d5b43-33a7-4127-a56d-b173d4d37d9e,6386.0,Eneko Bóveda Altube,2.0,Right Back,82.6,73.6,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864d5b43-33a7-4127-a56d-b173d4d37d9e,47,1,00:00:48.378,0,48,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,1.586882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0cd5193e-e0fb-4590-b9f4-f499daefdcde,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,37.5,6.5,,,,,87a32942-4526-4acd-928d-950af13654be,,,,,5246.0,Luis Alberto Suárez Díaz,14.451644,0.6033565,3.0,High Pass,49.4,14.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cd5193e-e0fb-4590-b9f4-f499daefdcde,48,1,00:00:49.965,0,49,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864d5b43-33a7-4127-a56d-b173d4d37d9e,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,49.4,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a2b4112-c559-413d-8111-93693b48217e,49,1,00:00:49.965,0,49,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,1.086894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cd5193e-e0fb-4590-b9f4-f499daefdcde,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,49.4,14.7,,,,,f53ebc83-e92c-4b2f-ba91-8b38e42847be,,54.9,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f53ebc83-e92c-4b2f-ba91-8b38e42847be,50,1,00:00:51.052,0,51,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,2.979263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c99aa26-c529-491f-a13f-59030f0edf83,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,54.9,18.3,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,37.28391,-0.3276877,1.0,Ground Pass,90.2,6.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c99aa26-c529-491f-a13f-59030f0edf83,51,1,00:00:54.031,0,54,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f53ebc83-e92c-4b2f-ba91-8b38e42847be,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2030dc1-2d1b-4fa0-b1dd-07e59a01c12e,52,1,00:00:54.031,0,54,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,4.761276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4a442ccd-4c80-4e9a-a4f0-29a2d8c4c564,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.2,6.3,,,,,9c99aa26-c529-491f-a13f-59030f0edf83,daec43bf-9b52-489a-b47e-2df4c13b96b8,107.8,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daec43bf-9b52-489a-b47e-2df4c13b96b8,53,1,00:00:56.999,0,56,17,Pressure,5,217,Barcelona,4,From Throw In,215,Athletic Club,2.992211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331d662-a4ad-4ae5-b9a1-9fc45f50a103,6386.0,Eneko Bóveda Altube,2.0,Right Back,10.4,64.0,,,,,4a442ccd-4c80-4e9a-a4f0-29a2d8c4c564,89d6f37f-40bf-456b-b076-bbcaefe02c6b,,,,,,,,,,,,,,,,,a2030dc1-2d1b-4fa0-b1dd-07e59a01c12e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27a4b418-2e61-4a29-a953-232034fbc1aa,54,1,00:00:58.792,0,58,39,Dribbled Past,5,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331d662-a4ad-4ae5-b9a1-9fc45f50a103,6386.0,Eneko Bóveda Altube,2.0,Right Back,12.3,57.9,,,,,4a442ccd-4c80-4e9a-a4f0-29a2d8c4c564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a442ccd-4c80-4e9a-a4f0-29a2d8c4c564,55,1,00:00:58.792,0,58,14,Dribble,5,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,27a4b418-2e61-4a29-a953-232034fbc1aa,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.8,22.2,,,,,daec43bf-9b52-489a-b47e-2df4c13b96b8,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331d662-a4ad-4ae5-b9a1-9fc45f50a103,56,1,00:00:58.792,0,58,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,0.833019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,27a4b418-2e61-4a29-a953-232034fbc1aa,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.8,22.2,,,,,4a442ccd-4c80-4e9a-a4f0-29a2d8c4c564,89d6f37f-40bf-456b-b076-bbcaefe02c6b,115.3,22.2,,,,,,,,,,,,,,,daec43bf-9b52-489a-b47e-2df4c13b96b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89d6f37f-40bf-456b-b076-bbcaefe02c6b,57,1,00:00:59.625,0,59,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,0.561166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,58d3c170-45d9-4abd-bde0-eb859313917e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,115.3,22.2,,,,,9aed4364-5003-40a7-b265-e46aa8abd8ca,daec43bf-9b52-489a-b47e-2df4c13b96b8,,,,5246.0,Luis Alberto Suárez Díaz,3.1,1.5707964,2.0,Low Pass,115.3,25.3,,,,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aed4364-5003-40a7-b265-e46aa8abd8ca,58,1,00:01:00.186,1,0,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d6f37f-40bf-456b-b076-bbcaefe02c6b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,114.0,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d3c170-45d9-4abd-bde0-eb859313917e,59,1,00:01:00.186,1,0,6,Block,5,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d6f37f-40bf-456b-b076-bbcaefe02c6b,6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,4.8,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0075e93-907c-428a-808c-427783008b09,60,1,00:01:02.219,1,2,9,Clearance,5,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,15.4,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb7eabd1-034a-4530-bba3-ec089ed45c36,61,1,00:01:06.115,1,6,9,Clearance,5,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,22.9,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3f9fdb4-e55f-4ea2-8d54-50232ddf8a7b,62,1,00:01:08.295,1,8,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,1.146203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da838b36-4e2e-4f30-8488-9e55d97cb74d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,84.3,52.3,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.368031,1.8520285,2.0,Low Pass,81.7,61.3,66.0,Recovery,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da838b36-4e2e-4f30-8488-9e55d97cb74d,63,1,00:01:09.441,1,9,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f9fdb4-e55f-4ea2-8d54-50232ddf8a7b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,81.7,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2031507-a747-497e-8890-af342bc51d4d,64,1,00:01:09.561,1,9,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,0.950911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9601ef37-7d24-44e4-bad0-4eef85f0560d,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,81.7,61.3,,,,,,,,,,5470.0,Ivan Rakitić,8.563293,2.3148956,2.0,Low Pass,75.9,67.6,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0ab446-6519-49aa-bbd7-6ecb75f38d68,65,1,00:01:10.230,1,10,17,Pressure,5,217,Barcelona,4,From Throw In,215,Athletic Club,2.610347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5661c05e-ca3f-44a0-ac68-2829eba1d9be,6842.0,Iker Muniain Goñi,16.0,Left Midfield,40.6,13.5,,,,,6cfe41fd-db03-4745-bef7-9c6cab698f6a,9601ef37-7d24-44e4-bad0-4eef85f0560d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601ef37-7d24-44e4-bad0-4eef85f0560d,66,1,00:01:10.512,1,10,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a2031507-a747-497e-8890-af342bc51d4d,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.9,67.6,,,,,ab0ab446-6519-49aa-bbd7-6ecb75f38d68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
