id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,counterpress,duel,ball_receipt,block,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble,clearance,shot,interception,foul_won,off_camera,ball_recovery,foul_committed,50_50,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_no_touch,clearance_right_foot,pass_cross,pass_cut_back,interception_outcome_id,interception_outcome_name,related_events_4,related_events_5,related_events_6,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,shot_first_time,dribble_overrun,50_50_outcome_id,50_50_outcome_name,pass_aerial_won,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_goal_assist
f07f3e25-7fa6-4ea7-ba9e-544e8b8c7864,1430,1,00:43:22.407,43,22,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,fb84d723-d0e0-42e9-8607-7c108801f168,5506,Javier Alejandro Mascherano,5,Left Center Back,71.6,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3da610f1-9da1-4a8b-a3a9-be72573e53a0,1431,1,00:43:22.407,43,22,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,0.1761,,d0e2e4ab-7c8c-40f0-841c-77cffc3a729e,5506,Javier Alejandro Mascherano,5,Left Center Back,71.6,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07f3e25-7fa6-4ea7-ba9e-544e8b8c7864,,,,,,,,,,,,,,71.6,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0e2e4ab-7c8c-40f0-841c-77cffc3a729e,1432,1,00:43:22.583,43,22,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,1.173524,,193be780-b837-41ed-93ae-96fe133d890f,5506,Javier Alejandro Mascherano,5,Left Center Back,71.6,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,14.900335,2.644924,1.0,Ground Pass,58.5,35.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193be780-b837-41ed-93ae-96fe133d890f,1433,1,00:43:23.756,43,23,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,d0e2e4ab-7c8c-40f0-841c-77cffc3a729e,5213,Gerard Piqué Bernabéu,3,Right Center Back,58.5,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859555ff-a09f-4d2e-b704-1dfc90246177,1434,1,00:43:23.756,43,23,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,3.690876,,193be780-b837-41ed-93ae-96fe133d890f,5213,Gerard Piqué Bernabéu,3,Right Center Back,58.5,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf2b698-8326-4075-99df-2ad1f3d682e0,,,,,,,,,,,,,,62.1,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cf2b698-8326-4075-99df-2ad1f3d682e0,1435,1,00:43:27.447,43,27,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,0.661754,,9ff8041a-5130-4655-97bc-eb3df795bc32,5213,Gerard Piqué Bernabéu,3,Right Center Back,62.1,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.512296,-1.6322572,1.0,Ground Pass,61.7,32.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ff8041a-5130-4655-97bc-eb3df795bc32,1436,1,00:43:28.109,43,28,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,2cf2b698-8326-4075-99df-2ad1f3d682e0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.7,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad154fd3-3e4b-4540-bab0-bb2f8eac332b,1437,1,00:43:28.109,43,28,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,1.232746,,9ff8041a-5130-4655-97bc-eb3df795bc32,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.7,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec462f73-8f20-4cce-b702-f53c25d4e3a5,,,,,,,,,,,,,,59.4,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec462f73-8f20-4cce-b702-f53c25d4e3a5,1438,1,00:43:29.342,43,29,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,0.854527,,99c16db9-1d85-4c50-ba7e-309052ec4a83,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.4,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,8.955445,-2.0844023,1.0,Ground Pass,55.0,23.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99c16db9-1d85-4c50-ba7e-309052ec4a83,1439,1,00:43:30.196,43,30,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,ec462f73-8f20-4cce-b702-f53c25d4e3a5,5506,Javier Alejandro Mascherano,5,Left Center Back,55.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c9e5de-e57f-4d9d-a180-ed5d985a9b39,1440,1,00:43:30.196,43,30,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,4.154773,,5338c49a-358a-42fd-8302-3f7018fd125a,5506,Javier Alejandro Mascherano,5,Left Center Back,55.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,99c16db9-1d85-4c50-ba7e-309052ec4a83,,,,,,,,,,,,,,55.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338c49a-358a-42fd-8302-3f7018fd125a,1441,1,00:43:34.351,43,34,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,2.535169,,1b954de9-f9b8-4701-a8a0-707fdb13c7b7,5506,Javier Alejandro Mascherano,5,Left Center Back,55.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,32.379005,1.6759965,1.0,Ground Pass,52.0,56.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b954de9-f9b8-4701-a8a0-707fdb13c7b7,1442,1,00:43:36.886,43,36,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,5338c49a-358a-42fd-8302-3f7018fd125a,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.0,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cef69db-d3ca-4f00-af38-8384e9a01285,1443,1,00:43:36.886,43,36,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,4.634845,,1b954de9-f9b8-4701-a8a0-707fdb13c7b7,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.0,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613d367-407f-4701-b976-26ff8267a859,,,,,,,,,,,,,,60.6,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4613d367-407f-4701-b976-26ff8267a859,1444,1,00:43:41.521,43,41,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,1.290075,,95a5df6c-7c9b-4a30-accf-57344b9f7bd5,5213,Gerard Piqué Bernabéu,3,Right Center Back,60.6,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.421022,-2.5687916,1.0,Ground Pass,46.8,45.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95a5df6c-7c9b-4a30-accf-57344b9f7bd5,1445,1,00:43:42.811,43,42,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,4613d367-407f-4701-b976-26ff8267a859,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.8,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763fafe-fc6a-4da7-b13c-820b9856b6b8,1446,1,00:43:42.811,43,42,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,1.316911,,95a5df6c-7c9b-4a30-accf-57344b9f7bd5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.8,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,d06633cf-c4cb-41c8-8064-e92e825168bf,,,,,,,,,,,,,,46.1,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d06633cf-c4cb-41c8-8064-e92e825168bf,1447,1,00:43:44.128,43,44,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,1.431876,,6bf05df4-19af-4dba-822d-db8df60322b2,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.1,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,23.900837,-1.2027214,1.0,Ground Pass,54.7,22.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bf05df4-19af-4dba-822d-db8df60322b2,1448,1,00:43:45.560,43,45,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,d06633cf-c4cb-41c8-8064-e92e825168bf,5506,Javier Alejandro Mascherano,5,Left Center Back,54.7,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ff44cf-5b8e-4b75-a195-983d7c2d0d2f,1449,1,00:43:45.560,43,45,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,2.147062,,1f3e1e99-0e70-4006-8bc3-8a97d295f16f,5506,Javier Alejandro Mascherano,5,Left Center Back,54.7,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bf05df4-19af-4dba-822d-db8df60322b2,,,,,,,,,,,,,,54.3,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f3e1e99-0e70-4006-8bc3-8a97d295f16f,1450,1,00:43:47.707,43,47,30,Pass,76,217,Barcelona,1,Regular Play,217,Barcelona,3.012799,,8065dd46-c5c5-4b6e-89cf-fe8e3be61fe0,5506,Javier Alejandro Mascherano,5,Left Center Back,54.3,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,65.530525,1.0866737,3.0,High Pass,84.8,79.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065dd46-c5c5-4b6e-89cf-fe8e3be61fe0,1451,1,00:43:50.720,43,50,42,Ball Receipt*,76,217,Barcelona,1,Regular Play,217,Barcelona,,,1f3e1e99-0e70-4006-8bc3-8a97d295f16f,4324,Daniel Alves da Silva,2,Right Back,84.8,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f69d04bb-765a-4635-be75-34e35ee48b0f,1452,1,00:43:50.720,43,50,43,Carry,76,217,Barcelona,1,Regular Play,217,Barcelona,2.562263,,27c74e58-4fe4-4c07-ac03-5efd7f2e0869,4324,Daniel Alves da Silva,2,Right Back,84.8,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,8065dd46-c5c5-4b6e-89cf-fe8e3be61fe0,,,,,,,,,,,,,,87.9,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27c74e58-4fe4-4c07-ac03-5efd7f2e0869,1453,1,00:43:53.282,43,53,14,Dribble,76,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,311a14b4-43eb-4eda-9ecc-d15446b985ea,4324,Daniel Alves da Silva,2,Right Back,87.9,73.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311a14b4-43eb-4eda-9ecc-d15446b985ea,1454,1,00:43:53.282,43,53,4,Duel,76,217,Barcelona,1,Regular Play,1049,Granada,0.0,,27c74e58-4fe4-4c07-ac03-5efd7f2e0869,6680,Rubén Rochina Naixes,17,Right Wing,32.2,6.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36828545-28d6-49bf-b31e-2e55d8ecb528,1455,1,00:43:53.282,43,53,43,Carry,76,217,Barcelona,1,Regular Play,1049,Granada,2.7898,,24415fe9-a896-4aea-89c2-16805665db88,6680,Rubén Rochina Naixes,17,Right Wing,32.2,6.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,311a14b4-43eb-4eda-9ecc-d15446b985ea,,,,,,,,,,,,,,25.6,12.5,,,ac3adc42-c6a0-451e-8720-98f2ed895691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24415fe9-a896-4aea-89c2-16805665db88,1456,1,00:43:53.341,43,53,17,Pressure,76,217,Barcelona,1,Regular Play,217,Barcelona,2.345,,36828545-28d6-49bf-b31e-2e55d8ecb528,4324,Daniel Alves da Silva,2,Right Back,86.5,72.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac3adc42-c6a0-451e-8720-98f2ed895691,1457,1,00:43:56.072,43,56,3,Dispossessed,76,217,Barcelona,1,Regular Play,1049,Granada,0.0,,d43c6a3f-07da-4090-9568-86984da99e04,6680,Rubén Rochina Naixes,17,Right Wing,25.6,12.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
