id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble,block,foul_committed,ball_recovery,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
f9c25f60-8b89-4408-9129-5bbd5059217c,3038,2,00:24:52.297,69,52,42,Ball Receipt*,129,217,Barcelona,7,From Goal Kick,217,Barcelona,,,145085e6-6771-4c61-87bb-15696d8d937a,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,51.9,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84fa20f9-f5d5-406d-8498-f05ee080ef4d,3039,2,00:24:52.297,69,52,43,Carry,129,217,Barcelona,7,From Goal Kick,217,Barcelona,2.06697,,96f6e3e7-fe3a-4711-a6f8-3643a0e9b7b2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,51.9,26.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987468bf-785f-4429-b916-02d2f1eb8755,45.2,32.7,,f9c25f60-8b89-4408-9129-5bbd5059217c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96f6e3e7-fe3a-4711-a6f8-3643a0e9b7b2,3040,2,00:24:54.152,69,54,17,Pressure,129,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.71127,,84fa20f9-f5d5-406d-8498-f05ee080ef4d,6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,75.1,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987468bf-785f-4429-b916-02d2f1eb8755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987468bf-785f-4429-b916-02d2f1eb8755,3041,2,00:24:54.364,69,54,30,Pass,129,217,Barcelona,7,From Goal Kick,217,Barcelona,2.6014,,96f6e3e7-fe3a-4711-a6f8-3643a0e9b7b2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,45.2,32.7,,,,True,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,43.66062,1.3397057,3.0,High Pass,55.2,75.2,40.0,Right Foot,,,,d8f65118-3d8b-4228-b0be-953913c62019,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8f65118-3d8b-4228-b0be-953913c62019,3042,2,00:24:56.965,69,56,42,Ball Receipt*,129,217,Barcelona,7,From Goal Kick,217,Barcelona,,,987468bf-785f-4429-b916-02d2f1eb8755,4324.0,Daniel Alves da Silva,2.0,Right Back,55.2,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76c465bf-09b7-4ef2-b4ef-e1b0ef50494d,3043,2,00:24:56.965,69,56,43,Carry,129,217,Barcelona,7,From Goal Kick,217,Barcelona,4.7676,,53155470-72b4-4745-9b4f-2cdb6bf7b963,4324.0,Daniel Alves da Silva,2.0,Right Back,55.2,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8f65118-3d8b-4228-b0be-953913c62019,86.2,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848f7299-085b-4acc-bda5-2739e987d362,3044,2,00:25:01.327,70,1,36,Tactical Shift,129,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,25.0,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,15.0,23806.0,Alejandro Bergantiños García,3.0,Right Center Back,4.0,6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,12.0,6738.0,Juan Francisco Moreno Fuertes,6.0,Left Back,11.0,6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,17.0,6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,5.0,5724.0,Fayçal Fajr,15.0,Left Center Midfield,19.0,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,24.0,6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,7.0,27243.0,Oriol Riera Magem,24.0,Left Center Forward,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53155470-72b4-4745-9b4f-2cdb6bf7b963,3045,2,00:25:01.733,70,1,30,Pass,129,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9721,,17190365-32a4-426e-8e15-b92a98ec3aeb,4324.0,Daniel Alves da Silva,2.0,Right Back,86.2,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.286357,-1.9812027,1.0,Ground Pass,80.5,63.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c80136-37c2-4282-bd4c-a1ff6020f0f2,3046,2,00:25:02.607,70,2,17,Pressure,129,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.7201,,17190365-32a4-426e-8e15-b92a98ec3aeb,5724.0,Fayçal Fajr,15.0,Left Center Midfield,30.9,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0eac4e-87ca-40dc-bbae-7a59d358ac94,,,,c0a0d5d8-4af6-4b6d-b6f3-6f0c001a2f7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17190365-32a4-426e-8e15-b92a98ec3aeb,3047,2,00:25:02.705,70,2,42,Ball Receipt*,129,217,Barcelona,7,From Goal Kick,217,Barcelona,,,53155470-72b4-4745-9b4f-2cdb6bf7b963,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,80.5,63.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c80136-37c2-4282-bd4c-a1ff6020f0f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
