id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance,out,ball_receipt,interception,dribble,counterpress,duel,ball_recovery,foul_won,block,foul_committed,injury_stoppage,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,pass_aerial_won,related_events_3,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_miscommunication,block_offensive,duel_outcome_id,duel_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,foul_won_defensive,ball_recovery_recovery_failure,clearance_right_foot,foul_committed_advantage,foul_won_advantage,block_deflection
57eed55c-f5be-4dbf-a202-a80380982a8e,514,1,00:15:07.301,15,7,4,Duel,46,217,Barcelona,4,From Throw In,223,Málaga,0.0,,5c8aae8c-259a-43cb-931d-9cc8965fa14c,27184,Marcos Alberto Angeleri,3,Right Center Back,2.4,57.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,
acf2dc3b-0625-435e-99c3-3efeb8b24764,515,1,00:15:45.374,15,45,30,Pass,47,217,Barcelona,2,From Corner,217,Barcelona,1.833151,,,11094,Arda Turan,13,Right Center Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.80244,1.5829909,3.0,High Pass,119.6,32.9,40.0,Right Foot,61.0,Corner,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,True,104.0,Inswinging,,,,,,,
3199e925-dc97-430e-80a9-a364e75e2e42,534,1,00:16:31.507,16,31,2,Ball Recovery,49,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b81506fe-051b-4329-bfe7-96cb23fd7b8d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,52.5,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88765baa-e24e-418d-83cf-05e121ec1a01,535,1,00:16:31.507,16,31,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.312783,,3199e925-dc97-430e-80a9-a364e75e2e42,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,52.5,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63864806-4670-4f45-ab57-56e1c59884b0,49.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63864806-4670-4f45-ab57-56e1c59884b0,536,1,00:16:31.820,16,31,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.168217,,77c31eae-0283-4eea-a69b-2bbe4bda6d99,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,9.302151,3.1200905,1.0,Ground Pass,39.7,67.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77c31eae-0283-4eea-a69b-2bbe4bda6d99,537,1,00:16:32.988,16,32,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,63864806-4670-4f45-ab57-56e1c59884b0,5506,Javier Alejandro Mascherano,3,Right Center Back,39.7,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879f624d-4918-4520-a4d8-a77fae7292e9,538,1,00:16:32.988,16,32,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,1.458836,,65fdafdb-1aa1-4546-8641-508e1b0812dc,5506,Javier Alejandro Mascherano,3,Right Center Back,39.7,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77c31eae-0283-4eea-a69b-2bbe4bda6d99,35.5,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fdafdb-1aa1-4546-8641-508e1b0812dc,539,1,00:16:34.447,16,34,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,2.829974,,af3f2c3a-e1f9-4316-949b-5d6929d6e9bf,5506,Javier Alejandro Mascherano,3,Right Center Back,35.5,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,47.42847,-1.1609212,3.0,High Pass,54.4,22.2,40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
af3f2c3a-e1f9-4316-949b-5d6929d6e9bf,540,1,00:16:37.277,16,37,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,65fdafdb-1aa1-4546-8641-508e1b0812dc,22102,Adriano Correia Claro,6,Left Back,54.4,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e8776ba-024f-4ed5-b7a2-15dfc2a4814a,541,1,00:16:37.277,16,37,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,3.039763,,6c561a76-3b80-4431-b9cb-ee3f4e689db2,22102,Adriano Correia Claro,6,Left Back,54.4,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3f2c3a-e1f9-4316-949b-5d6929d6e9bf,64.1,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c561a76-3b80-4431-b9cb-ee3f4e689db2,542,1,00:16:40.316,16,40,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,2.865313,,efce99b7-fdc7-412c-acec-bf9224f9735b,22102,Adriano Correia Claro,6,Left Back,64.1,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,26.174797,-0.6771276,3.0,High Pass,84.5,0.3,38.0,Left Foot,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efce99b7-fdc7-412c-acec-bf9224f9735b,543,1,00:16:43.182,16,43,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,6c561a76-3b80-4431-b9cb-ee3f4e689db2,6616,Munir El Haddadi Mohamed,21,Left Wing,86.2,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42e53f18-bfdd-4acc-b985-69c2e50946ad,552,1,00:16:54.450,16,54,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,1.519692,,1efc4e81-895e-493d-8ae5-ecf6528a2247,6332,Thomas Vermaelen,5,Left Center Back,29.0,18.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,22.020445,2.6027308,2.0,Low Pass,10.1,30.1,40.0,Right Foot,66.0,Recovery,,41fb6110-5f3d-431d-9262-c11cfb710218,,,5f12c9d0-ad87-476d-8419-debc6f37ca58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676cb94c-f8dd-4326-b65e-1235e3051cfd,553,1,00:16:55.400,16,55,17,Pressure,51,217,Barcelona,1,Regular Play,223,Málaga,0.797453,,1efc4e81-895e-493d-8ae5-ecf6528a2247,8419,Duje Čop,24,Left Center Forward,97.0,45.7,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,e85c9578-1a4f-4118-97a3-1ab58be2b2b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1efc4e81-895e-493d-8ae5-ecf6528a2247,554,1,00:16:55.970,16,55,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,42e53f18-bfdd-4acc-b985-69c2e50946ad,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.1,30.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676cb94c-f8dd-4326-b65e-1235e3051cfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e85c9578-1a4f-4118-97a3-1ab58be2b2b4,555,1,00:16:55.970,16,55,43,Carry,51,217,Barcelona,1,Regular Play,217,Barcelona,0.23732801,,1efc4e81-895e-493d-8ae5-ecf6528a2247,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.1,30.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d5c6b5e-d30f-42fe-9068-68f506d0052a,14.1,30.4,676cb94c-f8dd-4326-b65e-1235e3051cfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d5c6b5e-d30f-42fe-9068-68f506d0052a,556,1,00:16:56.207,16,56,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,2.995362,,448d4de6-22a0-4e8f-a983-57a557c99ad3,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,35.852196,0.09217504,3.0,High Pass,49.8,33.7,40.0,Right Foot,,,,628d891c-6b61-412a-b9ea-5c2659948495,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448d4de6-22a0-4e8f-a983-57a557c99ad3,557,1,00:16:59.203,16,59,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,2d5c6b5e-d30f-42fe-9068-68f506d0052a,11094,Arda Turan,13,Right Center Midfield,49.4,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b79f82bb-1ebb-44d5-b1d2-dc989a5772d8,558,1,00:16:59.203,16,59,4,Duel,51,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,628d891c-6b61-412a-b9ea-5c2659948495,11094,Arda Turan,13,Right Center Midfield,49.8,33.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,
628d891c-6b61-412a-b9ea-5c2659948495,559,1,00:16:59.203,16,59,30,Pass,51,217,Barcelona,1,Regular Play,223,Málaga,1.9632,,2d5c6b5e-d30f-42fe-9068-68f506d0052a,8234,Ignacio Camacho Barnola,11,Left Defensive Midfield,70.3,46.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,17.947702,0.24768136,2.0,Low Pass,87.7,50.8,,,66.0,Recovery,,a30eef53-3ecc-4f11-b4e6-f24d32510831,,,b79f82bb-1ebb-44d5-b1d2-dc989a5772d8,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
a30eef53-3ecc-4f11-b4e6-f24d32510831,560,1,00:17:01.166,17,1,9,Clearance,51,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,628d891c-6b61-412a-b9ea-5c2659948495,6332,Thomas Vermaelen,5,Left Center Back,32.4,29.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,True,,,,,,
bf7c2fbe-87dc-408f-b469-63eb4406016f,561,1,00:17:02.252,17,2,17,Pressure,51,217,Barcelona,1,Regular Play,223,Málaga,0.290475,,4375a258-6fbf-4fe5-bc3e-f1d1cdfa783c,8234,Ignacio Camacho Barnola,11,Left Defensive Midfield,73.9,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80f2c160-adf8-4d45-8153-160db3ccc848,562,1,00:17:02.497,17,2,22,Foul Committed,51,217,Barcelona,1,Regular Play,223,Málaga,0.0,,4375a258-6fbf-4fe5-bc3e-f1d1cdfa783c,8234,Ignacio Camacho Barnola,11,Left Defensive Midfield,76.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375a258-6fbf-4fe5-bc3e-f1d1cdfa783c,563,1,00:17:02.497,17,2,21,Foul Won,51,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,80f2c160-adf8-4d45-8153-160db3ccc848,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.9,35.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7c2fbe-87dc-408f-b469-63eb4406016f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
22377fd8-a101-4f55-a4c5-d44cfabfae36,564,1,00:17:18.607,17,18,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,0.771042,,11a657bd-534d-4ad5-a1a9-d9260ccd86c0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.4,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.231468,-0.6933513,1.0,Ground Pass,52.5,39.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11a657bd-534d-4ad5-a1a9-d9260ccd86c0,565,1,00:17:19.378,17,19,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,22377fd8-a101-4f55-a4c5-d44cfabfae36,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,52.5,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78690587-d5dc-4e4d-af05-4abf4ebeba5d,566,1,00:17:19.378,17,19,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,0.364024,,11a657bd-534d-4ad5-a1a9-d9260ccd86c0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,52.5,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292f7fb-63d8-4313-9cc8-0e45d4248787,52.3,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292f7fb-63d8-4313-9cc8-0e45d4248787,567,1,00:17:19.742,17,19,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,0.515012,,8bbf948d-7c24-4b14-87a6-709a63eb5c05,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,52.3,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,6.306346,2.6637616,1.0,Ground Pass,46.7,42.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bbf948d-7c24-4b14-87a6-709a63eb5c05,568,1,00:17:20.257,17,20,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,2292f7fb-63d8-4313-9cc8-0e45d4248787,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.7,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2f665a2-ccc1-4ca8-92a4-9913b036517b,569,1,00:17:20.257,17,20,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,2.413603,,8bbf948d-7c24-4b14-87a6-709a63eb5c05,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.7,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baecf002-696c-4a64-a261-89bab1fc226e,46.7,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baecf002-696c-4a64-a261-89bab1fc226e,570,1,00:17:22.671,17,22,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,2.131231,,0239781e-946a-4177-88cf-c0a3abae40a3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.7,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,25.880495,1.8607727,1.0,Ground Pass,39.3,68.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0239781e-946a-4177-88cf-c0a3abae40a3,571,1,00:17:24.802,17,24,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,baecf002-696c-4a64-a261-89bab1fc226e,5506,Javier Alejandro Mascherano,3,Right Center Back,39.3,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2765de2-8398-4ecb-b368-ad97b18123a5,572,1,00:17:24.802,17,24,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.068835,,0239781e-946a-4177-88cf-c0a3abae40a3,5506,Javier Alejandro Mascherano,3,Right Center Back,39.3,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd0bacb9-5f8d-48e0-95f6-111d23b9521d,39.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0bacb9-5f8d-48e0-95f6-111d23b9521d,573,1,00:17:25.871,17,25,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.222927,,e560d158-09ca-46ed-a85d-fd4d9b2509cb,5506,Javier Alejandro Mascherano,3,Right Center Back,39.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,11.542097,0.6625629,1.0,Ground Pass,48.8,75.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e560d158-09ca-46ed-a85d-fd4d9b2509cb,574,1,00:17:27.094,17,27,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,dd0bacb9-5f8d-48e0-95f6-111d23b9521d,11094,Arda Turan,13,Right Center Midfield,48.8,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbb9b4b-528a-48fd-bfa2-3cd1442f7cab,575,1,00:17:27.094,17,27,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,3.451985,,44296508-2579-4839-aba9-805d7f75e3a8,11094,Arda Turan,13,Right Center Midfield,48.8,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e560d158-09ca-46ed-a85d-fd4d9b2509cb,48.8,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44296508-2579-4839-aba9-805d7f75e3a8,576,1,00:17:30.546,17,30,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.563698,,5e5c86bc-26a4-43a5-875f-85535568412e,11094,Arda Turan,13,Right Center Midfield,48.8,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.420157,-2.4928377,1.0,Ground Pass,39.7,68.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e5c86bc-26a4-43a5-875f-85535568412e,577,1,00:17:32.109,17,32,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,44296508-2579-4839-aba9-805d7f75e3a8,5506,Javier Alejandro Mascherano,3,Right Center Back,39.7,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312bebf-cd57-4184-ba0a-9517779bfba9,578,1,00:17:32.109,17,32,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.848844,,17213dc7-d13c-4b2b-a036-420346d7664c,5506,Javier Alejandro Mascherano,3,Right Center Back,39.7,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5c86bc-26a4-43a5-875f-85535568412e,39.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17213dc7-d13c-4b2b-a036-420346d7664c,579,1,00:17:33.958,17,33,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.446759,,3590bf49-d8de-48cd-8dde-69ee22106942,5506,Javier Alejandro Mascherano,3,Right Center Back,39.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,41.058495,-1.6830673,1.0,Ground Pass,35.1,27.4,40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
3590bf49-d8de-48cd-8dde-69ee22106942,580,1,00:17:35.405,17,35,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,17213dc7-d13c-4b2b-a036-420346d7664c,6332,Thomas Vermaelen,5,Left Center Back,35.1,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b1fc1be-5c2e-46d2-8ff6-5bdd2b6718cc,581,1,00:17:35.405,17,35,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,2.035661,,318ddd54-85b5-4eee-9e72-3449eec53799,6332,Thomas Vermaelen,5,Left Center Back,35.1,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590bf49-d8de-48cd-8dde-69ee22106942,35.1,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318ddd54-85b5-4eee-9e72-3449eec53799,582,1,00:17:37.441,17,37,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.293878,,20ff19d1-61b9-4e2c-a634-35d3e7c5705f,6332,Thomas Vermaelen,5,Left Center Back,35.1,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,19.952944,-1.0802494,1.0,Ground Pass,44.5,9.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20ff19d1-61b9-4e2c-a634-35d3e7c5705f,583,1,00:17:38.735,17,38,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,318ddd54-85b5-4eee-9e72-3449eec53799,22102,Adriano Correia Claro,6,Left Back,44.5,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67fa7424-a950-4a36-95f6-a7b02f8b03a0,584,1,00:17:38.735,17,38,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,0.531751,,20ff19d1-61b9-4e2c-a634-35d3e7c5705f,22102,Adriano Correia Claro,6,Left Back,44.5,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8076e2f4-9787-4d65-a215-be065524d4cd,44.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076e2f4-9787-4d65-a215-be065524d4cd,585,1,00:17:39.266,17,39,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.21427,,9ee6ba34-1266-4b05-836d-c95eb443ba46,22102,Adriano Correia Claro,6,Left Back,44.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.543718,0.95385444,1.0,Ground Pass,50.6,18.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee6ba34-1266-4b05-836d-c95eb443ba46,586,1,00:17:40.481,17,40,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,8076e2f4-9787-4d65-a215-be065524d4cd,5216,Andrés Iniesta Luján,15,Left Center Midfield,50.6,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6eedffd-00f2-47f6-8ecb-155bbe84f8ad,587,1,00:17:40.481,17,40,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,4.160105,,9ee6ba34-1266-4b05-836d-c95eb443ba46,5216,Andrés Iniesta Luján,15,Left Center Midfield,50.6,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec74952f-f01a-4319-a445-41bda20c08fa,50.6,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec74952f-f01a-4319-a445-41bda20c08fa,588,1,00:17:44.641,17,44,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,1.245818,,21cd37cd-1d6b-4df1-9d92-1cb2730e550d,5216,Andrés Iniesta Luján,15,Left Center Midfield,50.6,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,31.301916,1.7312181,2.0,Low Pass,45.6,49.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21cd37cd-1d6b-4df1-9d92-1cb2730e550d,589,1,00:17:45.887,17,45,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,ec74952f-f01a-4319-a445-41bda20c08fa,5506,Javier Alejandro Mascherano,3,Right Center Back,45.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c93bb73-f9f6-4c95-913f-4ccc90705815,590,1,00:17:45.887,17,45,43,Carry,52,217,Barcelona,3,From Free Kick,217,Barcelona,3.053419,,21cd37cd-1d6b-4df1-9d92-1cb2730e550d,5506,Javier Alejandro Mascherano,3,Right Center Back,45.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819b6e64-97e3-49db-b6c1-c04472187426,48.5,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819b6e64-97e3-49db-b6c1-c04472187426,591,1,00:17:48.940,17,48,30,Pass,52,217,Barcelona,3,From Free Kick,217,Barcelona,0.888956,,8068c715-5089-4c89-92e6-54f2f7b5f728,5506,Javier Alejandro Mascherano,3,Right Center Back,48.5,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.21267,-0.6857295,1.0,Ground Pass,59.5,43.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068c715-5089-4c89-92e6-54f2f7b5f728,592,1,00:17:49.829,17,49,42,Ball Receipt*,52,217,Barcelona,3,From Free Kick,217,Barcelona,,,819b6e64-97e3-49db-b6c1-c04472187426,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.5,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
