id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_type_id,pass_type_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_outcome_id,duel_outcome_name,player,position,location,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_other,pass_cut_back,pass_no_touch,shot_end_location_2,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,clearance_aerial_won,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_penalty
06d98986-8418-45b8-a5e7-80916c313b3f,2044,1,00:44:46.474,44,46,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,0.1773,,40bdc465-a865-455a-8abc-b61aad116694,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,69.6,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2627418,-0.7853982,1.0,Ground Pass,71.2,57.5,40.0,Right Foot,9.0,Incomplete,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40bdc465-a865-455a-8abc-b61aad116694,2045,1,00:44:46.651,44,46,6,Block,96,217,Barcelona,1,Regular Play,322,Eibar,0.0,,06d98986-8418-45b8-a5e7-80916c313b3f,24453.0,Josip Radošević,9.0,Right Defensive Midfield,48.9,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd094d9-735e-49df-8950-c6d152adf5cd,2055,1,00:44:56.811,44,56,4,Duel,98,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,61cfc6bb-90f9-41af-9e0e-d4a1e6c65775,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,48.8,18.6,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da0f3745-be29-44bf-b3be-b0f878b8cabf,2056,1,00:44:58.931,44,58,2,Ball Recovery,98,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,30.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b2cfbe-c2b4-48bd-90dc-85e071619901,2057,1,00:44:58.931,44,58,43,Carry,98,217,Barcelona,1,Regular Play,217,Barcelona,0.1995,,083ee3a1-1a1b-4c73-b3e3-c15408e41c3f,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,30.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da0f3745-be29-44bf-b3be-b0f878b8cabf,,30.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083ee3a1-1a1b-4c73-b3e3-c15408e41c3f,2058,1,00:44:59.130,44,59,30,Pass,98,217,Barcelona,1,Regular Play,217,Barcelona,2.1583,,0d4bf3f1-02d8-47c7-a10c-5affa8a6f197,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,30.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,27.111805,2.6498995,1.0,Ground Pass,6.7,36.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4bf3f1-02d8-47c7-a10c-5affa8a6f197,2059,1,00:45:01.288,45,1,42,Ball Receipt*,98,217,Barcelona,1,Regular Play,217,Barcelona,,,083ee3a1-1a1b-4c73-b3e3-c15408e41c3f,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.7,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4cd029-a71b-4ac0-8f72-b8e79621811d,2060,1,00:45:01.288,45,1,43,Carry,98,217,Barcelona,1,Regular Play,217,Barcelona,1.2245,,0d4bf3f1-02d8-47c7-a10c-5affa8a6f197,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.7,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b878dc8-5390-4f0f-82e4-ff8ec670ab2e,,5.8,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b878dc8-5390-4f0f-82e4-ff8ec670ab2e,2061,1,00:45:02.513,45,2,30,Pass,98,217,Barcelona,1,Regular Play,217,Barcelona,2.211605,,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5.8,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,27.385397,1.2513553,1.0,Ground Pass,14.4,66.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f715c60d-ffe0-4dfc-b777-b81320c1d582,2062,1,00:45:05.729,45,5,34,Half End,98,217,Barcelona,1,Regular Play,322,Eibar,0.0,,91a6586d-1335-4cef-a90a-0331723890af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91a6586d-1335-4cef-a90a-0331723890af,2063,1,00:45:05.729,45,5,34,Half End,98,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,f715c60d-ffe0-4dfc-b777-b81320c1d582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a743e59b-4393-44ec-b3d2-4418a0472bef,2064,2,00:00:00.000,45,0,18,Half Start,98,217,Barcelona,1,Regular Play,322,Eibar,0.0,,09a74f8a-3f46-45ea-a30a-a360f23e99e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09a74f8a-3f46-45ea-a30a-a360f23e99e4,2065,2,00:00:00.000,45,0,18,Half Start,98,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a743e59b-4393-44ec-b3d2-4418a0472bef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f9d3082-8da2-4764-a6c9-38b6915f31e1,2110,2,00:01:22.019,46,22,2,Ball Recovery,103,217,Barcelona,6,From Counter,217,Barcelona,0.0,,e5efd2c1-1f9c-41d2-8db4-796e96121b34,11094.0,Arda Turan,15.0,Left Center Midfield,28.0,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8002e0a-fb86-4083-8cc6-c7e1d5841c19,2111,2,00:01:22.019,46,22,43,Carry,103,217,Barcelona,6,From Counter,217,Barcelona,3.502,,8f9d3082-8da2-4764-a6c9-38b6915f31e1,11094.0,Arda Turan,15.0,Left Center Midfield,28.0,56.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,f5aae1c5-d6a5-4c7a-8f67-ba30db366d79,fd07099a-ef4b-4623-93ac-f69eef587279,48.1,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd07099a-ef4b-4623-93ac-f69eef587279,2112,2,00:01:25.521,46,25,22,Foul Committed,103,217,Barcelona,6,From Counter,322,Eibar,0.0,,b8002e0a-fb86-4083-8cc6-c7e1d5841c19,24453.0,Josip Radošević,9.0,Right Defensive Midfield,72.0,25.1,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,f5aae1c5-d6a5-4c7a-8f67-ba30db366d79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5aae1c5-d6a5-4c7a-8f67-ba30db366d79,2113,2,00:01:25.521,46,25,21,Foul Won,103,217,Barcelona,6,From Counter,217,Barcelona,0.0,,fd07099a-ef4b-4623-93ac-f69eef587279,11094.0,Arda Turan,15.0,Left Center Midfield,48.1,55.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a610d36-89cd-4d6e-93b4-c534a9617864,2114,2,00:01:46.714,46,46,30,Pass,104,217,Barcelona,3,From Free Kick,217,Barcelona,1.3489,,7d360743-bdc4-4a17-a7b8-a87f74b76b06,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,53.1,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,17.996944,-0.23554498,1.0,Ground Pass,70.6,50.1,40.0,Right Foot,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d360743-bdc4-4a17-a7b8-a87f74b76b06,2115,2,00:01:48.063,46,48,42,Ball Receipt*,104,217,Barcelona,3,From Free Kick,217,Barcelona,,,7a610d36-89cd-4d6e-93b4-c534a9617864,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,70.6,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e04f0e-bbd5-4580-a25e-5563d79568d6,2116,2,00:01:48.063,46,48,43,Carry,104,217,Barcelona,3,From Free Kick,217,Barcelona,0.246452,,159eb50b-74f9-4c55-985e-f178fe056373,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,70.6,50.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7d360743-bdc4-4a17-a7b8-a87f74b76b06,ed91c33f-7070-4cdd-9ca6-fa38035c8ee5,70.6,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed91c33f-7070-4cdd-9ca6-fa38035c8ee5,2117,2,00:01:48.309,46,48,39,Dribbled Past,104,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,159eb50b-74f9-4c55-985e-f178fe056373,6778.0,Iván Ramis Barrios,5.0,Left Center Back,49.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9e04f0e-bbd5-4580-a25e-5563d79568d6,d90785c4-b027-4d35-9aec-9c2cb9737c9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159eb50b-74f9-4c55-985e-f178fe056373,2118,2,00:01:48.309,46,48,14,Dribble,104,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,ed91c33f-7070-4cdd-9ca6-fa38035c8ee5,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,70.6,50.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d90785c4-b027-4d35-9aec-9c2cb9737c9a,2119,2,00:01:48.309,46,48,43,Carry,104,217,Barcelona,3,From Free Kick,217,Barcelona,1.327348,,159eb50b-74f9-4c55-985e-f178fe056373,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,70.6,50.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,a8fddc0e-132b-4448-aec4-217e3f8e4da6,ed91c33f-7070-4cdd-9ca6-fa38035c8ee5,77.8,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8fddc0e-132b-4448-aec4-217e3f8e4da6,2120,2,00:01:49.637,46,49,3,Dispossessed,104,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,3923d353-28ea-480a-b252-2d65c121eda2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,77.8,51.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923d353-28ea-480a-b252-2d65c121eda2,2121,2,00:01:49.637,46,49,4,Duel,104,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,a8fddc0e-132b-4448-aec4-217e3f8e4da6,27239.0,Aleksandar Pantić,3.0,Right Center Back,42.3,28.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c14d56-55ac-43fd-977d-ddd7491a1883,2122,2,00:01:51.383,46,51,2,Ball Recovery,104,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,79.5,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10c516d8-6031-42e2-9a98-be076afb0f06,2123,2,00:01:51.383,46,51,43,Carry,104,217,Barcelona,3,From Free Kick,217,Barcelona,2.9024,,6d716a7e-cecd-47e0-b9ca-78af12a26c96,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,79.5,70.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c14d56-55ac-43fd-977d-ddd7491a1883,bbcdba4a-c68c-4fd0-a12f-a7ae62717244,65.1,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d716a7e-cecd-47e0-b9ca-78af12a26c96,2124,2,00:01:53.088,46,53,17,Pressure,104,217,Barcelona,3,From Free Kick,322,Eibar,1.489767,,10c516d8-6031-42e2-9a98-be076afb0f06,6557.0,Adrián González Morales,16.0,Left Midfield,52.3,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcdba4a-c68c-4fd0-a12f-a7ae62717244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbcdba4a-c68c-4fd0-a12f-a7ae62717244,2125,2,00:01:54.286,46,54,30,Pass,104,217,Barcelona,3,From Free Kick,217,Barcelona,2.403365,,18726dd1-00b7-492f-8ad1-aa17f5136603,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,65.1,58.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,6d716a7e-cecd-47e0-b9ca-78af12a26c96,,,,5213.0,Gerard Piqué Bernabéu,18.830826,2.7492526,1.0,Ground Pass,47.7,66.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
