id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble,block,foul_committed,ball_recovery,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_committed_card_id,foul_committed_card_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,pass_aerial_won,foul_won_defensive,pass_goal_assist,shot_end_location_2,shot_first_time,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
742f2a4e-5723-4819-bfe8-4e740a4afbd7,1201,1,00:29:03.636,29,3,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,af35c612-f0a8-4b41-9bf9-fb09e2c2f235,5216,Andrés Iniesta Luján,15,Left Center Midfield,30.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afc22e32-6461-447c-a931-1e6a300a508c,1202,1,00:29:03.636,29,3,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,0.6644,,0ba5f851-a121-4605-8030-e100d8b0474b,5216,Andrés Iniesta Luján,15,Left Center Midfield,30.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,742f2a4e-5723-4819-bfe8-4e740a4afbd7,,,,,,,,,,,,,,30.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ba5f851-a121-4605-8030-e100d8b0474b,1203,1,00:29:04.300,29,4,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.512912,,ec3dcd47-cb57-415b-b094-98f73f1e68b9,5216,Andrés Iniesta Luján,15,Left Center Midfield,30.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,18.17058,-0.6093734,1.0,Ground Pass,45.6,10.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3dcd47-cb57-415b-b094-98f73f1e68b9,1204,1,00:29:05.813,29,5,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,0ba5f851-a121-4605-8030-e100d8b0474b,5211,Jordi Alba Ramos,6,Left Back,45.6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4f9f45d-66ea-4d34-93f5-915c35bd14c2,1205,1,00:29:05.813,29,5,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.658288,,1cb48090-6785-4845-86de-0ef2c9856c47,5211,Jordi Alba Ramos,6,Left Back,45.6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec3dcd47-cb57-415b-b094-98f73f1e68b9,,,,,,,,,,,,,,62.1,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb48090-6785-4845-86de-0ef2c9856c47,1206,1,00:29:07.471,29,7,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,2.93044,,0140187c-43ba-4559-8f50-743a2e248984,5211,Jordi Alba Ramos,6,Left Back,62.1,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb07d17-2996-4cab-ba19-e8a9a13bd710,5246.0,Luis Alberto Suárez Díaz,53.224525,0.5942558,2.0,Low Pass,106.2,41.1,38.0,Left Foot,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fb07d17-2996-4cab-ba19-e8a9a13bd710,1207,1,00:29:10.402,29,10,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,1cb48090-6785-4845-86de-0ef2c9856c47,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.9,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66966d14-2add-4397-97f4-d0b734412399,1231,1,00:29:35.120,29,35,30,Pass,59,217,Barcelona,1,Regular Play,217,Barcelona,0.412704,,5ffaa539-dcd9-4131-b34a-63011dff172d,5246,Luis Alberto Suárez Díaz,23,Center Forward,53.3,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.2625875,2.2430434,1.0,Ground Pass,49.4,18.2,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ffaa539-dcd9-4131-b34a-63011dff172d,1232,1,00:29:35.532,29,35,42,Ball Receipt*,59,217,Barcelona,1,Regular Play,217,Barcelona,,,66966d14-2add-4397-97f4-d0b734412399,4320,Neymar da Silva Santos Junior,21,Left Wing,49.4,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71951908-7973-4c69-927f-39555d1a6d60,1233,1,00:29:35.532,29,35,43,Carry,59,217,Barcelona,1,Regular Play,217,Barcelona,3.36897,,026f24e8-aa5a-44aa-bfc1-3183aff5cebc,4320,Neymar da Silva Santos Junior,21,Left Wing,49.4,18.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,49fc738b-fe1f-4ca3-91c4-fed3099533c3,,,,,,,,,,,,,,74.5,29.2,,5ffaa539-dcd9-4131-b34a-63011dff172d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
026f24e8-aa5a-44aa-bfc1-3183aff5cebc,1234,1,00:29:37.670,29,37,17,Pressure,59,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,1.011355,,71951908-7973-4c69-927f-39555d1a6d60,25921,Rubén Gracia Calmache,19,Center Attacking Midfield,51.9,51.9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b88fdd59-44ba-4086-acb4-cb70a1dc05fe,1235,1,00:29:38.901,29,38,22,Foul Committed,59,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,49fc738b-fe1f-4ca3-91c4-fed3099533c3,25921,Rubén Gracia Calmache,19,Center Attacking Midfield,45.6,50.9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49fc738b-fe1f-4ca3-91c4-fed3099533c3,1236,1,00:29:38.901,29,38,21,Foul Won,59,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b88fdd59-44ba-4086-acb4-cb70a1dc05fe,4320,Neymar da Silva Santos Junior,21,Left Wing,74.5,29.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7fad180-b5ea-4cc7-adf7-64e668004be3,1237,1,00:30:18.243,30,18,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.349993,,87a1bcaa-8aa0-44bb-9787-7ea97e16047e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,28.82499,1.5291537,1.0,Ground Pass,75.1,60.3,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87a1bcaa-8aa0-44bb-9787-7ea97e16047e,1238,1,00:30:19.593,30,19,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,c7fad180-b5ea-4cc7-adf7-64e668004be3,5470,Ivan Rakitić,13,Right Center Midfield,75.1,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f8110e5-93fb-4400-973b-fb007845991e,1239,1,00:30:19.593,30,19,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.76444,,51762e23-4d11-4c5d-8d50-c4d98d152c7c,5470,Ivan Rakitić,13,Right Center Midfield,75.1,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a1bcaa-8aa0-44bb-9787-7ea97e16047e,,,,,,,,,,,,,,75.4,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51762e23-4d11-4c5d-8d50-c4d98d152c7c,1240,1,00:30:20.357,30,20,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.5537,,361278ac-6143-4147-af15-286aa3abcd7a,5470,Ivan Rakitić,13,Right Center Midfield,75.4,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,22.638462,0.7541583,1.0,Ground Pass,91.9,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361278ac-6143-4147-af15-286aa3abcd7a,1241,1,00:30:21.911,30,21,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,51762e23-4d11-4c5d-8d50-c4d98d152c7c,4324,Daniel Alves da Silva,2,Right Back,91.9,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0b0ea58-e1e7-4ade-a93c-bb90ca934db6,1242,1,00:30:21.911,30,21,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.1933,,2d3e87a8-06b8-41f1-9271-0aad706bd26b,4324,Daniel Alves da Silva,2,Right Back,91.9,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,361278ac-6143-4147-af15-286aa3abcd7a,,,,,,,,,,,,,,91.3,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d3e87a8-06b8-41f1-9271-0aad706bd26b,1243,1,00:30:23.104,30,23,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.295102,,67165368-c992-42a4-8fd8-d71d25d8135c,4324,Daniel Alves da Silva,2,Right Back,91.3,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,19.36001,-2.4991245,1.0,Ground Pass,75.8,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67165368-c992-42a4-8fd8-d71d25d8135c,1244,1,00:30:24.400,30,24,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,2d3e87a8-06b8-41f1-9271-0aad706bd26b,5470,Ivan Rakitić,13,Right Center Midfield,75.8,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c0813ad-553c-40d1-9848-6faa631999c3,1245,1,00:30:24.400,30,24,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,3.954798,,54bc92a1-2de9-4cd3-8147-4f97b3936abb,5470,Ivan Rakitić,13,Right Center Midfield,75.8,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,67165368-c992-42a4-8fd8-d71d25d8135c,,,,,,,,,,,,,,66.0,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54bc92a1-2de9-4cd3-8147-4f97b3936abb,1246,1,00:30:28.354,30,28,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.6357,,dd7c23a8-9811-42c1-a272-7f3cf291e31f,5470,Ivan Rakitić,13,Right Center Midfield,66.0,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,30.440105,-1.8572185,1.0,Ground Pass,57.4,21.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd7c23a8-9811-42c1-a272-7f3cf291e31f,1247,1,00:30:29.990,30,29,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,54bc92a1-2de9-4cd3-8147-4f97b3936abb,5506,Javier Alejandro Mascherano,5,Left Center Back,57.4,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745d71b6-417e-42f9-b99f-a8e8b4843f35,1248,1,00:30:29.990,30,29,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.1845,,97f53660-7e57-42d2-be00-0cfbe75652ae,5506,Javier Alejandro Mascherano,5,Left Center Back,57.4,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7c23a8-9811-42c1-a272-7f3cf291e31f,,,,,,,,,,,,,,56.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97f53660-7e57-42d2-be00-0cfbe75652ae,1249,1,00:30:31.175,30,31,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.7494,,c97e4ce3-bba9-4808-940c-f0b54894b2f3,5506,Javier Alejandro Mascherano,5,Left Center Back,56.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,35.905014,1.5875078,2.0,Low Pass,55.4,59.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c97e4ce3-bba9-4808-940c-f0b54894b2f3,1250,1,00:30:32.924,30,32,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,97f53660-7e57-42d2-be00-0cfbe75652ae,7068,Marc Bartra Aregall,3,Right Center Back,55.4,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27c250d3-8f3a-4b3c-9c26-1e2ea2b10bd5,1251,1,00:30:32.924,30,32,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.8845,,8ba2850a-db7f-45b5-8f41-5e34713c9033,7068,Marc Bartra Aregall,3,Right Center Back,55.4,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,c97e4ce3-bba9-4808-940c-f0b54894b2f3,,,,,,,,,,,,,,55.6,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba2850a-db7f-45b5-8f41-5e34713c9033,1252,1,00:30:33.808,30,33,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.8545,,9bd59ffc-028c-4b86-8b6d-1b44680d038f,7068,Marc Bartra Aregall,3,Right Center Back,55.6,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,24.19132,0.6740954,1.0,Ground Pass,74.5,73.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bd59ffc-028c-4b86-8b6d-1b44680d038f,1253,1,00:30:35.663,30,35,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,8ba2850a-db7f-45b5-8f41-5e34713c9033,4324,Daniel Alves da Silva,2,Right Back,74.5,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9bb7646-1893-4a86-b615-864a3589b00d,1254,1,00:30:35.663,30,35,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,3.6269,,1b75eb2f-78a5-4321-afb6-b37eaaf0ec13,4324,Daniel Alves da Silva,2,Right Back,74.5,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd59ffc-028c-4b86-8b6d-1b44680d038f,,,,,,,,,,,,,,81.1,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b75eb2f-78a5-4321-afb6-b37eaaf0ec13,1255,1,00:30:39.290,30,39,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.3778,,cbb2ac35-4e8e-4702-9dbc-8195bb4a425b,4324,Daniel Alves da Silva,2,Right Back,81.1,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.871574,-1.428061,2.0,Low Pass,83.5,57.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbb2ac35-4e8e-4702-9dbc-8195bb4a425b,1256,1,00:30:40.668,30,40,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,1b75eb2f-78a5-4321-afb6-b37eaaf0ec13,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3347d8-a6a6-44f6-a942-7281e98715fa,1257,1,00:30:40.668,30,40,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,2.95,,c853bac3-b374-42cf-bee8-8d0183381ee5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbb2ac35-4e8e-4702-9dbc-8195bb4a425b,,,,,,,,,,,,,,67.6,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c853bac3-b374-42cf-bee8-8d0183381ee5,1258,1,00:30:43.618,30,43,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,2.1921,,a6d16c5e-96e8-4417-8eae-078c54eb14d5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.6,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,46.21796,-1.4209435,3.0,High Pass,74.5,9.0,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
