id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,out,interception,counterpress,shot,goalkeeper,off_camera,block,duel,dribble,ball_recovery,clearance,foul_committed,foul_won,substitution,50_50,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,shot_one_on_one,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_deflected,related_events_4,pass_miscommunication,clearance_aerial_won,pass_goal_assist
1e8f90ba-d3dc-473d-b108-8675c2b0c44e,94,1,00:01:31.936,1,31,42,Ball Receipt*,4,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b1b2e3-0435-45c4-9e86-ed479cb9f57b,4324.0,Daniel Alves da Silva,2.0,Right Back,11.2,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030d792-6b09-446f-8ef4-d1e2440c7ef6,95,1,00:01:31.936,1,31,30,Pass,4,217,Barcelona,4,From Throw In,217,Barcelona,2.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356e5998-db9e-4988-ae46-d327e73db190,4324.0,Daniel Alves da Silva,2.0,Right Back,11.2,75.3,5503.0,Lionel Andrés Messi Cuccittini,23.915058,-0.13420945,3.0,High Pass,34.9,72.1,40.0,Right Foot,,,ae87308f-534b-43f1-a5b5-9406f5356c96,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae87308f-534b-43f1-a5b5-9406f5356c96,96,1,00:01:33.942,1,33,42,Ball Receipt*,4,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030d792-6b09-446f-8ef4-d1e2440c7ef6,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,43.8,69.6,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b103d2af-7406-4066-9732-4e5d87d815bc,101,1,00:01:43.923,1,43,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.92133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e048ae9-0047-47a1-a65a-972f8bb8b04c,4324.0,Daniel Alves da Silva,2.0,Right Back,21.4,80.0,5246.0,Luis Alberto Suárez Díaz,27.927048,-0.19458658,2.0,Low Pass,48.8,74.6,,,67.0,Throw-in,afe11702-7851-4351-9d74-123b7ce67dc2,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe11702-7851-4351-9d74-123b7ce67dc2,102,1,00:01:45.844,1,45,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b103d2af-7406-4066-9732-4e5d87d815bc,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,49.7,70.6,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93104437-5ae4-48ea-a9b5-af2fcade147d,130,1,00:02:08.491,2,8,2,Ball Recovery,9,217,Barcelona,6,From Counter,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.2,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea77f522-4d92-4dc5-abb1-f09c65364afd,131,1,00:02:11.381,2,11,30,Pass,9,217,Barcelona,6,From Counter,217,Barcelona,1.7444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,e7ae7194-7449-4f94-b4bb-2a04cd79ba4f,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.1,26.5,4320.0,Neymar da Silva Santos Junior,42.43501,-0.59257776,1.0,Ground Pass,43.3,2.8,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7ae7194-7449-4f94-b4bb-2a04cd79ba4f,132,1,00:02:13.125,2,13,42,Ball Receipt*,9,217,Barcelona,6,From Counter,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea77f522-4d92-4dc5-abb1-f09c65364afd,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,43.3,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33b3c7e-b10c-4fe6-8452-3ea5b8d73c64,133,1,00:02:17.481,2,17,30,Pass,9,217,Barcelona,6,From Counter,217,Barcelona,3.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab31e41-485a-4739-95ce-252a96f6b50d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,70.2,15.3,5246.0,Luis Alberto Suárez Díaz,31.976553,0.45665473,1.0,Ground Pass,98.9,29.4,40.0,Right Foot,,,,,,,,,,,,,,,bc1c3cdd-21cf-4bf7-bfa8-aa0daf3d3646,True,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab31e41-485a-4739-95ce-252a96f6b50d,134,1,00:02:20.583,2,20,42,Ball Receipt*,9,217,Barcelona,6,From Counter,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a33b3c7e-b10c-4fe6-8452-3ea5b8d73c64,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.9,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc1c3cdd-21cf-4bf7-bfa8-aa0daf3d3646,135,1,00:02:20.663,2,20,16,Shot,9,217,Barcelona,6,From Counter,217,Barcelona,0.1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d748260d-0fe7-4bbb-b595-dbdd159b46e2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,102.6,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15507527,104.3,27.8,0.0,a33b3c7e-b10c-4fe6-8452-3ea5b8d73c64,93.0,Normal,40.0,Right Foot,87.0,Open Play,100.0,Saved,True,105.1,28.4,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,102.0,29.3,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,100.0,26.1,16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,False,94.8,16.0,6679.0,Aritz Elustondo Irribaria,2.0,Right Back,False,88.7,1.7,10609.0,Jérémy Mathieu,6.0,Left Back,True,91.8,46.6,6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,False,84.0,38.1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,82.3,57.7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d748260d-0fe7-4bbb-b595-dbdd159b46e2,136,1,00:02:20.773,2,20,23,Goal Keeper,9,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc1c3cdd-21cf-4bf7-bfa8-aa0daf3d3646,6694.0,Gerónimo Rulli,1.0,Goalkeeper,15.0,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,In Play Safe,46.0,Standing,44.0,Set,38.0,Left Foot,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c6f865-593d-4de2-ab2b-a34656298fee,192,1,00:04:21.645,4,21,30,Pass,11,217,Barcelona,3,From Free Kick,217,Barcelona,1.556082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60ebfd8-e9dd-416a-ae2a-5a891d3ec4fc,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,28.3,51.9,4691.0,Claudio Andrés Bravo Muñoz,13.85388,-2.7490225,1.0,Ground Pass,15.5,46.6,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60ebfd8-e9dd-416a-ae2a-5a891d3ec4fc,193,1,00:04:23.201,4,23,42,Ball Receipt*,11,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c6f865-593d-4de2-ab2b-a34656298fee,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,15.5,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c197a4d-ef3a-49b9-ae7d-28dfa3f1a461,194,1,00:04:23.201,4,23,43,Carry,11,217,Barcelona,3,From Free Kick,217,Barcelona,1.688918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57b8068-430a-481f-8c94-12ea8a09734d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,15.5,46.6,,,,,,,,,,,,,e60ebfd8-e9dd-416a-ae2a-5a891d3ec4fc,15.5,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c57b8068-430a-481f-8c94-12ea8a09734d,195,1,00:04:24.890,4,24,30,Pass,11,217,Barcelona,3,From Free Kick,217,Barcelona,1.74132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d731c17-fdb3-4220-82e3-da8ae3bca135,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,15.5,45.2,5506.0,Javier Alejandro Mascherano,23.135471,-1.6790669,1.0,Ground Pass,13.0,22.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d731c17-fdb3-4220-82e3-da8ae3bca135,196,1,00:04:26.631,4,26,42,Ball Receipt*,11,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57b8068-430a-481f-8c94-12ea8a09734d,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,13.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7deb8eab-d556-446f-8dc9-37a0ba37aa4c,197,1,00:04:26.631,4,26,43,Carry,11,217,Barcelona,3,From Free Kick,217,Barcelona,0.543319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d5a38d4-6d1a-4b51-bca6-41f5c621d55f,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,13.0,22.2,,,,,,,,,,,,,1d731c17-fdb3-4220-82e3-da8ae3bca135,13.7,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d5a38d4-6d1a-4b51-bca6-41f5c621d55f,198,1,00:04:27.175,4,27,30,Pass,11,217,Barcelona,3,From Free Kick,217,Barcelona,1.372654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f60529-660a-4426-bd8c-95270c5a9774,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,13.7,24.0,10609.0,Jérémy Mathieu,20.147953,-1.1893682,1.0,Ground Pass,21.2,5.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18f60529-660a-4426-bd8c-95270c5a9774,199,1,00:04:28.547,4,28,42,Ball Receipt*,11,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d5a38d4-6d1a-4b51-bca6-41f5c621d55f,10609.0,Jérémy Mathieu,6.0,Left Back,21.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573745-61e2-46ad-867c-5e4cc41f0b49,200,1,00:04:28.547,4,28,43,Carry,11,217,Barcelona,3,From Free Kick,217,Barcelona,3.783107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,18f60529-660a-4426-bd8c-95270c5a9774,10609.0,Jérémy Mathieu,6.0,Left Back,21.2,5.3,,,,,,,,,,,,,4b08cf85-d652-4704-a7d6-b49d4a84cfd7,22.6,4.9,c38a81d7-bb7f-4459-b7f4-c213e0f17762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b08cf85-d652-4704-a7d6-b49d4a84cfd7,201,1,00:04:28.728,4,28,17,Pressure,11,217,Barcelona,3,From Free Kick,210,Real Sociedad,3.339289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86573745-61e2-46ad-867c-5e4cc41f0b49,5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,101.8,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c38a81d7-bb7f-4459-b7f4-c213e0f17762,202,1,00:04:32.330,4,32,30,Pass,11,217,Barcelona,3,From Free Kick,217,Barcelona,1.334363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428d2356-a588-4258-bc0e-bfc6891f1e79,10609.0,Jérémy Mathieu,6.0,Left Back,22.6,4.9,5506.0,Javier Alejandro Mascherano,12.304471,2.3447008,1.0,Ground Pass,14.0,13.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a4be405-8f16-437b-b932-2022b2e10871,203,1,00:04:33.540,4,33,17,Pressure,11,217,Barcelona,3,From Free Kick,210,Real Sociedad,1.200388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428d2356-a588-4258-bc0e-bfc6891f1e79,5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,100.0,71.0,,,,,,,,,,,,,a789342d-5cbc-45a1-80b3-0b121505af26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
