id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,out,shot,goalkeeper,clearance,ball_recovery,counterpress,dribble,duel,interception,off_camera,foul_won,foul_committed,block,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,clearance_head,ball_recovery_recovery_failure,pass_cross,clearance_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,shot_one_on_one,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,block_deflection
96630c39-7b44-4534-ae1b-91e8e4496f26,663,1,00:17:28.449,17,28,42,Ball Receipt*,38,217,Barcelona,1,Regular Play,217,Barcelona,,,1f950a94-cbca-44ed-80b0-96110c683b20,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.6,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9710a899-7b83-48fb-a706-492f75da73d2,664,1,00:17:28.449,17,28,43,Carry,38,217,Barcelona,1,Regular Play,217,Barcelona,0.867538,,96630c39-7b44-4534-ae1b-91e8e4496f26,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.6,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1412a52-7f2f-4027-9842-533701518601,72.3,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1412a52-7f2f-4027-9842-533701518601,665,1,00:17:29.316,17,29,30,Pass,38,217,Barcelona,1,Regular Play,217,Barcelona,1.215347,,2935d361-146f-4b61-ad21-5438467383cf,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.3,19.9,6379.0,Sergi Roberto Carnicer,11.128792,1.642744,1.0,Ground Pass,71.5,31.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935d361-146f-4b61-ad21-5438467383cf,666,1,00:17:30.532,17,30,42,Ball Receipt*,38,217,Barcelona,1,Regular Play,217,Barcelona,,,b1412a52-7f2f-4027-9842-533701518601,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,71.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffad4481-26fb-44b4-b8b1-77b61e49d9bf,667,1,00:17:30.532,17,30,43,Carry,38,217,Barcelona,1,Regular Play,217,Barcelona,0.919742,,2935d361-146f-4b61-ad21-5438467383cf,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,71.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b14ee3b-b534-45ac-93f7-a47609331dde,71.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b14ee3b-b534-45ac-93f7-a47609331dde,668,1,00:17:31.451,17,31,30,Pass,38,217,Barcelona,1,Regular Play,217,Barcelona,0.615573,,44a4664c-2eed-4bf1-b548-13574a8aa70d,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,71.9,31.5,5216.0,Andrés Iniesta Luján,7.496666,-1.731559,1.0,Ground Pass,70.7,24.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44a4664c-2eed-4bf1-b548-13574a8aa70d,669,1,00:17:32.067,17,32,42,Ball Receipt*,38,217,Barcelona,1,Regular Play,217,Barcelona,,,8b14ee3b-b534-45ac-93f7-a47609331dde,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.7,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea7e38c-f753-49d5-a23e-21c3000b0745,670,1,00:17:32.067,17,32,43,Carry,38,217,Barcelona,1,Regular Play,217,Barcelona,0.039999,,44a4664c-2eed-4bf1-b548-13574a8aa70d,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.7,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce8d59b-a5f6-48df-8e1a-35467495eae0,70.7,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ce8d59b-a5f6-48df-8e1a-35467495eae0,671,1,00:17:32.107,17,32,30,Pass,38,217,Barcelona,1,Regular Play,217,Barcelona,1.623091,,45b956b4-5bcd-4cad-bbde-cb89cc2fc324,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.7,24.1,5506.0,Javier Alejandro Mascherano,23.172829,1.8461322,1.0,Ground Pass,64.4,46.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45b956b4-5bcd-4cad-bbde-cb89cc2fc324,672,1,00:17:33.730,17,33,42,Ball Receipt*,38,217,Barcelona,1,Regular Play,217,Barcelona,,,6ce8d59b-a5f6-48df-8e1a-35467495eae0,5506,Javier Alejandro Mascherano,3,Right Center Back,64.4,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a8c83b-4292-432e-948b-e8093497f8b1,673,1,00:17:33.730,17,33,43,Carry,38,217,Barcelona,1,Regular Play,217,Barcelona,4.40001,,45b956b4-5bcd-4cad-bbde-cb89cc2fc324,5506,Javier Alejandro Mascherano,3,Right Center Back,64.4,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99a7c104-d7cc-4c17-b98e-e2d1f78f1fcb,71.7,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99a7c104-d7cc-4c17-b98e-e2d1f78f1fcb,674,1,00:17:38.130,17,38,30,Pass,38,217,Barcelona,1,Regular Play,217,Barcelona,1.4701,,e5063193-fdf9-42f7-9c63-85e0579d20d3,5506,Javier Alejandro Mascherano,3,Right Center Back,71.7,49.1,5211.0,Jordi Alba Ramos,33.673283,-1.3704888,1.0,Ground Pass,78.4,16.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5063193-fdf9-42f7-9c63-85e0579d20d3,675,1,00:17:39.600,17,39,42,Ball Receipt*,38,217,Barcelona,1,Regular Play,217,Barcelona,,,99a7c104-d7cc-4c17-b98e-e2d1f78f1fcb,5211,Jordi Alba Ramos,6,Left Back,78.4,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd75f3a-98c8-4a5b-8105-bd75f5a4452f,676,1,00:17:39.600,17,39,43,Carry,38,217,Barcelona,1,Regular Play,217,Barcelona,1.2,,a48e03b6-30a3-4121-92e9-008f218d59b7,5211,Jordi Alba Ramos,6,Left Back,78.4,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5063193-fdf9-42f7-9c63-85e0579d20d3,79.1,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a48e03b6-30a3-4121-92e9-008f218d59b7,677,1,00:17:40.800,17,40,30,Pass,38,217,Barcelona,1,Regular Play,217,Barcelona,1.7347,,ca8c0705-3941-4279-bb77-965105ede3c7,5211,Jordi Alba Ramos,6,Left Back,79.1,21.6,5216.0,Andrés Iniesta Luján,27.45651,0.20168124,1.0,Ground Pass,106.0,27.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,d4ec7199-45ea-45e3-adb1-c6deb189c91e,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4ec7199-45ea-45e3-adb1-c6deb189c91e,678,1,00:17:42.535,17,42,42,Ball Receipt*,38,217,Barcelona,1,Regular Play,217,Barcelona,,,a48e03b6-30a3-4121-92e9-008f218d59b7,5216,Andrés Iniesta Luján,15,Left Center Midfield,102.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b75581c-8626-47a8-92cb-4a00081497ee,690,1,00:17:49.146,17,49,4,Duel,40,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,731b7687-cbbc-4f20-82b3-5cc98c862905,11094,Arda Turan,13,Right Center Midfield,68.1,39.9,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169a259f-203c-49f0-be43-76074da9fa42,691,1,00:17:50.591,17,50,2,Ball Recovery,40,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4324,Daniel Alves da Silva,2,Right Back,57.8,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e32e4d3-56cd-425f-b525-c76a185e0c39,692,1,00:17:50.591,17,50,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,1.8436,,169a259f-203c-49f0-be43-76074da9fa42,4324,Daniel Alves da Silva,2,Right Back,57.8,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23fd3872-eaa1-4ccc-b1d4-f272ba046225,65.6,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23fd3872-eaa1-4ccc-b1d4-f272ba046225,693,1,00:17:52.435,17,52,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,0.8817,,50b1959d-b4f5-45b5-b143-8909467a573b,4324,Daniel Alves da Silva,2,Right Back,65.6,54.8,11094.0,Arda Turan,9.708244,-1.6120101,1.0,Ground Pass,65.2,45.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50b1959d-b4f5-45b5-b143-8909467a573b,694,1,00:17:53.316,17,53,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,23fd3872-eaa1-4ccc-b1d4-f272ba046225,11094,Arda Turan,13,Right Center Midfield,65.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fd00f9a-559c-45ea-a3fc-8130c51e3ce4,695,1,00:17:53.316,17,53,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,1.5971,,1829a095-1dc2-476c-8afa-1fcf58cf4bf8,11094,Arda Turan,13,Right Center Midfield,65.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b1959d-b4f5-45b5-b143-8909467a573b,71.9,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829a095-1dc2-476c-8afa-1fcf58cf4bf8,696,1,00:17:54.914,17,54,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.2685,,ac03f1e6-128a-494d-8ce7-25a8fbcab538,11094,Arda Turan,13,Right Center Midfield,71.9,49.5,5503.0,Lionel Andrés Messi Cuccittini,8.414867,0.05945366,1.0,Ground Pass,80.3,50.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac03f1e6-128a-494d-8ce7-25a8fbcab538,697,1,00:17:56.182,17,56,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,1829a095-1dc2-476c-8afa-1fcf58cf4bf8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e4e9d7e-ba7b-41e3-bd7e-24875fa86f70,698,1,00:17:56.182,17,56,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,2.04,,ac03f1e6-128a-494d-8ce7-25a8fbcab538,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.3,50.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b78353ea-1d00-461b-b14c-3322dd25aeda,77.6,44.3,bd85645b-f461-4a4e-b300-e0cd4d7cd2bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b78353ea-1d00-461b-b14c-3322dd25aeda,699,1,00:17:56.681,17,56,17,Pressure,40,217,Barcelona,1,Regular Play,208,Las Palmas,0.656501,,3e4e9d7e-ba7b-41e3-bd7e-24875fa86f70,10755,Jonathan Viera Ramos,15,Left Center Midfield,42.8,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd85645b-f461-4a4e-b300-e0cd4d7cd2bb,700,1,00:17:58.222,17,58,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.1711,,09bf48e8-6703-4164-af24-f8f68c6b6f1d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,44.3,4320.0,Neymar da Silva Santos Junior,15.2345,-0.26567635,1.0,Ground Pass,92.3,40.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45001209-bc6e-4350-8fcd-f119f5742202,701,1,00:17:59.193,17,59,17,Pressure,40,217,Barcelona,1,Regular Play,208,Las Palmas,0.461155,,08197c14-a997-49da-8459-385102293b63,6927,David García Santana,2,Right Back,28.9,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bf48e8-6703-4164-af24-f8f68c6b6f1d,,,90df95e7-d591-492e-a149-faed4e333b6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09bf48e8-6703-4164-af24-f8f68c6b6f1d,702,1,00:17:59.393,17,59,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,45001209-bc6e-4350-8fcd-f119f5742202,4320,Neymar da Silva Santos Junior,21,Left Wing,92.3,40.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,bd85645b-f461-4a4e-b300-e0cd4d7cd2bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90df95e7-d591-492e-a149-faed4e333b6e,703,1,00:17:59.393,17,59,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,08197c14-a997-49da-8459-385102293b63,4320,Neymar da Silva Santos Junior,21,Left Wing,92.3,40.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,09bf48e8-6703-4164-af24-f8f68c6b6f1d,91.3,41.6,45001209-bc6e-4350-8fcd-f119f5742202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
