id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,duel,ball_receipt,counterpress,dribble,off_camera,interception,shot,goalkeeper,out,clearance,foul_committed,50_50,foul_won,ball_recovery,bad_behaviour,substitution,half_end,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,shot_end_location_2,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot,duel_type_id,duel_type_name,pass_no_touch,pass_miscommunication,duel_outcome_id,duel_outcome_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_inswinging,ball_recovery_recovery_failure
4ab97fdd-3895-4ba9-9515-5453411a9ffa,210,1,00:04:10.795,4,10,43,Carry,10,217,Barcelona,3,From Free Kick,217,Barcelona,1.127406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2c9862f6-eb1e-429c-94ef-f35dff4e5799,5dbd1404-a4f6-493e-b8ba-b32127968114,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,114.0,48.7,,,,,,,,,,,,,111.9,50.6,e7db1105-95ab-4f91-bf2e-ace769b49a48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c9862f6-eb1e-429c-94ef-f35dff4e5799,211,1,00:04:10.954,4,10,17,Pressure,10,217,Barcelona,3,From Free Kick,207,Valencia,1.222761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab97fdd-3895-4ba9-9515-5453411a9ffa,5dbd1404-a4f6-493e-b8ba-b32127968114,10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,6.3,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dbd1404-a4f6-493e-b8ba-b32127968114,212,1,00:04:11.923,4,11,30,Pass,10,217,Barcelona,3,From Free Kick,217,Barcelona,1.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2c9862f6-eb1e-429c-94ef-f35dff4e5799,3e64aa6c-f8dd-4e82-a430-21489c854f5b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,111.9,50.6,6379.0,Sergi Roberto Carnicer,6.47611,-2.9078496,1.0,Ground Pass,105.6,49.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,2b07d0e5-1e54-4c69-a6df-366ff5d6daaa,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e64aa6c-f8dd-4e82-a430-21489c854f5b,213,1,00:04:13.477,4,13,42,Ball Receipt*,10,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbd1404-a4f6-493e-b8ba-b32127968114,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,105.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b07d0e5-1e54-4c69-a6df-366ff5d6daaa,214,1,00:04:13.597,4,13,16,Shot,10,217,Barcelona,3,From Free Kick,217,Barcelona,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33aa6ba4-8788-4411-9e61-8e28c23c2f84,5be1b533-37de-4f8c-8d70-cd3ca5eee2c8,6379.0,Sergi Roberto Carnicer,2.0,Right Back,104.9,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047830377,107.3,51.0,5dbd1404-a4f6-493e-b8ba-b32127968114,93.0,Normal,40.0,Right Foot,87.0,Open Play,96.0,Blocked,106.0,49.7,6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,False,108.4,53.4,10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,False,110.8,56.8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,111.0,48.0,26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,False,113.0,48.6,5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,False,114.1,42.1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,117.9,40.7,25144.0,Diego Alves Carreira,1.0,Goalkeeper,False,115.3,40.1,4406.0,Aymen Abdennour,5.0,Left Center Back,False,112.5,39.3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,113.5,32.2,3638.0,Shkodran Mustafi,3.0,Right Center Back,False,109.1,27.2,6663.0,Antonio Barragán Fernández,2.0,Right Back,False,114.4,19.3,5211.0,Jordi Alba Ramos,6.0,Left Back,True,112.7,40.3,6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,False,113.0,33.0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be1b533-37de-4f8c-8d70-cd3ca5eee2c8,215,1,00:04:13.696,4,13,6,Block,10,217,Barcelona,3,From Free Kick,207,Valencia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,2b07d0e5-1e54-4c69-a6df-366ff5d6daaa,,6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,12.8,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33aa6ba4-8788-4411-9e61-8e28c23c2f84,216,1,00:04:14.416,4,14,23,Goal Keeper,10,217,Barcelona,3,From Free Kick,207,Valencia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b07d0e5-1e54-4c69-a6df-366ff5d6daaa,,25144.0,Diego Alves Carreira,1.0,Goalkeeper,2.2,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,39.4,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eaa15b4-e00a-4ff2-936a-bbd9afca040c,217,1,00:04:30.215,4,30,30,Pass,11,217,Barcelona,2,From Corner,217,Barcelona,2.607832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea449fe4-90e2-4c1f-bf56-2eed3d27e5d1,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,120.0,80.0,4320.0,Neymar da Silva Santos Junior,12.48439,-2.2768161,1.0,Ground Pass,111.9,70.5,38.0,Left Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea449fe4-90e2-4c1f-bf56-2eed3d27e5d1,218,1,00:04:32.823,4,32,42,Ball Receipt*,11,217,Barcelona,2,From Corner,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eaa15b4-e00a-4ff2-936a-bbd9afca040c,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,111.9,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878df088-6516-48d5-9cfa-29156be1696b,219,1,00:04:32.823,4,32,43,Carry,11,217,Barcelona,2,From Corner,217,Barcelona,1.416868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed21042-f2b0-43c4-8897-53bb25faeaaa,ea449fe4-90e2-4c1f-bf56-2eed3d27e5d1,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,111.9,70.5,,,,,,,,,,,,,110.4,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed21042-f2b0-43c4-8897-53bb25faeaaa,220,1,00:04:34.239,4,34,30,Pass,11,217,Barcelona,2,From Corner,217,Barcelona,1.254844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19dc468-3826-498d-a43a-883caaccf24a,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,110.4,71.0,5503.0,Lionel Andrés Messi Cuccittini,3.7,3.1415927,1.0,Ground Pass,106.7,71.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e19dc468-3826-498d-a43a-883caaccf24a,221,1,00:04:35.494,4,35,42,Ball Receipt*,11,217,Barcelona,2,From Corner,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed21042-f2b0-43c4-8897-53bb25faeaaa,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,106.7,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede5f88f-47d6-45fc-9b14-71106b3d1634,222,1,00:04:35.494,4,35,43,Carry,11,217,Barcelona,2,From Corner,217,Barcelona,0.039956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19dc468-3826-498d-a43a-883caaccf24a,e5e684b5-da29-4d7d-a1fd-3d006eb1f6be,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,106.7,71.0,,,,,,,,,,,,,104.8,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e684b5-da29-4d7d-a1fd-3d006eb1f6be,223,1,00:04:35.534,4,35,30,Pass,11,217,Barcelona,2,From Corner,217,Barcelona,1.755021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8da1a6f8-2c9a-4f15-988b-c4bfe84f4c4f,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,104.8,69.9,5216.0,Andrés Iniesta Luján,16.776472,-2.4025748,1.0,Ground Pass,92.4,58.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8da1a6f8-2c9a-4f15-988b-c4bfe84f4c4f,224,1,00:04:37.289,4,37,42,Ball Receipt*,11,217,Barcelona,2,From Corner,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5e684b5-da29-4d7d-a1fd-3d006eb1f6be,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,92.4,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362a9f5-b9ab-478e-8c70-b55daa1c9783,225,1,00:04:37.289,4,37,43,Carry,11,217,Barcelona,2,From Corner,217,Barcelona,0.738579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,27d5bf2e-f25f-4907-aa76-2b5d4cc45648,3adbd4c1-6616-4aa4-b6e1-704e2624bb13,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,92.4,58.6,,,,,,,,,,,,,93.2,58.6,8da1a6f8-2c9a-4f15-988b-c4bfe84f4c4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27d5bf2e-f25f-4907-aa76-2b5d4cc45648,226,1,00:04:37.688,4,37,17,Pressure,11,217,Barcelona,2,From Corner,207,Valencia,0.801408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3adbd4c1-6616-4aa4-b6e1-704e2624bb13,7362a9f5-b9ab-478e-8c70-b55daa1c9783,10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,23.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3adbd4c1-6616-4aa4-b6e1-704e2624bb13,227,1,00:04:38.028,4,38,30,Pass,11,217,Barcelona,2,From Corner,217,Barcelona,1.202424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,27d5bf2e-f25f-4907-aa76-2b5d4cc45648,ca9ad83e-fd03-4715-bd4b-bbc7a195bfa8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,93.2,58.6,5503.0,Lionel Andrés Messi Cuccittini,13.90863,0.47007838,1.0,Ground Pass,105.6,64.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca9ad83e-fd03-4715-bd4b-bbc7a195bfa8,228,1,00:04:39.230,4,39,42,Ball Receipt*,11,217,Barcelona,2,From Corner,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3adbd4c1-6616-4aa4-b6e1-704e2624bb13,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,105.6,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d12da523-22ea-43b2-a2a5-60948699a56c,229,1,00:04:39.230,4,39,43,Carry,11,217,Barcelona,2,From Corner,217,Barcelona,2.202576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc812b4e-9305-471c-a8f1-051099ee2f7d,ca9ad83e-fd03-4715-bd4b-bbc7a195bfa8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,105.6,64.9,,,,,,,,,,,,,105.8,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc812b4e-9305-471c-a8f1-051099ee2f7d,230,1,00:04:41.433,4,41,30,Pass,11,217,Barcelona,2,From Corner,217,Barcelona,2.4122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f45d85f-1ba7-4868-8dfd-7c66c6fa2a27,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,105.8,65.1,5246.0,Luis Alberto Suárez Díaz,45.729313,-1.3480952,3.0,High Pass,115.9,20.5,38.0,Left Foot,,,,,,True,,,,,,,,,,,True,0f142c87-c8d6-42f4-9d8d-25d666c750c5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
