id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,related_events_4,shot_one_on_one,clearance_head,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_cross,pass_switch,foul_committed_offensive,foul_won_defensive,pass_aerial_won,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,related_events_5,player,position,location,interception_outcome_id,interception_outcome_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_cut_back,injury_stoppage_in_chain,block_save_block,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
4942e805-6e3f-4cc0-b293-6d1be961870f,1172,1,00:30:17.209,30,17,23,Goal Keeper,45,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,740c6149-c707-4747-8b05-0ae57a12d283,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,0.9,37.0,,,,,,,,,,,44.0,Set,26.0,Goal Conceded,55.0,No Touch,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c7f9353-98fa-46be-90b3-2041aa147d64,1188,1,00:31:59.691,31,59,30,Pass,48,217,Barcelona,7,From Goal Kick,217,Barcelona,2.950906,,2e594bc3-7d28-4710-b558-4cfa6d21a0ae,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,36.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,81.4288,-0.124354996,3.0,High Pass,87.8,26.0,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e594bc3-7d28-4710-b558-4cfa6d21a0ae,1189,1,00:32:02.642,32,2,42,Ball Receipt*,48,217,Barcelona,7,From Goal Kick,217,Barcelona,,,2c7f9353-98fa-46be-90b3-2041aa147d64,11094.0,Arda Turan,15.0,Left Center Midfield,87.8,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ac529e-7a35-4f80-9b55-fc4caced2f73,1190,1,00:32:07.516,32,7,30,Pass,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.762634,,d0e4bfbe-bc6f-4593-a932-fcd290bfc872,11094.0,Arda Turan,15.0,Left Center Midfield,97.9,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.34054,1.8285016,1.0,Ground Pass,94.5,39.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0e4bfbe-bc6f-4593-a932-fcd290bfc872,1191,1,00:32:08.279,32,8,42,Ball Receipt*,48,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c2ac529e-7a35-4f80-9b55-fc4caced2f73,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,94.5,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b73d3398-e822-4bcc-a815-cea83050a0d8,1192,1,00:32:08.279,32,8,43,Carry,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.457924,,5a939d0f-5115-49b5-9eea-f877e5f8bb2e,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,94.5,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e4bfbe-bc6f-4593-a932-fcd290bfc872,94.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a939d0f-5115-49b5-9eea-f877e5f8bb2e,1193,1,00:32:08.737,32,8,30,Pass,48,217,Barcelona,7,From Goal Kick,217,Barcelona,1.847119,,c1a60134-3b02-405b-860f-2baeb2d61a56,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,94.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,20.383572,0.87919873,1.0,Ground Pass,107.1,57.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a60134-3b02-405b-860f-2baeb2d61a56,1194,1,00:32:10.584,32,10,42,Ball Receipt*,48,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5a939d0f-5115-49b5-9eea-f877e5f8bb2e,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,107.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c3c195-75ea-422c-8962-7b4af08684a9,1195,1,00:32:10.584,32,10,43,Carry,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.252788,,4c7d22d6-7575-4ce2-b11c-0a369d909836,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,107.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a60134-3b02-405b-860f-2baeb2d61a56,107.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c7d22d6-7575-4ce2-b11c-0a369d909836,1196,1,00:32:10.837,32,10,30,Pass,48,217,Barcelona,7,From Goal Kick,217,Barcelona,1.071479,,90bfd11d-ac5d-4227-800b-aee22bc65979,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,107.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.129215,-1.693703,1.0,Ground Pass,105.0,40.4,40.0,Right Foot,,,,,,,87118229-9773-4bcf-9c60-140fafe5a692,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90bfd11d-ac5d-4227-800b-aee22bc65979,1197,1,00:32:11.865,32,11,42,Ball Receipt*,48,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4c7d22d6-7575-4ce2-b11c-0a369d909836,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,105.0,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87118229-9773-4bcf-9c60-140fafe5a692,1198,1,00:32:11.865,32,11,16,Shot,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.6556,,1165bfa0-81ea-45e5-9b38-dec564a48e12,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,104.3,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12105316,118.8,38.7,0.9,4c7d22d6-7575-4ce2-b11c-0a369d909836,100.0,Saved,True,93.0,Normal,38.0,Left Foot,87.0,Open Play,111.0,58.2,24686.0,Roberto Canella Suárez,6.0,Left Back,False,118.7,40.4,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,False,112.8,38.6,11094.0,Arda Turan,15.0,Left Center Midfield,True,112.2,33.0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,111.2,36.3,26633.0,Alberto Lora Ramos,2.0,Right Back,False,114.1,43.9,26256.0,Igor Lichnovsky Osorio,3.0,Right Center Back,False,110.9,42.0,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,False,111.8,45.8,8818.0,Jorge Meré Pérez,5.0,Left Center Back,False,105.8,44.2,18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,False,110.4,60.9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165bfa0-81ea-45e5-9b38-dec564a48e12,1199,1,00:32:12.520,32,12,23,Goal Keeper,48,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.0,,87118229-9773-4bcf-9c60-140fafe5a692,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,1.4,39.7,,,,,,,,,,,44.0,Set,33.0,Shot Saved,52.0,In Play Danger,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb8a9e7-eeb7-40f8-af1d-42a05b5a9a78,1200,1,00:32:13.850,32,13,2,Ball Recovery,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,110.7,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812692b-4d9e-40d9-9b64-ae227ae4e5e4,1201,1,00:32:13.850,32,13,43,Carry,48,217,Barcelona,7,From Goal Kick,217,Barcelona,2.022738,,5eb8a9e7-eeb7-40f8-af1d-42a05b5a9a78,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,110.7,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a58b24-2410-4d04-bb52-be4501753ac7,110.4,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7a58b24-2410-4d04-bb52-be4501753ac7,1202,1,00:32:15.872,32,15,16,Shot,48,217,Barcelona,7,From Goal Kick,217,Barcelona,1.189954,,66a08786-2197-45db-903b-42159d43c8d0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,110.4,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677176,120.0,44.3,2.5,,99.0,Post,,93.0,Normal,40.0,Right Foot,87.0,Open Play,119.4,37.0,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,False,111.6,30.0,26633.0,Alberto Lora Ramos,2.0,Right Back,False,113.4,32.4,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,False,111.6,33.7,26256.0,Igor Lichnovsky Osorio,3.0,Right Center Back,False,109.5,36.1,18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,False,109.2,34.3,11094.0,Arda Turan,15.0,Left Center Midfield,True,111.1,40.2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,112.1,42.4,8818.0,Jorge Meré Pérez,5.0,Left Center Back,False,111.2,48.9,24173.0,Carlos Castro García,23.0,Center Forward,False,101.0,25.1,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,False,,,,112.3,55.2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66a08786-2197-45db-903b-42159d43c8d0,1203,1,00:32:17.062,32,17,23,Goal Keeper,48,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.0,,e7a58b24-2410-4d04-bb52-be4501753ac7,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,0.7,43.1,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370e5a1-7a15-4bc7-bd01-2a20547b5a61,1204,1,00:32:18.113,32,18,17,Pressure,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.848249,,bd4702f4-d01b-4287-af95-49cb06c55450,11094.0,Arda Turan,15.0,Left Center Midfield,103.7,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd4702f4-d01b-4287-af95-49cb06c55450,1205,1,00:32:18.803,32,18,9,Clearance,48,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.0,,7370e5a1-7a15-4bc7-bd01-2a20547b5a61,18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,15.1,40.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ed0a484-23ed-421c-bc02-fd2a03d48815,1206,1,00:32:22.130,32,22,17,Pressure,48,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.883899,,0baaedd6-7714-4287-b473-fadff47a6503,6926.0,Alen Halilović,19.0,Center Attacking Midfield,54.3,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0baaedd6-7714-4287-b473-fadff47a6503,1207,1,00:32:22.818,32,22,30,Pass,48,217,Barcelona,7,From Goal Kick,217,Barcelona,1.492734,,5ed0a484-23ed-421c-bc02-fd2a03d48815,10609.0,Jérémy Mathieu,5.0,Left Center Back,61.6,14.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,11.384199,-0.32175055,2.0,Low Pass,72.4,10.8,38.0,Left Foot,66.0,Recovery,,9c00cd25-a9f3-4e9e-98e8-17ed50a85e5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc316b38-26fc-45ce-a576-1a028ca0cf1e,1208,1,00:32:24.227,32,24,17,Pressure,48,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.711673,,9c00cd25-a9f3-4e9e-98e8-17ed50a85e5b,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,44.1,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51c0550-dc51-4fc6-a4ed-685e5e132aec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c00cd25-a9f3-4e9e-98e8-17ed50a85e5b,1209,1,00:32:24.310,32,24,42,Ball Receipt*,48,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0baaedd6-7714-4287-b473-fadff47a6503,22102.0,Adriano Correia Claro,6.0,Left Back,72.4,10.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc316b38-26fc-45ce-a576-1a028ca0cf1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b51c0550-dc51-4fc6-a4ed-685e5e132aec,1210,1,00:32:24.311,32,24,30,Pass,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.882055,,09dc75dc-71fa-41f0-af6c-178d4aa4195f,22102.0,Adriano Correia Claro,6.0,Left Back,72.6,11.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.1,1.5707964,1.0,Ground Pass,72.6,20.4,40.0,Right Foot,,,,dc316b38-26fc-45ce-a576-1a028ca0cf1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09dc75dc-71fa-41f0-af6c-178d4aa4195f,1211,1,00:32:25.193,32,25,42,Ball Receipt*,48,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b51c0550-dc51-4fc6-a4ed-685e5e132aec,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,72.6,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bebb209-6340-4d7f-b124-6c27751e8207,1212,1,00:32:25.193,32,25,43,Carry,48,217,Barcelona,7,From Goal Kick,217,Barcelona,0.348536,,09dc75dc-71fa-41f0-af6c-178d4aa4195f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,72.6,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502d9be3-d2a6-4b48-977e-abf4351d8b78,72.6,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
