id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,bad_behaviour,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_type_id,pass_type_name,pass_no_touch,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,pass_switch,pass_cross
a4860315-e196-459a-9a82-832ffd14b014,3112,2,00:39:31.499,84,31,2,Ball Recovery,164,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.5,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56dbf911-f3b1-46c3-b0fc-8a0e50453396,3113,2,00:39:31.499,84,31,43,Carry,164,217,Barcelona,1,Regular Play,217,Barcelona,0.870198,,23282a33-d42d-47c0-98ba-d06f517fe475,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.5,77.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,47d6ec1b-d4c6-4f70-b302-1c0bfefc5484,63.9,75.8,,,,,,,,,,,a4860315-e196-459a-9a82-832ffd14b014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47d6ec1b-d4c6-4f70-b302-1c0bfefc5484,3114,2,00:39:31.945,84,31,17,Pressure,164,217,Barcelona,1,Regular Play,214,Espanyol,0.8408,,23282a33-d42d-47c0-98ba-d06f517fe475,24578,Francisco Montañés Claverías,13,Right Center Midfield,61.8,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56dbf911-f3b1-46c3-b0fc-8a0e50453396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23282a33-d42d-47c0-98ba-d06f517fe475,3115,2,00:39:32.369,84,32,30,Pass,164,217,Barcelona,1,Regular Play,217,Barcelona,1.3486,,47d6ec1b-d4c6-4f70-b302-1c0bfefc5484,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.9,75.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d68fbf97-fa01-4def-aef4-55a23f5f6915,,,4324.0,Daniel Alves da Silva,11.407016,-1.6058697,1.0,Ground Pass,63.5,64.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d68fbf97-fa01-4def-aef4-55a23f5f6915,3116,2,00:39:33.717,84,33,42,Ball Receipt*,164,217,Barcelona,1,Regular Play,217,Barcelona,,,23282a33-d42d-47c0-98ba-d06f517fe475,4324,Daniel Alves da Silva,2,Right Back,63.5,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a830262f-5b6c-4391-92d2-c780018cac63,3117,2,00:39:33.717,84,33,43,Carry,164,217,Barcelona,1,Regular Play,217,Barcelona,0.2,,5db4db5c-b7a9-40e4-b2fb-8bf4a15b6b18,4324,Daniel Alves da Silva,2,Right Back,63.5,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68fbf97-fa01-4def-aef4-55a23f5f6915,64.2,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db4db5c-b7a9-40e4-b2fb-8bf4a15b6b18,3118,2,00:39:33.917,84,33,30,Pass,164,217,Barcelona,1,Regular Play,217,Barcelona,1.004,,a22b9d07-411d-44a4-bdba-a62881a0d696,4324,Daniel Alves da Silva,2,Right Back,64.2,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,5.001,1.7721134,1.0,Ground Pass,63.2,68.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a22b9d07-411d-44a4-bdba-a62881a0d696,3119,2,00:39:34.921,84,34,42,Ball Receipt*,164,217,Barcelona,1,Regular Play,217,Barcelona,,,5db4db5c-b7a9-40e4-b2fb-8bf4a15b6b18,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.2,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357fbb04-5c02-4709-818d-5cec6e850cde,3120,2,00:39:34.921,84,34,43,Carry,164,217,Barcelona,1,Regular Play,217,Barcelona,5.4523,,4b119b79-a7e2-4ab5-9988-ed208b1334b7,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.2,68.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a22b9d07-411d-44a4-bdba-a62881a0d696,70.2,50.1,,,,,,,,,,,a9c03611-bee9-4a69-b4dc-334036b1ce54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b119b79-a7e2-4ab5-9988-ed208b1334b7,3121,2,00:39:38.689,84,38,17,Pressure,164,217,Barcelona,1,Regular Play,214,Espanyol,1.6952,,357fbb04-5c02-4709-818d-5cec6e850cde,6867,Papa Kouly Diop,10,Center Defensive Midfield,43.3,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c03611-bee9-4a69-b4dc-334036b1ce54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9c03611-bee9-4a69-b4dc-334036b1ce54,3122,2,00:39:40.374,84,40,30,Pass,164,217,Barcelona,1,Regular Play,217,Barcelona,1.389571,,1af2fe0d-741c-4bc6-8392-0d5f7d861a8d,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,70.2,50.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4b119b79-a7e2-4ab5-9988-ed208b1334b7,,,5213.0,Gerard Piqué Bernabéu,16.63881,-2.8864102,1.0,Ground Pass,54.1,45.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1af2fe0d-741c-4bc6-8392-0d5f7d861a8d,3123,2,00:39:41.763,84,41,42,Ball Receipt*,164,217,Barcelona,1,Regular Play,217,Barcelona,,,a9c03611-bee9-4a69-b4dc-334036b1ce54,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.1,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69a19ca9-65ad-465a-8974-f935b8987368,3124,2,00:39:41.763,84,41,43,Carry,164,217,Barcelona,1,Regular Play,217,Barcelona,0.433129,,1af2fe0d-741c-4bc6-8392-0d5f7d861a8d,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.1,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ecffed1-1e19-49db-b841-f1200ea9b567,55.8,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ecffed1-1e19-49db-b841-f1200ea9b567,3125,2,00:39:42.196,84,42,30,Pass,164,217,Barcelona,1,Regular Play,217,Barcelona,2.1948,,a0130e3c-2821-433e-8b30-fe67c93ecb07,5213,Gerard Piqué Bernabéu,3,Right Center Back,55.8,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,15.005332,-1.938927,1.0,Ground Pass,50.4,31.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0130e3c-2821-433e-8b30-fe67c93ecb07,3126,2,00:39:44.391,84,44,42,Ball Receipt*,164,217,Barcelona,1,Regular Play,217,Barcelona,,,8ecffed1-1e19-49db-b841-f1200ea9b567,5506,Javier Alejandro Mascherano,5,Left Center Back,50.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e192020-770c-4dc4-9f5e-b4f820dfa804,3127,2,00:39:44.391,84,44,43,Carry,164,217,Barcelona,1,Regular Play,217,Barcelona,0.4639,,69d400cc-d4be-4c96-9930-ea5c25b83f57,5506,Javier Alejandro Mascherano,5,Left Center Back,50.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0130e3c-2821-433e-8b30-fe67c93ecb07,51.1,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69d400cc-d4be-4c96-9930-ea5c25b83f57,3128,2,00:39:44.855,84,44,30,Pass,164,217,Barcelona,1,Regular Play,217,Barcelona,1.930115,,b670ccc6-20ee-46b4-8bff-40e62bfdd9c8,5506,Javier Alejandro Mascherano,5,Left Center Back,51.1,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,38.82332,-0.7981479,2.0,Low Pass,78.2,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b670ccc6-20ee-46b4-8bff-40e62bfdd9c8,3129,2,00:39:46.785,84,46,42,Ball Receipt*,164,217,Barcelona,1,Regular Play,217,Barcelona,,,69d400cc-d4be-4c96-9930-ea5c25b83f57,10609,Jérémy Mathieu,6,Left Back,78.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d108e9b-d348-4778-b650-d78e1b7f3ac1,3130,2,00:39:46.785,84,46,43,Carry,164,217,Barcelona,1,Regular Play,217,Barcelona,1.032385,,2319ee1a-dd96-4cdf-8ec4-5c3700f1cfd9,10609,Jérémy Mathieu,6,Left Back,78.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b670ccc6-20ee-46b4-8bff-40e62bfdd9c8,83.6,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319ee1a-dd96-4cdf-8ec4-5c3700f1cfd9,3131,2,00:39:47.818,84,47,30,Pass,164,217,Barcelona,1,Regular Play,217,Barcelona,1.641281,,e3931172-3a08-483a-bae8-b2320817b477,10609,Jérémy Mathieu,6,Left Back,83.6,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.205262,1.5444866,1.0,Ground Pass,84.0,20.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3931172-3a08-483a-bae8-b2320817b477,3132,2,00:39:49.459,84,49,42,Ball Receipt*,164,217,Barcelona,1,Regular Play,217,Barcelona,,,2319ee1a-dd96-4cdf-8ec4-5c3700f1cfd9,4320,Neymar da Silva Santos Junior,21,Left Wing,84.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
