id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,ball_recovery,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_cross,pass_switch,pass_body_part_id,pass_body_part_name,pass_cut_back,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_outswinging,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_end_location_2,related_events_3,foul_won_defensive,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,shot_saved_off_target,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,location,shot_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,clearance_left_foot,clearance_aerial_won
f7d5de39-9771-47b2-a881-09cd8f741015,837,1,00:22:58.667,22,58,23,Goal Keeper,47,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,d02078ff-a25b-4ac2-bbdc-55cae3d80785,24255,Juan Carlos Martín Corral,1,Goalkeeper,4.3,43.4,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d30fbad-d280-4696-93e1-0987539394bf,888,1,00:25:30.160,25,30,2,Ball Recovery,51,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470,Ivan Rakitić,15,Left Center Midfield,85.5,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00aba3b3-e475-42df-bf7c-a09796218c12,889,1,00:25:30.160,25,30,43,Carry,51,217,Barcelona,1,Regular Play,217,Barcelona,2.633201,,4d30fbad-d280-4696-93e1-0987539394bf,5470,Ivan Rakitić,15,Left Center Midfield,85.5,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bfacad1-bff3-4d2a-bd98-1a7abf20c33e,98.1,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bfacad1-bff3-4d2a-bd98-1a7abf20c33e,890,1,00:25:32.793,25,32,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,2.571628,,e5779eec-d625-4e86-b0b7-9bbc64a6c746,5470,Ivan Rakitić,15,Left Center Midfield,98.1,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,54.140556,-1.2397002,3.0,High Pass,115.7,24.9,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5779eec-d625-4e86-b0b7-9bbc64a6c746,891,1,00:25:35.365,25,35,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,6bfacad1-bff3-4d2a-bd98-1a7abf20c33e,5246,Luis Alberto Suárez Díaz,23,Center Forward,115.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a01acd95-314a-4d05-a807-4d96a740b486,892,1,00:25:35.365,25,35,43,Carry,51,217,Barcelona,1,Regular Play,217,Barcelona,0.039972,,3b4127f2-a221-46c7-8bca-d551deaf3abf,5246,Luis Alberto Suárez Díaz,23,Center Forward,115.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5779eec-d625-4e86-b0b7-9bbc64a6c746,115.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b4127f2-a221-46c7-8bca-d551deaf3abf,893,1,00:25:35.405,25,35,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,1.764702,,68fa2c91-6577-4910-8fdc-21a32cc972b6,5246,Luis Alberto Suárez Díaz,23,Center Forward,115.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.060227,2.2199874,2.0,Low Pass,107.2,36.1,True,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68fa2c91-6577-4910-8fdc-21a32cc972b6,894,1,00:25:37.170,25,37,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,3b4127f2-a221-46c7-8bca-d551deaf3abf,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b9e2ee5-698c-437a-a7ef-eba9922d7674,895,1,00:25:37.170,25,37,43,Carry,51,217,Barcelona,1,Regular Play,217,Barcelona,1.179198,,4de47bf5-9797-49c4-b92c-8981d5d8b819,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.2,36.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,587cfefe-07df-4919-b02c-de5e437b7490,106.8,36.6,,,,,,,,,,,,,,68fa2c91-6577-4910-8fdc-21a32cc972b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587cfefe-07df-4919-b02c-de5e437b7490,896,1,00:25:37.240,25,37,17,Pressure,51,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.76051,,5b9e2ee5-698c-437a-a7ef-eba9922d7674,6743,Manuel Rolando Iturra Urrutia,13,Right Center Midfield,9.5,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199f8f4-7d45-4b21-929c-ad83ab403504,897,1,00:25:37.344,25,37,17,Pressure,51,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.817092,,,26797,Francisco Medina Luna,19,Center Attacking Midfield,15.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4de47bf5-9797-49c4-b92c-8981d5d8b819,898,1,00:25:38.349,25,38,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,0.9837,,38167c86-a6ad-4a4c-ac65-a8840e96db5b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.8,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.05295,2.6501744,1.0,Ground Pass,99.7,40.4,,,38.0,Left Foot,,,0457b323-86c7-493f-913f-d10aeb6edd74,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38167c86-a6ad-4a4c-ac65-a8840e96db5b,899,1,00:25:39.333,25,39,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,4de47bf5-9797-49c4-b92c-8981d5d8b819,5216,Andrés Iniesta Luján,13,Right Center Midfield,99.7,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0457b323-86c7-493f-913f-d10aeb6edd74,900,1,00:25:39.371,25,39,16,Shot,51,217,Barcelona,1,Regular Play,217,Barcelona,0.192,,49b04def-5df3-4d80-8430-c5bd6a25ff7f,5216,Andrés Iniesta Luján,13,Right Center Midfield,99.6,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc29c6f0-386e-4726-a64a-02e3f2824033,,,,,,,,,,,,,,,,,,,0.073379375,103.9,37.7,4de47bf5-9797-49c4-b92c-8981d5d8b819,96.0,Blocked,True,93.0,Normal,38.0,Left Foot,87.0,Open Play,99.1,29.6,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,False,118.7,39.7,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,False,106.9,20.9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,103.9,33.7,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,False,105.8,27.8,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,False,105.6,32.5,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,False,107.5,32.8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,105.6,48.0,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,False,104.2,37.7,6914.0,Roberto Román Triguero,6.0,Left Back,False,105.9,40.7,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,False,101.2,40.0,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,False,104.3,60.5,5470.0,Ivan Rakitić,15.0,Left Center Midfield,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc29c6f0-386e-4726-a64a-02e3f2824033,901,1,00:25:39.563,25,39,6,Block,51,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,0457b323-86c7-493f-913f-d10aeb6edd74,6914,Roberto Román Triguero,6,Left Back,16.2,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49b04def-5df3-4d80-8430-c5bd6a25ff7f,902,1,00:25:40.057,25,40,23,Goal Keeper,51,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,0457b323-86c7-493f-913f-d10aeb6edd74,24255,Juan Carlos Martín Corral,1,Goalkeeper,1.4,40.4,,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1ebe949-dfa4-4b23-ab74-a38e5e42c439,903,1,00:25:40.980,25,40,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,1.610461,,727987e2-a27b-4faf-a04b-c2dfcebe382a,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.1,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,19.990248,2.4660704,1.0,Ground Pass,84.5,36.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727987e2-a27b-4faf-a04b-c2dfcebe382a,904,1,00:25:42.590,25,42,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,d1ebe949-dfa4-4b23-ab74-a38e5e42c439,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,84.5,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0aa13a5-67dc-41cc-936c-3a8e807f1e0b,905,1,00:25:42.590,25,42,43,Carry,51,217,Barcelona,1,Regular Play,217,Barcelona,0.574639,,727987e2-a27b-4faf-a04b-c2dfcebe382a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,84.5,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff4ba213-da59-49ea-bdc1-4a35749b31f9,84.8,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff4ba213-da59-49ea-bdc1-4a35749b31f9,906,1,00:25:43.165,25,43,30,Pass,51,217,Barcelona,1,Regular Play,217,Barcelona,2.1491,,7ca10c9a-9f9b-4aca-a4d3-9083f8a8fc02,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,84.8,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e25902a-72a6-42ce-bd73-69c46c0bbd2d,,,5246.0,Luis Alberto Suárez Díaz,29.406122,0.02040533,3.0,High Pass,114.2,37.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ca10c9a-9f9b-4aca-a4d3-9083f8a8fc02,907,1,00:25:45.314,25,45,42,Ball Receipt*,51,217,Barcelona,1,Regular Play,217,Barcelona,,,ff4ba213-da59-49ea-bdc1-4a35749b31f9,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.8,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013ab74-3c6f-4e85-b730-7afd889d5eeb,919,1,00:25:53.939,25,53,2,Ball Recovery,53,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,91.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3946e6-908e-4d22-bded-aa249be20e1f,920,1,00:25:53.939,25,53,43,Carry,53,217,Barcelona,1,Regular Play,217,Barcelona,0.504419,,2013ab74-3c6f-4e85-b730-7afd889d5eeb,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,91.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4599d7-58da-4ba3-94f0-8d50cf6433d1,92.6,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271db5fa-4686-4e7c-b457-8a50bab167d5,921,1,00:25:54.443,25,54,22,Foul Committed,53,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,aa4599d7-58da-4ba3-94f0-8d50cf6433d1,24138,Joaquín José Marín Ruiz,2,Right Back,27.5,73.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa4599d7-58da-4ba3-94f0-8d50cf6433d1,922,1,00:25:54.443,25,54,21,Foul Won,53,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,271db5fa-4686-4e7c-b457-8a50bab167d5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,92.6,7.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f259d7cc-cf9c-43cc-b5e7-af71362c05ef,923,1,00:26:36.290,26,36,30,Pass,54,217,Barcelona,3,From Free Kick,217,Barcelona,1.874283,,011e2690-304d-4350-9aad-29055bc3d622,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe136f2-c653-45b1-af3c-af2feace8b48,,,5470.0,Ivan Rakitić,41.95152,1.0954221,3.0,High Pass,112.2,43.8,True,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011e2690-304d-4350-9aad-29055bc3d622,924,1,00:26:38.165,26,38,42,Ball Receipt*,54,217,Barcelona,3,From Free Kick,217,Barcelona,,,f259d7cc-cf9c-43cc-b5e7-af71362c05ef,5470,Ivan Rakitić,15,Left Center Midfield,111.1,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
