id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_through_ball
2e569e9a-35f5-4800-928e-b24aa1d18cb1,2554,2,00:14:54.376,59,54,23,Goal Keeper,108,217,Barcelona,7,From Goal Kick,222,Villarreal,0.0,,0cf76fef-6ef9-47f2-a3b8-c3488ed91bcd,6755,Sergio Asenjo Andrés,1,Goalkeeper,2.7,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,Touched Out,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,,,,,,,,,
7fe20717-497f-4ca0-88f6-29d32dbed511,2555,2,00:15:19.721,60,19,30,Pass,109,217,Barcelona,2,From Corner,217,Barcelona,1.4964,,70406e3e-38d2-4bdd-9fb4-21b131acd981,4320,Neymar da Silva Santos Junior,21,Left Wing,120.0,80.0,10609.0,Jérémy Mathieu,37.99184,-1.6948248,3.0,High Pass,115.3,42.3,61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,f7b6539d-7868-48cf-80a2-c29a6675bec0,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,,,,,,
f7b6539d-7868-48cf-80a2-c29a6675bec0,2556,2,00:15:21.217,60,21,42,Ball Receipt*,109,217,Barcelona,2,From Corner,217,Barcelona,,,7fe20717-497f-4ca0-88f6-29d32dbed511,10609,Jérémy Mathieu,5,Left Center Back,115.3,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494e3ccf-8e8b-4601-aeec-39005501381c,2557,2,00:15:21.217,60,21,4,Duel,109,217,Barcelona,2,From Corner,217,Barcelona,0.0,,70406e3e-38d2-4bdd-9fb4-21b131acd981,10609,Jérémy Mathieu,5,Left Center Back,115.3,42.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70406e3e-38d2-4bdd-9fb4-21b131acd981,2558,2,00:15:21.217,60,21,9,Clearance,109,217,Barcelona,2,From Corner,222,Villarreal,0.0,,494e3ccf-8e8b-4601-aeec-39005501381c,6752,Víctor Ruíz Torre,5,Left Center Back,5.7,38.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7fe20717-497f-4ca0-88f6-29d32dbed511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,37.0,Head,,
1dbf6114-892c-4e08-bf64-0a42a95f8f8a,2559,2,00:15:23.711,60,23,9,Clearance,109,217,Barcelona,2,From Corner,222,Villarreal,0.0,,,6829,Samuel Castillejo Azuaga,16,Left Midfield,9.4,22.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,
4f4279df-8a0d-4df9-b5bb-3952481a935b,2560,2,00:15:28.013,60,28,2,Ball Recovery,109,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,5211,Jordi Alba Ramos,6,Left Back,62.0,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9facecd2-06c2-42d6-80cb-8f527f834da5,2561,2,00:15:28.013,60,28,43,Carry,109,217,Barcelona,2,From Corner,217,Barcelona,1.206121,,04416938-aa63-4754-97dc-0be7712009ff,5211,Jordi Alba Ramos,6,Left Back,62.0,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4279df-8a0d-4df9-b5bb-3952481a935b,,61.5,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04416938-aa63-4754-97dc-0be7712009ff,2562,2,00:15:29.219,60,29,30,Pass,109,217,Barcelona,2,From Corner,217,Barcelona,2.24929,,55a4c532-5dba-493b-ac94-2792969835ca,5211,Jordi Alba Ramos,6,Left Back,61.5,66.1,4324.0,Daniel Alves da Silva,16.55204,-1.2891772,1.0,Ground Pass,66.1,50.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a8c5541-0586-4588-b2e7-bb74c63e6538,2563,2,00:15:31.441,60,31,17,Pressure,109,217,Barcelona,2,From Corner,222,Villarreal,1.013238,,55a4c532-5dba-493b-ac94-2792969835ca,6862,Cédric Bakambu,24,Left Center Forward,50.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5e95d89-601d-4549-81fb-8f00518c1df0,eee46714-d7e0-46a2-a096-271c771bbed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55a4c532-5dba-493b-ac94-2792969835ca,2564,2,00:15:31.468,60,31,42,Ball Receipt*,109,217,Barcelona,2,From Corner,217,Barcelona,,,04416938-aa63-4754-97dc-0be7712009ff,4324,Daniel Alves da Silva,2,Right Back,66.1,50.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1a8c5541-0586-4588-b2e7-bb74c63e6538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eee46714-d7e0-46a2-a096-271c771bbed8,2565,2,00:15:31.468,60,31,43,Carry,109,217,Barcelona,2,From Corner,217,Barcelona,0.78091,,1a8c5541-0586-4588-b2e7-bb74c63e6538,4324,Daniel Alves da Silva,2,Right Back,66.1,50.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,55a4c532-5dba-493b-ac94-2792969835ca,c5e95d89-601d-4549-81fb-8f00518c1df0,66.1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5e95d89-601d-4549-81fb-8f00518c1df0,2566,2,00:15:32.249,60,32,30,Pass,109,217,Barcelona,2,From Corner,217,Barcelona,2.0332,,1a8c5541-0586-4588-b2e7-bb74c63e6538,4324,Daniel Alves da Silva,2,Right Back,66.1,50.0,4320.0,Neymar da Silva Santos Junior,37.302143,0.16426723,3.0,High Pass,102.9,56.1,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,f627da24-d1d9-4017-adb3-24c57a30d58a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,True
f627da24-d1d9-4017-adb3-24c57a30d58a,2567,2,00:15:34.282,60,34,42,Ball Receipt*,109,217,Barcelona,2,From Corner,217,Barcelona,,,c5e95d89-601d-4549-81fb-8f00518c1df0,4320,Neymar da Silva Santos Junior,21,Left Wing,102.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070a2f3a-9760-45a0-bd3c-032421d129e5,2568,2,00:15:34.282,60,34,38,Miscontrol,109,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,4320,Neymar da Silva Santos Junior,21,Left Wing,102.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c67e7767-d92a-4202-bd32-ae8a0621228f,2569,2,00:15:35.986,60,35,2,Ball Recovery,109,217,Barcelona,2,From Corner,222,Villarreal,0.0,,,6755,Sergio Asenjo Andrés,1,Goalkeeper,4.6,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d21d9db2-42e1-4515-a794-99f11e40d8fc,2570,2,00:15:59.350,60,59,30,Pass,109,217,Barcelona,2,From Corner,222,Villarreal,2.573554,,,6755,Sergio Asenjo Andrés,1,Goalkeeper,15.5,23.4,,,47.423622,-0.49194193,3.0,High Pass,57.3,1.0,,,68.0,Drop Kick,,,,,,,,True,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4daf40bd-1959-44aa-b8ea-5ec8cc5c0f4d,2571,2,00:16:04.810,61,4,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,0.958861,,0a4a7a5e-5c3b-4c8a-aebe-7dde529651c5,4324,Daniel Alves da Silva,2,Right Back,63.7,80.0,5203.0,Sergio Busquets i Burgos,11.154371,-1.669573,3.0,High Pass,62.6,68.9,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a4a7a5e-5c3b-4c8a-aebe-7dde529651c5,2572,2,00:16:05.769,61,5,42,Ball Receipt*,110,217,Barcelona,4,From Throw In,217,Barcelona,,,4daf40bd-1959-44aa-b8ea-5ec8cc5c0f4d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.6,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdace72f-7535-4d28-b442-1cbc39349f44,2573,2,00:16:05.769,61,5,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,0.617874,,b5840ad1-6dc5-46df-8645-7088af00fd9b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.6,68.9,4324.0,Daniel Alves da Silva,10.5019045,1.551751,2.0,Low Pass,62.8,79.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5840ad1-6dc5-46df-8645-7088af00fd9b,2574,2,00:16:06.387,61,6,42,Ball Receipt*,110,217,Barcelona,4,From Throw In,217,Barcelona,,,fdace72f-7535-4d28-b442-1cbc39349f44,4324,Daniel Alves da Silva,2,Right Back,62.8,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f594a3fa-0b52-453c-ae18-ff9ae5912bf7,2575,2,00:16:06.387,61,6,43,Carry,110,217,Barcelona,4,From Throw In,217,Barcelona,0.710626,,b4f4cdd0-9d19-45a7-86e5-1762b25f9fd5,4324,Daniel Alves da Silva,2,Right Back,62.8,79.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b5840ad1-6dc5-46df-8645-7088af00fd9b,e7f799d6-00cc-42f3-b323-869c2c6561ff,60.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4f4cdd0-9d19-45a7-86e5-1762b25f9fd5,2576,2,00:16:06.425,61,6,17,Pressure,110,217,Barcelona,4,From Throw In,222,Villarreal,0.672723,,f594a3fa-0b52-453c-ae18-ff9ae5912bf7,6829,Samuel Castillejo Azuaga,16,Left Midfield,54.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7f799d6-00cc-42f3-b323-869c2c6561ff,2577,2,00:16:07.098,61,7,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,2.141,,36cefb0b-45af-4b90-a9ca-402571dccb7f,4324,Daniel Alves da Silva,2,Right Back,60.2,74.6,5246.0,Luis Alberto Suárez Díaz,32.022022,-0.69473827,3.0,High Pass,84.8,54.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36cefb0b-45af-4b90-a9ca-402571dccb7f,2578,2,00:16:09.239,61,9,42,Ball Receipt*,110,217,Barcelona,4,From Throw In,217,Barcelona,,,e7f799d6-00cc-42f3-b323-869c2c6561ff,5246,Luis Alberto Suárez Díaz,23,Center Forward,84.8,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc90d11e-cdb0-4c52-8f29-472790a40fc4,2579,2,00:16:09.239,61,9,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,1.805088,,5c741351-d87a-417b-b474-e6525543a0e1,5246,Luis Alberto Suárez Díaz,23,Center Forward,84.8,54.1,5503.0,Lionel Andrés Messi Cuccittini,10.885311,1.3860127,2.0,Low Pass,86.8,64.8,,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0d49da8-b383-44fb-ae72-c34c7bf87545,2580,2,00:16:10.683,61,10,17,Pressure,110,217,Barcelona,4,From Throw In,222,Villarreal,0.816107,,566deb32-4c84-42b6-a244-b3eb05898e7b,5588,Antonio Rukavina,6,Left Back,37.7,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c741351-d87a-417b-b474-e6525543a0e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c741351-d87a-417b-b474-e6525543a0e1,2581,2,00:16:11.044,61,11,42,Ball Receipt*,110,217,Barcelona,4,From Throw In,217,Barcelona,,,c0d49da8-b383-44fb-ae72-c34c7bf87545,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.8,64.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cc90d11e-cdb0-4c52-8f29-472790a40fc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566deb32-4c84-42b6-a244-b3eb05898e7b,2582,2,00:16:11.044,61,11,43,Carry,110,217,Barcelona,4,From Throw In,217,Barcelona,3.541112,,0a308f2a-0f02-4bf6-97f0-2af136c8578b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.8,64.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3eb889ee-d19b-444a-bff1-2d257ae4efce,5c741351-d87a-417b-b474-e6525543a0e1,97.2,56.5,,,,,,,,,,,,,c0d49da8-b383-44fb-ae72-c34c7bf87545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a308f2a-0f02-4bf6-97f0-2af136c8578b,2583,2,00:16:13.694,61,13,17,Pressure,110,217,Barcelona,4,From Throw In,222,Villarreal,0.825755,,566deb32-4c84-42b6-a244-b3eb05898e7b,6752,Víctor Ruíz Torre,5,Left Center Back,17.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb889ee-d19b-444a-bff1-2d257ae4efce,2584,2,00:16:14.585,61,14,30,Pass,110,217,Barcelona,4,From Throw In,217,Barcelona,1.2336,,58d15860-9e2d-470d-9dac-0084413bd3ca,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.2,56.5,6379.0,Sergi Roberto Carnicer,16.63881,-1.315614,3.0,High Pass,101.4,40.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d15860-9e2d-470d-9dac-0084413bd3ca,2585,2,00:16:15.819,61,15,42,Ball Receipt*,110,217,Barcelona,4,From Throw In,217,Barcelona,,,3eb889ee-d19b-444a-bff1-2d257ae4efce,6379,Sergi Roberto Carnicer,15,Left Center Midfield,101.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e557c19a-67c6-4788-82d6-e592740e8d64,2586,2,00:16:15.819,61,15,43,Carry,110,217,Barcelona,4,From Throw In,217,Barcelona,0.8724,,58d15860-9e2d-470d-9dac-0084413bd3ca,6379,Sergi Roberto Carnicer,15,Left Center Midfield,101.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d99f96-b68f-41ee-a948-40218c8620e1,,105.3,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8d99f96-b68f-41ee-a948-40218c8620e1,2587,2,00:16:16.691,61,16,3,Dispossessed,110,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,f6b14033-d639-4a92-8307-66c7f4f81d70,6379,Sergi Roberto Carnicer,15,Left Center Midfield,105.3,40.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
