id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,ball_recovery,block,substitution,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,foul_won_defensive,related_events_3,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate
512fcc63-f660-4e8d-ac23-5db64bbe08c7,3364,2,00:41:00.141,86,0,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,2.5939,,0e8ac5b9-a369-4f6a-99a7-61aba4432a34,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.2,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,43.70732,0.018304592,3.0,High Pass,93.9,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e8ac5b9-a369-4f6a-99a7-61aba4432a34,3365,2,00:41:02.735,86,2,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,512fcc63-f660-4e8d-ac23-5db64bbe08c7,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.9,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734fdb9-eebe-4e8d-b3ca-0f0316f286e7,3366,2,00:41:02.735,86,2,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,5.4141,,0b5b3afe-6bac-440b-9b7c-30abd8799281,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.9,65.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0e8ac5b9-a369-4f6a-99a7-61aba4432a34,f05c5ba2-c0a1-417c-a07b-7186ec443d1c,85.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b5b3afe-6bac-440b-9b7c-30abd8799281,3367,2,00:41:04.850,86,4,17,Pressure,159,217,Barcelona,1,Regular Play,209,Celta Vigo,3.151382,,2734fdb9-eebe-4e8d-b3ca-0f0316f286e7,27340,Dejan Dražić,16,Left Midfield,27.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff15ac96-eaa8-4f6b-9caf-64e5c779d45b,3368,2,00:41:08.149,86,8,39,Dribbled Past,159,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,3b4a08e2-9ce9-4b45-b55b-27dd3580434f,27341,Marcelo Alfonso Díaz Rojas,11,Left Defensive Midfield,34.8,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,f05c5ba2-c0a1-417c-a07b-7186ec443d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f05c5ba2-c0a1-417c-a07b-7186ec443d1c,3369,2,00:41:08.149,86,8,14,Dribble,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,ff15ac96-eaa8-4f6b-9caf-64e5c779d45b,5246,Luis Alberto Suárez Díaz,23,Center Forward,85.3,72.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b4a08e2-9ce9-4b45-b55b-27dd3580434f,3370,2,00:41:08.149,86,8,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.5286,,7989b4c6-3593-4e80-8b8b-796523f0f451,5246,Luis Alberto Suárez Díaz,23,Center Forward,85.3,72.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,f05c5ba2-c0a1-417c-a07b-7186ec443d1c,ff15ac96-eaa8-4f6b-9caf-64e5c779d45b,86.6,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbb30cb5-1c51-404d-9b54-886b5f6ad66e,3371,2,00:41:08.677,86,8,22,Foul Committed,159,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,7989b4c6-3593-4e80-8b8b-796523f0f451,27340,Dejan Dražić,16,Left Midfield,33.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,809e0b0e-1df2-4b1c-9e62-1b16c13f5da6,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989b4c6-3593-4e80-8b8b-796523f0f451,3372,2,00:41:08.677,86,8,21,Foul Won,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,dbb30cb5-1c51-404d-9b54-886b5f6ad66e,5246,Luis Alberto Suárez Díaz,23,Center Forward,86.6,74.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809e0b0e-1df2-4b1c-9e62-1b16c13f5da6,3373,2,00:41:08.677,86,8,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,2.2438,,7989b4c6-3593-4e80-8b8b-796523f0f451,5246,Luis Alberto Suárez Díaz,23,Center Forward,86.6,74.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,9c484809-7b65-4e10-ae55-08da63fdb4dc,dbb30cb5-1c51-404d-9b54-886b5f6ad66e,83.2,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
