id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,ball_recovery,block,substitution,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,related_events_3,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_penalty,foul_won_penalty,shot_redirect,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
add334b3-8e2c-47f4-a6c7-33eaee7d0491,3068,2,00:31:56.838,76,56,19,Substitution,150,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,,6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,27340.0,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b72807-8fbe-4b2f-a4be-33e1d6abb83a,3069,2,00:32:36.490,77,36,36,Tactical Shift,150,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,1.0,6805.0,Hugo Mallo Novegil,2.0,Right Back,2.0,6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,22.0,6802.0,Jonathan Castro Otto,5.0,Left Center Back,19.0,7577.0,Carles Planas Antolínez,6.0,Left Back,21.0,6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,6.0,27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,5.0,27342.0,Josep Señé Escudero,12.0,Right Midfield,23.0,27340.0,Dejan Dražić,16.0,Left Midfield,16.0,6797.0,Daniel Wass,22.0,Right Center Forward,18.0,6600.0,Claudio Beauvue,24.0,Left Center Forward,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e0460f4-fb99-4250-8c21-08a87fa0db4d,3070,2,00:32:39.133,77,39,19,Substitution,150,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,11094.0,Arda Turan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d40de05-9303-4df4-84f5-0f57ec83e32c,3071,2,00:32:40.007,77,40,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,3.0692,,43d9e607-3bd7-42ec-a9f0-53a46da662fa,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,51.3,40.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,25.456825,0.066829465,1.0,Ground Pass,76.7,41.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0de4892c-166d-4575-b46a-a4f901a4810e,3072,2,00:32:42.831,77,42,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,1.438655,,43d9e607-3bd7-42ec-a9f0-53a46da662fa,6805.0,Hugo Mallo Novegil,2.0,Right Back,41.1,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb14de38-c35b-42c9-87a6-4e46db55c4d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43d9e607-3bd7-42ec-a9f0-53a46da662fa,3073,2,00:32:43.076,77,43,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,0de4892c-166d-4575-b46a-a4f901a4810e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.7,41.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2d40de05-9303-4df4-84f5-0f57ec83e32c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb14de38-c35b-42c9-87a6-4e46db55c4d5,3074,2,00:32:43.076,77,43,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.484,,0de4892c-166d-4575-b46a-a4f901a4810e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.7,41.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,30e4fda2-80f6-4c90-bc40-8a3a95504b6b,43d9e607-3bd7-42ec-a9f0-53a46da662fa,73.6,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30e4fda2-80f6-4c90-bc40-8a3a95504b6b,3075,2,00:32:44.560,77,44,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.0493,,ff0f5a92-acec-43a9-8361-cabfde427924,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.6,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.182576,2.6979425,1.0,Ground Pass,63.5,51.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff0f5a92-acec-43a9-8361-cabfde427924,3076,2,00:32:45.609,77,45,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,30e4fda2-80f6-4c90-bc40-8a3a95504b6b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.5,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0acf73-7c4c-43dd-9079-a1a05101b4c3,3077,2,00:32:45.609,77,45,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.9014,,1083f59d-1f24-445a-bad7-8e20633a6c2f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.5,51.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5684aa1a-dea5-42a7-8a07-e99b5b895514,ff0f5a92-acec-43a9-8361-cabfde427924,56.5,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684aa1a-dea5-42a7-8a07-e99b5b895514,3078,2,00:32:46.329,77,46,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.8892,,1d0acf73-7c4c-43dd-9079-a1a05101b4c3,27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,53.1,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083f59d-1f24-445a-bad7-8e20633a6c2f,3079,2,00:32:47.510,77,47,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.0118,,38ab3ba5-3af6-4368-86e1-8b0d53d34261,5470.0,Ivan Rakitić,13.0,Right Center Midfield,56.5,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,17.090641,2.706733,1.0,Ground Pass,41.0,60.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38ab3ba5-3af6-4368-86e1-8b0d53d34261,3080,2,00:32:49.522,77,49,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,1083f59d-1f24-445a-bad7-8e20633a6c2f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,41.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea37c0a9-a5da-4e75-b1e3-5b05112194d9,3081,2,00:32:49.522,77,49,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,0.3104,,38ab3ba5-3af6-4368-86e1-8b0d53d34261,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,41.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08c8d01-0929-4234-8fda-fe81eddeff13,,41.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08c8d01-0929-4234-8fda-fe81eddeff13,3082,2,00:32:49.833,77,49,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.2804,,4a8a39df-1c7b-4c23-a3a1-1610aab3f7ab,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,41.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,28.411617,-2.2614787,1.0,Ground Pass,22.9,38.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a8a39df-1c7b-4c23-a3a1-1610aab3f7ab,3083,2,00:32:52.113,77,52,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,d08c8d01-0929-4234-8fda-fe81eddeff13,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,22.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88a0e801-a051-4cba-8cf8-867b1ac1692f,3084,2,00:32:52.113,77,52,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,0.7306,,4a8a39df-1c7b-4c23-a3a1-1610aab3f7ab,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,22.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876e13cf-e5a7-473d-b01c-675d5ef739b9,,22.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876e13cf-e5a7-473d-b01c-675d5ef739b9,3085,2,00:32:52.844,77,52,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.8864,,a4508052-8e69-4e5c-a80f-c01b330d7daf,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,22.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.257742,-1.3386925,1.0,Ground Pass,29.4,10.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4508052-8e69-4e5c-a80f-c01b330d7daf,3086,2,00:32:55.730,77,55,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,876e13cf-e5a7-473d-b01c-675d5ef739b9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,29.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e336825f-29e1-484f-ab07-124dc822f689,3087,2,00:32:55.730,77,55,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.5418,,a4508052-8e69-4e5c-a80f-c01b330d7daf,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,29.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfcb840c-422a-4714-a380-917b3f2369cb,,29.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfcb840c-422a-4714-a380-917b3f2369cb,3088,2,00:32:57.272,77,57,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.2098,,a52b8d33-5794-495f-af1a-1b4a12de145a,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,29.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,27.640007,2.2150211,1.0,Ground Pass,12.6,32.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a52b8d33-5794-495f-af1a-1b4a12de145a,3089,2,00:32:59.482,77,59,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,dfcb840c-422a-4714-a380-917b3f2369cb,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35940e87-60f2-48a5-b4d2-3e57a6b6c507,3090,2,00:32:59.482,77,59,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.2359,,09319d83-6b32-44bc-bf42-da0845f73089,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a52b8d33-5794-495f-af1a-1b4a12de145a,,12.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09319d83-6b32-44bc-bf42-da0845f73089,3091,2,00:33:00.718,78,0,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.1286,,515a0fc0-3555-4af2-ab8a-b0a5f1b35a7c,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,30.338919,1.4750633,1.0,Ground Pass,15.5,63.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515a0fc0-3555-4af2-ab8a-b0a5f1b35a7c,3092,2,00:33:02.846,78,2,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,09319d83-6b32-44bc-bf42-da0845f73089,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.5,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e1acf7a-b5e3-452b-bd6f-dcf83a42a542,3093,2,00:33:02.846,78,2,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.7366,,515a0fc0-3555-4af2-ab8a-b0a5f1b35a7c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.5,63.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5644e7e3-6905-4296-9858-5c7ec1f2a44e,595bd952-7021-4bac-8a73-7730c0e789d0,14.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595bd952-7021-4bac-8a73-7730c0e789d0,3094,2,00:33:03.837,78,3,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.423393,,3e1acf7a-b5e3-452b-bd6f-dcf83a42a542,27342.0,Josep Señé Escudero,12.0,Right Midfield,96.1,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644e7e3-6905-4296-9858-5c7ec1f2a44e,3095,2,00:33:04.583,78,4,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,4.5431,,680caf0c-7c9c-4879-90f4-c4e0cf17b67c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,48.56192,-1.7803077,3.0,High Pass,4.2,15.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680caf0c-7c9c-4879-90f4-c4e0cf17b67c,3096,2,00:33:09.126,78,9,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,5644e7e3-6905-4296-9858-5c7ec1f2a44e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4.2,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57cfdec0-ba6a-4391-8768-f0f1373f0381,3097,2,00:33:09.126,78,9,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,6.9911,,680caf0c-7c9c-4879-90f4-c4e0cf17b67c,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4.2,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ded0da4-a858-4a9a-b10f-f513717baaf2,,34.1,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
