id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events,pass_cross,related_events_3,related_events_4,block_deflection,foul_committed_advantage,foul_won_advantage,pass_miscommunication,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,foul_committed_offensive,foul_won_defensive,pass_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_inswinging,clearance_head
0c5c6aa5-32a2-4ce2-ae47-45fd2dbdfd2b,32,1,00:00:27.048,0,27,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,2.780864,,0b1319d2-22b6-4385-8ac9-2c156f89d287,10609,Jérémy Mathieu,6,Left Back,77.0,0.1,5506.0,Javier Alejandro Mascherano,31.964043,2.780259,2.0,Low Pass,47.1,11.4,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b1319d2-22b6-4385-8ac9-2c156f89d287,33,1,00:00:29.828,0,29,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,0c5c6aa5-32a2-4ce2-ae47-45fd2dbdfd2b,5506,Javier Alejandro Mascherano,5,Left Center Back,47.1,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150741b-96c4-4daf-ab9f-db4a6b079b40,34,1,00:00:29.828,0,29,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,0.851524,,0b1319d2-22b6-4385-8ac9-2c156f89d287,5506,Javier Alejandro Mascherano,5,Left Center Back,47.1,11.4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,46474df4-2962-43b3-bfc8-760ada4829c8,84488a7a-1015-4996-8775-1b7026b8c870,43.2,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46474df4-2962-43b3-bfc8-760ada4829c8,35,1,00:00:30.246,0,30,17,Pressure,3,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.969187,,8150741b-96c4-4daf-ab9f-db4a6b079b40,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,69.8,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84488a7a-1015-4996-8775-1b7026b8c870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84488a7a-1015-4996-8775-1b7026b8c870,36,1,00:00:30.680,0,30,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.882876,,46474df4-2962-43b3-bfc8-760ada4829c8,5506,Javier Alejandro Mascherano,5,Left Center Back,43.2,13.5,5213.0,Gerard Piqué Bernabéu,44.601795,1.7831424,1.0,Ground Pass,33.8,57.1,,,,True,,,,,,,,,,,,,,,,,ed7cff70-ec8f-4f22-9b5a-b78345d6bdbf,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed7cff70-ec8f-4f22-9b5a-b78345d6bdbf,37,1,00:00:32.563,0,32,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,84488a7a-1015-4996-8775-1b7026b8c870,5213,Gerard Piqué Bernabéu,3,Right Center Back,33.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c87825b1-70d0-43ce-8668-6a91bacc0e94,38,1,00:00:32.563,0,32,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,2.289824,,018bce13-906c-4e4d-af21-f57c3319c71e,5213,Gerard Piqué Bernabéu,3,Right Center Back,33.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7cff70-ec8f-4f22-9b5a-b78345d6bdbf,,34.3,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018bce13-906c-4e4d-af21-f57c3319c71e,39,1,00:00:34.853,0,34,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.225641,,5d24af2c-7ca1-4cb3-9632-d03e08dc1e37,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.3,58.0,5470.0,Ivan Rakitić,21.111609,-0.033163194,1.0,Ground Pass,55.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d24af2c-7ca1-4cb3-9632-d03e08dc1e37,40,1,00:00:36.078,0,36,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,018bce13-906c-4e4d-af21-f57c3319c71e,5470,Ivan Rakitić,15,Left Center Midfield,55.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138281ed-0db7-4f9b-92e1-47725a635071,41,1,00:00:36.078,0,36,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,0.079959,,5d24af2c-7ca1-4cb3-9632-d03e08dc1e37,5470,Ivan Rakitić,15,Left Center Midfield,55.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5d36a0-d483-4960-be8c-78cfa1a25b0f,,55.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa5d36a0-d483-4960-be8c-78cfa1a25b0f,42,1,00:00:36.158,0,36,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.34846,,16d11c96-3b0f-47a9-8c63-008fa217201b,5470,Ivan Rakitić,15,Left Center Midfield,55.4,57.3,5213.0,Gerard Piqué Bernabéu,30.138514,2.8313842,2.0,Low Pass,26.7,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d11c96-3b0f-47a9-8c63-008fa217201b,43,1,00:00:37.507,0,37,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,fa5d36a0-d483-4960-be8c-78cfa1a25b0f,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.7,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c4a4f0-7fe4-4da5-bff7-6eab1438556c,44,1,00:00:37.507,0,37,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.82074,,16d11c96-3b0f-47a9-8c63-008fa217201b,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.7,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6f8f950-76cc-4fdd-9e3c-774a81a626d1,,21.5,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6f8f950-76cc-4fdd-9e3c-774a81a626d1,45,1,00:00:39.327,0,39,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.526994,,857f4cd1-3464-4960-864c-f1d78599de4d,5213,Gerard Piqué Bernabéu,3,Right Center Back,21.5,67.7,4691.0,Claudio Andrés Bravo Muñoz,25.793798,-2.1631,1.0,Ground Pass,7.1,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857f4cd1-3464-4960-864c-f1d78599de4d,46,1,00:00:40.854,0,40,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,a6f8f950-76cc-4fdd-9e3c-774a81a626d1,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.1,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d06f937-e672-4a3d-9b4c-2ddffabd6475,47,1,00:00:40.854,0,40,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,4.408766,,279519c9-766a-49f9-b82b-3d47d0d0a5e7,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.1,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857f4cd1-3464-4960-864c-f1d78599de4d,,8.8,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279519c9-766a-49f9-b82b-3d47d0d0a5e7,48,1,00:00:45.263,0,45,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.252329,,d7a3cbc9-3724-4b17-a605-db0a2e86b8ce,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.8,42.9,5213.0,Gerard Piqué Bernabéu,16.237303,1.5029992,1.0,Ground Pass,9.9,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7a3cbc9-3724-4b17-a605-db0a2e86b8ce,49,1,00:00:46.516,0,46,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,279519c9-766a-49f9-b82b-3d47d0d0a5e7,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.9,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fb28836-6be6-46ad-8aa2-d3e8e535520d,50,1,00:00:46.516,0,46,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.502683,,d7a3cbc9-3724-4b17-a605-db0a2e86b8ce,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.9,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df2b029d-6f62-4120-96d8-c13d1c6b7268,,9.9,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df2b029d-6f62-4120-96d8-c13d1c6b7268,51,1,00:00:48.018,0,48,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,2.049313,,9ae932f2-fe03-4ca9-8f9b-3b696a326580,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.9,59.1,5503.0,Lionel Andrés Messi Cuccittini,36.363857,0.44642913,3.0,High Pass,42.7,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95069414-22a1-4790-b880-667b34cedebb,52,1,00:00:49.856,0,49,17,Pressure,3,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.454892,,0c154637-f075-4c21-b1db-e13233d47278,6914,Roberto Román Triguero,6,Left Back,73.5,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672e523a-f5a1-4a5a-ad93-fa6ad4665ac9,9ae932f2-fe03-4ca9-8f9b-3b696a326580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae932f2-fe03-4ca9-8f9b-3b696a326580,53,1,00:00:50.067,0,50,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,95069414-22a1-4790-b880-667b34cedebb,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,42.7,74.8,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,df2b029d-6f62-4120-96d8-c13d1c6b7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672e523a-f5a1-4a5a-ad93-fa6ad4665ac9,54,1,00:00:50.067,0,50,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.238615,,0c154637-f075-4c21-b1db-e13233d47278,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,42.7,74.8,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,95069414-22a1-4790-b880-667b34cedebb,9ae932f2-fe03-4ca9-8f9b-3b696a326580,36.7,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c154637-f075-4c21-b1db-e13233d47278,55,1,00:00:51.306,0,51,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,1.049984,,6b4bc84a-475e-40e0-b09b-4b5880bb63ea,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,36.7,75.3,5470.0,Ivan Rakitić,9.542537,-2.475035,2.0,Low Pass,29.2,69.4,,,,True,,,,,,,,,,,,,,,,,95069414-22a1-4790-b880-667b34cedebb,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89ec4253-97cc-4b59-8905-da33d77e93a5,56,1,00:00:51.920,0,51,17,Pressure,3,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.762321,,2d9497e4-1458-41c8-bde2-f911d704551b,26797,Francisco Medina Luna,19,Center Attacking Midfield,92.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b4bc84a-475e-40e0-b09b-4b5880bb63ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4bc84a-475e-40e0-b09b-4b5880bb63ea,57,1,00:00:52.356,0,52,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,0c154637-f075-4c21-b1db-e13233d47278,5470,Ivan Rakitić,15,Left Center Midfield,29.2,69.4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,89ec4253-97cc-4b59-8905-da33d77e93a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9497e4-1458-41c8-bde2-f911d704551b,58,1,00:00:52.356,0,52,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,0.374716,,6b4bc84a-475e-40e0-b09b-4b5880bb63ea,5470,Ivan Rakitić,15,Left Center Midfield,29.2,69.4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,89ec4253-97cc-4b59-8905-da33d77e93a5,ff5be066-75db-445d-921a-f835ad477e66,29.6,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff5be066-75db-445d-921a-f835ad477e66,59,1,00:00:52.731,0,52,30,Pass,3,217,Barcelona,4,From Throw In,217,Barcelona,0.533669,,f41eb195-1aba-4000-b556-bc6953bc59ea,5470,Ivan Rakitić,15,Left Center Midfield,29.6,71.3,5503.0,Lionel Andrés Messi Cuccittini,5.27731,1.7421755,2.0,Low Pass,28.7,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f41eb195-1aba-4000-b556-bc6953bc59ea,60,1,00:00:53.264,0,53,42,Ball Receipt*,3,217,Barcelona,4,From Throw In,217,Barcelona,,,ff5be066-75db-445d-921a-f835ad477e66,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,28.7,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c79e040a-33b4-476e-8a3d-4d226577ce4b,61,1,00:00:53.264,0,53,43,Carry,3,217,Barcelona,4,From Throw In,217,Barcelona,1.651231,,228b7e1e-b05f-492e-98d7-9b927d9b4808,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,28.7,76.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,687c5414-f717-4a9f-80a9-c906362fe3b9,f41eb195-1aba-4000-b556-bc6953bc59ea,24.5,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228b7e1e-b05f-492e-98d7-9b927d9b4808,62,1,00:00:53.646,0,53,17,Pressure,3,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.894427,,c79e040a-33b4-476e-8a3d-4d226577ce4b,11539,Adrián Embarba Blázquez,17,Right Wing,89.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
