id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,duel,ball_receipt,dribble,out,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,off_camera,clearance,interception,ball_recovery,bad_behaviour,miscontrol,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_advantage,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_switch,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position
36989c09-adf5-469c-9ceb-10ecfb3f04b8,3631,2,00:45:14.804,90,14,43,Carry,139,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0249,,0954cc5f-c834-408c-9934-8e438a7dbe05,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,62.7,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd053660-f750-4c55-b8bc-32d68cfa601c,63.8,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd053660-f750-4c55-b8bc-32d68cfa601c,3632,2,00:45:16.829,90,16,30,Pass,139,217,Barcelona,7,From Goal Kick,217,Barcelona,2.606271,,5f968a11-7228-48fc-9f61-f5047f28d37c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,63.8,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.611736,-0.023469867,2.0,Low Pass,106.4,35.5,,,38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f401665-c3f2-4f0a-b193-2ddfdbd4904a,3644,2,00:45:33.633,90,33,10,Interception,141,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,891e92e7-4511-42f9-a885-b424f163ff48,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.2,54.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fcde6ab-8bf9-47ef-965f-84353be80e1c,3645,2,00:45:33.633,90,33,43,Carry,141,217,Barcelona,1,Regular Play,217,Barcelona,1.971512,,1f401665-c3f2-4f0a-b193-2ddfdbd4904a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.2,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2da402-24f6-4377-808e-12927e0a5573,70.7,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c2da402-24f6-4377-808e-12927e0a5573,3646,2,00:45:35.605,90,35,30,Pass,141,217,Barcelona,1,Regular Play,217,Barcelona,1.2845,,6990f4ac-9977-401d-b9dc-f46899df7374,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,70.7,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.221922,-0.07304057,1.0,Ground Pass,78.9,47.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6990f4ac-9977-401d-b9dc-f46899df7374,3647,2,00:45:36.889,90,36,42,Ball Receipt*,141,217,Barcelona,1,Regular Play,217,Barcelona,,,8c2da402-24f6-4377-808e-12927e0a5573,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.9,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e4d1ca2-23e5-4421-a344-4cbc8f614dff,3648,2,00:45:36.889,90,36,43,Carry,141,217,Barcelona,1,Regular Play,217,Barcelona,0.343773,,6990f4ac-9977-401d-b9dc-f46899df7374,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.9,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3391bfa-5615-41e9-a3ad-1dfc9e755b39,79.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3391bfa-5615-41e9-a3ad-1dfc9e755b39,3649,2,00:45:37.233,90,37,30,Pass,141,217,Barcelona,1,Regular Play,217,Barcelona,1.530227,,32a56aa3-0607-4017-bd9a-ed23d36b3438,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,79.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,25.536837,-1.0229895,3.0,High Pass,92.6,25.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a56aa3-0607-4017-bd9a-ed23d36b3438,3650,2,00:45:38.763,90,38,42,Ball Receipt*,141,217,Barcelona,1,Regular Play,217,Barcelona,,,c3391bfa-5615-41e9-a3ad-1dfc9e755b39,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,92.6,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b6c2e03-67e8-4448-a3b1-6c2cdca7f6c8,3651,2,00:45:38.763,90,38,30,Pass,141,217,Barcelona,1,Regular Play,217,Barcelona,1.2645,,5faf5dec-3a8f-48a5-a754-c870965965d9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,91.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,25.192062,1.2892251,3.0,High Pass,98.7,46.6,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
