id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events,related_events_3,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball
e5c3d7ee-6e61-4a46-9555-0d201f1973a8,2211,2,00:14:22.175,59,22,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,0.026002,,2ed48a06-6936-4761-87ac-78c58cde132d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,39.4,21.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3c7e6eec-71e5-4ecb-94e5-d15cb31efa6e,38.1,23.5,55edc8ff-29b9-4b49-8125-b2b9fe931ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c7e6eec-71e5-4ecb-94e5-d15cb31efa6e,2212,2,00:14:22.201,59,22,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.27657,,2ed48a06-6936-4761-87ac-78c58cde132d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,38.1,23.5,5506.0,Javier Alejandro Mascherano,19.942417,-3.0763588,1.0,Ground Pass,18.2,22.2,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,c1f6c47e-f795-4d5b-ad30-8cd839b40ae5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1f6c47e-f795-4d5b-ad30-8cd839b40ae5,2213,2,00:14:23.478,59,23,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,3c7e6eec-71e5-4ecb-94e5-d15cb31efa6e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,18.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b1dcd06-5a13-4032-a0cd-021d388b1fde,2214,2,00:14:23.478,59,23,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.600028,,8780f6bc-6399-417d-ad44-12742ee364e2,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,18.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f6c47e-f795-4d5b-ad30-8cd839b40ae5,14.4,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780f6bc-6399-417d-ad44-12742ee364e2,2215,2,00:14:25.078,59,25,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.480036,,f7a3a5be-9d77-4b3d-930b-894f3b62cc88,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,14.4,22.6,4691.0,Claudio Andrés Bravo Muñoz,20.402206,1.9157985,1.0,Ground Pass,7.5,41.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a3a5be-9d77-4b3d-930b-894f3b62cc88,2216,2,00:14:26.558,59,26,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,8780f6bc-6399-417d-ad44-12742ee364e2,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.5,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0c72528-0339-4334-ba73-a5a84680e7bb,2217,2,00:14:26.558,59,26,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.199964,,2c1f57ff-4e10-4757-b0d6-d3a41d861e97,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.5,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a3a5be-9d77-4b3d-930b-894f3b62cc88,7.7,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c1f57ff-4e10-4757-b0d6-d3a41d861e97,2218,2,00:14:27.758,59,27,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.712587,,243f11f2-4a05-4589-817b-dfc5d0453e4f,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.7,42.6,5213.0,Gerard Piqué Bernabéu,16.324827,1.0934509,1.0,Ground Pass,15.2,57.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243f11f2-4a05-4589-817b-dfc5d0453e4f,2219,2,00:14:29.471,59,29,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,2c1f57ff-4e10-4757-b0d6-d3a41d861e97,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.2,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a684ac-98bd-4caf-8aac-b27066d158c3,2220,2,00:14:29.471,59,29,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,0.800013,,243f11f2-4a05-4589-817b-dfc5d0453e4f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.2,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909c9d65-5797-4f89-a86e-97d441e64874,14.2,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909c9d65-5797-4f89-a86e-97d441e64874,2221,2,00:14:30.271,59,30,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,0.96912,,c8de1932-856a-4c8e-8a14-fe6056942fd1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.2,57.1,5203.0,Sergio Busquets i Burgos,14.860013,-0.823475,1.0,Ground Pass,24.3,46.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8de1932-856a-4c8e-8a14-fe6056942fd1,2222,2,00:14:31.240,59,31,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,909c9d65-5797-4f89-a86e-97d441e64874,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,24.3,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aca3aca-da69-4b9f-bc6c-d2e6c97d02d1,2223,2,00:14:31.240,59,31,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.35998,,3ac764d4-5a9e-4054-b380-f46b58397812,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,24.3,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8de1932-856a-4c8e-8a14-fe6056942fd1,23.9,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac764d4-5a9e-4054-b380-f46b58397812,2224,2,00:14:32.600,59,32,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.1507,,8389ffa6-44ca-4299-888e-ca3f4272ca3e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,23.9,45.5,5470.0,Ivan Rakitić,12.439052,-0.43128482,1.0,Ground Pass,35.2,40.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8389ffa6-44ca-4299-888e-ca3f4272ca3e,2225,2,00:14:33.750,59,33,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,3ac764d4-5a9e-4054-b380-f46b58397812,5470.0,Ivan Rakitić,15.0,Left Center Midfield,35.2,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d32c0bd3-3030-4fa0-bfbd-1d410618ea74,2226,2,00:14:33.750,59,33,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,2.4158,,82a68d18-f84d-4d40-8cdc-022857a21c7a,5470.0,Ivan Rakitić,15.0,Left Center Midfield,35.0,40.5,4691.0,Claudio Andrés Bravo Muñoz,26.076235,-2.9133565,1.0,Ground Pass,9.6,34.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82a68d18-f84d-4d40-8cdc-022857a21c7a,2227,2,00:14:36.166,59,36,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,d32c0bd3-3030-4fa0-bfbd-1d410618ea74,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,9.6,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd3c2a5-7dc6-49b5-8679-4e28b0482292,2228,2,00:14:36.166,59,36,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.28,,5e47559c-4142-4cec-8d66-06b2fd70fae3,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,9.6,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82a68d18-f84d-4d40-8cdc-022857a21c7a,8.3,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e47559c-4142-4cec-8d66-06b2fd70fae3,2229,2,00:14:37.446,59,37,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.6,,869a5a8f-2264-42e4-855f-d573486d6eb0,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.3,36.1,5213.0,Gerard Piqué Bernabéu,16.619267,1.5226408,1.0,Ground Pass,9.1,52.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869a5a8f-2264-42e4-855f-d573486d6eb0,2230,2,00:14:39.046,59,39,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,5e47559c-4142-4cec-8d66-06b2fd70fae3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,9.1,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ea3682-9148-4c72-96fe-19a4a68eb1c2,2231,2,00:14:39.046,59,39,43,Carry,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.5654,,1318401f-2579-427a-aa2c-7869deeec813,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,9.1,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869a5a8f-2264-42e4-855f-d573486d6eb0,8.3,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318401f-2579-427a-aa2c-7869deeec813,2232,2,00:14:40.612,59,40,30,Pass,131,217,Barcelona,3,From Free Kick,217,Barcelona,1.421857,,3d061172-8867-4188-b71b-5afa547a24bb,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,8.3,56.0,5470.0,Ivan Rakitić,32.887688,0.07304057,3.0,High Pass,41.1,58.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d061172-8867-4188-b71b-5afa547a24bb,2233,2,00:14:42.033,59,42,42,Ball Receipt*,131,217,Barcelona,3,From Free Kick,217,Barcelona,,,1318401f-2579-427a-aa2c-7869deeec813,5470.0,Ivan Rakitić,15.0,Left Center Midfield,41.1,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
