id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,50_50,block,miscontrol,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_type_id,pass_type_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,pass_cross,pass_technique_id,pass_technique_name,pass_inswinging,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate
59bc1ceb-b16f-4a28-a487-0d16dc57f203,2074,2,00:07:03.957,52,3,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,e2db7748-aa55-4296-8bea-4f342e541f40,11094.0,Arda Turan,13.0,Right Center Midfield,51.2,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3172014-1a51-4790-a3c2-d2f3b09bb20d,2075,2,00:07:03.957,52,3,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,3.685349,,3af8ba86-54b0-4d21-a404-f9ba721aa9d9,11094.0,Arda Turan,13.0,Right Center Midfield,51.2,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59bc1ceb-b16f-4a28-a487-0d16dc57f203,64.5,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af8ba86-54b0-4d21-a404-f9ba721aa9d9,2076,2,00:07:07.642,52,7,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,0.673729,,a0c74d39-452f-4796-a406-2bde3cd63e11,11094.0,Arda Turan,13.0,Right Center Midfield,64.5,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,7.106335,0.0422284,1.0,Ground Pass,71.6,55.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c74d39-452f-4796-a406-2bde3cd63e11,2077,2,00:07:08.316,52,8,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,3af8ba86-54b0-4d21-a404-f9ba721aa9d9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,71.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4b5f218-b0b0-4212-9f4b-6980f5e4c7b0,2078,2,00:07:08.316,52,8,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,0.040001,,a0c74d39-452f-4796-a406-2bde3cd63e11,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,71.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b929064a-b7f7-4e07-a7fd-775cad40a492,71.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b929064a-b7f7-4e07-a7fd-775cad40a492,2079,2,00:07:08.356,52,8,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,1.777368,,88996b95-818c-48d8-bac0-2a0135cdf1c9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,71.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,18.103315,1.3874843,1.0,Ground Pass,74.9,72.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88996b95-818c-48d8-bac0-2a0135cdf1c9,2080,2,00:07:10.133,52,10,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,b929064a-b7f7-4e07-a7fd-775cad40a492,6400.0,Aleix Vidal Parreu,2.0,Right Back,74.9,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9893ffa2-b107-49e9-94c6-c75a1b0e5890,2081,2,00:07:10.133,52,10,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,1.34108,,639e230b-b1cf-40f3-86b5-2e0eccfead6b,6400.0,Aleix Vidal Parreu,2.0,Right Back,74.9,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,16.36704,-2.243629,1.0,Ground Pass,64.7,60.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f065ca-a9e6-4344-90d4-ec290170627b,2082,2,00:07:11.203,52,11,17,Pressure,97,217,Barcelona,1,Regular Play,216,Getafe,1.228691,,0b03cc86-6e4d-4006-bac2-49e015dfe6cb,16426.0,Wanderson Maciel Sousa Campos,22.0,Right Center Forward,53.7,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639e230b-b1cf-40f3-86b5-2e0eccfead6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639e230b-b1cf-40f3-86b5-2e0eccfead6b,2083,2,00:07:11.474,52,11,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,01f065ca-a9e6-4344-90d4-ec290170627b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.7,60.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9893ffa2-b107-49e9-94c6-c75a1b0e5890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b03cc86-6e4d-4006-bac2-49e015dfe6cb,2084,2,00:07:11.474,52,11,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,1.074218,,01f065ca-a9e6-4344-90d4-ec290170627b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.7,60.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f3c810-1700-496f-8394-51c34a0957bc,63.4,62.4,,,,,,,,,,,639e230b-b1cf-40f3-86b5-2e0eccfead6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f3c810-1700-496f-8394-51c34a0957bc,2085,2,00:07:12.548,52,12,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,0.761105,,764a6483-9206-4552-b39e-e87590a36d09,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,63.4,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,11.314592,-2.3686938,1.0,Ground Pass,55.3,54.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764a6483-9206-4552-b39e-e87590a36d09,2086,2,00:07:13.310,52,13,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,12f3c810-1700-496f-8394-51c34a0957bc,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,55.3,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0b11be4-fb90-4063-820a-e7a53408895d,2087,2,00:07:13.310,52,13,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,1.659219,,764a6483-9206-4552-b39e-e87590a36d09,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,55.3,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1304e8-ef29-429e-bbeb-e20dec3f1d34,55.5,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1304e8-ef29-429e-bbeb-e20dec3f1d34,2088,2,00:07:14.969,52,14,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,1.318582,,45d3b601-53ab-4de1-a101-35e72702f3ee,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,55.5,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,15.255491,-1.815775,1.0,Ground Pass,51.8,39.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45d3b601-53ab-4de1-a101-35e72702f3ee,2089,2,00:07:16.287,52,16,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,8a1304e8-ef29-429e-bbeb-e20dec3f1d34,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.8,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9327997d-33b0-4d22-9de5-558daba79fc9,2090,2,00:07:16.287,52,16,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,1.917732,,419294de-d35c-4170-83f3-2c001666bd46,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.8,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d3b601-53ab-4de1-a101-35e72702f3ee,53.8,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419294de-d35c-4170-83f3-2c001666bd46,2091,2,00:07:18.205,52,18,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,0.617591,,c86487a6-55fb-4254-85d8-849f8cafc0f0,10609.0,Jérémy Mathieu,5.0,Left Center Back,53.8,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,8.065358,1.2686511,1.0,Ground Pass,56.2,48.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c86487a6-55fb-4254-85d8-849f8cafc0f0,2092,2,00:07:18.823,52,18,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,419294de-d35c-4170-83f3-2c001666bd46,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,56.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e36cf068-98d2-4050-8dac-bf0fa60b21b2,2093,2,00:07:18.823,52,18,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,1.480711,,c86487a6-55fb-4254-85d8-849f8cafc0f0,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,56.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3aaf512-41c0-4adc-a69c-3fef8d8652f2,56.4,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aaf512-41c0-4adc-a69c-3fef8d8652f2,2094,2,00:07:20.303,52,20,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,0.966962,,07430959-bfd7-4dc1-b96f-8fd282cf6735,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,56.4,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,18.668154,1.0616167,1.0,Ground Pass,65.5,66.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07430959-bfd7-4dc1-b96f-8fd282cf6735,2095,2,00:07:21.270,52,21,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,e3aaf512-41c0-4adc-a69c-3fef8d8652f2,11094.0,Arda Turan,13.0,Right Center Midfield,65.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbfd01f8-2e19-4784-b9de-0381da97dfd4,2096,2,00:07:21.270,52,21,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,0.393825,,07430959-bfd7-4dc1-b96f-8fd282cf6735,11094.0,Arda Turan,13.0,Right Center Midfield,65.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624e3018-8273-43bf-85d2-ea62d26c3040,65.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624e3018-8273-43bf-85d2-ea62d26c3040,2097,2,00:07:21.664,52,21,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,1.674675,,5f65cfe9-6748-4dc1-b1ce-bf03d310bc62,11094.0,Arda Turan,13.0,Right Center Midfield,65.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,16.285576,0.3839271,1.0,Ground Pass,80.6,72.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
