id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name
1b5de9f2-9139-4cb6-930f-ba63fe387757,3142,2,00:31:06.695,76,6,23,Goal Keeper,186,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.0,,dbe80427-359d-497a-80e0-b1a607930973,26070,Antonio Rodríguez Martínez,1,Goalkeeper,1.2,38.6,,,,,,,,,,,58.0,Touched In,26.0,Goal Conceded,45.0,Diving,42.0,Moving,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888c4700-9687-41e5-9bfd-9b3d8dde5fae,3143,2,00:32:30.597,77,30,19,Substitution,186,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,4324,Daniel Alves da Silva,2,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,27318.0,Douglas Pereira dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
454b75e0-9473-473e-891e-a898a0e92eb9,3179,2,00:33:23.017,78,23,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,3.93677,,42f06200-b5e2-4f78-9bdd-8c1c3084a824,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,71.49728,0.16721812,3.0,High Pass,77.5,56.0,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,
db8e3308-ec46-4fe1-890c-d84537e4bcd5,3180,2,00:33:26.890,78,26,17,Pressure,188,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,1.027075,,42f06200-b5e2-4f78-9bdd-8c1c3084a824,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,41.3,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654d9c25-1670-4b37-871a-16730dd9c2a5,c70e13f0-2bfd-4baa-8adb-5667a2f9c726,,,,,,,,,,,,
42f06200-b5e2-4f78-9bdd-8c1c3084a824,3181,2,00:33:26.954,78,26,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,454b75e0-9473-473e-891e-a898a0e92eb9,5246,Luis Alberto Suárez Díaz,23,Center Forward,77.5,56.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db8e3308-ec46-4fe1-890c-d84537e4bcd5,,,,,,,,,,,,,
c70e13f0-2bfd-4baa-8adb-5667a2f9c726,3182,2,00:33:26.954,78,26,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.884872,,42f06200-b5e2-4f78-9bdd-8c1c3084a824,5246,Luis Alberto Suárez Díaz,23,Center Forward,77.5,56.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654d9c25-1670-4b37-871a-16730dd9c2a5,db8e3308-ec46-4fe1-890c-d84537e4bcd5,77.0,56.2,,,,,,,,,,
654d9c25-1670-4b37-871a-16730dd9c2a5,3183,2,00:33:27.839,78,27,3,Dispossessed,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,07a04b7d-6c1d-495e-b09c-13af8da55ab0,5246,Luis Alberto Suárez Díaz,23,Center Forward,77.0,56.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db8e3308-ec46-4fe1-890c-d84537e4bcd5,,,,,,,,,,,,,
07a04b7d-6c1d-495e-b09c-13af8da55ab0,3184,2,00:33:27.839,78,27,4,Duel,188,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.0,,654d9c25-1670-4b37-871a-16730dd9c2a5,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,43.1,23.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,
23d30d74-2ae1-4797-ada8-a120113ac3f7,3185,2,00:33:28.735,78,28,30,Pass,188,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.479345,,d5b1c2de-0913-4b3e-adda-c12fb259a3cd,11543,José Antonio Dorado Ramírez,3,Right Center Back,48.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,5.481788,-0.669043,2.0,Low Pass,52.3,17.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,
d5b1c2de-0913-4b3e-adda-c12fb259a3cd,3186,2,00:33:29.214,78,29,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,,,23d30d74-2ae1-4797-ada8-a120113ac3f7,11539,Adrián Embarba Blázquez,21,Left Wing,52.3,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dfec306-9391-4e66-ab85-646455914b1f,3187,2,00:33:29.214,78,29,38,Miscontrol,188,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.0,,,11539,Adrián Embarba Blázquez,21,Left Wing,52.3,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849bf27-e636-4191-9bc0-1d9affbcc663,3188,2,00:33:31.592,78,31,2,Ball Recovery,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,67.4,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6aa7f8f-600d-4f62-bdba-f6933fbf076c,3189,2,00:33:31.592,78,31,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,1.885754,,2849bf27-e636-4191-9bc0-1d9affbcc663,5470,Ivan Rakitić,13,Right Center Midfield,67.4,68.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e79f37-0c74-44fc-95f2-2ea3d56fbf4d,c4a9957e-1e51-4b3f-b7cc-1f1cd856064e,68.7,67.8,,,,,,,,,,
86e79f37-0c74-44fc-95f2-2ea3d56fbf4d,3190,2,00:33:32.151,78,32,17,Pressure,188,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,1.30925,,d6aa7f8f-600d-4f62-bdba-f6933fbf076c,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,52.9,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4a9957e-1e51-4b3f-b7cc-1f1cd856064e,3191,2,00:33:33.478,78,33,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.711431,,8479a8bc-5292-46f7-869e-6ef505ec91c9,5470,Ivan Rakitić,13,Right Center Midfield,68.7,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27318.0,Douglas Pereira dos Santos,11.399123,1.4388245,1.0,Ground Pass,70.2,79.1,40.0,Right Foot,,,,,,,,,,,,,,,,
8479a8bc-5292-46f7-869e-6ef505ec91c9,3192,2,00:33:34.189,78,34,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c4a9957e-1e51-4b3f-b7cc-1f1cd856064e,27318,Douglas Pereira dos Santos,2,Right Back,70.2,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08b4b4a8-02e9-471a-9f6d-8a965590f433,3193,2,00:33:34.189,78,34,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.758014,,8479a8bc-5292-46f7-869e-6ef505ec91c9,27318,Douglas Pereira dos Santos,2,Right Back,70.2,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdeea4c3-a2a2-4a1e-a5bb-fba17a20a4ed,,70.2,79.3,,,,,,,,,,
bdeea4c3-a2a2-4a1e-a5bb-fba17a20a4ed,3194,2,00:33:34.947,78,34,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,1.099253,,665acdea-451a-438b-89ad-acfb2ae7b55f,27318,Douglas Pereira dos Santos,2,Right Back,70.2,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6834.0,Gerard Gumbau Garriga,14.342245,-1.6475682,1.0,Ground Pass,69.1,65.0,40.0,Right Foot,,,d504c39a-efb7-4d20-b7d1-b51073fa9c7f,,,,,,,,9.0,Incomplete,,,,
665acdea-451a-438b-89ad-acfb2ae7b55f,3195,2,00:33:36.047,78,36,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,bdeea4c3-a2a2-4a1e-a5bb-fba17a20a4ed,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,67.2,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,
d7b5e225-5980-4659-b36f-01b62807d338,3210,2,00:34:49.895,79,49,30,Pass,191,217,Barcelona,7,From Goal Kick,217,Barcelona,3.574428,,421bd07d-6408-4161-9294-27c98d941777,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,74.483086,0.24823491,3.0,High Pass,79.2,62.4,40.0,Right Foot,63.0,Goal Kick,7750fd60-420d-42b9-aedc-6dc911457332,,,,,,,,9.0,Incomplete,,,,
421bd07d-6408-4161-9294-27c98d941777,3211,2,00:34:53.470,79,53,42,Ball Receipt*,191,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d7b5e225-5980-4659-b36f-01b62807d338,4320,Neymar da Silva Santos Junior,21,Left Wing,77.3,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,
b716eb1c-bb9a-4fe7-9835-538f4c6c08ab,3240,2,00:35:23.790,80,23,30,Pass,193,217,Barcelona,7,From Goal Kick,217,Barcelona,1.638065,,e3f7ef0e-99d3-4f58-9c7d-44b845216165,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,35.554184,1.1008595,1.0,Ground Pass,23.1,67.8,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,
e3f7ef0e-99d3-4f58-9c7d-44b845216165,3241,2,00:35:25.428,80,25,42,Ball Receipt*,193,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b716eb1c-bb9a-4fe7-9835-538f4c6c08ab,5213,Gerard Piqué Bernabéu,3,Right Center Back,23.1,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9ba1ec1-473f-4d53-af1d-029f37dbfe39,3242,2,00:35:26.614,80,26,30,Pass,193,217,Barcelona,7,From Goal Kick,217,Barcelona,1.176167,,28536393-f216-4fed-8532-822cb83b4916,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.0,68.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,22.514217,0.035540584,1.0,Ground Pass,49.5,68.8,40.0,Right Foot,,,,,,,,,,,,,,,,
28536393-f216-4fed-8532-822cb83b4916,3243,2,00:35:27.790,80,27,42,Ball Receipt*,193,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b9ba1ec1-473f-4d53-af1d-029f37dbfe39,6616,Munir El Haddadi Mohamed,17,Right Wing,49.5,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2add9f3b-c3eb-43f9-930c-44d0e9407ce1,3244,2,00:35:28.137,80,28,17,Pressure,193,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,1.747253,,,10727,Răzvan Dincă Raț,6,Left Back,67.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919861ba-8f70-433a-93cc-d4ec240e2a50,3245,2,00:35:29.932,80,29,30,Pass,193,217,Barcelona,7,From Goal Kick,217,Barcelona,1.251414,,2b55cd4e-6495-4fb1-b9be-0497210e5a8e,6616,Munir El Haddadi Mohamed,17,Right Wing,39.6,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,14.57738,3.038511,1.0,Ground Pass,25.1,68.0,38.0,Left Foot,,,,,,,,,,,,,,,,
2b55cd4e-6495-4fb1-b9be-0497210e5a8e,3246,2,00:35:31.183,80,31,42,Ball Receipt*,193,217,Barcelona,7,From Goal Kick,217,Barcelona,,,919861ba-8f70-433a-93cc-d4ec240e2a50,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.1,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f0f3694-daf2-4ff2-adb0-a2d6bca9e171,3247,2,00:35:31.183,80,31,43,Carry,193,217,Barcelona,7,From Goal Kick,217,Barcelona,1.613404,,2b55cd4e-6495-4fb1-b9be-0497210e5a8e,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.1,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f35ecb-a291-4298-bad3-de51bef06481,,31.7,65.4,,,,,,,,,,
d1f35ecb-a291-4298-bad3-de51bef06481,3248,2,00:35:32.796,80,32,30,Pass,193,217,Barcelona,7,From Goal Kick,217,Barcelona,2.508589,,11a9578d-9166-4711-9dd2-1a5dddc3263b,5213,Gerard Piqué Bernabéu,3,Right Center Back,31.7,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,42.39257,-0.74368614,3.0,High Pass,62.9,36.7,40.0,Right Foot,,,,,,,,,,,,,,,,
11a9578d-9166-4711-9dd2-1a5dddc3263b,3249,2,00:35:35.305,80,35,42,Ball Receipt*,193,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d1f35ecb-a291-4298-bad3-de51bef06481,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff362245-e15b-4f37-8673-aa4729e73ab3,3250,2,00:35:35.305,80,35,43,Carry,193,217,Barcelona,7,From Goal Kick,217,Barcelona,0.722942,,11a9578d-9166-4711-9dd2-1a5dddc3263b,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.9,36.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7ba657c-55ba-4774-950e-fd8bf50373df,f6ed5565-dee0-476a-8aff-30a2c8861883,63.1,40.0,,,,,,,,,,
f6ed5565-dee0-476a-8aff-30a2c8861883,3251,2,00:35:35.663,80,35,17,Pressure,193,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.469925,,a7ba657c-55ba-4774-950e-fd8bf50373df,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,53.5,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff362245-e15b-4f37-8673-aa4729e73ab3,,,,,,,,,,,,,
a7ba657c-55ba-4774-950e-fd8bf50373df,3252,2,00:35:36.028,80,36,30,Pass,193,217,Barcelona,7,From Goal Kick,217,Barcelona,3.650735,,0c706248-29c9-419e-9e6a-bd86b190f34d,5246,Luis Alberto Suárez Díaz,23,Center Forward,63.1,40.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,41.743263,0.59796906,2.0,Low Pass,97.6,63.5,40.0,Right Foot,,,38dd8763-db4e-43ad-a69e-f3294bd9bda7,f6ed5565-dee0-476a-8aff-30a2c8861883,,,,,,,9.0,Incomplete,,,,
0c706248-29c9-419e-9e6a-bd86b190f34d,3253,2,00:35:39.679,80,39,42,Ball Receipt*,193,217,Barcelona,7,From Goal Kick,217,Barcelona,,,a7ba657c-55ba-4774-950e-fd8bf50373df,6616,Munir El Haddadi Mohamed,17,Right Wing,94.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,
6d92efc4-8f05-43e5-ac48-5179277a52ab,3264,2,00:36:01.705,81,1,30,Pass,195,217,Barcelona,4,From Throw In,217,Barcelona,1.010758,,9c5bb3bc-0510-40bb-9be5-79125167a470,27318,Douglas Pereira dos Santos,2,Right Back,74.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6834.0,Gerard Gumbau Garriga,11.0435505,-2.1889405,2.0,Low Pass,68.1,71.0,,,67.0,Throw-in,,,,,,,,,,,,,,
9c5bb3bc-0510-40bb-9be5-79125167a470,3265,2,00:36:02.715,81,2,42,Ball Receipt*,195,217,Barcelona,4,From Throw In,217,Barcelona,,,6d92efc4-8f05-43e5-ac48-5179277a52ab,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,68.1,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a67d04d-ba8b-47f3-8d51-5454c25780b8,3266,2,00:36:02.715,81,2,43,Carry,195,217,Barcelona,4,From Throw In,217,Barcelona,0.993658,,9c5bb3bc-0510-40bb-9be5-79125167a470,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,68.1,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad6b7b68-ca06-4e51-a655-0ec81d17f63a,,71.9,69.0,,,,,,,,,,
ad6b7b68-ca06-4e51-a655-0ec81d17f63a,3267,2,00:36:03.709,81,3,38,Miscontrol,195,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,71.9,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6633e746-2591-4293-bac5-9604f5b1f57d,3268,2,00:36:03.810,81,3,17,Pressure,195,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.727278,,2b4ee41c-5073-40b1-9d16-74cf7aad6b23,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,56.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4ee41c-5073-40b1-9d16-74cf7aad6b23,3269,2,00:36:04.318,81,4,17,Pressure,195,217,Barcelona,4,From Throw In,217,Barcelona,0.48249,,6633e746-2591-4293-bac5-9604f5b1f57d,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,63.6,72.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7de8a860-8443-40a5-a44d-2bc346cc5891,9a507602-e542-4ee5-aa0f-99a146d9dc75,,,,,,,,,,,,
9a507602-e542-4ee5-aa0f-99a146d9dc75,3270,2,00:36:04.348,81,4,17,Pressure,195,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.205792,,2b4ee41c-5073-40b1-9d16-74cf7aad6b23,11542,Javier Guerra Rodríguez,23,Center Forward,57.0,7.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35a00d83-aa14-4fdb-b6d5-9dc6438683c4,3385,2,00:38:56.136,83,56,10,Interception,200,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,133e2ae0-7db4-4f85-b6a6-2ff150d8d7d4,5211,Jordi Alba Ramos,6,Left Back,32.3,10.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won
5c542a9c-8cf7-4175-9fee-976d05cb3ee6,3386,2,00:38:56.136,83,56,43,Carry,200,217,Barcelona,1,Regular Play,217,Barcelona,0.763334,,101de2f2-037b-476b-a4d1-e2d4c67496eb,5211,Jordi Alba Ramos,6,Left Back,32.3,10.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35a00d83-aa14-4fdb-b6d5-9dc6438683c4,41a82d8f-8cdf-478c-a4f3-748780eae05f,34.5,9.8,,,,,,,,,,
41a82d8f-8cdf-478c-a4f3-748780eae05f,3387,2,00:38:56.497,83,56,17,Pressure,200,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.386083,,5c542a9c-8cf7-4175-9fee-976d05cb3ee6,11542,Javier Guerra Rodríguez,23,Center Forward,90.5,67.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101de2f2-037b-476b-a4d1-e2d4c67496eb,3388,2,00:38:56.899,83,56,30,Pass,200,217,Barcelona,1,Regular Play,217,Barcelona,0.817112,,ada8a9ed-67d4-4aaf-9dc9-43ca58e5ead4,5211,Jordi Alba Ramos,6,Left Back,34.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.84124,0.83571535,1.0,Ground Pass,41.1,17.1,38.0,Left Foot,,,,,,,,,,,,,,,,
ada8a9ed-67d4-4aaf-9dc9-43ca58e5ead4,3389,2,00:38:57.716,83,57,42,Ball Receipt*,200,217,Barcelona,1,Regular Play,217,Barcelona,,,101de2f2-037b-476b-a4d1-e2d4c67496eb,5470,Ivan Rakitić,13,Right Center Midfield,41.1,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba3b8c56-3591-4837-ae54-7efda987e105,3390,2,00:38:57.716,83,57,30,Pass,200,217,Barcelona,1,Regular Play,217,Barcelona,1.324869,,1f31ae73-c796-462e-a669-5f4fd082d471,5470,Ivan Rakitić,13,Right Center Midfield,41.1,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,17.149343,-3.0657153,1.0,Ground Pass,24.0,15.8,40.0,Right Foot,,,,,,,,,,,,,,,,
1f31ae73-c796-462e-a669-5f4fd082d471,3391,2,00:38:59.041,83,59,42,Ball Receipt*,200,217,Barcelona,1,Regular Play,217,Barcelona,,,ba3b8c56-3591-4837-ae54-7efda987e105,10609,Jérémy Mathieu,5,Left Center Back,24.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0a0d7dc-090b-42c5-a543-7c5738bdb6ee,3392,2,00:38:59.041,83,59,43,Carry,200,217,Barcelona,1,Regular Play,217,Barcelona,0.891294,,1f31ae73-c796-462e-a669-5f4fd082d471,10609,Jérémy Mathieu,5,Left Center Back,24.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c114b50-dc43-4f70-a2bf-c1ba379af693,,24.2,17.3,,,,,,,,,,
2c114b50-dc43-4f70-a2bf-c1ba379af693,3393,2,00:38:59.933,83,59,30,Pass,200,217,Barcelona,1,Regular Play,217,Barcelona,2.141229,,6b2e079b-9d29-4b49-b4c5-ac29c6a9a5f0,10609,Jérémy Mathieu,5,Left Center Back,24.2,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.827385,1.6814536,1.0,Ground Pass,21.9,38.0,38.0,Left Foot,,,,,,,,,,,,,,,,
6b2e079b-9d29-4b49-b4c5-ac29c6a9a5f0,3394,2,00:39:02.074,84,2,42,Ball Receipt*,200,217,Barcelona,1,Regular Play,217,Barcelona,,,2c114b50-dc43-4f70-a2bf-c1ba379af693,5213,Gerard Piqué Bernabéu,3,Right Center Back,21.9,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c40ad33-715f-4bd0-9556-a217e7fd371e,3395,2,00:39:02.074,84,2,43,Carry,200,217,Barcelona,1,Regular Play,217,Barcelona,3.450247,,6b2e079b-9d29-4b49-b4c5-ac29c6a9a5f0,5213,Gerard Piqué Bernabéu,3,Right Center Back,21.9,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c2b8ba-159f-4147-a178-fdb0faaa3ad6,,40.7,54.7,,,,,,,,,,
b4c2b8ba-159f-4147-a178-fdb0faaa3ad6,3396,2,00:39:05.524,84,5,30,Pass,200,217,Barcelona,1,Regular Play,217,Barcelona,1.150581,,d32f9d2b-fe4d-4c4b-81e2-a6f284ea2b68,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.7,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,28.111385,0.7325507,1.0,Ground Pass,61.6,73.5,40.0,Right Foot,,,,,,,,,,,,,,,,
d32f9d2b-fe4d-4c4b-81e2-a6f284ea2b68,3397,2,00:39:06.675,84,6,42,Ball Receipt*,200,217,Barcelona,1,Regular Play,217,Barcelona,,,b4c2b8ba-159f-4147-a178-fdb0faaa3ad6,6616,Munir El Haddadi Mohamed,17,Right Wing,61.6,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c483ab94-24b7-47b4-b226-bf9ab7c1d62e,3398,2,00:39:06.675,84,6,43,Carry,200,217,Barcelona,1,Regular Play,217,Barcelona,0.032921,,aa4a5f5f-a16e-476b-b1b7-aa734b29909f,6616,Munir El Haddadi Mohamed,17,Right Wing,61.6,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d32f9d2b-fe4d-4c4b-81e2-a6f284ea2b68,,61.6,73.5,,,,,,,,,,
