id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,pass_type_id,pass_type_name,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,clearance_head,clearance_aerial_won,player,position,location
64503d82-8df8-4311-a292-9335a4b77fe5,3360,2,00:43:47.661,88,47,42,Ball Receipt*,135,217,Barcelona,8,From Keeper,217,Barcelona,,,0c087d48-a978-4f02-9847-f4f7bfbc7257,5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,78.7,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d2b2fb6-8ce9-4122-9c8c-9f1818d6a250,3361,2,00:43:47.661,88,47,43,Carry,135,217,Barcelona,8,From Keeper,217,Barcelona,1.437695,,64503d82-8df8-4311-a292-9335a4b77fe5,5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,78.7,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c804eff0-c3f4-42ff-8168-ed289a45ea8f,80.1,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c804eff0-c3f4-42ff-8168-ed289a45ea8f,3362,2,00:43:49.098,88,49,30,Pass,135,217,Barcelona,8,From Keeper,217,Barcelona,3.312659,,fa9ad808-12f5-43c7-ad12-35988af26f58,5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,80.1,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,60.150642,-1.1034312,2.0,Low Pass,107.2,17.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa9ad808-12f5-43c7-ad12-35988af26f58,3363,2,00:43:52.411,88,52,42,Ball Receipt*,135,217,Barcelona,8,From Keeper,217,Barcelona,,,c804eff0-c3f4-42ff-8168-ed289a45ea8f,6379.0,Sergi Roberto Carnicer,6.0,Left Back,107.2,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6906b314-0871-4b04-a24d-db99358a7e6c,3364,2,00:43:52.411,88,52,30,Pass,135,217,Barcelona,8,From Keeper,217,Barcelona,1.26083,,93cac4ce-1199-48e8-a44b-8bc78cdc2445,6379.0,Sergi Roberto Carnicer,6.0,Left Back,107.2,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.943618,2.7004132,3.0,High Pass,96.4,23.0,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93cac4ce-1199-48e8-a44b-8bc78cdc2445,3365,2,00:43:53.672,88,53,42,Ball Receipt*,135,217,Barcelona,8,From Keeper,217,Barcelona,,,6906b314-0871-4b04-a24d-db99358a7e6c,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,96.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d90e272f-ea13-48e5-b956-7f7f9a33d96b,3366,2,00:43:53.672,88,53,43,Carry,135,217,Barcelona,8,From Keeper,217,Barcelona,3.844322,,4e80f35e-5395-4dc6-9a94-e5c59a43ba51,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,96.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93cac4ce-1199-48e8-a44b-8bc78cdc2445,98.3,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e80f35e-5395-4dc6-9a94-e5c59a43ba51,3367,2,00:43:57.516,88,57,30,Pass,135,217,Barcelona,8,From Keeper,217,Barcelona,1.415248,,2af556a0-2693-4921-9fba-25f9b74c3502,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,98.3,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,9.847842,0.17349572,2.0,Low Pass,108.0,29.2,40.0,Right Foot,44515063-49a8-48ae-a5b2-9f03bd5eef65,,,,,,9.0,Incomplete,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,
44515063-49a8-48ae-a5b2-9f03bd5eef65,3368,2,00:43:58.932,88,58,42,Ball Receipt*,135,217,Barcelona,8,From Keeper,217,Barcelona,,,4e80f35e-5395-4dc6-9a94-e5c59a43ba51,11094.0,Arda Turan,17.0,Right Wing,108.9,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
2af556a0-2693-4921-9fba-25f9b74c3502,3369,2,00:43:58.932,88,58,9,Clearance,135,217,Barcelona,8,From Keeper,215,Athletic Club,0.0,,4e80f35e-5395-4dc6-9a94-e5c59a43ba51,6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,12.1,50.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,
