id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,bad_behaviour,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,related_events_4,related_events_5,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,ball_recovery_recovery_failure,dribble_nutmeg,location,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,clearance_left_foot,foul_won_defensive,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_goal_assist,pass_through_ball,shot_one_on_one
d7fe0dd0-d534-4426-93de-46833463a143,614,1,00:16:49.113,16,49,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,2.1191,,62c2f717-7191-4ae3-955c-0126a6eddac5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.5,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,62c638df-33c7-45ed-8e66-aa05e112f7e4,,,,,,,,,,,,,,,66.7,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c2f717-7191-4ae3-955c-0126a6eddac5,615,1,00:16:51.232,16,51,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,2.4274,,1b979c2e-d50b-44db-b84a-78cec596cf1d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,66.7,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,38.06547,-0.69238377,3.0,High Pass,96.0,16.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b979c2e-d50b-44db-b84a-78cec596cf1d,616,1,00:16:53.659,16,53,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,62c2f717-7191-4ae3-955c-0126a6eddac5,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,96.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79dc5c45-9968-46d6-98ec-da8a0c4e59f8,617,1,00:16:53.659,16,53,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,5.6369,,1b979c2e-d50b-44db-b84a-78cec596cf1d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,96.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,28bcfb33-1b7d-4417-bd74-40f9019c5697,,,,,,,,,,,,,,,104.2,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28bcfb33-1b7d-4417-bd74-40f9019c5697,618,1,00:16:59.296,16,59,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,0.992,,46c5f6bd-48b7-4b43-a581-f11e44fdb972,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,104.2,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.090068,2.5634322,1.0,Ground Pass,92.4,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46c5f6bd-48b7-4b43-a581-f11e44fdb972,619,1,00:17:00.288,17,0,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,28bcfb33-1b7d-4417-bd74-40f9019c5697,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4a3d6d1-ec03-4764-b810-de96f2ee0fc0,620,1,00:17:00.288,17,0,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,0.768299,,30d2366d-5d0e-4395-b527-ae2f9d53ae0c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,46c5f6bd-48b7-4b43-a581-f11e44fdb972,,,,,,,,,,,,,,,92.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30d2366d-5d0e-4395-b527-ae2f9d53ae0c,621,1,00:17:01.056,17,1,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,0.776318,,e9970ba1-f0d0-46a6-9745-47a441b466a1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.78366,2.283857,1.0,Ground Pass,86.0,34.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9970ba1-f0d0-46a6-9745-47a441b466a1,622,1,00:17:01.833,17,1,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,30d2366d-5d0e-4395-b527-ae2f9d53ae0c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,86.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5fc96ae-1092-4829-b327-78200ed42f0b,623,1,00:17:01.833,17,1,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,0.972183,,482e2c1c-f107-4d80-9d30-b488a332514b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,86.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,e9970ba1-f0d0-46a6-9745-47a441b466a1,,,,,,,,,,,,,,,86.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482e2c1c-f107-4d80-9d30-b488a332514b,624,1,00:17:02.805,17,2,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,2.017899,,86743600-720c-4944-8670-a5f91d414ec7,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,86.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,30.927011,1.6614562,1.0,Ground Pass,83.2,65.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86743600-720c-4944-8670-a5f91d414ec7,625,1,00:17:04.823,17,4,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,482e2c1c-f107-4d80-9d30-b488a332514b,4324.0,Daniel Alves da Silva,2.0,Right Back,83.2,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a24e079-4f45-4746-843f-5099fa8a2df5,626,1,00:17:04.823,17,4,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,0.4384,,47ca00ab-e935-479a-b257-b0a733114f8d,4324.0,Daniel Alves da Silva,2.0,Right Back,83.2,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,86743600-720c-4944-8670-a5f91d414ec7,,,,,,,,,,,,,,,82.1,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47ca00ab-e935-479a-b257-b0a733114f8d,627,1,00:17:05.261,17,5,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,1.1232,,1ce8fdc6-4c83-401f-ac73-560db5dea49e,4324.0,Daniel Alves da Silva,2.0,Right Back,82.1,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.660746,-1.1210368,1.0,Ground Pass,86.3,61.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ce8fdc6-4c83-401f-ac73-560db5dea49e,628,1,00:17:06.384,17,6,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,47ca00ab-e935-479a-b257-b0a733114f8d,5470.0,Ivan Rakitić,15.0,Left Center Midfield,86.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a49c68c-216b-4d4b-81b7-f81465949e6e,629,1,00:17:06.384,17,6,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,0.105301,,1ce8fdc6-4c83-401f-ac73-560db5dea49e,5470.0,Ivan Rakitić,15.0,Left Center Midfield,86.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27aa7254-67e3-48c4-bf28-3e9d6a82fe52,,,,,,,,,,,,,,,86.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27aa7254-67e3-48c4-bf28-3e9d6a82fe52,630,1,00:17:06.490,17,6,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,0.812215,,b2dae8d7-2499-48c2-b665-c0f8d7a14d9a,5470.0,Ivan Rakitić,15.0,Left Center Midfield,86.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,6.685058,2.175395,1.0,Ground Pass,82.5,66.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2dae8d7-2499-48c2-b665-c0f8d7a14d9a,631,1,00:17:07.302,17,7,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,27aa7254-67e3-48c4-bf28-3e9d6a82fe52,4324.0,Daniel Alves da Silva,2.0,Right Back,82.5,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bdd7bce-15dd-461f-9d38-bd00ee71193f,632,1,00:17:07.302,17,7,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,0.039985,,17bacaf1-ee18-46fa-888a-1e8c3492bcc8,4324.0,Daniel Alves da Silva,2.0,Right Back,82.5,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,b2dae8d7-2499-48c2-b665-c0f8d7a14d9a,,,,,,,,,,,,,,,82.5,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17bacaf1-ee18-46fa-888a-1e8c3492bcc8,633,1,00:17:07.342,17,7,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,1.163035,,69a2985c-93ad-4946-9936-492e7a876b92,4324.0,Daniel Alves da Silva,2.0,Right Back,82.5,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.85327,-1.7317841,1.0,Ground Pass,80.6,54.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69a2985c-93ad-4946-9936-492e7a876b92,634,1,00:17:08.505,17,8,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,17bacaf1-ee18-46fa-888a-1e8c3492bcc8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.6,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b667301a-a1d4-424a-ae41-2d89cc63e732,635,1,00:17:08.505,17,8,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,1.127144,,5d40f454-369f-43d6-88c3-7ef91ba7acb1,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.6,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,69a2985c-93ad-4946-9936-492e7a876b92,,,,,,,,,,,,,,,82.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d40f454-369f-43d6-88c3-7ef91ba7acb1,636,1,00:17:09.632,17,9,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,2.050821,,5a468129-c77a-4a21-b93a-313e2736dce3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,82.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,29.520332,-1.2822597,1.0,Ground Pass,91.2,25.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a468129-c77a-4a21-b93a-313e2736dce3,637,1,00:17:11.683,17,11,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,5d40f454-369f-43d6-88c3-7ef91ba7acb1,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,91.2,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc81f3d9-1a91-4a4e-a4c2-f44d02d61645,638,1,00:17:11.683,17,11,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,1.595,,5a468129-c77a-4a21-b93a-313e2736dce3,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,91.2,25.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,cc1671e8-6937-4d92-aeb4-ea65eb47e223,,,,,,,,,,,,,,d1612856-295c-479a-adc3-0ca2f8bc0ede,97.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
