id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,interception,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,block,duel,dribble,ball_recovery,clearance,foul_committed,foul_won,substitution,50_50,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_aerial_won,pass_switch,related_events_3,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate
3468cb72-c927-4d12-a0ff-44045322e751,988,1,00:22:54.980,22,54,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,60812a39-7b99-4dc7-a3d3-24c952f9a388,4324,Daniel Alves da Silva,2,Right Back,92.5,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24bdba7e-fbf1-455b-a23c-e39f0f9e590b,989,1,00:22:54.980,22,54,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,2.6561,,3468cb72-c927-4d12-a0ff-44045322e751,4324,Daniel Alves da Silva,2,Right Back,92.5,70.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,958fdb59-8b38-4030-8845-92760350fef7,,,,,,,,,,,,,,106.3,74.7,bb02e614-81c0-4477-bbdb-f7a0640f0dd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958fdb59-8b38-4030-8845-92760350fef7,990,1,00:22:55.228,22,55,17,Pressure,40,217,Barcelona,1,Regular Play,210,Real Sociedad,1.415698,,24bdba7e-fbf1-455b-a23c-e39f0f9e590b,6690,Xabier Prieto Argarate,16,Left Midfield,32.9,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb02e614-81c0-4477-bbdb-f7a0640f0dd3,991,1,00:22:57.636,22,57,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,0.2056,,233cdb50-1226-443d-9c69-306c71f9a8da,4324,Daniel Alves da Silva,2,Right Back,106.3,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,b7070800-0733-4a88-b436-29550f1a5a1e,5246.0,Luis Alberto Suárez Díaz,3.7013512,-2.471071,1.0,Ground Pass,103.4,72.4,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7070800-0733-4a88-b436-29550f1a5a1e,992,1,00:22:57.842,22,57,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,bb02e614-81c0-4477-bbdb-f7a0640f0dd3,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.5,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233cdb50-1226-443d-9c69-306c71f9a8da,993,1,00:22:57.842,22,57,6,Block,40,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,bb02e614-81c0-4477-bbdb-f7a0640f0dd3,6690,Xabier Prieto Argarate,16,Left Midfield,16.7,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6de80c11-4d98-4bec-b944-7e07e33c294c,994,1,00:22:59.262,22,59,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.385,,0336b177-6c57-43d7-900a-448163102b73,4324,Daniel Alves da Silva,2,Right Back,112.7,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,d9c677ca-b0f7-42e5-8195-5fe359d54408,5246.0,Luis Alberto Suárez Díaz,6.0959,-2.28654,1.0,Ground Pass,108.7,69.6,40.0,Right Foot,66.0,Recovery,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9c677ca-b0f7-42e5-8195-5fe359d54408,995,1,00:23:00.647,23,0,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,6de80c11-4d98-4bec-b944-7e07e33c294c,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0336b177-6c57-43d7-900a-448163102b73,996,1,00:23:00.647,23,0,10,Interception,40,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,6de80c11-4d98-4bec-b944-7e07e33c294c,6665,Íñigo Martínez Berridi,5,Left Center Back,11.4,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddbc786e-9cce-45a1-a501-ed03fb7f6439,997,1,00:23:02.757,23,2,2,Ball Recovery,40,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,91.7,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e46df1d-4e31-4fac-844c-a32b435320e2,998,1,00:23:02.757,23,2,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,1.1659,,29dfdbf3-8e50-4435-b58a-7b058f5c840a,5470,Ivan Rakitić,13,Right Center Midfield,91.7,74.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,5140bd11-b454-44fa-b392-87b21952727a,,,,,,,,,,,,,,90.3,71.7,ddbc786e-9cce-45a1-a501-ed03fb7f6439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29dfdbf3-8e50-4435-b58a-7b058f5c840a,999,1,00:23:02.967,23,2,17,Pressure,40,217,Barcelona,1,Regular Play,210,Real Sociedad,1.287198,,1e46df1d-4e31-4fac-844c-a32b435320e2,6690,Xabier Prieto Argarate,16,Left Midfield,22.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5140bd11-b454-44fa-b392-87b21952727a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140bd11-b454-44fa-b392-87b21952727a,1000,1,00:23:03.923,23,3,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.871675,,29de20c8-f95f-4666-b017-c9ccdda53953,5470,Ivan Rakitić,13,Right Center Midfield,90.3,71.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,29dfdbf3-8e50-4435-b58a-7b058f5c840a,5246.0,Luis Alberto Suárez Díaz,23.38568,-1.166466,3.0,High Pass,99.5,50.2,38.0,Left Foot,,,,,,d66772f9-331f-450b-b4b9-def90592b2b7,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29de20c8-f95f-4666-b017-c9ccdda53953,1001,1,00:23:05.795,23,5,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,5140bd11-b454-44fa-b392-87b21952727a,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.5,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d66772f9-331f-450b-b4b9-def90592b2b7,1002,1,00:23:05.795,23,5,9,Clearance,40,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,5140bd11-b454-44fa-b392-87b21952727a,16622,Mikel González de Martín Martínez,3,Right Center Back,20.6,29.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d1ec3d6-3fd3-4382-b86c-50820cb62819,1003,1,00:23:07.234,23,7,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,0.886366,,77bdfbbc-1547-4dc6-89c8-dabc1577064f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,85.8,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.295698,0.7016252,2.0,Low Pass,92.9,70.3,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5be4cc00-b33f-4820-8b8f-03fab0aa647e,1004,1,00:23:07.696,23,7,17,Pressure,40,217,Barcelona,1,Regular Play,210,Real Sociedad,1.274618,,15036716-f5dd-4617-885b-d3b83f4631d1,3023,Yuri Berchiche Izeta,6,Left Back,22.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,77bdfbbc-1547-4dc6-89c8-dabc1577064f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77bdfbbc-1547-4dc6-89c8-dabc1577064f,1005,1,00:23:08.120,23,8,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,5be4cc00-b33f-4820-8b8f-03fab0aa647e,4324,Daniel Alves da Silva,2,Right Back,92.9,70.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,6d1ec3d6-3fd3-4382-b86c-50820cb62819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15036716-f5dd-4617-885b-d3b83f4631d1,1006,1,00:23:08.120,23,8,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,0.867634,,49212542-dfd0-4938-a3ad-af0be60038c1,4324,Daniel Alves da Silva,2,Right Back,92.9,70.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,5be4cc00-b33f-4820-8b8f-03fab0aa647e,,,,,,,,,,,,,,90.7,69.3,77bdfbbc-1547-4dc6-89c8-dabc1577064f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49212542-dfd0-4938-a3ad-af0be60038c1,1007,1,00:23:08.988,23,8,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,0.9306,,e9ccc9aa-1737-4515-86d1-8feae2b1f68a,4324,Daniel Alves da Silva,2,Right Back,90.7,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.021087,-2.5935688,1.0,Ground Pass,83.0,64.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9ccc9aa-1737-4515-86d1-8feae2b1f68a,1008,1,00:23:09.918,23,9,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,49212542-dfd0-4938-a3ad-af0be60038c1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,83.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ce73de-9845-45de-a2fb-c5713445781d,1009,1,00:23:09.918,23,9,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,0.8561,,e9ccc9aa-1737-4515-86d1-8feae2b1f68a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,83.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc2d854-3892-4966-acc4-2a1de3be144e,,,,,,,,,,,,,,76.7,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc2d854-3892-4966-acc4-2a1de3be144e,1010,1,00:23:10.774,23,10,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.728059,,9f20505b-7fb2-49f8-ae95-6e2f79497045,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,76.7,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,29.89331,-2.1198215,1.0,Ground Pass,61.1,40.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f20505b-7fb2-49f8-ae95-6e2f79497045,1011,1,00:23:12.502,23,12,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,ecc2d854-3892-4966-acc4-2a1de3be144e,5506,Javier Alejandro Mascherano,5,Left Center Back,61.1,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f94ac01-70b3-4c45-baa1-19de2e51abdb,1012,1,00:23:12.502,23,12,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,4.067141,,5b65ced9-2482-4fc0-ae0d-a6b636d9640d,5506,Javier Alejandro Mascherano,5,Left Center Back,61.1,40.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,9f20505b-7fb2-49f8-ae95-6e2f79497045,,,,,,,,,,,,,,61.4,39.6,cd8c818d-daf9-45f9-99f6-2020e35ca52d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd8c818d-daf9-45f9-99f6-2020e35ca52d,1013,1,00:23:15.657,23,15,17,Pressure,40,217,Barcelona,1,Regular Play,210,Real Sociedad,1.208483,,4f94ac01-70b3-4c45-baa1-19de2e51abdb,6677,Imanol Agirretxe Arruti,24,Left Center Forward,54.5,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5b65ced9-2482-4fc0-ae0d-a6b636d9640d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b65ced9-2482-4fc0-ae0d-a6b636d9640d,1014,1,00:23:16.570,23,16,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.165595,,68bd4122-50f2-440f-a250-295f12da9c5d,5506,Javier Alejandro Mascherano,5,Left Center Back,61.4,39.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,cd8c818d-daf9-45f9-99f6-2020e35ca52d,5213.0,Gerard Piqué Bernabéu,17.10263,1.8370484,1.0,Ground Pass,56.9,56.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bd4122-50f2-440f-a250-295f12da9c5d,1015,1,00:23:17.735,23,17,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,5b65ced9-2482-4fc0-ae0d-a6b636d9640d,5213,Gerard Piqué Bernabéu,3,Right Center Back,56.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918f0cfd-24ae-4259-a431-1a2765a085fa,1016,1,00:23:17.735,23,17,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,4.633605,,68bd4122-50f2-440f-a250-295f12da9c5d,5213,Gerard Piqué Bernabéu,3,Right Center Back,56.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ebd396-83d1-4a37-88a2-ce44d7284fe5,,,,,,,,,,,,,,75.6,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0ebd396-83d1-4a37-88a2-ce44d7284fe5,1017,1,00:23:22.369,23,22,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,1.4398,,3622630b-efe1-4a6f-9248-30acee0bc1f5,5213,Gerard Piqué Bernabéu,3,Right Center Back,75.6,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,17.172361,1.005407,1.0,Ground Pass,84.8,74.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622630b-efe1-4a6f-9248-30acee0bc1f5,1018,1,00:23:23.809,23,23,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,a0ebd396-83d1-4a37-88a2-ce44d7284fe5,4324,Daniel Alves da Silva,2,Right Back,84.8,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593e9a7e-92d8-4737-a7dd-8adec2d85d9a,1019,1,00:23:23.809,23,23,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,0.7549,,3622630b-efe1-4a6f-9248-30acee0bc1f5,4324,Daniel Alves da Silva,2,Right Back,84.8,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,a75496f3-42fe-4f3f-8d7c-3a63969daee5,,,,,,,,,,,,,,87.5,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a75496f3-42fe-4f3f-8d7c-3a63969daee5,1020,1,00:23:24.563,23,24,30,Pass,40,217,Barcelona,1,Regular Play,217,Barcelona,2.3829,,30e23b55-7f0b-4f44-b5c4-3e220497ded9,4324,Daniel Alves da Silva,2,Right Back,87.5,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,5b3fac89-14ce-4221-9316-1b0b21287ec9,5246.0,Luis Alberto Suárez Díaz,21.17404,-0.50801593,1.0,Ground Pass,106.0,67.4,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98e404ed-cfb8-4224-90a3-100f6a27ed18,1021,1,00:23:25.531,23,25,17,Pressure,40,217,Barcelona,1,Regular Play,217,Barcelona,2.622751,,5b3fac89-14ce-4221-9316-1b0b21287ec9,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.4,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,942699be-e6bc-4c17-9e85-4d81f07e3851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30e23b55-7f0b-4f44-b5c4-3e220497ded9,1022,1,00:23:26.946,23,26,42,Ball Receipt*,40,217,Barcelona,1,Regular Play,217,Barcelona,,,a75496f3-42fe-4f3f-8d7c-3a63969daee5,5246,Luis Alberto Suárez Díaz,23,Center Forward,103.9,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b3fac89-14ce-4221-9316-1b0b21287ec9,1023,1,00:23:26.946,23,26,2,Ball Recovery,40,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,98e404ed-cfb8-4224-90a3-100f6a27ed18,6665,Íñigo Martínez Berridi,5,Left Center Back,14.1,12.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,a75496f3-42fe-4f3f-8d7c-3a63969daee5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942699be-e6bc-4c17-9e85-4d81f07e3851,1024,1,00:23:26.946,23,26,43,Carry,40,217,Barcelona,1,Regular Play,210,Real Sociedad,1.4901,,2cb2983f-18c5-4fe4-92f3-0a67ce417c23,6665,Íñigo Martínez Berridi,5,Left Center Back,14.1,12.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,5b3fac89-14ce-4221-9316-1b0b21287ec9,,,,,,,,,,,,,,6.1,3.5,98e404ed-cfb8-4224-90a3-100f6a27ed18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb2983f-18c5-4fe4-92f3-0a67ce417c23,1025,1,00:23:28.436,23,28,3,Dispossessed,40,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,886abd75-a387-4df3-ba46-39d598b76a20,6665,Íñigo Martínez Berridi,5,Left Center Back,6.1,3.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
