id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,counterpress,shot,goalkeeper,ball_receipt,foul_won,off_camera,duel,dribble,clearance,out,interception,foul_committed,ball_recovery,block,miscontrol,substitution,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,related_events_2,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_left_foot,pass_switch,related_events_3,dribble_overrun,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_card_id,foul_committed_card_name,related_events_4,pass_deflected,miscontrol_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
be62fa3f-f4bb-4b35-96d3-74675f4854cd,2260,2,00:20:50.249,65,50,17,Pressure,162,39,Manchester United,4,From Throw In,1,Arsenal,1.521364,,0fd7eab8-fd30-472c-ba74-cc5dbf700150,15754,Fredrik Ljungberg,12,Right Midfield,46.0,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15198b3a-3f20-42d8-a365-bf3829726d78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15198b3a-3f20-42d8-a365-bf3829726d78,2261,2,00:20:51.422,65,51,30,Pass,162,39,Manchester United,4,From Throw In,39,Manchester United,1.118526,,355b37f8-6ac1-4f9b-8c8e-4dd1a286b0a2,20175,Ryan Giggs,16,Left Midfield,74.1,3.5,16890.0,John O''Shea,4.8754487,-0.44530106,1.0,Ground Pass,78.5,1.4,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,be62fa3f-f4bb-4b35-96d3-74675f4854cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355b37f8-6ac1-4f9b-8c8e-4dd1a286b0a2,2262,2,00:20:52.541,65,52,42,Ball Receipt*,162,39,Manchester United,4,From Throw In,39,Manchester United,,,15198b3a-3f20-42d8-a365-bf3829726d78,16890,John O''Shea,6,Left Back,78.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dc4e274-10cd-400b-82c6-32b86e4033c6,2263,2,00:20:52.541,65,52,43,Carry,162,39,Manchester United,4,From Throw In,39,Manchester United,2.318624,,355b37f8-6ac1-4f9b-8c8e-4dd1a286b0a2,16890,John O''Shea,6,Left Back,78.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757d964c-6786-48b5-9966-b420b7122618,88.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757d964c-6786-48b5-9966-b420b7122618,2264,2,00:20:54.860,65,54,30,Pass,162,39,Manchester United,4,From Throw In,39,Manchester United,2.652139,,18aae4cf-2367-44ac-bc9c-f9d87ead43b2,16890,John O''Shea,6,Left Back,88.3,3.5,20175.0,Ryan Giggs,29.608276,0.47724193,1.0,Ground Pass,114.6,17.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18aae4cf-2367-44ac-bc9c-f9d87ead43b2,2265,2,00:20:57.512,65,57,42,Ball Receipt*,162,39,Manchester United,4,From Throw In,39,Manchester United,,,757d964c-6786-48b5-9966-b420b7122618,20175,Ryan Giggs,16,Left Midfield,114.6,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919433e-34bb-44d4-ab9e-d53f5645330d,2266,2,00:20:57.512,65,57,30,Pass,162,39,Manchester United,4,From Throw In,39,Manchester United,0.75477,,257bc7e9-a5ec-44f1-912e-0bacac93bc94,20175,Ryan Giggs,16,Left Midfield,115.5,17.4,,,17.049633,1.4944743,2.0,Low Pass,116.8,34.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11dfe5e3-edfb-4fb0-a0d0-a4588c1571ec,2270,2,00:22:11.843,67,11,30,Pass,164,39,Manchester United,4,From Throw In,39,Manchester United,3.936584,,,15402,Gary Neville,2,Right Back,73.2,80.0,,,37.748642,-0.26811078,3.0,High Pass,109.6,70.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943e4082-f09c-48e0-b231-72275db9a2a1,2271,2,00:22:15.614,67,15,2,Ball Recovery,164,39,Manchester United,4,From Throw In,1,Arsenal,0.0,,,20302,Gaël Clichy,6,Left Back,13.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2ec8398-03e9-4ccc-9103-2c23e8d94f00,2272,2,00:22:15.614,67,15,43,Carry,164,39,Manchester United,4,From Throw In,1,Arsenal,3.103896,,7785f73c-483d-4e33-a1e9-1ded10ced54a,20302,Gaël Clichy,6,Left Back,13.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943e4082-f09c-48e0-b231-72275db9a2a1,11.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
