index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
2609,2,62,54,30,Barcelona,Pass,113,From Kick Off,4320,Neymar da Silva Santos Junior,21,Left Wing,60.0,40.0,5246.0,Luis Alberto Suárez Díaz,0.86023253,1.0,Ground Pass,59.3,39.5,Left Foot,
2611,2,62,54,30,Barcelona,Pass,113,From Kick Off,5246,Luis Alberto Suárez Díaz,23,Center Forward,58.7,41.3,5203.0,Sergio Busquets i Burgos,14.420125,1.0,Ground Pass,45.0,45.8,Right Foot,
2613,2,62,57,30,Barcelona,Pass,113,From Kick Off,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.0,45.8,4324.0,Daniel Alves da Silva,24.5204,1.0,Ground Pass,39.1,69.6,Right Foot,
2616,2,63,0,30,Barcelona,Pass,113,From Kick Off,4324,Daniel Alves da Silva,2,Right Back,38.7,69.1,5506.0,Javier Alejandro Mascherano,20.47071,1.0,Ground Pass,27.6,51.9,Right Foot,
2619,2,63,2,30,Barcelona,Pass,113,From Kick Off,5506,Javier Alejandro Mascherano,3,Right Center Back,27.3,51.5,10609.0,Jérémy Mathieu,30.727512,1.0,Ground Pass,26.0,20.8,Right Foot,
2623,2,63,5,30,Barcelona,Pass,113,From Kick Off,10609,Jérémy Mathieu,5,Left Center Back,27.8,11.6,5246.0,Luis Alberto Suárez Díaz,50.84142,3.0,High Pass,76.5,26.2,Left Foot,Incomplete
2634,2,63,21,30,Barcelona,Pass,115,Regular Play,4324,Daniel Alves da Silva,2,Right Back,54.3,73.5,5203.0,Sergio Busquets i Burgos,13.524792,1.0,Ground Pass,48.9,61.1,Right Foot,
2639,2,63,23,30,Barcelona,Pass,115,Regular Play,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.1,58.7,4320.0,Neymar da Silva Santos Junior,12.662148,2.0,Low Pass,57.8,49.5,Right Foot,
2645,2,63,41,30,Barcelona,Pass,116,From Free Kick,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.6,41.3,4320.0,Neymar da Silva Santos Junior,1.0630146,1.0,Ground Pass,63.3,42.1,Right Foot,
2648,2,63,44,30,Barcelona,Pass,116,From Free Kick,4320,Neymar da Silva Santos Junior,21,Left Wing,63.5,42.3,4324.0,Daniel Alves da Silva,17.340126,1.0,Ground Pass,61.3,59.5,Left Foot,
2651,2,63,46,30,Barcelona,Pass,116,From Free Kick,4324,Daniel Alves da Silva,2,Right Back,61.3,59.5,5503.0,Lionel Andrés Messi Cuccittini,22.713873,1.0,Ground Pass,78.7,74.1,Right Foot,
2654,2,63,49,30,Barcelona,Pass,116,From Free Kick,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.9,71.7,5470.0,Ivan Rakitić,16.76574,2.0,Low Pass,96.1,60.2,Left Foot,Incomplete
2661,2,64,1,30,Barcelona,Pass,117,From Throw In,4324,Daniel Alves da Silva,2,Right Back,60.9,80.0,5203.0,Sergio Busquets i Burgos,13.345411,3.0,High Pass,62.0,66.7,,
2663,2,64,2,30,Barcelona,Pass,117,From Throw In,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.0,66.7,4324.0,Daniel Alves da Silva,10.547511,1.0,Ground Pass,63.0,77.2,Right Foot,
2666,2,64,4,30,Barcelona,Pass,117,From Throw In,4324,Daniel Alves da Silva,2,Right Back,63.0,77.2,5506.0,Javier Alejandro Mascherano,18.384777,2.0,Low Pass,45.2,72.6,Right Foot,
2669,2,64,6,30,Barcelona,Pass,117,From Throw In,5506,Javier Alejandro Mascherano,3,Right Center Back,45.2,70.9,5211.0,Jordi Alba Ramos,41.434887,2.0,Low Pass,46.9,29.5,Right Foot,
2672,2,64,12,30,Barcelona,Pass,117,From Throw In,5211,Jordi Alba Ramos,6,Left Back,54.6,25.8,5203.0,Sergio Busquets i Burgos,12.419743,1.0,Ground Pass,53.9,38.2,Left Foot,
2675,2,64,16,30,Barcelona,Pass,117,From Throw In,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.7,39.3,4324.0,Daniel Alves da Silva,28.901384,2.0,Low Pass,58.5,67.8,Right Foot,
2678,2,64,19,30,Barcelona,Pass,117,From Throw In,4324,Daniel Alves da Silva,2,Right Back,62.8,66.7,5470.0,Ivan Rakitić,11.292918,1.0,Ground Pass,71.5,59.5,Right Foot,
2680,2,64,20,30,Barcelona,Pass,117,From Throw In,5470,Ivan Rakitić,13,Right Center Midfield,71.3,59.3,4324.0,Daniel Alves da Silva,11.241441,1.0,Ground Pass,62.2,65.9,Right Foot,
2682,2,64,21,30,Barcelona,Pass,117,From Throw In,4324,Daniel Alves da Silva,2,Right Back,62.2,65.9,5203.0,Sergio Busquets i Burgos,15.616017,1.0,Ground Pass,70.7,52.8,Right Foot,
2685,2,64,23,30,Barcelona,Pass,117,From Throw In,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,70.7,52.8,5470.0,Ivan Rakitić,9.183137,1.0,Ground Pass,77.9,58.5,Right Foot,
2691,2,64,38,30,Barcelona,Pass,118,From Free Kick,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,77.4,55.4,5503.0,Lionel Andrés Messi Cuccittini,11.772,1.0,Ground Pass,80.7,66.7,Left Foot,
2694,2,64,40,30,Barcelona,Pass,118,From Free Kick,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.9,66.5,5246.0,Luis Alberto Suárez Díaz,39.21543,3.0,High Pass,111.6,42.1,Left Foot,Incomplete
2703,2,65,13,30,Barcelona,Pass,120,From Free Kick,5506,Javier Alejandro Mascherano,3,Right Center Back,50.0,68.5,5203.0,Sergio Busquets i Burgos,12.366487,1.0,Ground Pass,53.7,56.7,Right Foot,
2706,2,65,16,30,Barcelona,Pass,120,From Free Kick,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.7,56.7,6379.0,Sergi Roberto Carnicer,15.86474,1.0,Ground Pass,61.7,43.0,Right Foot,
2709,2,65,18,30,Barcelona,Pass,120,From Free Kick,6379,Sergi Roberto Carnicer,15,Left Center Midfield,57.6,41.3,10609.0,Jérémy Mathieu,14.354442,1.0,Ground Pass,52.2,28.0,Right Foot,
2712,2,65,20,30,Barcelona,Pass,120,From Free Kick,10609,Jérémy Mathieu,5,Left Center Back,55.2,26.2,5211.0,Jordi Alba Ramos,23.836527,1.0,Ground Pass,65.9,4.9,Left Foot,
2715,2,65,21,30,Barcelona,Pass,120,From Free Kick,5211,Jordi Alba Ramos,6,Left Back,65.9,4.9,5246.0,Luis Alberto Suárez Díaz,24.896585,1.0,Ground Pass,88.7,14.9,Left Foot,
2719,2,65,27,30,Barcelona,Pass,120,From Free Kick,5246,Luis Alberto Suárez Díaz,23,Center Forward,82.2,3.4,5211.0,Jordi Alba Ramos,11.30177,1.0,Ground Pass,70.9,3.6,Right Foot,
2722,2,65,28,30,Barcelona,Pass,120,From Free Kick,5211,Jordi Alba Ramos,6,Left Back,71.1,4.0,10609.0,Jérémy Mathieu,17.030855,1.0,Ground Pass,55.4,10.6,Left Foot,
2725,2,65,31,30,Barcelona,Pass,120,From Free Kick,10609,Jérémy Mathieu,5,Left Center Back,55.4,10.6,5203.0,Sergio Busquets i Burgos,22.673553,1.0,Ground Pass,62.6,32.1,Left Foot,
2728,2,65,34,30,Barcelona,Pass,120,From Free Kick,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.4,33.8,4324.0,Daniel Alves da Silva,71.520905,3.0,High Pass,119.4,77.0,Right Foot,Out
2732,2,66,8,30,Barcelona,Pass,122,Regular Play,5506,Javier Alejandro Mascherano,3,Right Center Back,33.0,56.7,5203.0,Sergio Busquets i Burgos,10.9,3.0,High Pass,43.9,56.7,Head,
2735,2,66,10,30,Barcelona,Pass,122,Regular Play,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.9,56.7,5470.0,Ivan Rakitić,9.602083,2.0,Low Pass,44.1,66.3,Right Foot,
2739,2,66,12,30,Barcelona,Pass,122,Regular Play,5470,Ivan Rakitić,13,Right Center Midfield,44.3,68.7,5203.0,Sergio Busquets i Burgos,11.951987,2.0,Low Pass,56.1,70.6,Right Foot,
