id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,foul_won,dribble,duel,counterpress,out,clearance,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,substitution,foul_committed,ball_recovery,miscontrol,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,foul_won_defensive,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,related_events_4,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,shot_open_goal,shot_first_time,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,clearance_other,shot_one_on_one,player,position
489fd4ab-1c5a-4839-b9a5-72f30bcef313,1780,2,00:08:27.007,53,27,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.04,,16803e7b-6035-48c3-b873-77c096ebf47f,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,66.6,53.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674a3e3-ea77-4143-a6b3-859bb6768429,65.9,53.4,,e3e9d3dd-4327-4067-8c67-bbfd46557705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3e9d3dd-4327-4067-8c67-bbfd46557705,1781,2,00:08:27.047,53,27,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.058495,,b5a8b5bb-d3c3-47e1-9dbc-1fc9165332a6,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,65.9,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,10.609901,-2.9423487,1.0,Ground Pass,55.5,51.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5a8b5bb-d3c3-47e1-9dbc-1fc9165332a6,1782,2,00:08:28.105,53,28,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e3e9d3dd-4327-4067-8c67-bbfd46557705,,11298.0,José Ignacio Martínez García,2.0,Right Back,55.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160210ca-b744-489f-ad0b-a242196c24c7,1783,2,00:08:28.105,53,28,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.871376,,15c5a72b-4fe5-48f0-b6ec-067e1ad3dd6c,,11298.0,José Ignacio Martínez García,2.0,Right Back,55.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a8b5bb-d3c3-47e1-9dbc-1fc9165332a6,55.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15c5a72b-4fe5-48f0-b6ec-067e1ad3dd6c,1784,2,00:08:28.977,53,28,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.363731,,52c38a0b-5e12-499e-bf24-16460c31b72e,,11298.0,José Ignacio Martínez García,2.0,Right Back,55.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,12.316655,-2.3102498,1.0,Ground Pass,47.2,42.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52c38a0b-5e12-499e-bf24-16460c31b72e,1785,2,00:08:30.341,53,30,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,15c5a72b-4fe5-48f0-b6ec-067e1ad3dd6c,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,47.2,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4fc847c-6f4e-4f25-9487-8eaf3593af35,1786,2,00:08:30.341,53,30,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.219773,,2e4809f7-cd0b-4a0c-85f7-984a9e0f916d,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,47.2,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c38a0b-5e12-499e-bf24-16460c31b72e,46.0,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e4809f7-cd0b-4a0c-85f7-984a9e0f916d,1787,2,00:08:31.560,53,31,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.324342,,763adb6d-522c-4bb0-8842-8d59384d2879,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,46.0,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,18.967604,-1.4863416,1.0,Ground Pass,47.6,23.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763adb6d-522c-4bb0-8842-8d59384d2879,1788,2,00:08:32.885,53,32,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2e4809f7-cd0b-4a0c-85f7-984a9e0f916d,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,47.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06eba084-5b5c-4058-b292-13bc4861e23c,1789,2,00:08:32.885,53,32,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.501856,,45953d95-9652-4aaa-bf66-696eda48e4cf,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,47.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763adb6d-522c-4bb0-8842-8d59384d2879,47.2,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45953d95-9652-4aaa-bf66-696eda48e4cf,1790,2,00:08:33.387,53,33,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.487768,,cfb2de23-9eed-4a12-aec9-8e1adfca6c14,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,47.2,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,9.15478,-0.70033264,1.0,Ground Pass,54.2,14.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfb2de23-9eed-4a12-aec9-8e1adfca6c14,1791,2,00:08:34.874,53,34,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,45953d95-9652-4aaa-bf66-696eda48e4cf,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,54.2,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dff4205-d3d5-4a51-a6af-c320cf8234b7,1792,2,00:08:34.874,53,34,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.306023,,36bdd5ec-8e37-42c4-8744-a431b522a8a0,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,54.2,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb2de23-9eed-4a12-aec9-8e1adfca6c14,55.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36bdd5ec-8e37-42c4-8744-a431b522a8a0,1793,2,00:08:37.180,53,37,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.150216,,f2601381-89c9-4088-973c-3a703e44e129,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,55.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,12.586501,2.8097923,1.0,Ground Pass,43.8,19.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2601381-89c9-4088-973c-3a703e44e129,1794,2,00:08:38.331,53,38,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,36bdd5ec-8e37-42c4-8744-a431b522a8a0,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,43.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272c5ea0-cf82-4659-9997-3b29d0eb100b,1795,2,00:08:38.331,53,38,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.307198,,35ec8be1-f1ee-417f-b03c-ccdfd247bb71,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,43.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2601381-89c9-4088-973c-3a703e44e129,43.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35ec8be1-f1ee-417f-b03c-ccdfd247bb71,1796,2,00:08:39.638,53,39,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.491463,,96cb3383-09e0-4251-ba3e-ec42cef6d716,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,43.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,16.82409,-0.69702137,1.0,Ground Pass,56.7,9.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96cb3383-09e0-4251-ba3e-ec42cef6d716,1797,2,00:08:41.129,53,41,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,35ec8be1-f1ee-417f-b03c-ccdfd247bb71,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,56.7,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fffdb091-3e06-4b82-a94e-9af39aa30652,1798,2,00:08:41.129,53,41,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.268173,,96cb3383-09e0-4251-ba3e-ec42cef6d716,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,56.7,9.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeef2b05-6ba5-4b85-b237-2161ec8660e7,56.3,9.1,,f6e8c908-8bd6-4e10-b17f-4dbb24d47721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6e8c908-8bd6-4e10-b17f-4dbb24d47721,1799,2,00:08:41.169,53,41,17,Pressure,110,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.305552,,eeef2b05-6ba5-4b85-b237-2161ec8660e7,,6926.0,Alen Halilović,12.0,Right Midfield,61.9,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fffdb091-3e06-4b82-a94e-9af39aa30652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeef2b05-6ba5-4b85-b237-2161ec8660e7,1800,2,00:08:41.397,53,41,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.493749,,db69c5f8-b20e-480f-b039-5f792a103f57,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,56.3,9.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,20.122128,2.41949,1.0,Ground Pass,41.2,22.4,40.0,Right Foot,,,,,,,,f6e8c908-8bd6-4e10-b17f-4dbb24d47721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db69c5f8-b20e-480f-b039-5f792a103f57,1801,2,00:08:42.891,53,42,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,eeef2b05-6ba5-4b85-b237-2161ec8660e7,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,41.2,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d8eaaf3-293d-4e00-a746-a6dd8d3c76c4,1802,2,00:08:42.891,53,42,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.823693,,7da6101f-d6cd-44c3-bbf8-1cd427c2f738,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,41.2,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db69c5f8-b20e-480f-b039-5f792a103f57,37.3,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7da6101f-d6cd-44c3-bbf8-1cd427c2f738,1803,2,00:08:43.715,53,43,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.42227,,96ccc6f2-6368-4198-89c9-fbf1641c9f08,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,37.3,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,32.118843,1.6050508,1.0,Ground Pass,36.2,55.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96ccc6f2-6368-4198-89c9-fbf1641c9f08,1804,2,00:08:45.137,53,45,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7da6101f-d6cd-44c3-bbf8-1cd427c2f738,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,36.2,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41621946-6240-42ac-af00-6ea219ac220d,1805,2,00:08:45.137,53,45,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.74573,,96ccc6f2-6368-4198-89c9-fbf1641c9f08,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,36.2,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f83540c3-dcd8-4579-bf3f-b18e071a8e05,38.1,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f83540c3-dcd8-4579-bf3f-b18e071a8e05,1806,2,00:08:46.883,53,46,30,Pass,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.291074,,3dd998b8-2ac8-49c1-b410-6ac22f0cac80,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,38.1,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,14.011781,-1.9128602,1.0,Ground Pass,33.4,41.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd998b8-2ac8-49c1-b410-6ac22f0cac80,1807,2,00:08:48.174,53,48,42,Ball Receipt*,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f83540c3-dcd8-4579-bf3f-b18e071a8e05,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,33.4,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cbbcdaa-3d15-4e84-95c6-4104f6d88b4c,1808,2,00:08:48.174,53,48,43,Carry,110,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.880434,,3dd998b8-2ac8-49c1-b410-6ac22f0cac80,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,33.4,41.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e78bbd2-a93d-4fb3-9055-86f86eacf8e4,47.8,49.2,,d0cda582-0ee0-42a9-bc1f-289166fc684d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0cda582-0ee0-42a9-bc1f-289166fc684d,1809,2,00:08:52.971,53,52,17,Pressure,110,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.182808,,5e78bbd2-a93d-4fb3-9055-86f86eacf8e4,,6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,70.5,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbbcdaa-3d15-4e84-95c6-4104f6d88b4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
