id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,clearance,duel,counterpress,off_camera,interception,dribble,ball_recovery,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,out,50_50,miscontrol,foul_won,foul_committed,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,related_events,foul_won_defensive,pass_cross,pass_goal_assist,duel_type_id,duel_type_name,shot_aerial_won,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
483a7cda-d1b6-4cbc-88ce-79d9fec7f4f2,729,1,00:22:23.682,22,23,42,Ball Receipt*,45,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,,,97e309ba-22a3-45e2-9f2f-17f4942bd0bd,6796,Nemanja Radoja,11,Left Defensive Midfield,106.7,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36958b17-9516-419c-8b6a-e2fbdb4545bf,730,1,00:22:45.771,22,45,30,Pass,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.3909,,4ddad2de-a094-455f-bc49-e9432caa5327,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,32.0,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,41.047413,-1.4609462,3.0,High Pass,36.5,18.3,True,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ddad2de-a094-455f-bc49-e9432caa5327,731,1,00:22:48.162,22,48,42,Ball Receipt*,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,36958b17-9516-419c-8b6a-e2fbdb4545bf,6914,Roberto Román Triguero,5,Left Center Back,36.5,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798ed30-40e0-4be9-856f-6d9409a4c3e9,732,1,00:22:48.162,22,48,43,Carry,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.115744,,4ddad2de-a094-455f-bc49-e9432caa5327,6914,Roberto Román Triguero,5,Left Center Back,36.5,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518808aa-3af0-440c-8e5f-e8c4a8e47d42,,55.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518808aa-3af0-440c-8e5f-e8c4a8e47d42,733,1,00:22:52.278,22,52,30,Pass,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.819635,,eec4d4c0-416d-4aeb-b446-995ef2d46879,6914,Roberto Román Triguero,5,Left Center Back,55.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,7.648529,2.411693,1.0,Ground Pass,49.3,20.9,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec4d4c0-416d-4aeb-b446-995ef2d46879,734,1,00:22:53.098,22,53,42,Ball Receipt*,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,518808aa-3af0-440c-8e5f-e8c4a8e47d42,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.3,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e0832a8-8ceb-480b-90dc-856760507b6c,735,1,00:22:53.098,22,53,43,Carry,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.088519,,8d9f1d6a-c2c3-4a05-80eb-fb9bc567f21b,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.3,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec4d4c0-416d-4aeb-b446-995ef2d46879,,49.3,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d9f1d6a-c2c3-4a05-80eb-fb9bc567f21b,736,1,00:22:54.186,22,54,30,Pass,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.902502,,0d89f2a5-4442-435d-a7b5-9916dcd07115,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.3,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,13.619104,-1.0480072,1.0,Ground Pass,56.1,2.5,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66a2474c-bf21-492f-93aa-ff20651cb1b3,737,1,00:22:55.486,22,55,17,Pressure,46,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,1.092478,,0d89f2a5-4442-435d-a7b5-9916dcd07115,27342,Josep Señé Escudero,19,Center Attacking Midfield,65.7,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e9449c-b4c4-489c-ae66-738a2f48714a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d89f2a5-4442-435d-a7b5-9916dcd07115,738,1,00:22:56.089,22,56,42,Ball Receipt*,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,66a2474c-bf21-492f-93aa-ff20651cb1b3,6914,Roberto Román Triguero,5,Left Center Back,56.1,2.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d9f1d6a-c2c3-4a05-80eb-fb9bc567f21b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4e9449c-b4c4-489c-ae66-738a2f48714a,739,1,00:22:56.089,22,56,43,Carry,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.559349,,0d89f2a5-4442-435d-a7b5-9916dcd07115,6914,Roberto Román Triguero,5,Left Center Back,56.1,2.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629f3942-56c7-42ea-998e-8ecda6b2299e,66a2474c-bf21-492f-93aa-ff20651cb1b3,57.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629f3942-56c7-42ea-998e-8ecda6b2299e,740,1,00:22:56.648,22,56,30,Pass,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.051453,,b549ff39-d4ae-4ca2-96a6-31834b50b91a,6914,Roberto Román Triguero,5,Left Center Back,57.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,7.8294315,2.6493814,1.0,Ground Pass,50.1,5.3,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b549ff39-d4ae-4ca2-96a6-31834b50b91a,741,1,00:22:57.699,22,57,42,Ball Receipt*,46,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,629f3942-56c7-42ea-998e-8ecda6b2299e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,50.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
