id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,dribble_overrun,clearance_left_foot,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_end_location_2,shot_key_pass_id
b88e90b5-e5a3-4442-bbee-2730a7eb7c37,30,1,00:00:18.242,0,18,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,0.808607,,1510d83d-c26f-4be4-aa39-92ecd675ed51,6379,Sergi Roberto Carnicer,15,Left Center Midfield,97.8,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2a088e-a77f-4d6c-bd67-4318cb167d9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2a088e-a77f-4d6c-bd67-4318cb167d9f,31,1,00:00:18.887,0,18,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.585888,,218a8ee9-ec48-4082-a2a5-a9469f21d573,6713,Diego Javier Llorente Ríos,3,Right Center Back,16.5,65.0,11542.0,Javier Guerra Rodríguez,48.59177,-0.5891442,3.0,High Pass,56.9,38.0,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,ad8518dc-382c-4729-8ab8-8678522380cb,,,b88e90b5-e5a3-4442-bbee-2730a7eb7c37,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8518dc-382c-4729-8ab8-8678522380cb,32,1,00:00:21.473,0,21,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,6a2a088e-a77f-4d6c-bd67-4318cb167d9f,11542,Javier Guerra Rodríguez,23,Center Forward,50.5,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a21ed51-ae43-442a-84e8-ecb5f04f0901,130,1,00:02:46.366,2,46,2,Ball Recovery,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,3.3,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759f3265-c13c-4b94-9bd3-5d5f461246dc,131,1,00:02:46.366,2,46,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,8.165176,,0a21ed51-ae43-442a-84e8-ecb5f04f0901,26070,Antonio Rodríguez Martínez,1,Goalkeeper,3.3,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69843eb4-0d5f-4dfa-9ac1-d9edee2a3ecb,15.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69843eb4-0d5f-4dfa-9ac1-d9edee2a3ecb,132,1,00:02:54.531,2,54,30,Pass,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.047625,,ffcfee85-f2fd-4ab2-88e0-af25e4054835,26070,Antonio Rodríguez Martínez,1,Goalkeeper,15.7,33.5,26848.0,Roberto Trashorras Gayoso,40.466404,0.9450887,3.0,High Pass,39.4,66.3,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f6f6670-1f83-4a54-93e7-14287c29ce23,133,1,00:02:56.307,2,56,17,Pressure,6,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.335692,,1c7fe679-5ef9-48ed-8a8f-ab8c6f406f0d,4320,Neymar da Silva Santos Junior,21,Left Wing,80.5,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc71e76-72db-40aa-9fd2-baed2b1a3282,,,ffcfee85-f2fd-4ab2-88e0-af25e4054835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffcfee85-f2fd-4ab2-88e0-af25e4054835,134,1,00:02:56.579,2,56,42,Ball Receipt*,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,69843eb4-0d5f-4dfa-9ac1-d9edee2a3ecb,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,39.4,66.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6f6f6670-1f83-4a54-93e7-14287c29ce23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fc71e76-72db-40aa-9fd2-baed2b1a3282,135,1,00:02:56.579,2,56,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.030996,,1c7fe679-5ef9-48ed-8a8f-ab8c6f406f0d,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,39.4,66.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6f6f6670-1f83-4a54-93e7-14287c29ce23,38.5,65.2,ffcfee85-f2fd-4ab2-88e0-af25e4054835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c7fe679-5ef9-48ed-8a8f-ab8c6f406f0d,136,1,00:02:56.609,2,56,30,Pass,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.644933,,6f6f6670-1f83-4a54-93e7-14287c29ce23,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,38.5,65.2,6713.0,Diego Javier Llorente Ríos,13.952061,-2.5396745,1.0,Ground Pass,27.0,57.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,8c04b777-ec61-4ed6-92fd-9795fda32b11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c04b777-ec61-4ed6-92fd-9795fda32b11,137,1,00:02:58.254,2,58,42,Ball Receipt*,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1c7fe679-5ef9-48ed-8a8f-ab8c6f406f0d,6713,Diego Javier Llorente Ríos,3,Right Center Back,27.0,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70f675a-0edb-49ab-9b01-89c6b6f2ec49,138,1,00:02:58.254,2,58,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.991507,,8c04b777-ec61-4ed6-92fd-9795fda32b11,6713,Diego Javier Llorente Ríos,3,Right Center Back,27.0,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdce2683-57ca-44f8-aecf-e52b0eee2d4a,29.1,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdce2683-57ca-44f8-aecf-e52b0eee2d4a,139,1,00:03:00.246,3,0,30,Pass,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.178712,,cb20850f-fecb-43ee-91d8-c0b35325cd14,6713,Diego Javier Llorente Ríos,3,Right Center Back,29.1,61.8,11298.0,José Ignacio Martínez García,20.938004,0.81241864,1.0,Ground Pass,43.5,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb20850f-fecb-43ee-91d8-c0b35325cd14,140,1,00:03:01.425,3,1,42,Ball Receipt*,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fdce2683-57ca-44f8-aecf-e52b0eee2d4a,11298,José Ignacio Martínez García,2,Right Back,43.5,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9335023-111f-4857-9a01-0f5ea47c269f,141,1,00:03:01.425,3,1,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.092185,,761b9379-303f-41a2-879c-cc329a2f4379,11298,José Ignacio Martínez García,2,Right Back,43.5,77.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b751e09c-e5ea-4ba6-9b54-fea84f0e6bb8,44.3,77.2,cb20850f-fecb-43ee-91d8-c0b35325cd14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b751e09c-e5ea-4ba6-9b54-fea84f0e6bb8,142,1,00:03:01.939,3,1,17,Pressure,6,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.709366,,761b9379-303f-41a2-879c-cc329a2f4379,4320,Neymar da Silva Santos Junior,21,Left Wing,72.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9335023-111f-4857-9a01-0f5ea47c269f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761b9379-303f-41a2-879c-cc329a2f4379,143,1,00:03:02.517,3,2,30,Pass,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.938988,,69032ef0-450c-40ea-88ae-fdfd353bc7fc,11298,José Ignacio Martínez García,2,Right Back,44.3,77.2,9246.0,Patrick Ebert,12.267437,-0.5110573,1.0,Ground Pass,55.0,71.2,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,b751e09c-e5ea-4ba6-9b54-fea84f0e6bb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69032ef0-450c-40ea-88ae-fdfd353bc7fc,144,1,00:03:03.456,3,3,42,Ball Receipt*,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,761b9379-303f-41a2-879c-cc329a2f4379,9246,Patrick Ebert,19,Center Attacking Midfield,55.0,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730d6751-808a-4e8a-8582-f422a78ad671,145,1,00:03:03.456,3,3,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.392009,,69032ef0-450c-40ea-88ae-fdfd353bc7fc,9246,Patrick Ebert,19,Center Attacking Midfield,55.0,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d64748-fdd8-4197-bc22-1e4bcf5775f6,55.0,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0d64748-fdd8-4197-bc22-1e4bcf5775f6,146,1,00:03:03.848,3,3,30,Pass,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.288874,,1d754e14-df18-4554-9dd9-e902b7be92db,9246,Patrick Ebert,19,Center Attacking Midfield,55.0,71.2,6852.0,Jozabed Sánchez Ruiz,13.34054,-1.8285016,1.0,Ground Pass,51.6,58.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,280a6c7a-4010-4623-9b88-a49b0c11dbcc,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fce9ccf-8b42-4c9d-a223-d3ea771230ba,147,1,00:03:05.041,3,5,17,Pressure,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.187161,,1d754e14-df18-4554-9dd9-e902b7be92db,9246,Patrick Ebert,19,Center Attacking Midfield,48.2,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280a6c7a-4010-4623-9b88-a49b0c11dbcc,148,1,00:03:05.137,3,5,42,Ball Receipt*,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c0d64748-fdd8-4197-bc22-1e4bcf5775f6,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,49.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67557202-41b9-44db-b589-b5ae7fb7b6f2,157,1,00:03:09.806,3,9,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.042886,,790dcddc-328d-42e7-8fe1-f4ed982ce833,11298,José Ignacio Martínez García,2,Right Back,24.4,58.1,26070.0,Antonio Rodríguez Martínez,22.299103,-3.0472786,2.0,Low Pass,2.2,56.0,37.0,Head,64.0,Interception,,,,True,,,,,,,,,,,,,,,,,7a2b9ebb-40c1-4403-a310-4057eb558a6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a2b9ebb-40c1-4403-a310-4057eb558a6e,158,1,00:03:11.848,3,11,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,67557202-41b9-44db-b589-b5ae7fb7b6f2,26070,Antonio Rodríguez Martínez,1,Goalkeeper,2.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0569cc2f-ef29-4eb1-9822-42b8391b06bc,159,1,00:03:24.688,3,24,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.408532,,d111d0c1-ca33-44b0-a824-0ee8ece87c43,26070,Antonio Rodríguez Martínez,1,Goalkeeper,8.0,51.1,10727.0,Răzvan Dincă Raț,40.441193,-1.0817118,1.0,Ground Pass,27.0,15.4,69.0,Keeper Arm,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d111d0c1-ca33-44b0-a824-0ee8ece87c43,160,1,00:03:27.096,3,27,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0569cc2f-ef29-4eb1-9822-42b8391b06bc,10727,Răzvan Dincă Raț,6,Left Back,27.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938f9d6-5eed-42a3-ba11-37157396dfb0,161,1,00:03:28.993,3,28,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.720124,,28a22a8d-9c7f-4e3a-91ab-bd140cfa484d,10727,Răzvan Dincă Raț,6,Left Back,30.2,11.1,7900.0,Tiago Manuel Dias Correia,57.432568,-0.06795802,3.0,High Pass,87.5,7.2,38.0,Left Foot,,,,,,,,,,,,,True,,,,,,,,,,ae3b7d1e-6aa9-41be-bf93-7d09ed0134eb,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00d45119-b7a5-442e-a858-5a6fc77735a8,162,1,00:03:32.350,3,32,17,Pressure,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.449341,,28a22a8d-9c7f-4e3a-91ab-bd140cfa484d,7900,Tiago Manuel Dias Correia,21,Left Wing,81.8,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae3b7d1e-6aa9-41be-bf93-7d09ed0134eb,163,1,00:03:32.713,3,32,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9938f9d6-5eed-42a3-ba11-37157396dfb0,7900,Tiago Manuel Dias Correia,21,Left Wing,83.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28a22a8d-9c7f-4e3a-91ab-bd140cfa484d,164,1,00:03:32.713,3,32,9,Clearance,8,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,00d45119-b7a5-442e-a858-5a6fc77735a8,5213,Gerard Piqué Bernabéu,3,Right Center Back,32.6,72.9,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,9938f9d6-5eed-42a3-ba11-37157396dfb0,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fb51286-258c-4916-b1fa-571a13dbd080,165,1,00:03:41.235,3,41,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.383737,,529531fb-82cb-4a70-9e00-380d5d269297,10727,Răzvan Dincă Raț,6,Left Back,75.1,0.1,11542.0,Javier Guerra Rodríguez,15.913831,1.4066807,2.0,Low Pass,77.7,15.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
