id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,clearance,duel,counterpress,off_camera,interception,dribble,ball_recovery,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,50_50,miscontrol,foul_won,foul_committed,block,bad_behaviour,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_cross,pass_outcome_id,pass_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,duel_outcome_id,duel_outcome_name,pass_aerial_won,foul_committed_advantage,foul_won_advantage,location,bad_behaviour_card_id,bad_behaviour_card_name,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_one_on_one,shot_open_goal,shot_redirect,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,foul_committed_offensive,foul_won_defensive,pass_switch,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,miscontrol_aerial_won,shot_first_time,shot_aerial_won,block_offensive,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events_4
3c9a6b2c-bf74-41de-b058-fd900a4c00b3,1501,2,00:06:47.464,51,47,21,Foul Won,113,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,f0089030-019e-45f0-a4b2-4373f1840268,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,94.7,78.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b575c414-1cf1-47ec-a09d-da096a55526f,1502,2,00:07:22.865,52,22,30,Pass,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.691961,,70c25646-8a6c-4d56-9355-73f7cc9caa7a,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,92.5,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c01f9e4-280b-4425-81f4-b30b773b5956,,,26685.0,Nicolás Ladislao Fedor Flores,43.471947,-1.1184651,3.0,High Pass,111.5,39.3,40.0,Right Foot,True,9.0,Incomplete,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70c25646-8a6c-4d56-9355-73f7cc9caa7a,1503,2,00:07:24.557,52,24,42,Ball Receipt*,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,b575c414-1cf1-47ec-a09d-da096a55526f,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,112.3,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a9055b4-67f9-4b89-bf78-a49d4b9eaf12,1504,2,00:07:24.557,52,24,4,Duel,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,9c01f9e4-280b-4425-81f4-b30b773b5956,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,111.5,39.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c01f9e4-280b-4425-81f4-b30b773b5956,1505,2,00:07:24.557,52,24,9,Clearance,114,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,0.0,,3a9055b4-67f9-4b89-bf78-a49d4b9eaf12,6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,8.6,40.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,b575c414-1cf1-47ec-a09d-da096a55526f,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cf7d1ad-e019-4ab3-82e9-3fe930290b67,1506,2,00:07:27.290,52,27,2,Ball Recovery,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,87.5,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b407120-9769-40d0-b30b-da2642049499,1507,2,00:07:27.290,52,27,43,Carry,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.238531,,0cf7d1ad-e019-4ab3-82e9-3fe930290b67,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,87.5,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b319fd36-5f25-496a-9798-580c622e714b,91.6,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b319fd36-5f25-496a-9798-580c622e714b,1508,2,00:07:28.528,52,28,16,Shot,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.609148,,1d30a1d7-9172-4dd5-bd3f-f4f2de54af33,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,91.6,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019783417,103.4,41.5,,,38.0,Left Foot,93.0,Normal,101.0,Wayward,87.0,Open Play,102.8,37.2,6804.0,Sergi Gómez Solà,5.0,Left Center Back,False,99.0,32.4,6805.0,Hugo Mallo Novegil,2.0,Right Back,False,101.1,35.5,13552.0,Borja Fernández Fernández,9.0,Right Defensive Midfield,False,100.4,35.7,6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,False,95.8,43.5,6600.0,Claudio Beauvue,23.0,Center Forward,False,101.1,55.3,27340.0,Dejan Dražić,17.0,Right Wing,False,101.9,36.4,75537.0,David Goldar Gómez,3.0,Right Center Back,False,117.6,38.5,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,False,92.6,33.6,23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,False,98.5,46.7,27342.0,Josep Señé Escudero,19.0,Center Attacking Midfield,False,102.0,48.4,7577.0,Carles Planas Antolínez,6.0,Left Back,False,97.0,33.7,6914.0,Roberto Román Triguero,5.0,Left Center Back,True,102.5,41.5,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,True,84.3,26.8,11298.0,José Ignacio Martínez García,6.0,Left Back,True,,,,,,,,,,,,101.3,56.2,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,106.7,47.9,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,100.4,39.8,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,True,,,,,,,,,,,,,,,,,,,,,,,91.9,44.8,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994bbc4-6592-41d7-80a0-784a2ec01db0,1509,2,00:07:29.134,52,29,2,Ball Recovery,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,106.2,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336dd85-f17f-49d7-a0dd-986ee23cd200,1510,2,00:07:29.134,52,29,43,Carry,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.599555,,3994bbc4-6592-41d7-80a0-784a2ec01db0,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,106.2,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b108fab-f03e-41b0-9476-a8593233d741,108.7,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d30a1d7-9172-4dd5-bd3f-f4f2de54af33,1511,2,00:07:29.137,52,29,23,Goal Keeper,114,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,0.0,,b319fd36-5f25-496a-9798-580c622e714b,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,2.5,41.6,,,,,,,,,,,,,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd18dee-c78d-400b-89e9-3b029c72fb6f,1512,2,00:07:29.998,52,29,17,Pressure,114,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,0.73056,,,6804.0,Sergi Gómez Solà,5.0,Left Center Back,13.9,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b108fab-f03e-41b0-9476-a8593233d741,1513,2,00:07:30.734,52,30,16,Shot,114,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.406645,,d97f35a6-6892-4d7f-bd92-3631e280fc60,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,108.7,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37325516,120.0,39.7,4.7,,40.0,Right Foot,93.0,Normal,98.0,Off T,87.0,Open Play,117.7,40.2,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,False,103.5,48.7,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,93.1,39.1,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,True,93.7,36.5,6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,False,101.1,49.6,7577.0,Carles Planas Antolínez,6.0,Left Back,False,92.3,28.7,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,99.5,54.8,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,93.7,31.7,23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,False,97.6,35.7,13552.0,Borja Fernández Fernández,9.0,Right Defensive Midfield,False,98.7,33.1,6805.0,Hugo Mallo Novegil,2.0,Right Back,False,105.1,38.2,75537.0,David Goldar Gómez,3.0,Right Center Back,False,106.9,52.5,27340.0,Dejan Dražić,17.0,Right Wing,False,107.9,40.7,6804.0,Sergi Gómez Solà,5.0,Left Center Back,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d97f35a6-6892-4d7f-bd92-3631e280fc60,1514,2,00:07:31.141,52,31,23,Goal Keeper,114,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,0.0,,8b108fab-f03e-41b0-9476-a8593233d741,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,2.4,39.9,,,,,,,,,,,,,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414fc65-30f7-4682-9d13-189728ab6ee6,1519,2,00:08:02.744,53,2,4,Duel,116,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,09ad02f2-7c64-45dd-9add-49331545d861,11298.0,José Ignacio Martínez García,6.0,Left Back,45.9,5.7,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0053d582-6d10-4d12-8410-12ad55a2e92b,1520,2,00:08:02.744,53,2,43,Carry,116,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.735109,,3414fc65-30f7-4682-9d13-189728ab6ee6,11298.0,José Ignacio Martínez García,6.0,Left Back,45.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e589d3a9-5d06-434c-9463-d2f1fbb63d04,43.7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e589d3a9-5d06-434c-9463-d2f1fbb63d04,1521,2,00:08:03.479,53,3,30,Pass,116,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.54571,,26461a55-2aee-441c-bda3-78ce8200c493,11298.0,José Ignacio Martínez García,6.0,Left Back,43.7,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,17.84657,2.411693,1.0,Ground Pass,30.4,19.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46ea903-e989-47b9-b384-7980c1bebf22,1522,2,00:08:04.956,53,4,17,Pressure,116,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.721367,,26461a55-2aee-441c-bda3-78ce8200c493,6600.0,Claudio Beauvue,23.0,Center Forward,89.0,55.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,37c9db26-82b6-4bd4-8701-8dc54044b3f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26461a55-2aee-441c-bda3-78ce8200c493,1523,2,00:08:05.025,53,5,42,Ball Receipt*,116,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d46ea903-e989-47b9-b384-7980c1bebf22,6914.0,Roberto Román Triguero,5.0,Left Center Back,30.4,19.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,e589d3a9-5d06-434c-9463-d2f1fbb63d04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
