id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,clearance_left_foot,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,pass_switch,interception_outcome_id,interception_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_outswinging,pass_aerial_won,pass_through_ball
1ab3bcd0-699b-44f5-97a5-108e2bb37fd4,462,1,00:12:39.326,12,39,30,Pass,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.734223,,d536d7d3-c64b-45ed-8265-4461ce8ed598,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,108.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,18.893915,1.7141904,1.0,Ground Pass,105.6,25.9,,,38.0,Left Foot,,,,,,,,,68ee4bad-7846-4d31-89fb-9495dd71d336,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d536d7d3-c64b-45ed-8265-4461ce8ed598,463,1,00:12:40.060,12,40,42,Ball Receipt*,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1ab3bcd0-699b-44f5-97a5-108e2bb37fd4,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,105.6,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77660ea6-8457-4916-a236-a26ad3dbc46b,464,1,00:12:40.060,12,40,43,Carry,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.135379,,68ee4bad-7846-4d31-89fb-9495dd71d336,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,105.6,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,d536d7d3-c64b-45ed-8265-4461ce8ed598,,,,,,,,,,,,,,,108.8,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ee4bad-7846-4d31-89fb-9495dd71d336,465,1,00:12:41.196,12,41,16,Shot,33,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.519832,,6c18eab4-2caf-412d-9ab9-ad5a6fca71b3,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,108.8,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042966187,118.2,36.0,1.6,1ab3bcd0-699b-44f5-97a5-108e2bb37fd4,87.0,Open Play,38.0,Left Foot,91.0,Half Volley,100.0,Saved,110.9,29.1,5201.0,Sergio Ramos García,5.0,Left Center Back,False,108.4,18.1,3063.0,Danilo Luiz da Silva,2.0,Right Back,False,111.2,19.9,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,False,118.4,36.5,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,False,110.4,48.1,23761.0,Alhassane Bangoura,17.0,Right Wing,True,109.4,38.5,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,112.4,42.2,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,False,108.6,32.9,5463.0,Luka Modrić,15.0,Left Center Midfield,False,97.8,15.7,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,False,99.3,21.0,5574.0,Toni Kroos,10.0,Center Defensive Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c18eab4-2caf-412d-9ab9-ad5a6fca71b3,466,1,00:12:41.715,12,41,23,Goal Keeper,33,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,68ee4bad-7846-4d31-89fb-9495dd71d336,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,1.7,43.6,,,,,,,,,,,59.0,Touched Out,33.0,Shot Saved,46.0,Standing,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2c39bbb-d9d1-4390-a905-abc064bc32cb,467,1,00:13:14.725,13,14,30,Pass,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.474501,,22c3b823-e83c-4d3f-a90e-4ad6887f6596,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.965588,1.6710687,3.0,High Pass,116.7,32.9,61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22c3b823-e83c-4d3f-a90e-4ad6887f6596,468,1,00:13:16.200,13,16,9,Clearance,34,360,Rayo Vallecano,2,From Corner,220,Real Madrid,0.0,,b2c39bbb-d9d1-4390-a905-abc064bc32cb,19677.0,Karim Benzema,23.0,Center Forward,3.4,47.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054f67c-6ef4-41e5-919e-7cebe7b05f14,469,1,00:13:17.433,13,17,9,Clearance,34,360,Rayo Vallecano,2,From Corner,220,Real Madrid,0.0,,,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,22.0,54.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac96956f-9416-464d-9a45-d6d9d745eeee,470,1,00:13:17.436,13,17,17,Pressure,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.294487,,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,95.8,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1d5b492-7c6b-41ea-9c7e-11682c932e9d,471,1,00:13:20.232,13,20,30,Pass,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.952598,,051df3be-aed0-4d80-96d2-dc8e96a92893,11298.0,José Ignacio Martínez García,6.0,Left Back,76.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,26.583641,-0.91074294,3.0,High Pass,93.2,3.5,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051df3be-aed0-4d80-96d2-dc8e96a92893,472,1,00:13:22.185,13,22,42,Ball Receipt*,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,c1d5b492-7c6b-41ea-9c7e-11682c932e9d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,93.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98582eb9-375c-4279-a3f9-5e83603a237b,473,1,00:13:22.185,13,22,43,Carry,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.039999,,051df3be-aed0-4d80-96d2-dc8e96a92893,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,93.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6c0416a-4d29-4c0e-b39c-3c891fa409a4,,,,,,,,,,,,,,,93.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6c0416a-4d29-4c0e-b39c-3c891fa409a4,474,1,00:13:22.225,13,22,30,Pass,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.975406,,780195ca-9ba0-4806-8f09-7c58739efce3,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,93.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,11.107204,-2.782822,2.0,Low Pass,83.3,0.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780195ca-9ba0-4806-8f09-7c58739efce3,475,1,00:13:23.200,13,23,42,Ball Receipt*,34,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,f6c0416a-4d29-4c0e-b39c-3c891fa409a4,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,82.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42ea5a45-04e2-4b05-aba5-fad79eaf35b9,562,1,00:17:18.617,17,18,30,Pass,39,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.514844,,3d08d1eb-feed-40bf-b276-131599d78077,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,7.0,44.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,63.193195,-0.4714323,3.0,High Pass,63.3,15.4,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15636645-8dc7-4982-8321-83cd802a776c,563,1,00:17:22.131,17,22,22,Foul Committed,39,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,3d08d1eb-feed-40bf-b276-131599d78077,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,63.3,15.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d08d1eb-feed-40bf-b276-131599d78077,564,1,00:17:22.131,17,22,21,Foul Won,39,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,15636645-8dc7-4982-8321-83cd802a776c,3063.0,Danilo Luiz da Silva,2.0,Right Back,56.8,64.7,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,42ea5a45-04e2-4b05-aba5-fad79eaf35b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbc8360b-9ccf-477d-8109-f6788e783814,648,1,00:19:51.677,19,51,23,Goal Keeper,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,6e126319-0b65-4d79-b4fa-dd4e66cf9913,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,1.7,39.4,,,,,,,,,,,15.0,Success,33.0,Shot Saved,46.0,Standing,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f1824e6-8c3d-4d92-826e-7e30da3db532,649,1,00:19:59.130,19,59,30,Pass,43,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.381767,,34325a22-2306-4739-8669-e0027dac4976,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,9.5,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,20.651634,-0.33553222,1.0,Ground Pass,29.0,35.6,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34325a22-2306-4739-8669-e0027dac4976,650,1,00:20:00.512,20,0,42,Ball Receipt*,43,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,8f1824e6-8c3d-4d92-826e-7e30da3db532,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,29.0,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c25fb2db-def8-4925-85ec-84d7edf928a6,651,1,00:20:03.454,20,3,30,Pass,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.162949,,35c6a5e7-6080-451e-9281-ac1bdc3464b7,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,28.2,35.9,,,,,,True,,,,,,,,,,,,,,,,,,,,,,d7345043-4ec7-4438-845d-20cfeccdcec4,23761.0,Alhassane Bangoura,59.831932,0.7664879,3.0,High Pass,71.3,77.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7345043-4ec7-4438-845d-20cfeccdcec4,652,1,00:20:03.617,20,3,42,Ball Receipt*,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c25fb2db-def8-4925-85ec-84d7edf928a6,23761.0,Alhassane Bangoura,17.0,Right Wing,70.4,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c6a5e7-6080-451e-9281-ac1bdc3464b7,653,1,00:20:03.617,20,3,10,Interception,44,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,c25fb2db-def8-4925-85ec-84d7edf928a6,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,48.0,2.7,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4fa9616-a099-4d0a-b413-e8e51e041d8a,654,1,00:20:30.816,20,30,19,Substitution,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,24138.0,Joaquín José Marín Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b96b52cf-1cab-4637-9fae-f38a4d9f043c,655,1,00:20:45.794,20,45,36,Tactical Shift,44,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231.0,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,25.0,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,17.0,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,4.0,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,18.0,11298.0,José Ignacio Martínez García,6.0,Left Back,3.0,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,8.0,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,10.0,23761.0,Alhassane Bangoura,17.0,Right Wing,19.0,6914.0,Roberto Román Triguero,19.0,Center Attacking Midfield,2.0,6852.0,Jozabed Sánchez Ruiz,21.0,Left Wing,21.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,24.0,,,,,
31a6b04e-3af7-4b60-96a7-44815d2cb447,656,1,00:20:51.084,20,51,30,Pass,45,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.846982,,34caa0e7-32ae-4201-9def-34da5f8b56ca,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,76.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec4752b-149f-4c59-b087-a7b8212018dc,11542.0,Javier Guerra Rodríguez,26.631748,-0.048833326,3.0,High Pass,103.1,78.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
