id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,ball_receipt,duel,clearance,out,shot,goalkeeper,counterpress,interception,foul_won,dribble,ball_recovery,miscontrol,foul_committed,substitution,pass,related_events,related_events_1,dribble_outcome_id,dribble_outcome_name,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,clearance_head,ball_recovery_recovery_failure,clearance_right_foot,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_through_ball,foul_committed_type_id,foul_committed_type_name,pass_outswinging,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,foul_committed_advantage,foul_won_advantage
1c7bc81d-cfab-46e7-b17d-324a7e9d58cf,403,1,00:12:34.875,12,34,30,Pass,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.700244,,d4bbce02-8fbd-4d74-8ed9-f44623e45669,True,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,60.0,40.0,26848.0,Roberto Trashorras Gayoso,9.546204,-2.3636017,1.0,Ground Pass,53.2,33.3,40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4bbce02-8fbd-4d74-8ed9-f44623e45669,404,1,00:12:36.575,12,36,42,Ball Receipt*,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,1c7bc81d-cfab-46e7-b17d-324a7e9d58cf,,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,53.2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4cfe455-0648-4dc6-a051-53eba18aaf29,405,1,00:12:37.627,12,37,17,Pressure,38,360,Rayo Vallecano,9,From Kick Off,210,Real Sociedad,0.521765,,,,6690.0,Xabier Prieto Argarate,17.0,Right Wing,67.9,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c67012d-5889-4193-8f25-424121aa617a,406,1,00:12:38.244,12,38,39,Dribbled Past,38,360,Rayo Vallecano,9,From Kick Off,210,Real Sociedad,0.0,,e8815471-961b-4f90-ae4a-3257497bb0bf,,6690.0,Xabier Prieto Argarate,17.0,Right Wing,67.9,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd57f3f-3fb4-42ae-bd61-f725527b9bea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8815471-961b-4f90-ae4a-3257497bb0bf,407,1,00:12:38.244,12,38,14,Dribble,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,2c67012d-5889-4193-8f25-424121aa617a,,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,52.2,32.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd57f3f-3fb4-42ae-bd61-f725527b9bea,408,1,00:12:38.244,12,38,43,Carry,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.2985,,2c67012d-5889-4193-8f25-424121aa617a,,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,52.2,32.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d5b3353d-17fe-40f9-9240-d2928ef8d80a,,,e8815471-961b-4f90-ae4a-3257497bb0bf,f4b2f7a1-3074-4596-9a87-15003c6b944d,56.1,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b2f7a1-3074-4596-9a87-15003c6b944d,409,1,00:12:38.970,12,38,17,Pressure,38,360,Rayo Vallecano,9,From Kick Off,210,Real Sociedad,0.628118,,d5b3353d-17fe-40f9-9240-d2928ef8d80a,,6690.0,Xabier Prieto Argarate,17.0,Right Wing,67.8,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd57f3f-3fb4-42ae-bd61-f725527b9bea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5b3353d-17fe-40f9-9240-d2928ef8d80a,410,1,00:12:39.543,12,39,30,Pass,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.848742,,4a43e590-c332-457a-a807-c2c4d4b15305,,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,56.1,27.9,4711.0,Pablo Hernández Domínguez,11.4,1.5707964,1.0,Ground Pass,56.1,39.3,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,f4b2f7a1-3074-4596-9a87-15003c6b944d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dac3b953-63d1-4a29-9729-fd0b4a21c6e0,411,1,00:12:39.940,12,39,17,Pressure,38,360,Rayo Vallecano,9,From Kick Off,210,Real Sociedad,0.587906,,2a2d906d-2a15-44d1-b8ab-baef0b51fb01,,6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,65.0,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a43e590-c332-457a-a807-c2c4d4b15305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a43e590-c332-457a-a807-c2c4d4b15305,412,1,00:12:40.391,12,40,42,Ball Receipt*,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,d5b3353d-17fe-40f9-9240-d2928ef8d80a,,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,56.1,39.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,dac3b953-63d1-4a29-9729-fd0b4a21c6e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a2d906d-2a15-44d1-b8ab-baef0b51fb01,413,1,00:12:40.391,12,40,43,Carry,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.992453,,4a43e590-c332-457a-a807-c2c4d4b15305,,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,56.1,39.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4eed9cc8-c687-4d77-9c0f-65920bcac151,,,dac3b953-63d1-4a29-9729-fd0b4a21c6e0,,55.3,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4eed9cc8-c687-4d77-9c0f-65920bcac151,414,1,00:12:41.384,12,41,30,Pass,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.15304,,ce5ebcca-6454-4204-a2a1-ae4b02c023ae,,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,55.3,37.9,18404.0,José Ángel Crespo Rincón,24.022697,-2.2292838,1.0,Ground Pass,40.6,18.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce5ebcca-6454-4204-a2a1-ae4b02c023ae,415,1,00:12:43.537,12,43,42,Ball Receipt*,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,4eed9cc8-c687-4d77-9c0f-65920bcac151,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,40.6,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610d1f5-ddc3-42c0-b2de-03797b9d1020,416,1,00:12:43.537,12,43,43,Carry,38,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.712172,,ce5ebcca-6454-4204-a2a1-ae4b02c023ae,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,40.6,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc4a0fc3-663f-4e37-b1da-6bcba19ee2b8,,,,,43.8,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
