id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,pass_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,pass_deflected,pass_miscommunication,dribble_overrun,block_deflection
0ac3305e-43c0-4e45-88a2-0c1d472ae8bb,11,1,00:00:03.503,0,3,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.454859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5424db-af02-40df-8604-3f0a48b2b320,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,42.0,52.3,24138.0,Joaquín José Marín Ruiz,21.62799,1.5199144,1.0,Ground Pass,43.1,73.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba5424db-af02-40df-8604-3f0a48b2b320,12,1,00:00:04.958,0,4,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac3305e-43c0-4e45-88a2-0c1d472ae8bb,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,43.1,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5db8f31-7beb-44cd-884b-ebc8df407852,13,1,00:00:04.958,0,4,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.265641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5424db-af02-40df-8604-3f0a48b2b320,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,43.1,73.9,,,,,,,,,,,,,e29866f9-381c-4bc7-988c-daaac1af3580,41.3,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e29866f9-381c-4bc7-988c-daaac1af3580,14,1,00:00:07.224,0,7,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.278654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825ad58-4644-46ba-a26f-5ba07d128faa,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,41.3,75.4,6713.0,Diego Javier Llorente Ríos,22.022943,-2.2306447,1.0,Ground Pass,27.8,58.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6825ad58-4644-46ba-a26f-5ba07d128faa,15,1,00:00:08.502,0,8,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29866f9-381c-4bc7-988c-daaac1af3580,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,27.8,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b955d4b-5709-419f-b1f7-189918de901c,16,1,00:00:08.502,0,8,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.842046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6825ad58-4644-46ba-a26f-5ba07d128faa,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,27.8,58.0,,,,,,,,,,,,,8388852f-0c0d-4059-9161-98e9d078c34e,30.5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8388852f-0c0d-4059-9161-98e9d078c34e,17,1,00:00:11.344,0,11,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.181727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79521b1c-1549-4782-aa94-94a6978f40e3,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,30.5,58.3,24255.0,Juan Carlos Martín Corral,25.826536,-2.6363745,1.0,Ground Pass,7.9,45.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79521b1c-1549-4782-aa94-94a6978f40e3,18,1,00:00:13.526,0,13,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8388852f-0c0d-4059-9161-98e9d078c34e,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.9,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a5dbe20-42cd-46a0-8922-dbee1870abc7,19,1,00:00:13.526,0,13,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.918473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,23760b5c-e9f8-476b-aff0-707746b07db1,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.9,45.8,,,,,,,,,,,,,79521b1c-1549-4782-aa94-94a6978f40e3,8.4,46.4,e26907ea-e76a-41d2-b10e-30dab56554e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26907ea-e76a-41d2-b10e-30dab56554e6,20,1,00:00:13.916,0,13,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,0.679347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23760b5c-e9f8-476b-aff0-707746b07db1,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,104.4,27.0,,,,,,,,,,,,,6a5dbe20-42cd-46a0-8922-dbee1870abc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23760b5c-e9f8-476b-aff0-707746b07db1,21,1,00:00:14.445,0,14,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.125631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,e26907ea-e76a-41d2-b10e-30dab56554e6,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,8.4,46.4,6713.0,Diego Javier Llorente Ríos,22.99239,1.3247628,1.0,Ground Pass,14.0,68.7,40.0,Right Foot,,,fee7b656-1797-4269-9104-adfa235393a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee7b656-1797-4269-9104-adfa235393a1,22,1,00:00:15.570,0,15,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23760b5c-e9f8-476b-aff0-707746b07db1,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,14.0,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28141d2e-12af-47c7-80a4-576294a4e05f,23,1,00:00:15.570,0,15,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.227469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,08729d6d-7c4c-40b4-858a-130bd0a7c075,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,14.0,68.7,,,,,,,,,,,,,1cee45f5-c3c8-48a3-8451-15b5cfe6955a,13.5,75.0,fee7b656-1797-4269-9104-adfa235393a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08729d6d-7c4c-40b4-858a-130bd0a7c075,24,1,00:00:15.723,0,15,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,1.205417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cee45f5-c3c8-48a3-8451-15b5cfe6955a,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,104.7,10.2,,,,,,,,,,,,,28141d2e-12af-47c7-80a4-576294a4e05f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cee45f5-c3c8-48a3-8451-15b5cfe6955a,25,1,00:00:16.798,0,16,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,08729d6d-7c4c-40b4-858a-130bd0a7c075,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,13.5,75.0,26797.0,Francisco Medina Luna,29.495932,-0.26060238,1.0,Ground Pass,42.0,67.4,40.0,Right Foot,,,531f9fd7-07aa-4e6a-862a-9a49ac20edfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531f9fd7-07aa-4e6a-862a-9a49ac20edfd,26,1,00:00:17.902,0,17,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cee45f5-c3c8-48a3-8451-15b5cfe6955a,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,42.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
becbbcfa-5b1e-4973-9e09-00cecd909ade,27,1,00:00:17.902,0,17,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531f9fd7-07aa-4e6a-862a-9a49ac20edfd,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,42.0,67.4,,,,,,,,,,,,,e30b696e-395a-4f80-8238-2918b270de17,42.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e30b696e-395a-4f80-8238-2918b270de17,28,1,00:00:17.982,0,17,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.682462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a32e57-924c-4034-8617-86bb1bc332e1,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,42.0,67.4,24138.0,Joaquín José Marín Ruiz,9.904039,1.7741324,1.0,Ground Pass,40.0,77.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31a32e57-924c-4034-8617-86bb1bc332e1,29,1,00:00:18.664,0,18,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e30b696e-395a-4f80-8238-2918b270de17,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,40.0,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47f37b5b-fb73-4b9e-a3de-61f896d775e7,30,1,00:00:18.664,0,18,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.463738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a32e57-924c-4034-8617-86bb1bc332e1,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,40.0,77.1,,,,,,,,,,,,,a3688170-c9ac-4de9-9cd5-fdb18d6e0e69,40.0,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3688170-c9ac-4de9-9cd5-fdb18d6e0e69,31,1,00:00:19.128,0,19,38,Miscontrol,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,40.0,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fab21ac6-9847-4e75-a0aa-dc59b1ed8205,78,1,00:01:10.995,1,10,30,Pass,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.822931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,abb2ac3b-7d7f-493c-95ef-b2ef6febdba1,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,84.0,80.0,7900.0,Tiago Manuel Dias Correia,12.356779,-0.41658095,3.0,High Pass,95.3,75.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75ce2fad-535c-44c5-b287-89948f6f0dd3,79,1,00:01:12.587,1,12,17,Pressure,4,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.971931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aacc3f3-8850-4707-8d16-41812620c512,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,23.9,7.1,,,,,,,,,,,,,984e0934-ec7a-4772-8484-5aa9c47492e3,,,abb2ac3b-7d7f-493c-95ef-b2ef6febdba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb2ac3b-7d7f-493c-95ef-b2ef6febdba1,80,1,00:01:12.818,1,12,42,Ball Receipt*,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,75ce2fad-535c-44c5-b287-89948f6f0dd3,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,95.3,75.0,,,,,,,,,,,,,fab21ac6-9847-4e75-a0aa-dc59b1ed8205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984e0934-ec7a-4772-8484-5aa9c47492e3,81,1,00:01:12.818,1,12,43,Carry,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.740736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2aacc3f3-8850-4707-8d16-41812620c512,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,95.3,75.0,,,,,,,,,,,,,75ce2fad-535c-44c5-b287-89948f6f0dd3,94.3,75.6,abb2ac3b-7d7f-493c-95ef-b2ef6febdba1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2aacc3f3-8850-4707-8d16-41812620c512,82,1,00:01:13.559,1,13,3,Dispossessed,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,75ce2fad-535c-44c5-b287-89948f6f0dd3,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,94.3,75.6,,,,,,,,,,,,,efd64445-0978-440a-9f2d-86a0845641f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
