id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,player,position,location
c300b19b-f0f8-4f80-967d-d1b6425e90f3,3001,2,00:47:50.858,92,50,30,Pass,172,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.22112,,cf6955c3-f4f6-4bc6-ae2c-0f90777cce93,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,111.3,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8013155,-1.5444866,3.0,High Pass,111.4,58.6,40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf6955c3-f4f6-4bc6-ae2c-0f90777cce93,3002,2,00:47:51.079,92,51,6,Block,172,360,Rayo Vallecano,2,From Corner,1049,Granada,0.0,,c300b19b-f0f8-4f80-967d-d1b6425e90f3,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,8.7,21.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82d10f55-579e-4216-9b76-228c2e8196dd,3003,2,00:48:10.947,93,10,30,Pass,173,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.383661,,a2121187-a4b4-4ec1-9749-1ebad6c643e7,16073.0,Aras Özbiliz,13.0,Right Center Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.57672,-1.6347091,3.0,High Pass,117.6,42.5,38.0,Left Foot,61.0,Corner,,,,,,,9.0,Incomplete,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2121187-a4b4-4ec1-9749-1ebad6c643e7,3004,2,00:48:12.331,93,12,23,Goal Keeper,173,360,Rayo Vallecano,2,From Corner,1049,Granada,0.0,,82d10f55-579e-4216-9b76-228c2e8196dd,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,2.5,37.6,,,,,,,,,,,,,30.0,Punch,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d2b8132-eebd-4755-bcfd-320db9da8b04,3005,2,00:48:14.334,93,14,2,Ball Recovery,173,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,99.1,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbdc6912-8a90-435c-b481-3e792eab3f52,3006,2,00:48:14.374,93,14,16,Shot,173,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.624325,,f4a11419-ba67-4974-953b-27314410a55f,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,96.8,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021122288,113.6,28.2,,40.0,Right Foot,87.0,Open Play,101.0,Wayward,95.0,Volley,104.9,43.9,26387.0,Edgar Antonio Méndez Ortega,16.0,Left Midfield,False,112.1,43.2,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,False,105.3,52.0,6680.0,Rubén Rochina Naixes,12.0,Right Midfield,False,110.1,45.6,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,94.6,35.6,6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,False,112.3,34.0,7158.0,Cristiano Biraghi,6.0,Left Back,False,109.8,33.1,4546.0,Dimitri Foulquier,2.0,Right Back,False,112.4,37.1,3160.0,Rene Krhin,9.0,Right Defensive Midfield,False,113.7,41.4,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,False,114.3,34.2,18404.0,José Ángel Crespo Rincón,4.0,Center Back,True,114.1,34.6,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,True,105.6,30.9,6914.0,Roberto Román Triguero,5.0,Left Center Back,True,114.8,28.4,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,True,116.8,40.5,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,False,,,96.6,42.1,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,True,,,True,107.4,49.4,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,True,115.3,47.5,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,True,,,
f4a11419-ba67-4974-953b-27314410a55f,3007,2,00:48:14.998,93,14,23,Goal Keeper,173,360,Rayo Vallecano,2,From Corner,1049,Granada,0.0,,bbdc6912-8a90-435c-b481-3e792eab3f52,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,3.3,39.6,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
826548a4-c27b-4770-9ff1-4f175a080520,3008,2,00:48:15.294,93,15,2,Ball Recovery,173,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,113.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147572f-174e-4696-b53b-c39ef9471128,3009,2,00:48:15.294,93,15,43,Carry,173,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.377193,,57473409-67bc-4a0c-9f3f-0514e10254ed,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,113.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826548a4-c27b-4770-9ff1-4f175a080520,111.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57473409-67bc-4a0c-9f3f-0514e10254ed,3010,2,00:48:16.672,93,16,16,Shot,173,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.58826,,b63d2ada-887d-48a5-8569-2efeb43cc415,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,111.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080767736,120.0,35.1,0.6,40.0,Right Foot,87.0,Open Play,98.0,Off T,91.0,Half Volley,103.9,31.2,4546.0,Dimitri Foulquier,2.0,Right Back,False,111.5,32.6,3160.0,Rene Krhin,9.0,Right Defensive Midfield,False,110.1,33.2,7158.0,Cristiano Biraghi,6.0,Left Back,False,111.0,34.8,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,False,112.3,33.6,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,False,110.7,39.7,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,112.6,34.4,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,True,108.9,32.4,18404.0,José Ángel Crespo Rincón,4.0,Center Back,True,113.2,42.3,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,True,118.7,37.8,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,False,101.5,27.9,6914.0,Roberto Román Triguero,5.0,Left Center Back,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b63d2ada-887d-48a5-8569-2efeb43cc415,3011,2,00:48:17.260,93,17,23,Goal Keeper,173,360,Rayo Vallecano,2,From Corner,1049,Granada,0.0,,57473409-67bc-4a0c-9f3f-0514e10254ed,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,1.4,42.3,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe8b878f-2855-4127-99a2-fa496d8d4d6b,3029,2,00:49:47.976,94,47,30,Pass,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.016643,,60c9e14e-1cf4-459f-9a77-c4a294cf34b5,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,26848.0,Roberto Trashorras Gayoso,29.869047,1.2151605,1.0,Ground Pass,17.4,72.1,38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c9e14e-1cf4-459f-9a77-c4a294cf34b5,3030,2,00:49:49.992,94,49,42,Ball Receipt*,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,fe8b878f-2855-4127-99a2-fa496d8d4d6b,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,17.4,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732143e4-f5d6-4b82-84b2-1afb61bd9f66,3031,2,00:49:51.208,94,51,30,Pass,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.04,,4da490cf-90ef-4b83-89c0-0b7a6792e44f,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,18.9,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,14.214429,-1.4438236,1.0,Ground Pass,20.7,57.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4da490cf-90ef-4b83-89c0-0b7a6792e44f,3032,2,00:49:53.248,94,53,42,Ball Receipt*,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,732143e4-f5d6-4b82-84b2-1afb61bd9f66,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,20.7,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4b59a20-e2d8-4aab-961b-241163a9776a,3033,2,00:49:53.248,94,53,43,Carry,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.519999,,4da490cf-90ef-4b83-89c0-0b7a6792e44f,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,20.7,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d32c0d4d-9b23-430e-8572-3b2febf4457f,21.3,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d32c0d4d-9b23-430e-8572-3b2febf4457f,3034,2,00:49:53.768,94,53,30,Pass,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.719998,,03635d65-50f8-4617-821b-0267959c3030,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,21.3,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,33.110874,-1.2385399,1.0,Ground Pass,32.1,25.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03635d65-50f8-4617-821b-0267959c3030,3035,2,00:49:55.488,94,55,42,Ball Receipt*,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,d32c0d4d-9b23-430e-8572-3b2febf4457f,6914.0,Roberto Román Triguero,5.0,Left Center Back,32.1,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844b6cb-e05c-468c-8f74-45f3e1a2a40e,3036,2,00:49:55.488,94,55,43,Carry,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.64,,03635d65-50f8-4617-821b-0267959c3030,6914.0,Roberto Román Triguero,5.0,Left Center Back,32.1,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab46cc8-b8e3-49c0-a664-d071ff56fa01,45.9,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ab46cc8-b8e3-49c0-a664-d071ff56fa01,3037,2,00:49:57.128,94,57,30,Pass,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.6,,a347c603-5664-45c5-b837-9c71f8c0d95c,6914.0,Roberto Román Triguero,5.0,Left Center Back,45.9,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,14.236924,-1.3224105,1.0,Ground Pass,49.4,6.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a347c603-5664-45c5-b837-9c71f8c0d95c,3038,2,00:49:58.728,94,58,42,Ball Receipt*,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,7ab46cc8-b8e3-49c0-a664-d071ff56fa01,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,49.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918ea44-ed87-47b4-bf25-6dcf8ff329a5,3039,2,00:49:58.728,94,58,43,Carry,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.16,,a347c603-5664-45c5-b837-9c71f8c0d95c,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,49.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de4fe1d6-3951-4a1a-9331-d3ee229887e6,49.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de4fe1d6-3951-4a1a-9331-d3ee229887e6,3040,2,00:49:58.888,94,58,30,Pass,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.099085,,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,49.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.187746,0.45624033,3.0,High Pass,76.8,20.5,40.0,Right Foot,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9843e773-43e6-496e-8b68-49f760d226e5,3041,2,00:49:59.556,94,59,34,Half End,176,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.0,,1df6e318-2259-4261-b3d6-c18c2cd69408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1df6e318-2259-4261-b3d6-c18c2cd69408,3042,2,00:49:59.556,94,59,34,Half End,176,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,9843e773-43e6-496e-8b68-49f760d226e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
