id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,goalkeeper,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_aerial_won,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_body_part_id,goalkeeper_body_part_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
330a05dc-0636-48ec-90b6-82fab04d7075,2535,2,00:24:03.125,69,3,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.87015,,7f2f83b6-8cb7-40f7-b8f2-f6a95a04416d,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,43.3,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,30.756138,1.2840109,1.0,Ground Pass,52.0,68.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f2f83b6-8cb7-40f7-b8f2-f6a95a04416d,2536,2,00:24:04.995,69,4,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,330a05dc-0636-48ec-90b6-82fab04d7075,11298.0,José Ignacio Martínez García,2.0,Right Back,52.0,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d1b9be9-af60-4172-b4c7-7b692df73658,2537,2,00:24:04.995,69,4,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.70585,,740a63b4-8597-4715-845b-9f45838c84e1,11298.0,José Ignacio Martínez García,2.0,Right Back,52.0,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2f83b6-8cb7-40f7-b8f2-f6a95a04416d,,48.7,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740a63b4-8597-4715-845b-9f45838c84e1,2538,2,00:24:06.701,69,6,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.43434,,70d12beb-a577-42c7-b55d-594e28392754,11298.0,José Ignacio Martínez García,2.0,Right Back,48.7,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,15.970598,-2.6527402,1.0,Ground Pass,34.6,59.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70d12beb-a577-42c7-b55d-594e28392754,2539,2,00:24:08.136,69,8,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,740a63b4-8597-4715-845b-9f45838c84e1,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,34.6,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4b12dd7-288f-4227-921a-260862823f8d,2540,2,00:24:08.136,69,8,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.549206,,70d12beb-a577-42c7-b55d-594e28392754,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,34.6,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb6be36-8bc9-46d5-a29e-dc568573134f,,34.4,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfb6be36-8bc9-46d5-a29e-dc568573134f,2541,2,00:24:08.685,69,8,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.174539,,4e05e6e1-dfa1-421e-95a3-249f97a08902,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,34.4,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,26.856098,-1.7922924,1.0,Ground Pass,28.5,29.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e05e6e1-dfa1-421e-95a3-249f97a08902,2542,2,00:24:10.859,69,10,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,dfb6be36-8bc9-46d5-a29e-dc568573134f,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,28.5,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff70f746-2f8e-4b43-add6-8b1573ccc7c0,2543,2,00:24:10.859,69,10,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.97429,,4e05e6e1-dfa1-421e-95a3-249f97a08902,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,28.5,29.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d9fd312-5e5a-48f5-a3b0-a3083be083b0,e94759ca-de68-41da-9db5-8f469c2715a3,27.1,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d9fd312-5e5a-48f5-a3b0-a3083be083b0,2544,2,00:24:11.758,69,11,17,Pressure,149,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.249417,,e94759ca-de68-41da-9db5-8f469c2715a3,23816.0,José Antonio Reyes Calderón,17.0,Right Wing,88.9,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff70f746-2f8e-4b43-add6-8b1573ccc7c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e94759ca-de68-41da-9db5-8f469c2715a3,2545,2,00:24:11.834,69,11,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.497963,,9d9fd312-5e5a-48f5-a3b0-a3083be083b0,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,27.1,23.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6fd28b-f54b-4d20-9add-3850943d0c9e,,,,,,10727.0,Răzvan Dincă Raț,25.224195,-0.90905774,1.0,Ground Pass,42.6,3.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec6fd28b-f54b-4d20-9add-3850943d0c9e,2546,2,00:24:13.332,69,13,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e94759ca-de68-41da-9db5-8f469c2715a3,10727.0,Răzvan Dincă Raț,6.0,Left Back,42.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928a93b1-985b-4c05-ba21-244459e978bf,2547,2,00:24:14.359,69,14,4,Duel,149,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,2e31e27a-93df-488e-9196-bc690300cf8d,6672.0,Jorge Andújar Moreno,2.0,Right Back,77.4,70.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e31e27a-93df-488e-9196-bc690300cf8d,2548,2,00:24:14.359,69,14,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.227834,,4deb3941-fdbf-40c4-81b6-35241d63b727,10727.0,Răzvan Dincă Raț,6.0,Left Back,42.7,9.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928a93b1-985b-4c05-ba21-244459e978bf,,,,,,7900.0,Tiago Manuel Dias Correia,15.897799,-0.15790991,3.0,High Pass,58.4,6.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4deb3941-fdbf-40c4-81b6-35241d63b727,2549,2,00:24:15.587,69,15,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,2e31e27a-93df-488e-9196-bc690300cf8d,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,58.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdab6e7a-8223-4f41-85a9-d321f5b9f2fe,2550,2,00:24:15.587,69,15,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.002368,,f48e6694-53bb-42e3-80c3-600b0bfa2fb6,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,58.4,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,4.838388,1.2555816,1.0,Ground Pass,59.9,11.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f48e6694-53bb-42e3-80c3-600b0bfa2fb6,2551,2,00:24:16.589,69,16,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cdab6e7a-8223-4f41-85a9-d321f5b9f2fe,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,59.9,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6db489a-2e0f-4121-9a43-f3ccc0956d4c,2552,2,00:24:16.589,69,16,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.335163,,86eeb893-66cb-4b12-99ca-29fa95ab80cd,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,59.9,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f48e6694-53bb-42e3-80c3-600b0bfa2fb6,,70.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86eeb893-66cb-4b12-99ca-29fa95ab80cd,2553,2,00:24:17.925,69,17,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.374383,,9df846b7-9a77-4c2b-bebf-e4d6cdda2695,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,70.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.684606,2.301703,1.0,Ground Pass,62.2,29.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9df846b7-9a77-4c2b-bebf-e4d6cdda2695,2554,2,00:24:19.299,69,19,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,86eeb893-66cb-4b12-99ca-29fa95ab80cd,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,62.2,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50586320-97c8-42c8-a060-7f733910c821,2555,2,00:24:19.299,69,19,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.578945,,08f83c87-9012-4cfd-8e13-8eaf23b148bd,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,62.2,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df846b7-9a77-4c2b-bebf-e4d6cdda2695,,62.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08f83c87-9012-4cfd-8e13-8eaf23b148bd,2556,2,00:24:21.878,69,21,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.465362,,bfd21249-10bc-44c0-8f3b-0ed14f42157e,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,62.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,43.56191,1.1194685,3.0,High Pass,81.5,73.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfd21249-10bc-44c0-8f3b-0ed14f42157e,2557,2,00:24:24.343,69,24,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,08f83c87-9012-4cfd-8e13-8eaf23b148bd,23761.0,Alhassane Bangoura,21.0,Left Wing,81.5,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312e02b0-7c49-4b76-b5d6-7fa5e6b21aaa,2558,2,00:24:24.343,69,24,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.994292,,bfd21249-10bc-44c0-8f3b-0ed14f42157e,23761.0,Alhassane Bangoura,21.0,Left Wing,81.5,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d82f2bbd-471d-437f-b096-06631b6c171d,,87.5,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
