id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_receipt,off_camera,counterpress,interception,out,clearance,foul_won,shot,goalkeeper,ball_recovery,foul_committed,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,foul_won_defensive,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,pass_switch,interception_outcome_id,interception_outcome_name,related_events_3,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,pass_inswinging,shot_aerial_won,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,location,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,clearance_head,clearance_right_foot,pass_deflected,shot_first_time,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cut_back,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_outswinging,related_events_4,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out
d495d754-2953-4c69-9220-25efa8ca6225,249,1,00:07:34.413,7,34,30,Pass,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.182786,,2015b922-0f59-4967-bd20-0c2f9ec97f9c,11543,José Antonio Dorado Ramírez,5,Left Center Back,39.4,37.2,26685.0,Nicolás Ladislao Fedor Flores,20.961155,-0.076405995,1.0,Ground Pass,60.3,35.6,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,9f8548d4-8336-4787-8f7a-b87f622fd359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8548d4-8336-4787-8f7a-b87f622fd359,250,1,00:07:35.596,7,35,42,Ball Receipt*,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d495d754-2953-4c69-9220-25efa8ca6225,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,60.3,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577571f2-2a85-4bb0-bced-dcf6f5beb767,251,1,00:07:35.596,7,35,30,Pass,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.896,,85f743c5-8767-4d9d-92a1-9ab2d166112c,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,60.3,35.6,4711.0,Pablo Hernández Domínguez,10.184301,-1.2304144,1.0,Ground Pass,63.7,26.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,9461e60d-f104-446a-bf55-d3a97096cab2,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85f743c5-8767-4d9d-92a1-9ab2d166112c,252,1,00:07:36.492,7,36,42,Ball Receipt*,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,577571f2-2a85-4bb0-bced-dcf6f5beb767,4711,Pablo Hernández Domínguez,16,Left Midfield,60.7,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd7af81-1e82-45c9-8343-888ca0632a2d,280,1,00:08:10.762,8,10,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.799997,,062e1b94-0ded-4e83-8d99-f5878c270599,24138,Joaquín José Marín Ruiz,2,Right Back,51.2,61.0,10612.0,Yoel Rodríguez Oterino,32.66573,-2.7121782,1.0,Ground Pass,21.5,47.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062e1b94-0ded-4e83-8d99-f5878c270599,281,1,00:08:13.562,8,13,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5bd7af81-1e82-45c9-8343-888ca0632a2d,10612,Yoel Rodríguez Oterino,1,Goalkeeper,21.5,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd66d18-1ca2-44e2-a855-ce1199fa6201,282,1,00:08:13.562,8,13,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.999995,,062e1b94-0ded-4e83-8d99-f5878c270599,10612,Yoel Rodríguez Oterino,1,Goalkeeper,21.5,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b724254-2dd0-489b-89dd-5492d94b80e1,23.8,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b724254-2dd0-489b-89dd-5492d94b80e1,283,1,00:08:17.562,8,17,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.599999,,3a15587e-43dc-426f-91d7-1134a5f0df7a,10612,Yoel Rodríguez Oterino,1,Goalkeeper,23.8,49.0,6914.0,Roberto Román Triguero,13.300376,0.7534941,1.0,Ground Pass,33.5,58.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a15587e-43dc-426f-91d7-1134a5f0df7a,284,1,00:08:19.162,8,19,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4b724254-2dd0-489b-89dd-5492d94b80e1,6914,Roberto Román Triguero,3,Right Center Back,33.5,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbc9cc02-80dc-4d7a-81cd-cf4c47cd8b44,285,1,00:08:19.162,8,19,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.399999,,3a15587e-43dc-426f-91d7-1134a5f0df7a,6914,Roberto Román Triguero,3,Right Center Back,33.5,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468e48a2-b91d-41e3-af5b-9bdd62335281,34.2,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468e48a2-b91d-41e3-af5b-9bdd62335281,286,1,00:08:19.562,8,19,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.199998,,ddd71fc6-d9f2-412b-a596-67ffdf39a67c,6914,Roberto Román Triguero,3,Right Center Back,34.2,58.4,26607.0,José Raúl Baena Urdiales,19.171854,-1.2193515,1.0,Ground Pass,40.8,40.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddd71fc6-d9f2-412b-a596-67ffdf39a67c,287,1,00:08:20.762,8,20,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,468e48a2-b91d-41e3-af5b-9bdd62335281,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,40.8,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66153f50-5c18-4051-8859-0cbc2103fbd6,288,1,00:08:20.762,8,20,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.999998,,23b9e339-f4fa-42a3-a76b-9530e1ac87cc,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,40.8,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddd71fc6-d9f2-412b-a596-67ffdf39a67c,40.3,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b9e339-f4fa-42a3-a76b-9530e1ac87cc,289,1,00:08:22.762,8,22,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.199998,,53820b86-0004-48cb-bc79-942e9df0d36c,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,40.3,27.8,11543.0,José Antonio Dorado Ramírez,11.088733,-2.2539878,1.0,Ground Pass,33.3,19.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53820b86-0004-48cb-bc79-942e9df0d36c,290,1,00:08:23.962,8,23,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,23b9e339-f4fa-42a3-a76b-9530e1ac87cc,11543,José Antonio Dorado Ramírez,5,Left Center Back,33.3,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ee1370b-296d-41a1-9b54-01a8bd8c9346,291,1,00:08:23.962,8,23,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.199998,,26c82994-6f28-4186-a4ed-bdd087433d0d,11543,José Antonio Dorado Ramírez,5,Left Center Back,33.3,19.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,53820b86-0004-48cb-bc79-942e9df0d36c,30.8,24.3,f8a5d9c1-11e5-4374-aaba-bfa906844993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26c82994-6f28-4186-a4ed-bdd087433d0d,292,1,00:08:24.702,8,24,17,Pressure,28,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.44,,8ee1370b-296d-41a1-9b54-01a8bd8c9346,27463,Mauricio Andrés Cuero Castillo,17,Right Wing,87.7,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8a5d9c1-11e5-4374-aaba-bfa906844993,293,1,00:08:25.162,8,25,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.599999,,92cae5ba-ef40-487d-a594-7f494fde0070,11543,José Antonio Dorado Ramírez,5,Left Center Back,30.8,24.3,10612.0,Yoel Rodríguez Oterino,25.042763,2.6189795,1.0,Ground Pass,9.1,36.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92cae5ba-ef40-487d-a594-7f494fde0070,294,1,00:08:26.762,8,26,42,Ball Receipt*,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f8a5d9c1-11e5-4374-aaba-bfa906844993,10612,Yoel Rodríguez Oterino,1,Goalkeeper,9.1,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a32a92e-e559-432d-a73a-ef0c91112b2d,295,1,00:08:26.762,8,26,43,Carry,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.199998,,171bf610-2871-4947-9671-c938599314dd,10612,Yoel Rodríguez Oterino,1,Goalkeeper,9.1,36.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,92cae5ba-ef40-487d-a594-7f494fde0070,8.1,39.6,db1a71b0-bc3c-473d-85c0-30c878e489fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171bf610-2871-4947-9671-c938599314dd,296,1,00:08:27.262,8,27,17,Pressure,28,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.72,,3a32a92e-e559-432d-a73a-ef0c91112b2d,27463,Mauricio Andrés Cuero Castillo,17,Right Wing,105.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db1a71b0-bc3c-473d-85c0-30c878e489fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db1a71b0-bc3c-473d-85c0-30c878e489fb,297,1,00:08:27.962,8,27,30,Pass,28,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.193415,,171bf610-2871-4947-9671-c938599314dd,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.1,39.6,,,39.533783,1.3307256,2.0,Low Pass,17.5,78.0,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d79ed5eb-9d40-45bc-98a3-9e655e740aae,327,1,00:09:42.684,9,42,30,Pass,32,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.12407,,6fa9608d-4278-4a5a-8484-6e64430a06b3,24138,Joaquín José Marín Ruiz,2,Right Back,11.0,80.0,11542.0,Javier Guerra Rodríguez,16.854969,-0.31987438,3.0,High Pass,27.0,74.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fa9608d-4278-4a5a-8484-6e64430a06b3,328,1,00:09:43.808,9,43,42,Ball Receipt*,32,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d79ed5eb-9d40-45bc-98a3-9e655e740aae,11542,Javier Guerra Rodríguez,22,Right Center Forward,27.0,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a02e76-525e-480d-b7b7-cddb697ea539,329,1,00:09:43.808,9,43,4,Duel,32,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.0,,5d22d06d-906a-4b6b-8e6e-f0f5f8c3bf3b,6784,Antonio García Aranda,6,Left Back,93.6,5.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
