id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,off_camera,dribble,shot,goalkeeper,counterpress,duel,clearance,out,interception,ball_recovery,miscontrol,foul_committed,foul_won,block,substitution,injury_stoppage,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,related_events_3,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,shot_first_time,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate
d74e5116-dbb5-4cc5-8be2-0cd0ef589576,26,1,00:00:16.545,0,16,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.581768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a9f363-f810-4fcc-826d-a07772c465fe,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,35.9,58.3,18404.0,José Ángel Crespo Rincón,32.61242,-1.5983967,1.0,Ground Pass,35.0,25.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848f891-3a41-4dc9-b9cf-bb2c8605c707,27,1,00:00:17.645,0,17,17,Pressure,3,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.561162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c221442-3b2d-4a85-83fd-9b1e4349e851,a9a9f363-f810-4fcc-826d-a07772c465fe,6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,82.8,51.8,,,,,,,,,,,,,,,cd749598-e609-459b-87e1-f06a56da9afc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a9f363-f810-4fcc-826d-a07772c465fe,28,1,00:00:18.126,0,18,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4848f891-3a41-4dc9-b9cf-bb2c8605c707,d74e5116-dbb5-4cc5-8be2-0cd0ef589576,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,35.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c221442-3b2d-4a85-83fd-9b1e4349e851,29,1,00:00:18.126,0,18,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.075286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4848f891-3a41-4dc9-b9cf-bb2c8605c707,a9a9f363-f810-4fcc-826d-a07772c465fe,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,35.0,25.7,,,,,,,,,,,,,35.0,25.5,cd749598-e609-459b-87e1-f06a56da9afc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd749598-e609-459b-87e1-f06a56da9afc,30,1,00:00:18.202,0,18,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.679608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4848f891-3a41-4dc9-b9cf-bb2c8605c707,516f95b5-fb4c-4e57-8eb9-990a71b17497,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,35.0,25.5,24255.0,Juan Carlos Martín Corral,25.24203,2.7169323,1.0,Ground Pass,12.0,35.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516f95b5-fb4c-4e57-8eb9-990a71b17497,31,1,00:00:20.881,0,20,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd749598-e609-459b-87e1-f06a56da9afc,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.0,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc3290e-14b4-489d-bf1b-accc5ff4fe30,32,1,00:00:20.881,0,20,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.038586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516f95b5-fb4c-4e57-8eb9-990a71b17497,a35a1176-582a-4631-b319-d4d83a38e90b,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.0,35.9,,,,,,,,,,,,,12.0,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35a1176-582a-4631-b319-d4d83a38e90b,33,1,00:00:20.920,0,20,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.800448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36abd779-6771-4e97-8f9f-698bcb007662,3a392989-2b40-4e55-bb72-7ce088761f31,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.0,35.9,7900.0,Tiago Manuel Dias Correia,84.118965,-0.3142319,3.0,High Pass,92.0,9.9,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36abd779-6771-4e97-8f9f-698bcb007662,34,1,00:00:24.720,0,24,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a35a1176-582a-4631-b319-d4d83a38e90b,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,88.0,10.1,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a392989-2b40-4e55-bb72-7ce088761f31,35,1,00:00:24.720,0,24,30,Pass,3,360,Rayo Vallecano,1,Regular Play,222,Villarreal,2.428912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a35a1176-582a-4631-b319-d4d83a38e90b,cae4e340-ec0f-49f1-b8dd-e0d0e05617e7,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,28.1,70.2,6609.0,Denis Suárez Fernández,11.5,0.6435011,2.0,Low Pass,37.3,77.1,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae4e340-ec0f-49f1-b8dd-e0d0e05617e7,36,1,00:00:27.149,0,27,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,222,Villarreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a392989-2b40-4e55-bb72-7ce088761f31,,6609.0,Denis Suárez Fernández,12.0,Right Midfield,37.3,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dc44edb-0c12-446c-ae65-25986852ad97,37,1,00:00:27.149,0,27,30,Pass,3,360,Rayo Vallecano,1,Regular Play,222,Villarreal,1.646909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609.0,Denis Suárez Fernández,12.0,Right Midfield,37.3,77.1,,,18.92353,0.15385464,3.0,High Pass,56.0,80.0,40.0,Right Foot,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6d507f2-7a24-4379-8ad6-c4c07e48b1c0,38,1,00:00:34.404,0,34,30,Pass,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.889714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2b4a915c-acb5-4e2c-835f-878c85aa1e22,,6914.0,Roberto Román Triguero,6.0,Left Back,77.8,0.1,18404.0,José Ángel Crespo Rincón,21.947664,2.831369,2.0,Low Pass,56.9,6.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4a915c-acb5-4e2c-835f-878c85aa1e22,39,1,00:00:36.293,0,36,42,Ball Receipt*,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d507f2-7a24-4379-8ad6-c4c07e48b1c0,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,56.9,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1760add-10fb-42bd-81f9-029afbf2b197,40,1,00:00:38.170,0,38,30,Pass,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.718381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08caf8f3-451f-491e-9fa7-700c20aa395f,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,47.7,10.1,26222.0,José Eduardo Rosa Vale de Castro,34.77945,1.6976477,1.0,Ground Pass,43.3,44.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08caf8f3-451f-491e-9fa7-700c20aa395f,41,1,00:00:39.888,0,39,42,Ball Receipt*,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1760add-10fb-42bd-81f9-029afbf2b197,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,43.3,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b7293b0-3bd4-4a7a-b28a-eeed92fd8fd1,42,1,00:00:39.888,0,39,43,Carry,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.723953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08caf8f3-451f-491e-9fa7-700c20aa395f,3b17d9de-42a9-42fc-b36f-4934cb54ce76,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,43.3,44.6,,,,,,,,,,,,,47.5,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b17d9de-42a9-42fc-b36f-4934cb54ce76,43,1,00:00:41.612,0,41,30,Pass,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.988048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef1dfd39-bbe9-47cb-956c-8cdaf4a137df,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,47.5,39.7,7900.0,Tiago Manuel Dias Correia,67.05885,-0.48899242,3.0,High Pass,106.7,8.2,40.0,Right Foot,,,,,,,,,,fb170ce8-4975-4d19-bd1c-c19a66a21899,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5dfc347-a1ad-40bc-8e14-3bd95d3f1716,44,1,00:00:44.599,0,44,17,Pressure,4,360,Rayo Vallecano,4,From Throw In,222,Villarreal,1.87449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eede9eb-3f2f-4cf9-84b6-68221daa9ef0,5edeaa52-296a-433e-a825-5c891c402ebf,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,14.6,70.0,,,,,,,,,,,,,,,db52b4a0-59a3-4127-8a24-d8200687b061,,,,,,,ef1dfd39-bbe9-47cb-956c-8cdaf4a137df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef1dfd39-bbe9-47cb-956c-8cdaf4a137df,45,1,00:00:44.600,0,44,42,Ball Receipt*,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3b17d9de-42a9-42fc-b36f-4934cb54ce76,e5dfc347-a1ad-40bc-8e14-3bd95d3f1716,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,106.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5edeaa52-296a-433e-a825-5c891c402ebf,46,1,00:00:44.600,0,44,43,Carry,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.56125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5a29563e-0919-4d1d-b000-1a4dddcd8cc3,db52b4a0-59a3-4127-8a24-d8200687b061,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,106.7,8.2,,,,,,,,,,,,,110.4,12.2,e5dfc347-a1ad-40bc-8e14-3bd95d3f1716,,,,,,,ef1dfd39-bbe9-47cb-956c-8cdaf4a137df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a29563e-0919-4d1d-b000-1a4dddcd8cc3,47,1,00:00:45.161,0,45,39,Dribbled Past,4,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eede9eb-3f2f-4cf9-84b6-68221daa9ef0,5edeaa52-296a-433e-a825-5c891c402ebf,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,9.7,67.9,,,,,,,,,,,,,,,db52b4a0-59a3-4127-8a24-d8200687b061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db52b4a0-59a3-4127-8a24-d8200687b061,48,1,00:00:45.161,0,45,14,Dribble,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5a29563e-0919-4d1d-b000-1a4dddcd8cc3,e5dfc347-a1ad-40bc-8e14-3bd95d3f1716,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,110.4,12.2,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
