id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper,substitution,miscontrol,bad_behaviour,player_off,pass,pass_cross,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive
da69d116-6714-4085-98a9-e143a3f8d6ad,371,1,00:11:01.508,11,1,17,Pressure,29,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.329247,,c25363bd-23ed-4ebe-b46b-5c32465c6d7f,,7154,Sebastián Carlos Cristóforo Pepe,9,Right Defensive Midfield,7.8,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460f8178-34ae-4008-8ce3-fb0041bd2d51,372,1,00:11:01.945,11,1,39,Dribbled Past,29,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,47f2465e-eb98-4550-b315-40762a1a6e39,,5737,Steven N''Kemboanza Mike Christopher Nzonzi,11,Left Defensive Midfield,8.6,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acca53ff-9404-4013-9a42-0ad636477aa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47f2465e-eb98-4550-b315-40762a1a6e39,373,1,00:11:01.945,11,1,14,Dribble,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,460f8178-34ae-4008-8ce3-fb0041bd2d51,,6914,Roberto Román Triguero,2,Right Back,111.5,65.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acca53ff-9404-4013-9a42-0ad636477aa1,374,1,00:11:01.945,11,1,43,Carry,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.124977,,460f8178-34ae-4008-8ce3-fb0041bd2d51,,6914,Roberto Román Triguero,2,Right Back,111.5,65.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,47f2465e-eb98-4550-b315-40762a1a6e39,115.6,58.8,625084f8-2cf2-46ef-b254-0ec8f5b7ceb5,,,,,,,,,8998bffb-95bd-45de-a3f1-d72ecb78eaac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625084f8-2cf2-46ef-b254-0ec8f5b7ceb5,375,1,00:11:02.517,11,2,17,Pressure,29,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.582633,,8998bffb-95bd-45de-a3f1-d72ecb78eaac,,5737,Steven N''Kemboanza Mike Christopher Nzonzi,11,Left Defensive Midfield,8.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acca53ff-9404-4013-9a42-0ad636477aa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998bffb-95bd-45de-a3f1-d72ecb78eaac,376,1,00:11:03.070,11,3,30,Pass,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.882228,,15e0ecb7-0262-4329-a57a-b6613e93585d,,6914,Roberto Román Triguero,2,Right Back,115.6,58.8,26685.0,Nicolás Ladislao Fedor Flores,12.126417,-1.5047767,2.0,Low Pass,116.4,46.7,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,625084f8-2cf2-46ef-b254-0ec8f5b7ceb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15e0ecb7-0262-4329-a57a-b6613e93585d,377,1,00:11:03.953,11,3,42,Ball Receipt*,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8998bffb-95bd-45de-a3f1-d72ecb78eaac,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,116.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826105c9-539f-4c32-a0b5-7504db9dc1f3,378,1,00:11:03.953,11,3,43,Carry,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.326349,,15e0ecb7-0262-4329-a57a-b6613e93585d,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,116.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210f293-c088-4f50-895a-8e3ae0a4b4d0,116.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210f293-c088-4f50-895a-8e3ae0a4b4d0,379,1,00:11:04.279,11,4,38,Miscontrol,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,116.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8df64442-092d-4461-b468-69919fb2ead4,380,1,00:11:05.254,11,5,9,Clearance,29,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,,,6349,Federico Julián Fazio,5,Left Center Back,2.9,32.0,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddfbc8f-e479-4483-8039-512d57b52040,381,1,00:11:12.089,11,12,30,Pass,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.178083,,32432e49-36bf-4120-95f7-c7dfc223c416,,4711,Pablo Hernández Domínguez,17,Right Wing,107.2,80.0,26222.0,José Eduardo Rosa Vale de Castro,27.89767,-2.9174805,2.0,Low Pass,80.0,73.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1f21361-7fcc-40d6-a014-abddbcb72d85,382,1,00:11:14.070,11,14,17,Pressure,30,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.587372,,32432e49-36bf-4120-95f7-c7dfc223c416,,6401,Kevin Gameiro,23,Center Forward,40.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430160c-2587-45a0-af78-b59229cd0ac2,,,d5f88f01-324d-4c89-823d-9e8413a43e10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32432e49-36bf-4120-95f7-c7dfc223c416,383,1,00:11:14.267,11,14,42,Ball Receipt*,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d1f21361-7fcc-40d6-a014-abddbcb72d85,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,80.0,73.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,fddfbc8f-e479-4483-8039-512d57b52040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430160c-2587-45a0-af78-b59229cd0ac2,384,1,00:11:14.267,11,14,43,Carry,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.315787,,32432e49-36bf-4120-95f7-c7dfc223c416,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,80.0,73.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,d1f21361-7fcc-40d6-a014-abddbcb72d85,71.8,73.5,d5f88f01-324d-4c89-823d-9e8413a43e10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f88f01-324d-4c89-823d-9e8413a43e10,385,1,00:11:14.583,11,14,30,Pass,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.655365,,5d56d3c1-b4b0-498a-9306-6ff63c084aba,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,71.8,73.5,6713.0,Diego Javier Llorente Ríos,25.849566,-2.1523612,1.0,Ground Pass,57.6,51.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,d1f21361-7fcc-40d6-a014-abddbcb72d85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d56d3c1-b4b0-498a-9306-6ff63c084aba,386,1,00:11:16.238,11,16,42,Ball Receipt*,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d5f88f01-324d-4c89-823d-9e8413a43e10,,6713,Diego Javier Llorente Ríos,5,Left Center Back,57.6,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57c92466-108d-41a8-a1cb-66df24428311,387,1,00:11:16.238,11,16,43,Carry,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.990896,,5d56d3c1-b4b0-498a-9306-6ff63c084aba,,6713,Diego Javier Llorente Ríos,5,Left Center Back,57.6,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691d191e-bca3-43b7-9ec7-05149efd71fd,53.7,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691d191e-bca3-43b7-9ec7-05149efd71fd,388,1,00:11:19.229,11,19,30,Pass,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.207596,,74955e24-8143-4eb8-8d09-290197043e2d,,6713,Diego Javier Llorente Ríos,5,Left Center Back,53.7,37.8,7900.0,Tiago Manuel Dias Correia,49.30365,-0.7581452,2.0,Low Pass,89.5,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74955e24-8143-4eb8-8d09-290197043e2d,389,1,00:11:21.437,11,21,42,Ball Receipt*,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,691d191e-bca3-43b7-9ec7-05149efd71fd,,7900,Tiago Manuel Dias Correia,21,Left Wing,89.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b7bffd8-495b-44b7-8762-2d2868f46437,390,1,00:11:21.437,11,21,43,Carry,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.149355,,19ecfb02-7c0c-4c31-8d5d-60e7d178ecd8,,7900,Tiago Manuel Dias Correia,21,Left Wing,89.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74955e24-8143-4eb8-8d09-290197043e2d,106.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19ecfb02-7c0c-4c31-8d5d-60e7d178ecd8,391,1,00:11:24.586,11,24,30,Pass,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.963744,,d1e51590-7b1a-42ec-a05c-0e2e1c9804f4,,7900,Tiago Manuel Dias Correia,21,Left Wing,106.1,4.2,26685.0,Nicolás Ladislao Fedor Flores,29.869047,1.4364749,2.0,Low Pass,110.1,33.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1c95b32e-eedd-41a5-91dd-b05b3f7d4bae,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1e51590-7b1a-42ec-a05c-0e2e1c9804f4,392,1,00:11:25.550,11,25,42,Ball Receipt*,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,19ecfb02-7c0c-4c31-8d5d-60e7d178ecd8,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,110.1,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c95b32e-eedd-41a5-91dd-b05b3f7d4bae,393,1,00:11:25.557,11,25,16,Shot,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.630966,,d4216351-3a77-48dd-bc3b-94170990f00b,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,109.5,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098689936,117.2,65.8,19ecfb02-7c0c-4c31-8d5d-60e7d178ecd8,101.0,Wayward,True,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,108.2,18.3,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,False,110.3,17.5,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,101.1,22.1,6841.0,Víctor Machín Pérez,17.0,Right Wing,False,100.4,36.0,7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,False,96.0,46.3,6356.0,Michael Krohn-Dehli,21.0,Left Wing,False,106.3,33.8,3253.0,Adil Rami,3.0,Right Center Back,False,110.3,38.2,6349.0,Federico Julián Fazio,5.0,Left Center Back,False,108.1,45.9,27483.0,Benoît Trémoulinas,6.0,Left Back,False,116.9,38.7,6823.0,Sergio Rico González,1.0,Goalkeeper,False,87.2,52.7,6914.0,Roberto Román Triguero,2.0,Right Back,True,88.5,44.4,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,101.9,32.4,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,109.6,15.8,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,104.3,48.1,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,True,,,,,,,,,,,,,
d4216351-3a77-48dd-bc3b-94170990f00b,394,1,00:11:26.188,11,26,23,Goal Keeper,30,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,1c95b32e-eedd-41a5-91dd-b05b3f7d4bae,,6823,Sergio Rico González,1,Goalkeeper,3.2,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,41.4,44.0,Set,32.0,Shot Faced,,,,,,,
4f09e042-00c6-4293-9815-ece42aba193b,395,1,00:11:30.466,11,30,2,Ball Recovery,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,4711,Pablo Hernández Domínguez,17,Right Wing,113.9,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7fcebe6-64d4-432e-ab66-fb0b5c2cc576,396,1,00:11:30.466,11,30,43,Carry,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.210964,,4f09e042-00c6-4293-9815-ece42aba193b,,4711,Pablo Hernández Domínguez,17,Right Wing,113.9,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ad2709-4b6a-45a0-a0e3-a7372eb4ffc1,114.7,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0ad2709-4b6a-45a0-a0e3-a7372eb4ffc1,397,1,00:11:32.677,11,32,30,Pass,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.736416,,e88f0b78-e5fc-4539-a706-c118e6e88015,,4711,Pablo Hernández Domínguez,17,Right Wing,114.7,70.5,6914.0,Roberto Román Triguero,16.665234,-1.2471483,1.0,Ground Pass,120.0,54.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e88f0b78-e5fc-4539-a706-c118e6e88015,398,1,00:11:34.414,11,34,42,Ball Receipt*,30,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d0ad2709-4b6a-45a0-a0e3-a7372eb4ffc1,,6914,Roberto Román Triguero,2,Right Back,117.9,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75942c58-62ac-4a37-ba4d-117dada1201e,406,1,00:12:16.478,12,16,30,Pass,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.602404,,8d84a629-d0eb-4661-9395-0b0d28a1fdac,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.9,51.3,26607.0,José Raúl Baena Urdiales,6.4,3.1415927,2.0,Low Pass,37.5,51.3,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d84a629-d0eb-4661-9395-0b0d28a1fdac,407,1,00:12:17.080,12,17,42,Ball Receipt*,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,75942c58-62ac-4a37-ba4d-117dada1201e,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,37.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44b5bebf-025b-4158-87be-bf2ec4504e2a,408,1,00:12:17.080,12,17,43,Carry,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.061407,,5ea8f717-460b-41f4-bb87-1e40f1b07b40,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,37.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84a629-d0eb-4661-9395-0b0d28a1fdac,37.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
