id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,related_events_1,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,shot,goalkeeper,out,dribble,ball_recovery,foul_committed,foul_won,substitution,block,miscontrol,pass,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,related_events_3,duel_type_id,duel_type_name,pass_aerial_won,related_events,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,clearance_left_foot,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,shot_freeze_frame_19_location_0,shot_freeze_frame_19_location_1,shot_freeze_frame_19_player_id,shot_freeze_frame_19_player_name,shot_freeze_frame_19_position_id,shot_freeze_frame_19_position_name,shot_freeze_frame_19_teammate,clearance_aerial_won,duel_outcome_id,duel_outcome_name,pass_no_touch,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,ball_recovery_recovery_failure,related_events_4,related_events_5,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,player,position,shot_aerial_won,block_offensive,shot_redirect
35c391c1-7bfb-4754-a43e-120a5b648231,609,1,00:15:54.283,15,54,9,Clearance,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,4e8f9756-ba98-44da-b56b-19ad12806a56,ffee7bb5-90ef-4049-af94-81a28206843e,,8234.0,Ignacio Camacho Barnola,11.0,Left Defensive Midfield,62.9,33.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d1bb357-71d3-41e8-9eff-22cb838c2ac3,610,1,00:15:56.000,15,56,2,Ball Recovery,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,,,,6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,74.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd40574-c779-4820-bd6e-3c5e97125b87,611,1,00:15:56.000,15,56,43,Carry,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,1.821641,,25261772-9337-47b0-ac64-20d04e3ba5dc,6d1bb357-71d3-41e8-9eff-22cb838c2ac3,,6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,74.7,35.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,73.5,32.3,fc32209e-aeb8-49a5-93be-75773e99440d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25261772-9337-47b0-ac64-20d04e3ba5dc,612,1,00:15:56.301,15,56,17,Pressure,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.116864,,bbd40574-c779-4820-bd6e-3c5e97125b87,,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,46.2,46.7,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc32209e-aeb8-49a5-93be-75773e99440d,613,1,00:15:57.822,15,57,3,Dispossessed,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,5632b1d2-73cd-4bdb-8edf-b86d87edec1b,,,6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,73.5,32.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632b1d2-73cd-4bdb-8edf-b86d87edec1b,614,1,00:15:57.822,15,57,4,Duel,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,fc32209e-aeb8-49a5-93be-75773e99440d,,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,46.6,47.8,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,
8b9fae91-2aff-40f0-933d-150b83cdf743,615,1,00:15:57.822,15,57,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.311049,,5632b1d2-73cd-4bdb-8edf-b86d87edec1b,b7d033ae-7671-4cbc-895e-dd45677ff14f,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,46.6,47.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,47.1,40.1,fb84a158-b951-4c0d-9a7c-98cd8c647963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb84a158-b951-4c0d-9a7c-98cd8c647963,616,1,00:16:00.009,16,0,17,Pressure,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,1.119285,,8b9fae91-2aff-40f0-933d-150b83cdf743,,,6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,73.0,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7d033ae-7671-4cbc-895e-dd45677ff14f,617,1,00:16:03.133,16,3,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.138393,,2b9a51e2-3e97-4e03-9f56-a2e478c7b438,,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,47.1,40.1,4711.0,Pablo Hernández Domínguez,39.357338,1.1185119,3.0,High Pass,64.3,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e88a16fa-96e9-48b8-b2b4-f43f39018cbd,618,1,00:16:05.066,16,5,17,Pressure,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.690052,,2b9a51e2-3e97-4e03-9f56-a2e478c7b438,bb7bf4ea-497b-4008-8d18-a82483b64d63,,6844.0,Federico Ricca Rostagnol,6.0,Left Back,55.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b9a51e2-3e97-4e03-9f56-a2e478c7b438,619,1,00:16:05.271,16,5,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b7d033ae-7671-4cbc-895e-dd45677ff14f,e88a16fa-96e9-48b8-b2b4-f43f39018cbd,,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,64.3,75.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb7bf4ea-497b-4008-8d18-a82483b64d63,620,1,00:16:05.271,16,5,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.155003,,2b9a51e2-3e97-4e03-9f56-a2e478c7b438,b8e49bae-c1a4-4085-be6a-353934de2513,,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,64.3,75.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,65.8,74.0,e88a16fa-96e9-48b8-b2b4-f43f39018cbd,,,,,,ef0968a1-d05c-48cd-9265-adca7871f0fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8e49bae-c1a4-4085-be6a-353934de2513,621,1,00:16:06.426,16,6,22,Foul Committed,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,bb7bf4ea-497b-4008-8d18-a82483b64d63,ef0968a1-d05c-48cd-9265-adca7871f0fc,,6844.0,Federico Ricca Rostagnol,6.0,Left Back,54.3,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef0968a1-d05c-48cd-9265-adca7871f0fc,622,1,00:16:06.426,16,6,21,Foul Won,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,b8e49bae-c1a4-4085-be6a-353934de2513,,,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,65.8,74.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da615653-dee6-4d60-a813-82a5dcbade6f,623,1,00:16:27.348,16,27,30,Pass,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.399407,,fe008473-c9ff-418b-b2e6-77c160c4cf4a,,True,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,66.0,74.0,6713.0,Diego Javier Llorente Ríos,57.862335,-1.8635774,3.0,High Pass,49.3,18.6,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe008473-c9ff-418b-b2e6-77c160c4cf4a,624,1,00:16:28.748,16,28,42,Ball Receipt*,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,da615653-dee6-4d60-a813-82a5dcbade6f,,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,49.3,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780efd8e-e626-42a6-ace4-289bb42dc8b8,625,1,00:16:30.286,16,30,30,Pass,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.339069,,024a31e5-aa75-4c1e-8a48-b6d8ffd40639,,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,54.8,25.4,6914.0,Roberto Román Triguero,30.445524,-0.62444955,1.0,Ground Pass,79.5,7.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
024a31e5-aa75-4c1e-8a48-b6d8ffd40639,626,1,00:16:31.625,16,31,42,Ball Receipt*,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,780efd8e-e626-42a6-ace4-289bb42dc8b8,,,6914.0,Roberto Román Triguero,6.0,Left Back,79.5,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a99dc33-0c8e-4ec8-99d2-92cd78d3dad6,627,1,00:16:31.625,16,31,43,Carry,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.613083,,024a31e5-aa75-4c1e-8a48-b6d8ffd40639,9fab22ff-ee83-4dac-b854-855a401cc569,,6914.0,Roberto Román Triguero,6.0,Left Back,79.5,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fab22ff-ee83-4dac-b854-855a401cc569,628,1,00:16:34.238,16,34,30,Pass,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.080642,,30dd15b6-9164-46ab-a6d8-0c8e017d4152,,,6914.0,Roberto Román Triguero,6.0,Left Back,84.7,6.1,11539.0,Adrián Embarba Blázquez,11.5,1.5707964,1.0,Ground Pass,84.7,17.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30dd15b6-9164-46ab-a6d8-0c8e017d4152,629,1,00:16:35.319,16,35,42,Ball Receipt*,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9fab22ff-ee83-4dac-b854-855a401cc569,,,11539.0,Adrián Embarba Blázquez,16.0,Left Midfield,84.7,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122b90aa-438d-4147-bcf3-92efe9a095cf,630,1,00:16:35.319,16,35,43,Carry,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.649679,,15085f46-0f4a-4c31-9ab9-694debb1f04d,30dd15b6-9164-46ab-a6d8-0c8e017d4152,,11539.0,Adrián Embarba Blázquez,16.0,Left Midfield,84.7,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15085f46-0f4a-4c31-9ab9-694debb1f04d,631,1,00:16:35.969,16,35,30,Pass,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.937642,,f958e183-f2fb-458f-a6a1-639d9fbf9c3d,,,11539.0,Adrián Embarba Blázquez,16.0,Left Midfield,84.7,16.6,26607.0,José Raúl Baena Urdiales,16.204937,2.5227778,1.0,Ground Pass,71.5,26.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f958e183-f2fb-458f-a6a1-639d9fbf9c3d,632,1,00:16:36.906,16,36,42,Ball Receipt*,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,15085f46-0f4a-4c31-9ab9-694debb1f04d,,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,71.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09b8a5fc-6e9c-4671-b12a-f6b81181a302,633,1,00:16:36.906,16,36,43,Carry,36,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.808964,,ad3cea57-9bb4-4016-a39e-bed7708e6349,f958e183-f2fb-458f-a6a1-639d9fbf9c3d,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,71.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
