id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,player,position,location,goalkeeper,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_aerial_won,pass_miscommunication
051edc59-fd2a-468e-86c3-4f43aa376242,1640,2,00:00:35.090,45,35,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,be04a239-53ee-470b-9f9e-3e0567204d7f,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,42.4,76.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7f13b7-841a-405b-84f5-e9d4198c0210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d45ae09-1f9e-407e-b000-6e905523a960,1641,2,00:00:35.090,45,35,43,Carry,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.317983,,051edc59-fd2a-468e-86c3-4f43aa376242,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,42.4,76.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145d7cba-8cf9-4d63-b3ef-b64c50a64d6e,42.6,76.1,,,,,,,,,,,7754ae02-29e5-4a93-80b8-a9e95ac91442,be04a239-53ee-470b-9f9e-3e0567204d7f,,,,,,,,,,,,,,,,,,,,,,,
145d7cba-8cf9-4d63-b3ef-b64c50a64d6e,1642,2,00:00:35.408,45,35,39,Dribbled Past,89,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.0,,2d45ae09-1f9e-407e-b000-6e905523a960,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,77.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7754ae02-29e5-4a93-80b8-a9e95ac91442,,,,,,,,,,,,,b3385653-50a4-4448-a9b3-06eb23e0c9d6,,,,,,,,,,,,,,,,,,,,,,,,
7754ae02-29e5-4a93-80b8-a9e95ac91442,1643,2,00:00:35.408,45,35,14,Dribble,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,145d7cba-8cf9-4d63-b3ef-b64c50a64d6e,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,42.6,76.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,
b3385653-50a4-4448-a9b3-06eb23e0c9d6,1644,2,00:00:35.408,45,35,43,Carry,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.759996,,145d7cba-8cf9-4d63-b3ef-b64c50a64d6e,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,42.6,76.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255d15e-039a-4e45-800b-6d885f75c24b,37.5,73.4,,,,,,,,,,,7754ae02-29e5-4a93-80b8-a9e95ac91442,86eecad7-e5ea-4c2d-9def-912ea23f5e9a,,,,,,,,,,,,,,,,,,,,,,,
4255d15e-039a-4e45-800b-6d885f75c24b,1645,2,00:00:37.197,45,37,17,Pressure,89,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.858522,,b3385653-50a4-4448-a9b3-06eb23e0c9d6,6918.0,Isaac Ajayi Success,24.0,Left Center Forward,86.5,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86eecad7-e5ea-4c2d-9def-912ea23f5e9a,1646,2,00:00:38.168,45,38,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.170569,,5115c838-0e6e-4693-b92a-ab36180723da,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,37.5,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d3c9e33-7658-4c3a-966a-438cc6e99ab9,,,26222.0,José Eduardo Rosa Vale de Castro,5.500909,0.4717775,1.0,Ground Pass,42.4,75.9,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
4175471a-1c82-4524-8c69-36c6461fe2d4,1647,2,00:00:39.235,45,39,17,Pressure,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.16,,5115c838-0e6e-4693-b92a-ab36180723da,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,43.8,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d3c9e33-7658-4c3a-966a-438cc6e99ab9,1648,2,00:00:39.338,45,39,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,86eecad7-e5ea-4c2d-9def-912ea23f5e9a,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,43.5,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
5115c838-0e6e-4693-b92a-ab36180723da,1649,2,00:00:39.338,45,39,30,Pass,89,360,Rayo Vallecano,1,Regular Play,1049,Granada,2.520989,,4175471a-1c82-4524-8c69-36c6461fe2d4,26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,77.7,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86eecad7-e5ea-4c2d-9def-912ea23f5e9a,,,6918.0,Isaac Ajayi Success,24.884735,0.25180116,1.0,Ground Pass,101.8,10.4,38.0,Left Foot,c543f1f9-3621-4b73-89c1-4c55060b2f6f,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,
4ab82d30-85c7-4ee3-995e-dc82af32892d,1650,2,00:00:41.570,45,41,17,Pressure,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.341102,,76eaecc4-8963-4ebe-bf29-d192e34f455f,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,17.7,68.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c543f1f9-3621-4b73-89c1-4c55060b2f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c543f1f9-3621-4b73-89c1-4c55060b2f6f,1651,2,00:00:41.859,45,41,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,4ab82d30-85c7-4ee3-995e-dc82af32892d,6918.0,Isaac Ajayi Success,24.0,Left Center Forward,101.8,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115c838-0e6e-4693-b92a-ab36180723da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76eaecc4-8963-4ebe-bf29-d192e34f455f,1652,2,00:00:41.859,45,41,43,Carry,89,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.193275,,4ab82d30-85c7-4ee3-995e-dc82af32892d,6918.0,Isaac Ajayi Success,24.0,Left Center Forward,101.8,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba25ba97-d72d-4fb3-9d4f-78796734130d,102.7,10.4,,,,,,,,,,,c543f1f9-3621-4b73-89c1-4c55060b2f6f,,,,,,,,,,,,,,,,,,,,,,,,
ba25ba97-d72d-4fb3-9d4f-78796734130d,1653,2,00:00:42.053,45,42,14,Dribble,89,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.0,,e2d93fc4-a3f7-450e-8c66-10fbc7779fa2,6918.0,Isaac Ajayi Success,24.0,Left Center Forward,102.7,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,
e2d93fc4-a3f7-450e-8c66-10fbc7779fa2,1654,2,00:00:42.053,45,42,4,Duel,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ba25ba97-d72d-4fb3-9d4f-78796734130d,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,17.4,69.7,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97787beb-760e-4751-a99b-1f1ab2f42ff9,1656,2,00:01:28.204,46,28,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.945985,,f83e5a2c-727e-48c4-a5bc-d4ed1fb177ad,6914.0,Roberto Román Triguero,6.0,Left Back,35.8,0.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,21.827734,0.19829403,2.0,Low Pass,57.2,4.4,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,
0ed5fe6c-0c1a-48c1-bb96-5a025e8e40ac,1657,2,00:01:29.960,46,29,17,Pressure,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.319141,,11f20ffc-e5b8-4ecf-9710-35697b879baf,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,61.3,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218a382f-4850-4e2e-9b6c-f3d19fdf4e76,,,,,,,,,,,,,f83e5a2c-727e-48c4-a5bc-d4ed1fb177ad,,,,,,,,,,,,,,,,,,,,,,,,
f83e5a2c-727e-48c4-a5bc-d4ed1fb177ad,1658,2,00:01:30.150,46,30,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0ed5fe6c-0c1a-48c1-bb96-5a025e8e40ac,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,57.2,4.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97787beb-760e-4751-a99b-1f1ab2f42ff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11f20ffc-e5b8-4ecf-9710-35697b879baf,1659,2,00:01:30.150,46,30,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.040000003,,0ed5fe6c-0c1a-48c1-bb96-5a025e8e40ac,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,57.2,4.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218a382f-4850-4e2e-9b6c-f3d19fdf4e76,58.2,3.6,,,,,,,,,,,f83e5a2c-727e-48c4-a5bc-d4ed1fb177ad,,,,,,,,,,,,,,,,,,,,,,,,
218a382f-4850-4e2e-9b6c-f3d19fdf4e76,1660,2,00:01:30.190,46,30,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.680241,,0ed5fe6c-0c1a-48c1-bb96-5a025e8e40ac,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,58.2,3.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ee1d725-b661-46f1-a33d-8bc35eceacf6,,,7900.0,Tiago Manuel Dias Correia,4.909175,-3.0804446,1.0,Ground Pass,53.3,3.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
4ee1d725-b661-46f1-a33d-8bc35eceacf6,1661,2,00:01:30.870,46,30,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,218a382f-4850-4e2e-9b6c-f3d19fdf4e76,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,53.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51f086d1-d89c-4809-b35a-3870076f5d5a,1662,2,00:01:30.870,46,30,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.503369,,3118e413-3c59-45c6-8de6-838462d99467,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,53.3,3.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ee1d725-b661-46f1-a33d-8bc35eceacf6,58.0,2.3,,,,,,,,,,,9f53c8a1-b516-443e-9f89-b1d70c388521,,,,,,,,,,,,,,,,,,,,,,,,
3118e413-3c59-45c6-8de6-838462d99467,1663,2,00:01:31.042,46,31,17,Pressure,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,1.610353,,3d789722-36f2-435f-98ad-cc56153c10b9,4546.0,Dimitri Foulquier,2.0,Right Back,66.0,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51f086d1-d89c-4809-b35a-3870076f5d5a,,,,,,,,,,,,,9f53c8a1-b516-443e-9f89-b1d70c388521,,,,,,,,,,,,,,,,,,,,,,,,
9f53c8a1-b516-443e-9f89-b1d70c388521,1664,2,00:01:31.373,46,31,38,Miscontrol,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,3118e413-3c59-45c6-8de6-838462d99467,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,58.0,2.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d789722-36f2-435f-98ad-cc56153c10b9,1665,2,00:01:31.564,46,31,17,Pressure,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.4,,3118e413-3c59-45c6-8de6-838462d99467,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,59.9,4.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56b715aa-ce62-4826-be73-c3cf5158374f,1666,2,00:01:33.022,46,33,9,Clearance,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,49.3,75.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,
733d7725-db88-4604-8499-26a7e987845f,1667,2,00:01:33.468,46,33,2,Ball Recovery,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,63.8,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
44734575-2e17-4c14-a5f8-8421cf6754a8,1668,2,00:01:34.559,46,34,2,Ball Recovery,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,,3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,53.1,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57b6d9b-b975-4bac-8b58-2421a22a2349,1669,2,00:01:34.559,46,34,43,Carry,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,1.297074,,44734575-2e17-4c14-a5f8-8421cf6754a8,3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,53.1,68.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fa0ca1-9e26-48c0-84e8-9941f0eb3701,54.7,73.4,,,,,,,,,,,d6e1db63-3a74-4615-8fb2-f77d3f888790,,,,,,,,,,,,,,,,,,,,,,,,
d0fa0ca1-9e26-48c0-84e8-9941f0eb3701,1670,2,00:01:34.824,46,34,17,Pressure,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.292497,,a57b6d9b-b975-4bac-8b58-2421a22a2349,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,66.8,9.7,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e1db63-3a74-4615-8fb2-f77d3f888790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6e1db63-3a74-4615-8fb2-f77d3f888790,1671,2,00:01:35.857,46,35,30,Pass,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,1.241755,,1ea512a2-75fe-4a31-84b3-6db62c901cba,3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,54.7,73.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fa0ca1-9e26-48c0-84e8-9941f0eb3701,,,4546.0,Dimitri Foulquier,4.604346,-3.0981417,1.0,Ground Pass,50.1,73.2,40.0,Right Foot,d91a4467-9176-4a2c-b8f5-9f2719eab8f0,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
1ea512a2-75fe-4a31-84b3-6db62c901cba,1672,2,00:01:37.098,46,37,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,,,d6e1db63-3a74-4615-8fb2-f77d3f888790,4546.0,Dimitri Foulquier,2.0,Right Back,49.2,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
d91a4467-9176-4a2c-b8f5-9f2719eab8f0,1673,2,00:01:37.098,46,37,10,Interception,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,d6e1db63-3a74-4615-8fb2-f77d3f888790,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,70.0,6.9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,
6d098802-a557-4c02-bd88-796991b5e83b,1674,2,00:01:38.231,46,38,17,Pressure,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.191534,,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,74.1,7.7,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588d9aa6-a0bc-4e91-9b27-7cdd47d89a88,1675,2,00:01:38.462,46,38,9,Clearance,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,42.5,71.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,
29b8e43b-b37c-463f-872a-31316b8ade44,1676,2,00:01:42.764,46,42,2,Ball Recovery,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,15.3,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225afc9-42c4-4361-9934-15cd36adef56,1677,2,00:01:42.764,46,42,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.359998,,29b8e43b-b37c-463f-872a-31316b8ade44,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,15.3,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9a75c86-c291-4297-8ecf-86baa3a61e42,15.3,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9a75c86-c291-4297-8ecf-86baa3a61e42,1678,2,00:01:44.124,46,44,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.4,,d45c320c-1f85-45ad-9b54-583f34d8abed,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,15.3,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,27.917736,1.0783106,1.0,Ground Pass,28.5,51.8,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,
d45c320c-1f85-45ad-9b54-583f34d8abed,1679,2,00:01:46.524,46,46,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e9a75c86-c291-4297-8ecf-86baa3a61e42,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,28.5,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da5945f9-3ad8-4646-a9b5-a67fa06b923f,1680,2,00:01:46.524,46,46,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.759999,,28e7aaad-6831-4a7e-a83a-d3b3bcf30358,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,28.5,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d45c320c-1f85-45ad-9b54-583f34d8abed,39.3,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28e7aaad-6831-4a7e-a83a-d3b3bcf30358,1681,2,00:01:48.284,46,48,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.313225,,cbfda561-85bb-4a7b-84cc-85d40730fcb7,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,39.3,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,17.608236,0.24084646,1.0,Ground Pass,56.4,62.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
cbfda561-85bb-4a7b-84cc-85d40730fcb7,1682,2,00:01:49.597,46,49,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,28e7aaad-6831-4a7e-a83a-d3b3bcf30358,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,56.4,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c87f8e86-bb8c-4384-bb3b-206d4a5cfc5f,1683,2,00:01:49.597,46,49,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.079998,,cbfda561-85bb-4a7b-84cc-85d40730fcb7,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,56.4,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9db85f-d5d1-48a3-86f4-89af9a455833,55.6,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb9db85f-d5d1-48a3-86f4-89af9a455833,1684,2,00:01:50.677,46,50,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.860633,,0f15fbef-60f2-496d-869e-37c39aeac5ec,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,55.6,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,18.039955,-0.066568166,1.0,Ground Pass,73.6,60.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
0f15fbef-60f2-496d-869e-37c39aeac5ec,1685,2,00:01:51.537,46,51,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,eb9db85f-d5d1-48a3-86f4-89af9a455833,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,73.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00424dc9-9f5e-44ed-8485-9f7ab07c3318,1686,2,00:01:51.537,46,51,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.848976,,0f15fbef-60f2-496d-869e-37c39aeac5ec,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,73.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9556b6d-624c-4096-bf5f-aca30c61682b,91.4,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9556b6d-624c-4096-bf5f-aca30c61682b,1687,2,00:01:56.386,46,56,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.2,,c7125326-7c82-47c0-af0b-a713440f1b07,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,91.4,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,12.979984,-2.158799,1.0,Ground Pass,84.2,63.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
c7125326-7c82-47c0-af0b-a713440f1b07,1688,2,00:01:57.586,46,57,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a9556b6d-624c-4096-bf5f-aca30c61682b,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,84.2,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f69a192a-a022-4d92-9314-39b442e897e1,1689,2,00:01:57.586,46,57,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.528561,,53e48b51-1ad3-4abb-bda9-2db50499d21c,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,84.2,63.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b32591ac-84f8-40df-86d2-7846bd5313b3,94.7,76.7,,,,,,,,,,,c7125326-7c82-47c0-af0b-a713440f1b07,,,,,,,,,,,,,,,,,,,,,,,,
53e48b51-1ad3-4abb-bda9-2db50499d21c,1690,2,00:01:58.288,46,58,17,Pressure,91,360,Rayo Vallecano,4,From Throw In,1049,Granada,2.768415,,f69a192a-a022-4d92-9314-39b442e897e1,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,34.0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b32591ac-84f8-40df-86d2-7846bd5313b3,1691,2,00:02:02.115,47,2,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.102393,,b7803bd9-727a-42f6-beb6-d5ffaa07ebe1,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,94.7,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,20.113676,-0.8416767,1.0,Ground Pass,108.1,61.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
