id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,location,bad_behaviour_card_id,bad_behaviour_card_name,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,clearance_right_foot,pass_cross,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_card_id,foul_committed_card_name
3c191c0c-69e2-41f8-a467-14497ae6c5ea,2785,2,00:32:54.137,77,54,43,Carry,159,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.423076,,0a6f6e1a-b54e-4582-aeb7-3c68e8980c1f,11539,Adrián Embarba Blázquez,17,Right Wing,71.7,69.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,57acc0c3-48bf-4c07-bc7d-a310b88fa914,76.6,67.3,93b456dd-ce79-4aca-879f-d15dedab256d,,,b141c61d-bd3d-4b6c-a7f9-ccf33d5283f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a6f6e1a-b54e-4582-aeb7-3c68e8980c1f,2786,2,00:32:55.560,77,55,30,Pass,159,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.370155,,b8f3bd1a-86ec-42a6-94f0-65c374fc84da,11539,Adrián Embarba Blázquez,17,Right Wing,76.6,67.3,11542.0,Javier Guerra Rodríguez,11.228535,-0.071307465,1.0,Ground Pass,87.8,66.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,c42ca63b-4df7-47bd-8e02-e358996f91ff,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8f3bd1a-86ec-42a6-94f0-65c374fc84da,2787,2,00:32:55.930,77,55,42,Ball Receipt*,159,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,0a6f6e1a-b54e-4582-aeb7-3c68e8980c1f,11542,Javier Guerra Rodríguez,19,Center Attacking Midfield,100.8,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42ca63b-4df7-47bd-8e02-e358996f91ff,2788,2,00:32:55.930,77,55,10,Interception,159,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,0.0,,0a6f6e1a-b54e-4582-aeb7-3c68e8980c1f,6612,Rubén Duarte Sánchez,6,Left Back,32.3,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8519487-bf48-433a-8a7a-da6fb187c695,2789,2,00:33:05.956,78,5,30,Pass,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.102421,,51a9dca3-35da-4e2f-9c38-d4eb33cc4f8a,11539,Adrián Embarba Blázquez,17,Right Wing,95.5,80.0,24138.0,Joaquín José Marín Ruiz,13.787676,-2.8244293,2.0,Low Pass,82.4,75.7,,,67.0,Throw-in,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51a9dca3-35da-4e2f-9c38-d4eb33cc4f8a,2790,2,00:33:08.059,78,8,42,Ball Receipt*,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a8519487-bf48-433a-8a7a-da6fb187c695,24138,Joaquín José Marín Ruiz,2,Right Back,82.4,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e009f45-6339-4b10-9de4-52efec0d4418,2791,2,00:33:09.322,78,9,30,Pass,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.093715,,8ea62284-417d-4000-b505-964469569508,24138,Joaquín José Marín Ruiz,2,Right Back,63.8,70.9,6713.0,Diego Javier Llorente Ríos,14.92012,-2.218319,1.0,Ground Pass,54.8,59.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ea62284-417d-4000-b505-964469569508,2792,2,00:33:10.415,78,10,42,Ball Receipt*,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3e009f45-6339-4b10-9de4-52efec0d4418,6713,Diego Javier Llorente Ríos,3,Right Center Back,54.8,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1db536f4-db90-49e9-aded-cb4bc1d2f265,2793,2,00:33:10.415,78,10,43,Carry,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.552182,,38cabe67-5e34-4b71-ab2f-b98aabd1c2a4,6713,Diego Javier Llorente Ríos,3,Right Center Back,54.8,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ea62284-417d-4000-b505-964469569508,54.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38cabe67-5e34-4b71-ab2f-b98aabd1c2a4,2794,2,00:33:10.967,78,10,30,Pass,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.408167,,70de3063-7d2b-434c-9b96-024be7050513,6713,Diego Javier Llorente Ríos,3,Right Center Back,54.8,58.5,6914.0,Roberto Román Triguero,22.403572,-1.5886515,1.0,Ground Pass,54.4,36.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70de3063-7d2b-434c-9b96-024be7050513,2795,2,00:33:12.376,78,12,42,Ball Receipt*,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,38cabe67-5e34-4b71-ab2f-b98aabd1c2a4,6914,Roberto Román Triguero,5,Left Center Back,54.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8813478-4025-47d4-bccc-3ea14aba3e60,2796,2,00:33:12.376,78,12,43,Carry,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.623808,,70de3063-7d2b-434c-9b96-024be7050513,6914,Roberto Román Triguero,5,Left Center Back,54.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb522a6a-33d0-4db3-aeaf-ffd78a2c435e,54.6,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb522a6a-33d0-4db3-aeaf-ffd78a2c435e,2797,2,00:33:12.999,78,12,30,Pass,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.577167,,d39c0b54-7934-4771-b52f-01b1d9f2005c,6914,Roberto Román Triguero,5,Left Center Back,54.6,35.9,26848.0,Roberto Trashorras Gayoso,6.0876927,-0.73892003,1.0,Ground Pass,59.1,31.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d39c0b54-7934-4771-b52f-01b1d9f2005c,2798,2,00:33:13.577,78,13,42,Ball Receipt*,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cb522a6a-33d0-4db3-aeaf-ffd78a2c435e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,59.1,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105e892-da36-48ee-a406-197d7e0247aa,2799,2,00:33:13.577,78,13,43,Carry,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.616413,,90199301-fc27-4bc4-9b07-786230c19d24,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,59.1,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d39c0b54-7934-4771-b52f-01b1d9f2005c,62.7,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90199301-fc27-4bc4-9b07-786230c19d24,2800,2,00:33:15.193,78,15,30,Pass,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.751764,,3e4c7d8a-ed11-4dcb-af0b-90b8e56b3ce9,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.7,32.7,7900.0,Tiago Manuel Dias Correia,48.527622,-0.6612239,3.0,High Pass,101.0,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e4c7d8a-ed11-4dcb-af0b-90b8e56b3ce9,2801,2,00:33:17.945,78,17,42,Ball Receipt*,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,90199301-fc27-4bc4-9b07-786230c19d24,7900,Tiago Manuel Dias Correia,6,Left Back,101.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17bce6a9-0fa6-468b-a78e-f6beb87a766a,2802,2,00:33:17.945,78,17,43,Carry,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.103068,,3e4c7d8a-ed11-4dcb-af0b-90b8e56b3ce9,7900,Tiago Manuel Dias Correia,6,Left Back,101.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87e357bc-7d53-4cff-981e-f1e6b42c7f9a,101.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87e357bc-7d53-4cff-981e-f1e6b42c7f9a,2803,2,00:33:18.048,78,18,38,Miscontrol,160,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,6,Left Back,101.2,3.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adfb536e-9c24-461a-adaf-2c7b8e5348ed,2814,2,00:34:03.240,79,3,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.972645,,6b4cf65c-b5aa-40a2-ba79-218e13cb9f06,6914,Roberto Román Triguero,5,Left Center Back,51.0,0.1,6713.0,Diego Javier Llorente Ríos,20.063898,2.7314653,2.0,Low Pass,32.6,8.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4cf65c-b5aa-40a2-ba79-218e13cb9f06,2815,2,00:34:05.213,79,5,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,adfb536e-9c24-461a-adaf-2c7b8e5348ed,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.6,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40214577-ba8c-4cf5-87a5-35441b530771,2816,2,00:34:05.213,79,5,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.290969,,0ff37ea9-6d30-4b39-8ea6-937de602c2b0,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.6,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b4cf65c-b5aa-40a2-ba79-218e13cb9f06,32.8,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ff37ea9-6d30-4b39-8ea6-937de602c2b0,2817,2,00:34:07.504,79,7,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.207881,,7395a552-a28b-49d4-9845-6773399b4b35,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.8,10.4,24138.0,Joaquín José Marín Ruiz,29.775494,1.391844,1.0,Ground Pass,38.1,39.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395a552-a28b-49d4-9845-6773399b4b35,2818,2,00:34:09.712,79,9,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0ff37ea9-6d30-4b39-8ea6-937de602c2b0,24138,Joaquín José Marín Ruiz,2,Right Back,38.1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf4e3b3b-611b-4e85-b7ee-b6f649e10ace,2819,2,00:34:09.712,79,9,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.744643,,7395a552-a28b-49d4-9845-6773399b4b35,24138,Joaquín José Marín Ruiz,2,Right Back,38.1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1426375-5217-4c19-845f-f11e1d4a0f86,43.1,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1426375-5217-4c19-845f-f11e1d4a0f86,2820,2,00:34:10.456,79,10,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.857455,,66ff9fa1-7d23-4622-a468-857567536c8b,24138,Joaquín José Marín Ruiz,2,Right Back,43.1,56.8,26607.0,José Raúl Baena Urdiales,16.88609,-1.4221992,1.0,Ground Pass,45.6,40.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66ff9fa1-7d23-4622-a468-857567536c8b,2821,2,00:34:11.314,79,11,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b1426375-5217-4c19-845f-f11e1d4a0f86,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,45.6,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b5f76b7-3593-4c72-9f3a-6716b601fa34,2822,2,00:34:11.314,79,11,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.103905,,66ff9fa1-7d23-4622-a468-857567536c8b,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,45.6,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b71b541-4347-499d-813d-5c51a780c324,52.5,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b71b541-4347-499d-813d-5c51a780c324,2823,2,00:34:15.418,79,15,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.728068,,d5509a92-7716-4ecb-96c4-2a3834d6e32e,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,52.5,36.3,24138.0,Joaquín José Marín Ruiz,20.7,1.5707964,1.0,Ground Pass,52.5,57.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5509a92-7716-4ecb-96c4-2a3834d6e32e,2824,2,00:34:17.146,79,17,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6b71b541-4347-499d-813d-5c51a780c324,24138,Joaquín José Marín Ruiz,2,Right Back,52.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738933c-4adb-4c62-8017-01cbb15b50c4,2825,2,00:34:17.146,79,17,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.329485,,03080e53-b4bb-4bd0-87fd-1a7ed7df2fa6,24138,Joaquín José Marín Ruiz,2,Right Back,52.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5509a92-7716-4ecb-96c4-2a3834d6e32e,58.2,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03080e53-b4bb-4bd0-87fd-1a7ed7df2fa6,2826,2,00:34:18.475,79,18,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.588141,,f8d1ab46-ff6f-4a89-9424-47a509bce9e4,24138,Joaquín José Marín Ruiz,2,Right Back,58.2,61.8,11539.0,Adrián Embarba Blázquez,19.343733,0.62385523,1.0,Ground Pass,73.9,73.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8d1ab46-ff6f-4a89-9424-47a509bce9e4,2827,2,00:34:20.063,79,20,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,03080e53-b4bb-4bd0-87fd-1a7ed7df2fa6,11539,Adrián Embarba Blázquez,17,Right Wing,73.9,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9edb051a-330b-4d21-ae33-35107192db55,2828,2,00:34:20.063,79,20,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.323757,,153708dc-566a-4342-86f1-4a8ff1f571b5,11539,Adrián Embarba Blázquez,17,Right Wing,73.9,73.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,71811b45-efa9-4189-a76b-5b74d2838919,75.1,69.9,f8d1ab46-ff6f-4a89-9424-47a509bce9e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71811b45-efa9-4189-a76b-5b74d2838919,2829,2,00:34:21.955,79,21,17,Pressure,162,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.562813,,153708dc-566a-4342-86f1-4a8ff1f571b5,6612,Rubén Duarte Sánchez,6,Left Back,44.5,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9edb051a-330b-4d21-ae33-35107192db55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153708dc-566a-4342-86f1-4a8ff1f571b5,2830,2,00:34:22.387,79,22,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.726767,,25417256-566a-489a-8c95-78fab63bf429,11539,Adrián Embarba Blázquez,17,Right Wing,75.1,69.9,24138.0,Joaquín José Marín Ruiz,13.453624,-2.9471126,1.0,Ground Pass,61.9,67.3,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,71811b45-efa9-4189-a76b-5b74d2838919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25417256-566a-489a-8c95-78fab63bf429,2831,2,00:34:24.114,79,24,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,153708dc-566a-4342-86f1-4a8ff1f571b5,24138,Joaquín José Marín Ruiz,2,Right Back,61.9,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48769ef6-1ba7-4fdb-9471-202b20bf0e69,2832,2,00:34:24.114,79,24,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.204109,,25417256-566a-489a-8c95-78fab63bf429,24138,Joaquín José Marín Ruiz,2,Right Back,61.9,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1c8eb5d-cb2a-4302-bab1-e0ded2965771,62.5,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
