id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,counterpress,out,foul_committed,foul_won,shot,goalkeeper,interception,ball_recovery,dribble,clearance,bad_behaviour,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,related_events,ball_recovery_recovery_failure,related_events_3,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_cross,pass_switch,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_aerial_won,clearance_head,pass_cut_back,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_first_time,shot_aerial_won
433a3fe4-17f4-4710-a502-e842de69efee,2982,2,00:25:51.682,70,51,23,Goal Keeper,179,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,799a1000-add9-4456-98bf-d8be75abc21b,,6576,Gorka Iraizoz Moreno,1,Goalkeeper,2.1,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,41.0,Right Hand,33.0,Shot Saved,52.0,In Play Danger,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0437fe37-8e78-40f4-bad5-bb84e11b5c62,2983,2,00:25:52.718,70,52,9,Clearance,179,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,,,6788,Xabier Etxeita Gorritxategi,5,Left Center Back,9.7,39.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11584702-8a81-41cc-88dd-e6423428e9e0,2984,2,00:25:56.709,70,56,2,Ball Recovery,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,68.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc3eb1f6-2935-43d6-9760-6779d71fe7fb,2985,2,00:25:56.709,70,56,43,Carry,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.291874,,11584702-8a81-41cc-88dd-e6423428e9e0,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,68.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e774e6-a60d-4b87-bfb2-0d6f2fc32a34,69.7,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93e774e6-a60d-4b87-bfb2-0d6f2fc32a34,2986,2,00:25:59.001,70,59,30,Pass,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.508543,,c9652e65-9555-4076-b3c1-00898c8b34de,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,69.7,52.2,11539.0,Adrián Embarba Blázquez,24.020824,0.9689378,1.0,Ground Pass,83.3,72.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9652e65-9555-4076-b3c1-00898c8b34de,2987,2,00:26:01.509,71,1,42,Ball Receipt*,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,93e774e6-a60d-4b87-bfb2-0d6f2fc32a34,,11539,Adrián Embarba Blázquez,6,Left Back,83.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0626dac4-0f3c-405c-b8db-6c62e1f65a77,2988,2,00:26:01.509,71,1,43,Carry,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.187031,,93841e66-a31d-46da-adcb-bc54b5e42f9a,,11539,Adrián Embarba Blázquez,6,Left Back,83.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9652e65-9555-4076-b3c1-00898c8b34de,109.9,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93841e66-a31d-46da-adcb-bc54b5e42f9a,2989,2,00:26:03.696,71,3,30,Pass,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.277423,,418a8193-14aa-425b-9ac8-ff330c77f403,,11539,Adrián Embarba Blázquez,6,Left Back,109.9,75.6,11542.0,Javier Guerra Rodríguez,18.532675,-1.6301858,1.0,Ground Pass,108.8,57.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418a8193-14aa-425b-9ac8-ff330c77f403,2990,2,00:26:04.974,71,4,42,Ball Receipt*,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,93841e66-a31d-46da-adcb-bc54b5e42f9a,,11542,Javier Guerra Rodríguez,24,Left Center Forward,108.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08b14052-4954-4db0-b567-cc64a74f2728,2991,2,00:26:04.974,71,4,43,Carry,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.885219,,418a8193-14aa-425b-9ac8-ff330c77f403,,11542,Javier Guerra Rodríguez,24,Left Center Forward,108.8,57.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,bbee0aaf-ff17-4687-bd41-eb43cc126968,115.3,54.1,bf8f2a97-cc92-4aea-8d56-58d365bdc0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbee0aaf-ff17-4687-bd41-eb43cc126968,2992,2,00:26:05.582,71,5,17,Pressure,179,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,2.276401,,08b14052-4954-4db0-b567-cc64a74f2728,,6788,Xabier Etxeita Gorritxategi,5,Left Center Back,9.4,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8f2a97-cc92-4aea-8d56-58d365bdc0a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf8f2a97-cc92-4aea-8d56-58d365bdc0a7,2993,2,00:26:07.859,71,7,14,Dribble,179,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,bbee0aaf-ff17-4687-bd41-eb43cc126968,,11542,Javier Guerra Rodríguez,24,Left Center Forward,115.3,54.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,dc730556-639c-4eee-9241-f233f77d429e,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc730556-639c-4eee-9241-f233f77d429e,2994,2,00:26:07.859,71,7,4,Duel,179,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,bf8f2a97-cc92-4aea-8d56-58d365bdc0a7,,6788,Xabier Etxeita Gorritxategi,5,Left Center Back,4.8,26.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c275871f-9fa8-4a50-980c-795d86b74f17,2995,2,00:26:31.063,71,31,30,Pass,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.287321,,a40c3ce1-a8c6-4a94-9bbe-74face303b9c,True,11539,Adrián Embarba Blázquez,6,Left Back,120.0,80.0,,,33.35656,-1.7364379,3.0,High Pass,114.5,47.1,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb46b3e-5d08-4ae7-8a47-681f95db55f6,2996,2,00:26:32.350,71,32,4,Duel,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,a40c3ce1-a8c6-4a94-9bbe-74face303b9c,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,114.5,47.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a40c3ce1-a8c6-4a94-9bbe-74face303b9c,2997,2,00:26:32.350,71,32,9,Clearance,180,360,Rayo Vallecano,2,From Corner,215,Athletic Club,0.0,,5fb46b3e-5d08-4ae7-8a47-681f95db55f6,,6389,Mikel San José Domínguez,17,Right Wing,5.6,33.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,c275871f-9fa8-4a50-980c-795d86b74f17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671ff965-1ebb-4aea-b6f3-ac791cd41098,2998,2,00:26:33.923,71,33,9,Clearance,180,360,Rayo Vallecano,2,From Corner,215,Athletic Club,0.0,,,,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,23.5,42.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb444a1c-5c16-44a3-a06d-b6deeddc85e3,2999,2,00:26:36.305,71,36,30,Pass,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,4.854598,,fdbf4121-a7fd-4311-8cd5-eff1e66de145,,4711,Pablo Hernández Domínguez,12,Right Midfield,76.2,62.0,24255.0,Juan Carlos Martín Corral,54.589375,-2.7107203,1.0,Ground Pass,26.6,39.2,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdbf4121-a7fd-4311-8cd5-eff1e66de145,3000,2,00:26:41.160,71,41,42,Ball Receipt*,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,cb444a1c-5c16-44a3-a06d-b6deeddc85e3,,24255,Juan Carlos Martín Corral,1,Goalkeeper,26.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0099ae34-f046-478b-b97d-f4d2842a217a,3001,2,00:26:41.160,71,41,43,Carry,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.297309,,caf2eba8-9410-447b-b65b-4dd30b5c2661,,24255,Juan Carlos Martín Corral,1,Goalkeeper,26.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdbf4121-a7fd-4311-8cd5-eff1e66de145,26.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf2eba8-9410-447b-b65b-4dd30b5c2661,3002,2,00:26:41.457,71,41,30,Pass,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.063059,,12c5f7ac-0f87-48a2-aa96-c44bc458bf25,,24255,Juan Carlos Martín Corral,1,Goalkeeper,26.6,39.2,26848.0,Roberto Trashorras Gayoso,19.97248,-0.7287213,1.0,Ground Pass,41.5,25.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c5f7ac-0f87-48a2-aa96-c44bc458bf25,3003,2,00:26:43.520,71,43,42,Ball Receipt*,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,caf2eba8-9410-447b-b65b-4dd30b5c2661,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,41.5,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91c3293f-18cf-40ed-bea3-46be2aeda7a2,3004,2,00:26:43.520,71,43,43,Carry,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,3.459267,,12c5f7ac-0f87-48a2-aa96-c44bc458bf25,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,41.5,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28236e15-17a5-4d93-9c2a-dff0c95b41f9,35.5,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28236e15-17a5-4d93-9c2a-dff0c95b41f9,3005,2,00:26:46.979,71,46,30,Pass,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.404256,,149b6c5b-884b-46a4-91f9-d28637bbc177,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,35.5,29.2,26222.0,José Eduardo Rosa Vale de Castro,18.752333,1.4960694,1.0,Ground Pass,36.9,47.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149b6c5b-884b-46a4-91f9-d28637bbc177,3006,2,00:26:48.384,71,48,42,Ball Receipt*,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,28236e15-17a5-4d93-9c2a-dff0c95b41f9,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,36.9,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7556653f-1b64-4d6f-951b-beca8df59bf1,3007,2,00:26:48.384,71,48,43,Carry,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.394804,,149b6c5b-884b-46a4-91f9-d28637bbc177,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,36.9,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48c8b069-387f-40bf-b116-62092536a6ac,35.8,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48c8b069-387f-40bf-b116-62092536a6ac,3008,2,00:26:49.778,71,49,30,Pass,180,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.682966,,a5320873-c1ac-4f66-8541-8e4eeaa489b9,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,35.8,46.5,26848.0,Roberto Trashorras Gayoso,26.337236,-1.623978,1.0,Ground Pass,34.4,20.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
