id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,carry,under_pressure,dribble,foul_committed,shot,goalkeeper,ball_receipt,counterpress,foul_won,block,clearance,out,duel,interception,ball_recovery,substitution,miscontrol,injury_stoppage,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_switch,pass_outcome_id,pass_outcome_name,foul_committed_type_id,foul_committed_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_save_block,shot_open_goal,shot_first_time
5df0f5df-b915-4d92-8751-d1a38f54809e,11,1,00:00:04.634,0,4,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c76c91a-def7-45ee-93ad-94d1df86cefc,6914.0,Roberto Román Triguero,6.0,Left Back,47.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875472a8-3c75-43d3-8ad0-c08ea2b935f2,12,1,00:00:04.634,0,4,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.710203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df0f5df-b915-4d92-8751-d1a38f54809e,6914.0,Roberto Román Triguero,6.0,Left Back,47.0,13.6,,,,,,,,,,,,,f27d6091-28da-43c5-8d57-b7903125f801,48.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27d6091-28da-43c5-8d57-b7903125f801,13,1,00:00:05.344,0,5,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.923611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929f2d-6749-41a8-95af-d24453340f63,6914.0,Roberto Román Triguero,6.0,Left Back,48.5,12.0,6852.0,Jozabed Sánchez Ruiz,12.677934,1.004672,1.0,Ground Pass,55.3,22.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25929f2d-6749-41a8-95af-d24453340f63,14,1,00:00:06.268,0,6,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27d6091-28da-43c5-8d57-b7903125f801,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,55.3,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eea4c44-d846-4c11-b63d-8ae9e9bbac6c,15,1,00:00:06.268,0,6,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.043945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0417f0f3-191d-4ca4-b8c8-8c4cf6805559,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,55.3,22.7,,,,,,,,,,,,,25929f2d-6749-41a8-95af-d24453340f63,56.5,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0417f0f3-191d-4ca4-b8c8-8c4cf6805559,16,1,00:00:06.312,0,6,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.645988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94fa6cde-c398-468b-8828-0689546eadc6,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,56.5,23.1,26848.0,Roberto Trashorras Gayoso,8.276473,-2.9347186,1.0,Ground Pass,48.4,21.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8cc8c89-21c2-4675-bb58-73149c503498,17,1,00:00:06.915,0,6,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,208,Las Palmas,0.84293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882f0d4a-297d-459e-b6f0-475d4ad0f27f,6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,70.5,60.5,,,,,,,,,,,,,94fa6cde-c398-468b-8828-0689546eadc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94fa6cde-c398-468b-8828-0689546eadc6,18,1,00:00:06.958,0,6,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0417f0f3-191d-4ca4-b8c8-8c4cf6805559,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,48.4,21.4,,,,,,,,,,,,,e8cc8c89-21c2-4675-bb58-73149c503498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882f0d4a-297d-459e-b6f0-475d4ad0f27f,19,1,00:00:06.958,0,6,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.963866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,71ecb665-c936-4025-ad8b-ce1495b988d7,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,48.4,21.4,,,,,,,,,,,,,94fa6cde-c398-468b-8828-0689546eadc6,56.5,18.4,e6740392-95b0-4a99-bde4-841564a2173c,e8cc8c89-21c2-4675-bb58-73149c503498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6740392-95b0-4a99-bde4-841564a2173c,20,1,00:00:07.613,0,7,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,208,Las Palmas,0.445615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100f878-a220-4d95-8af9-ef0c3d883501,6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,66.4,59.6,,,,,,,,,,,,,71ecb665-c936-4025-ad8b-ce1495b988d7,,,882f0d4a-297d-459e-b6f0-475d4ad0f27f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df30beeb-c695-4dc4-b81a-5a80e7bcd1ae,21,1,00:00:07.921,0,7,39,Dribbled Past,2,360,Rayo Vallecano,9,From Kick Off,208,Las Palmas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100f878-a220-4d95-8af9-ef0c3d883501,3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,63.6,61.7,,,,,,,,,,,,,71ecb665-c936-4025-ad8b-ce1495b988d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ecb665-c936-4025-ad8b-ce1495b988d7,22,1,00:00:07.921,0,7,14,Dribble,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,df30beeb-c695-4dc4-b81a-5a80e7bcd1ae,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,56.5,18.4,,,,,,,,,,,,,e6740392-95b0-4a99-bde4-841564a2173c,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100f878-a220-4d95-8af9-ef0c3d883501,23,1,00:00:07.921,0,7,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.874035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,63af0665-1ccd-4066-98e4-93c891e31de5,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,56.5,18.4,,,,,,,,,,,,,71ecb665-c936-4025-ad8b-ce1495b988d7,63.3,20.5,b303fc8e-3b7c-44c1-b3be-de063f241190,df30beeb-c695-4dc4-b81a-5a80e7bcd1ae,,,e6740392-95b0-4a99-bde4-841564a2173c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63af0665-1ccd-4066-98e4-93c891e31de5,24,1,00:00:08.795,0,8,22,Foul Committed,2,360,Rayo Vallecano,9,From Kick Off,208,Las Palmas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100f878-a220-4d95-8af9-ef0c3d883501,3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,56.8,59.6,,,,,,,,,,,,,b303fc8e-3b7c-44c1-b3be-de063f241190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b303fc8e-3b7c-44c1-b3be-de063f241190,25,1,00:00:08.795,0,8,21,Foul Won,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,63af0665-1ccd-4066-98e4-93c891e31de5,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,63.3,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d812f1f3-bafb-41ab-9226-fc860c51be83,26,1,00:00:20.301,0,20,30,Pass,3,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.302218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c167ea3-12a1-4267-8e5b-f94673d6f831,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,64.8,20.8,4711.0,Pablo Hernández Domínguez,56.560234,1.2747672,3.0,High Pass,81.3,74.9,62.0,Free Kick,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c167ea3-12a1-4267-8e5b-f94673d6f831,27,1,00:00:23.603,0,23,42,Ball Receipt*,3,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d812f1f3-bafb-41ab-9226-fc860c51be83,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,81.3,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaff2af8-93dc-434c-b75e-8cbe76dcef40,28,1,00:00:23.603,0,23,43,Carry,3,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.686972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,64e30f7e-eef9-46a6-a845-f83ad536fad6,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,81.3,74.9,,,,,,,,,,,,,8c167ea3-12a1-4267-8e5b-f94673d6f831,82.3,75.9,fc1fe330-ad9f-477e-a777-af0aa33bb348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc1fe330-ad9f-477e-a777-af0aa33bb348,29,1,00:00:23.627,0,23,17,Pressure,3,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,0.75451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e30f7e-eef9-46a6-a845-f83ad536fad6,6932.0,Dani Castellano Betancor,6.0,Left Back,34.5,8.5,,,,,,,,,,,,,eaff2af8-93dc-434c-b75e-8cbe76dcef40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64e30f7e-eef9-46a6-a845-f83ad536fad6,30,1,00:00:24.290,0,24,30,Pass,3,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.341418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,fc1fe330-ad9f-477e-a777-af0aa33bb348,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,82.3,75.9,,,3.4058774,-0.7022569,2.0,Low Pass,84.9,73.7,,,40.0,Right Foot,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927d05d2-5017-48a8-96e7-abe1c651d5b9,31,1,00:00:24.467,0,24,22,Foul Committed,3,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6932.0,Dani Castellano Betancor,6.0,Left Back,35.4,5.7,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f370acf-6648-4abc-ba4c-35c1b471c769,32,1,00:00:24.502,0,24,6,Block,3,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6932.0,Dani Castellano Betancor,6.0,Left Back,36.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea44155-0358-488f-a167-913f74e2a9d2,33,1,00:00:58.509,0,58,30,Pass,4,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.777913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d22a1936-f0dc-4003-90c5-69aa60f7fda8,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,83.4,74.6,6852.0,Jozabed Sánchez Ruiz,45.898148,-1.0154302,3.0,High Pass,107.6,35.6,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,977789ea-29c5-41da-87b1-b821139ade35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d22a1936-f0dc-4003-90c5-69aa60f7fda8,34,1,00:01:00.287,1,0,42,Ball Receipt*,4,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea44155-0358-488f-a167-913f74e2a9d2,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,107.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
