id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,clearance,ball_receipt,interception,counterpress,out,foul_committed,foul_won,goalkeeper,dribble,shot,ball_recovery,miscontrol,block,substitution,injury_stoppage,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,foul_won_defensive,duel_type_id,duel_type_name,pass_aerial_won,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,location,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
385a4f62-4060-4fbb-9356-78fa98a4fbad,2748,2,00:42:52.690,87,52,30,Pass,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.223702,,f7a394cf-d68f-4610-a173-a52eb4952997,,24138,Joaquín José Marín Ruiz,21,Left Wing,68.2,2.8,,,2.1587033,0.23374318,2.0,Low Pass,70.3,3.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a394cf-d68f-4610-a173-a52eb4952997,2749,2,00:42:52.914,87,52,6,Block,219,360,Rayo Vallecano,9,From Kick Off,223,Málaga,0.0,,385a4f62-4060-4fbb-9356-78fa98a4fbad,,6569,Roberto José Rosales Altuve,2,Right Back,49.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c253aeae-8cb1-40bc-9d0e-f0d68c34a76c,2750,2,00:42:53.946,87,53,2,Ball Recovery,219,360,Rayo Vallecano,9,From Kick Off,223,Málaga,0.0,,,,3302,Nordin Amrabat,22,Right Center Forward,39.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992a5a12-0ac4-439b-9f74-6b4be4745bfe,2751,2,00:42:53.946,87,53,43,Carry,219,360,Rayo Vallecano,9,From Kick Off,223,Málaga,1.504859,,ba2c1e9e-2849-4e4c-bf03-74327a46e5ca,,3302,Nordin Amrabat,22,Right Center Forward,39.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c253aeae-8cb1-40bc-9d0e-f0d68c34a76c,42.8,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba2c1e9e-2849-4e4c-bf03-74327a46e5ca,2752,2,00:42:55.450,87,55,30,Pass,219,360,Rayo Vallecano,9,From Kick Off,223,Málaga,3.728755,,282721c3-6bbf-4c22-9fa6-6b036f4f88e8,,3302,Nordin Amrabat,22,Right Center Forward,42.8,77.3,,,81.37444,-0.5054275,3.0,High Pass,114.0,37.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282721c3-6bbf-4c22-9fa6-6b036f4f88e8,2753,2,00:42:59.179,87,59,2,Ball Recovery,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,ba2c1e9e-2849-4e4c-bf03-74327a46e5ca,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b99a567f-e690-4ea7-9eae-88b0fa72f620,2754,2,00:42:59.179,87,59,43,Carry,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.063032,,282721c3-6bbf-4c22-9fa6-6b036f4f88e8,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfe3e19-4944-4954-8394-9ca1a0e4f1ca,8.9,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebfe3e19-4944-4954-8394-9ca1a0e4f1ca,2755,2,00:43:00.242,88,0,30,Pass,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.446044,,8554e9e0-a739-4b78-930d-b763ba55cc41,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.9,42.4,6914.0,Roberto Román Triguero,39.311703,0.4727486,2.0,Low Pass,43.9,60.3,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8554e9e0-a739-4b78-930d-b763ba55cc41,2756,2,00:43:02.688,88,2,42,Ball Receipt*,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,ebfe3e19-4944-4954-8394-9ca1a0e4f1ca,,6914,Roberto Román Triguero,2,Right Back,43.9,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75b92e70-ea3e-4623-bae6-0be706096d02,2757,2,00:43:02.688,88,2,43,Carry,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.798639,,82d9ed0d-6bb7-4cea-a908-16c4f1207e54,,6914,Roberto Román Triguero,2,Right Back,43.9,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8554e9e0-a739-4b78-930d-b763ba55cc41,49.3,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82d9ed0d-6bb7-4cea-a908-16c4f1207e54,2758,2,00:43:04.487,88,4,30,Pass,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.683463,,7dd59d85-a928-4ac8-bafd-e5c46d18a913,,6914,Roberto Román Triguero,2,Right Back,49.3,58.8,6852.0,Jozabed Sánchez Ruiz,12.712985,-1.2589957,1.0,Ground Pass,53.2,46.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dd59d85-a928-4ac8-bafd-e5c46d18a913,2759,2,00:43:05.170,88,5,42,Ball Receipt*,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,82d9ed0d-6bb7-4cea-a908-16c4f1207e54,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,53.2,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964ee89-842b-466b-b138-2f66867fc1c1,2760,2,00:43:05.170,88,5,43,Carry,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.034498,,7dd59d85-a928-4ac8-bafd-e5c46d18a913,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,53.2,46.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9158b25a-3f8e-40b8-a738-a935c885fe4b,50.0,48.8,,,ed076646-c2ee-4a0d-a58f-52d2ee288bdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed076646-c2ee-4a0d-a58f-52d2ee288bdb,2761,2,00:43:05.810,88,5,17,Pressure,219,360,Rayo Vallecano,9,From Kick Off,223,Málaga,0.594041,,4964ee89-842b-466b-b138-2f66867fc1c1,,6563,Juan Pablo Añor Acosta,11,Left Defensive Midfield,68.4,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9158b25a-3f8e-40b8-a738-a935c885fe4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158b25a-3f8e-40b8-a738-a935c885fe4b,2762,2,00:43:06.205,88,6,30,Pass,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.177842,,5b669cd2-554d-4915-9ca7-b00e9bd89063,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,50.0,48.8,27144.0,Antonio Amaya Carazo,12.856516,2.9853952,1.0,Ground Pass,37.3,50.8,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,ed076646-c2ee-4a0d-a58f-52d2ee288bdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b669cd2-554d-4915-9ca7-b00e9bd89063,2763,2,00:43:07.383,88,7,42,Ball Receipt*,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,9158b25a-3f8e-40b8-a738-a935c885fe4b,,27144,Antonio Amaya Carazo,5,Left Center Back,37.3,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717dd16e-3072-4e2a-ad1a-6b2a3d84cf79,2764,2,00:43:07.383,88,7,43,Carry,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.482939,,2771df99-10dd-459e-9dfd-59f8ffc8f930,,27144,Antonio Amaya Carazo,5,Left Center Back,37.3,50.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5b669cd2-554d-4915-9ca7-b00e9bd89063,35.9,41.7,,,70856709-4e9e-426e-9724-25bbb992a60a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70856709-4e9e-426e-9724-25bbb992a60a,2765,2,00:43:07.988,88,7,17,Pressure,219,360,Rayo Vallecano,9,From Kick Off,223,Málaga,0.975283,,2771df99-10dd-459e-9dfd-59f8ffc8f930,,6563,Juan Pablo Añor Acosta,11,Left Defensive Midfield,82.8,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717dd16e-3072-4e2a-ad1a-6b2a3d84cf79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771df99-10dd-459e-9dfd-59f8ffc8f930,2766,2,00:43:08.866,88,8,30,Pass,219,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.503546,,70856709-4e9e-426e-9724-25bbb992a60a,,27144,Antonio Amaya Carazo,5,Left Center Back,35.9,41.7,,,43.107426,-1.3055615,3.0,High Pass,47.2,0.1,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c0bac1d-cbf4-4545-b346-716085d23da9,2770,2,00:43:36.600,88,36,2,Ball Recovery,221,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,7ae86090-211f-4745-8e7e-f42947c56b85,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,8.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3db05ac0-34d0-4336-9582-c0de8c224267,2771,2,00:43:36.600,88,36,43,Carry,221,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.830228,,27948717-0432-4b86-bd62-eb9dab6ef6ed,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,8.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c0bac1d-cbf4-4545-b346-716085d23da9,2.9,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27948717-0432-4b86-bd62-eb9dab6ef6ed,2772,2,00:43:39.431,88,39,30,Pass,221,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.901386,,,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,2.9,2.4,,,45.151855,0.08203768,3.0,High Pass,47.9,6.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e7ae539-71fb-494b-b355-ba6269b37641,2773,2,00:43:41.419,88,41,22,Foul Committed,221,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,a75ed5bb-9c06-4426-adbe-1da666b4a3b2,,6727,Raúl Albentosa Redal,3,Right Center Back,71.7,74.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a75ed5bb-9c06-4426-adbe-1da666b4a3b2,2774,2,00:43:41.419,88,41,21,Foul Won,221,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,3e7ae539-71fb-494b-b355-ba6269b37641,,11542,Javier Guerra Rodríguez,23,Center Forward,48.4,6.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d615a15-3417-47b6-9367-849fc46b2a70,2775,2,00:43:54.624,88,54,30,Pass,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.353775,,0bebe35f-a272-4682-ad40-df8a6fc7219e,True,11298,José Ignacio Martínez García,6,Left Back,48.4,6.1,26690.0,Alberto Mateus Contreiras Gonçalves,65.93208,0.7553643,3.0,High Pass,96.4,51.3,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bebe35f-a272-4682-ad40-df8a6fc7219e,2776,2,00:43:55.978,88,55,42,Ball Receipt*,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,4d615a15-3417-47b6-9367-849fc46b2a70,,26690,Alberto Mateus Contreiras Gonçalves,19,Center Attacking Midfield,96.4,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9d670d-2192-45f3-b25a-f90e124d332e,2777,2,00:43:56.014,88,56,4,Duel,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,95ed99c0-72e3-4fe6-9e0b-3115d4ef5321,,6878,Miguel Torres Gómez,6,Left Back,24.0,28.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95ed99c0-72e3-4fe6-9e0b-3115d4ef5321,2778,2,00:43:56.014,88,56,30,Pass,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.862438,,4f9d670d-2192-45f3-b25a-f90e124d332e,,26690,Alberto Mateus Contreiras Gonçalves,19,Center Attacking Midfield,96.1,51.4,11539.0,Adrián Embarba Blázquez,6.9892774,0.9788255,2.0,Low Pass,100.0,57.2,,,,,,True,,,,,,,,,,,,,,,,,,,baf7c04e-c1bf-446a-b9eb-7f05dd41cb2a,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf7c04e-c1bf-446a-b9eb-7f05dd41cb2a,2779,2,00:43:56.876,88,56,42,Ball Receipt*,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,95ed99c0-72e3-4fe6-9e0b-3115d4ef5321,,11539,Adrián Embarba Blázquez,17,Right Wing,100.0,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bddedb76-47d3-4393-927d-050ab541fdc6,2780,2,00:43:56.876,88,56,43,Carry,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.352278,,172a7017-d8ea-4ace-9728-df1ff833fa91,,11539,Adrián Embarba Blázquez,17,Right Wing,100.0,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf7c04e-c1bf-446a-b9eb-7f05dd41cb2a,112.9,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172a7017-d8ea-4ace-9728-df1ff833fa91,2781,2,00:43:59.229,88,59,30,Pass,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.096183,,0508b7b6-cfeb-4840-8c28-50b1b05eff4f,,11539,Adrián Embarba Blázquez,17,Right Wing,112.9,63.8,,,52.21877,-1.5439829,3.0,High Pass,114.3,11.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0508b7b6-cfeb-4840-8c28-50b1b05eff4f,2782,2,00:44:03.325,89,3,9,Clearance,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,172a7017-d8ea-4ace-9728-df1ff833fa91,,6569,Roberto José Rosales Altuve,2,Right Back,5.8,68.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82a7fcd8-3538-4139-97d8-71a0b4d20365,2783,2,00:44:04.782,89,4,2,Ball Recovery,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,,,6563,Juan Pablo Añor Acosta,11,Left Defensive Midfield,23.9,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
