id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,pass_switch,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,duel_type_id,duel_type_name,clearance_aerial_won,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_deflected,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,block_offensive,location,player,position,pass_outswinging
74f28026-9b7d-4da0-95a6-958bb2fce6fd,848,1,00:24:06.504,24,6,30,Pass,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.1062,,e03c018e-c9e7-4edd-995f-2577151a12d0,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,28.8,4.6,26690.0,Alberto Mateus Contreiras Gonçalves,41.469505,0.54786354,3.0,High Pass,64.2,26.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e03c018e-c9e7-4edd-995f-2577151a12d0,849,1,00:24:08.610,24,8,42,Ball Receipt*,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,74f28026-9b7d-4da0-95a6-958bb2fce6fd,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,64.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d81e60c6-544d-4dd1-97ff-3001af6ea606,850,1,00:24:08.610,24,8,43,Carry,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.661302,,21892c66-0e16-4981-be67-ed98800978fb,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,64.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e03c018e-c9e7-4edd-995f-2577151a12d0,,56.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21892c66-0e16-4981-be67-ed98800978fb,851,1,00:24:10.271,24,10,30,Pass,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.834751,,be7ee388-cada-4ae2-83d9-1692f5525872,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,56.2,23.9,26848.0,Roberto Trashorras Gayoso,10.9018345,2.479745,1.0,Ground Pass,47.6,30.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be7ee388-cada-4ae2-83d9-1692f5525872,852,1,00:24:11.106,24,11,42,Ball Receipt*,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,21892c66-0e16-4981-be67-ed98800978fb,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,47.6,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17dde1cb-b91e-4093-a3db-428e61290acd,853,1,00:24:11.106,24,11,43,Carry,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.991247,,766edf9f-6d40-4f73-a3f8-9363ffeb2d3a,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,47.6,30.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,b4d6deda-095f-4a84-9839-10da98318f3e,be7ee388-cada-4ae2-83d9-1692f5525872,47.1,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766edf9f-6d40-4f73-a3f8-9363ffeb2d3a,854,1,00:24:11.116,24,11,17,Pressure,48,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,0.878336,,17dde1cb-b91e-4093-a3db-428e61290acd,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,69.3,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4d6deda-095f-4a84-9839-10da98318f3e,855,1,00:24:12.097,24,12,30,Pass,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.745606,,08d40c3b-b2cc-4995-a145-208ed993ba66,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,47.1,32.4,6743.0,Manuel Rolando Iturra Urrutia,18.209887,1.5378412,1.0,Ground Pass,47.7,50.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d40c3b-b2cc-4995-a145-208ed993ba66,856,1,00:24:12.843,24,12,42,Ball Receipt*,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b4d6deda-095f-4a84-9839-10da98318f3e,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,47.7,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a654f94-e7e3-4cd6-9ffa-1ff53a8ba10e,857,1,00:24:12.843,24,12,43,Carry,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.846494,,08d40c3b-b2cc-4995-a145-208ed993ba66,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,47.7,50.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,572bc47a-c474-4566-b58a-1cd18e63ecf8,9a8eb24d-1102-42bd-94b3-fd213a31166f,45.9,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8eb24d-1102-42bd-94b3-fd213a31166f,858,1,00:24:13.175,24,13,17,Pressure,48,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,2.17108,,4a654f94-e7e3-4cd6-9ffa-1ff53a8ba10e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,69.6,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee656aa-0bee-4538-af2b-d044f24027e1,859,1,00:24:16.689,24,16,22,Foul Committed,48,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,0.0,,572bc47a-c474-4566-b58a-1cd18e63ecf8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,74.2,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572bc47a-c474-4566-b58a-1cd18e63ecf8,860,1,00:24:16.689,24,16,21,Foul Won,48,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,fee656aa-0bee-4538-af2b-d044f24027e1,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,45.9,51.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bfaea43-acfe-4cfc-aec6-395f17f2ae07,861,1,00:24:28.581,24,28,30,Pass,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.243921,,e21ca1c3-f509-43ac-94e6-e32ba4a5113e,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,43.9,51.4,6713.0,Diego Javier Llorente Ríos,16.31962,1.6198367,1.0,Ground Pass,43.1,67.7,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e21ca1c3-f509-43ac-94e6-e32ba4a5113e,862,1,00:24:30.825,24,30,42,Ball Receipt*,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7bfaea43-acfe-4cfc-aec6-395f17f2ae07,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,43.1,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927282e4-6e3c-40a3-9df3-44192d3b2c0c,863,1,00:24:30.825,24,30,43,Carry,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.142879,,7e86efcd-ebcc-4977-a433-924c0dbc7069,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,43.1,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e21ca1c3-f509-43ac-94e6-e32ba4a5113e,,49.4,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e86efcd-ebcc-4977-a433-924c0dbc7069,864,1,00:24:31.968,24,31,30,Pass,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.9563,,39627929-eeef-4a73-a8e3-994d30d23ca3,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,49.4,70.5,11539.0,Adrián Embarba Blázquez,57.652233,-0.28663877,3.0,High Pass,104.7,54.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,a6971461-1b24-4741-adb1-01d941f73cca,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39627929-eeef-4a73-a8e3-994d30d23ca3,865,1,00:24:34.924,24,34,42,Ball Receipt*,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7e86efcd-ebcc-4977-a433-924c0dbc7069,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,103.6,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6971461-1b24-4741-adb1-01d941f73cca,866,1,00:24:34.924,24,34,9,Clearance,49,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.0,,7e86efcd-ebcc-4977-a433-924c0dbc7069,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.4,25.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
