id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry,ball_receipt,duel,clearance,out,shot,goalkeeper,counterpress,interception,foul_won,dribble,ball_recovery,miscontrol,foul_committed,substitution,pass,related_events,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,related_events_3,clearance_left_foot,pass_switch,pass_cross,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name
b8f241f1-5008-449c-9a3b-0bfbed8bff6e,36,1,00:00:46.052,0,46,4,Duel,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,6010195f-1d4f-4cbf-ac95-ae45f2508cb2,,7900,Tiago Manuel Dias Correia,21,Left Wing,74.9,5.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6010195f-1d4f-4cbf-ac95-ae45f2508cb2,37,1,00:00:46.052,0,46,9,Clearance,4,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,9172830e-14dd-4081-b40c-01872bfac915,,6679,Aritz Elustondo Irribaria,2,Right Back,45.2,75.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b8f241f1-5008-449c-9a3b-0bfbed8bff6e,,,,,,,,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f66cf31-8d2f-4754-a1fe-4c9c49d300c3,38,1,00:00:55.804,0,55,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.375099,,9c996a04-4842-4a29-b279-044349369031,,6914,Roberto Román Triguero,6,Left Back,68.8,0.1,7900.0,Tiago Manuel Dias Correia,18.374166,0.30970293,3.0,High Pass,86.3,5.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c996a04-4842-4a29-b279-044349369031,39,1,00:00:57.179,0,57,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0f66cf31-8d2f-4754-a1fe-4c9c49d300c3,,7900,Tiago Manuel Dias Correia,21,Left Wing,86.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fc84ab4-c116-4d76-b42d-6efc900e125e,40,1,00:00:57.179,0,57,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.572633,,e497191f-6ce1-4e1b-b714-46153948cdbc,,7900,Tiago Manuel Dias Correia,21,Left Wing,87.3,5.7,26685.0,Nicolás Ladislao Fedor Flores,2.886174,0.24497867,2.0,Low Pass,90.1,6.4,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e497191f-6ce1-4e1b-b714-46153948cdbc,41,1,00:00:57.752,0,57,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1fc84ab4-c116-4d76-b42d-6efc900e125e,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,90.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e094c5a-ebf1-4a78-a9da-b7fb3f9308b1,42,1,00:00:57.752,0,57,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.83164,,0ee518e6-464d-4b01-8069-ebca1aba6755,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,90.1,6.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,99a87593-b543-44e9-80cd-a85fa7f79ac6,e497191f-6ce1-4e1b-b714-46153948cdbc,90.4,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ee518e6-464d-4b01-8069-ebca1aba6755,43,1,00:00:58.211,0,58,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.345322,,1e094c5a-ebf1-4a78-a9da-b7fb3f9308b1,,16622,Mikel González de Martín Martínez,3,Right Center Back,28.6,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99a87593-b543-44e9-80cd-a85fa7f79ac6,44,1,00:00:58.583,0,58,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.642648,,3fd05ad4-d0fd-42f9-b81f-a7d4aa11fbb1,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,90.4,8.1,4711.0,Pablo Hernández Domínguez,6.2297673,1.897623,1.0,Ground Pass,88.4,14.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fd05ad4-d0fd-42f9-b81f-a7d4aa11fbb1,45,1,00:00:59.226,0,59,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,99a87593-b543-44e9-80cd-a85fa7f79ac6,,4711,Pablo Hernández Domínguez,15,Left Center Midfield,88.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c011ec6-1362-4a96-9b59-a03d48577367,46,1,00:00:59.226,0,59,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.04,,3fd05ad4-d0fd-42f9-b81f-a7d4aa11fbb1,,4711,Pablo Hernández Domínguez,15,Left Center Midfield,88.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b0cb3d-7858-4d26-8663-6f034341d76e,,85.9,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8b0cb3d-7858-4d26-8663-6f034341d76e,47,1,00:00:59.266,0,59,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.054185,,0b8383bd-f72b-4420-b466-cfe0b3855770,,4711,Pablo Hernández Domínguez,15,Left Center Midfield,85.9,15.1,7900.0,Tiago Manuel Dias Correia,21.53625,-0.3114719,1.0,Ground Pass,106.4,8.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,b479b221-b0ff-4876-9a54-c67f2ef5a57c,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b479b221-b0ff-4876-9a54-c67f2ef5a57c,48,1,00:01:01.320,1,1,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b8b0cb3d-7858-4d26-8663-6f034341d76e,,7900,Tiago Manuel Dias Correia,21,Left Wing,103.1,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
0b8383bd-f72b-4420-b466-cfe0b3855770,49,1,00:01:01.320,1,1,9,Clearance,5,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,b8b0cb3d-7858-4d26-8663-6f034341d76e,,16622,Mikel González de Martín Martínez,3,Right Center Back,13.7,71.6,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,
103156f9-5149-44f4-ab37-9eaeed03d795,50,1,00:01:07.291,1,7,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.212312,,a0a67d9b-ca9b-4635-b6bb-fd65c21fb8a6,,6914,Roberto Román Triguero,6,Left Back,93.7,0.1,6852.0,Jozabed Sánchez Ruiz,9.464143,1.4543048,2.0,Low Pass,94.8,9.5,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0a67d9b-ca9b-4635-b6bb-fd65c21fb8a6,51,1,00:01:08.503,1,8,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,103156f9-5149-44f4-ab37-9eaeed03d795,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,94.8,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fe19487-adec-4bb5-9e10-21fc159af3c1,52,1,00:01:08.503,1,8,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.605454,,31097576-905a-4582-a06e-8a2209cb1077,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,94.8,9.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a0a67d9b-ca9b-4635-b6bb-fd65c21fb8a6,e1dbc331-ce9e-4e5f-b543-9ef9f800f23b,95.3,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31097576-905a-4582-a06e-8a2209cb1077,53,1,00:01:09.196,1,9,17,Pressure,6,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.91903,,8fe19487-adec-4bb5-9e10-21fc159af3c1,,6685,Mikel Oyarzabal Ugarte,19,Center Attacking Midfield,25.5,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1dbc331-ce9e-4e5f-b543-9ef9f800f23b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1dbc331-ce9e-4e5f-b543-9ef9f800f23b,54,1,00:01:10.109,1,10,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.718581,,31097576-905a-4582-a06e-8a2209cb1077,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,95.3,10.6,6914.0,Roberto Román Triguero,6.0926185,-1.1659045,1.0,Ground Pass,97.7,5.0,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,fe88d0b8-fe88-48db-8c23-89f988d52f5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe88d0b8-fe88-48db-8c23-89f988d52f5a,55,1,00:01:10.827,1,10,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e1dbc331-ce9e-4e5f-b543-9ef9f800f23b,,6914,Roberto Román Triguero,6,Left Back,97.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708c907d-22b7-4eb7-96c4-655ff5d682eb,56,1,00:01:10.827,1,10,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.94831,,3e49424a-240f-498e-87d9-5bcfdfc6db2d,,6914,Roberto Román Triguero,6,Left Back,97.7,5.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e74b472b-6c37-43a8-b4e6-6dbb72b835d2,fe88d0b8-fe88-48db-8c23-89f988d52f5a,97.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e49424a-240f-498e-87d9-5bcfdfc6db2d,57,1,00:01:11.376,1,11,17,Pressure,6,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.482215,,708c907d-22b7-4eb7-96c4-655ff5d682eb,,6679,Aritz Elustondo Irribaria,2,Right Back,21.0,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e74b472b-6c37-43a8-b4e6-6dbb72b835d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e74b472b-6c37-43a8-b4e6-6dbb72b835d2,58,1,00:01:11.776,1,11,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.092026,,3e49424a-240f-498e-87d9-5bcfdfc6db2d,,6914,Roberto Román Triguero,6,Left Back,97.6,4.0,18404.0,José Ángel Crespo Rincón,15.133077,3.075464,1.0,Ground Pass,82.5,5.0,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,c4f589eb-e125-4b95-b71a-9cd4a93bfb1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f589eb-e125-4b95-b71a-9cd4a93bfb1b,59,1,00:01:12.868,1,12,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e74b472b-6c37-43a8-b4e6-6dbb72b835d2,,18404,José Ángel Crespo Rincón,5,Left Center Back,82.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1874b9d-a8ac-4d22-9f7c-8726b60bcc24,60,1,00:01:12.868,1,12,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.742821,,29feed9d-080a-4b85-9c95-33cb6ce03b06,,18404,José Ángel Crespo Rincón,5,Left Center Back,82.5,5.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,66919335-63f7-47a1-b586-e52de104eae5,c4f589eb-e125-4b95-b71a-9cd4a93bfb1b,70.7,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66919335-63f7-47a1-b586-e52de104eae5,61,1,00:01:14.185,1,14,17,Pressure,6,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,2.67685,,b1874b9d-a8ac-4d22-9f7c-8726b60bcc24,,6671,Asier Illarramendi Andonegi,9,Right Defensive Midfield,34.8,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29feed9d-080a-4b85-9c95-33cb6ce03b06,62,1,00:01:17.610,1,17,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.13638,,480e3298-4704-4a67-9b2e-be9628a9c609,,18404,José Ángel Crespo Rincón,5,Left Center Back,70.7,3.1,6713.0,Diego Javier Llorente Ríos,35.48873,1.939791,3.0,High Pass,57.9,36.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480e3298-4704-4a67-9b2e-be9628a9c609,63,1,00:01:19.747,1,19,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,29feed9d-080a-4b85-9c95-33cb6ce03b06,,6713,Diego Javier Llorente Ríos,3,Right Center Back,57.9,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6fa7856-45dc-4607-a902-412f3c769eb8,64,1,00:01:19.747,1,19,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.929873,,26175041-29dc-4303-ab9d-cfae4b413a6a,,6713,Diego Javier Llorente Ríos,3,Right Center Back,57.9,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480e3298-4704-4a67-9b2e-be9628a9c609,,57.2,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26175041-29dc-4303-ab9d-cfae4b413a6a,65,1,00:01:21.677,1,21,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.274184,,9108e371-7cd7-44f4-96c7-ad2b53954ed4,,6713,Diego Javier Llorente Ríos,3,Right Center Back,57.2,37.8,24138.0,Joaquín José Marín Ruiz,33.577522,1.0605159,1.0,Ground Pass,73.6,67.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9108e371-7cd7-44f4-96c7-ad2b53954ed4,66,1,00:01:23.951,1,23,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,26175041-29dc-4303-ab9d-cfae4b413a6a,,24138,Joaquín José Marín Ruiz,2,Right Back,73.6,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43fa2cf3-8991-40a9-8ae8-ebf0768fe90b,67,1,00:01:23.951,1,23,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,5.781175,,323fcd74-f35b-47c9-9e38-47f4873342e5,,24138,Joaquín José Marín Ruiz,2,Right Back,73.6,67.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9108e371-7cd7-44f4-96c7-ad2b53954ed4,a2525976-943d-4db7-bd47-04bd2fb43c04,115.6,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323fcd74-f35b-47c9-9e38-47f4873342e5,68,1,00:01:24.750,1,24,17,Pressure,6,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,4.282413,,43fa2cf3-8991-40a9-8ae8-ebf0768fe90b,,6669,David Zurutuza Veillet,21,Left Wing,35.9,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2525976-943d-4db7-bd47-04bd2fb43c04,69,1,00:01:29.732,1,29,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.120817,,0bea8c32-693e-447b-8b9f-52e38bd8bc82,,24138,Joaquín José Marín Ruiz,2,Right Back,115.6,72.9,,,4.464303,-1.2986504,2.0,Low Pass,116.8,68.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bea8c32-693e-447b-8b9f-52e38bd8bc82,70,1,00:01:29.853,1,29,6,Block,6,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,a2525976-943d-4db7-bd47-04bd2fb43c04,,6669,David Zurutuza Veillet,21,Left Wing,3.3,11.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c0dfe62-862c-42fc-94a5-2e072b6da620,71,1,00:01:34.509,1,34,30,Pass,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.484239,,6bdb36b9-27bf-4837-a5df-cddcb7923b6e,True,24138,Joaquín José Marín Ruiz,2,Right Back,112.6,80.0,26685.0,Nicolás Ladislao Fedor Flores,14.516887,-1.6190348,2.0,Low Pass,111.9,65.5,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dba144db-42df-4b56-aa4a-6bc7a6cba311,72,1,00:01:35.487,1,35,17,Pressure,7,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,1.494582,,2960411d-55c2-411b-8dc8-5f6cfd711dab,,16539,Diego Antonio Reyes Rosales,5,Left Center Back,8.2,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bdb36b9-27bf-4837-a5df-cddcb7923b6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
