id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,interception,out,duel,goalkeeper,clearance,dribble,foul_won,off_camera,shot,substitution,ball_recovery,foul_committed,block,pass,location,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,related_events_2,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_cross,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,interception_outcome_id,interception_outcome_name,pass_miscommunication,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_first_time,clearance_right_foot,pass_outswinging,clearance_head,pass_goal_assist
506de973-876d-4ba6-bbcf-b6a4532fe273,387,1,00:11:06.393,11,6,42,Ball Receipt*,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ac41ef4a-a63d-48c8-9fe7-70d1941d0f0c,24138,Joaquín José Marín Ruiz,2,Right Back,76.1,71.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d35c1a17-b67f-4686-82f8-69328df649bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831a9bf-e232-43d0-8ca5-66600c8b3ade,388,1,00:11:06.393,11,6,43,Carry,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.22935,,506de973-876d-4ba6-bbcf-b6a4532fe273,24138,Joaquín José Marín Ruiz,2,Right Back,76.1,71.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,509aff1e-0108-42c4-a56b-1fa74f2eae01,91.9,77.6,,,,ac41ef4a-a63d-48c8-9fe7-70d1941d0f0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509aff1e-0108-42c4-a56b-1fa74f2eae01,389,1,00:11:08.622,11,8,3,Dispossessed,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.861756,,3049fcd6-057e-479e-9fee-b05a652b01e4,24138,Joaquín José Marín Ruiz,2,Right Back,91.9,77.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049fcd6-057e-479e-9fee-b05a652b01e4,390,1,00:11:08.622,11,8,4,Duel,27,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,509aff1e-0108-42c4-a56b-1fa74f2eae01,6581,Jonathan Rodríguez Menéndez,21,Left Wing,28.2,2.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a34852-4992-442c-8c4d-1896c0038264,391,1,00:11:08.622,11,8,43,Carry,27,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,7.377105,,3049fcd6-057e-479e-9fee-b05a652b01e4,6581,Jonathan Rodríguez Menéndez,21,Left Wing,28.2,2.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cbf461a8-fe32-4982-9495-1dfe653d7847,5.4,1.1,,,,f727d30b-8bd6-47f3-b98f-45859c0e51ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbf461a8-fe32-4982-9495-1dfe653d7847,392,1,00:11:11.307,11,11,17,Pressure,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.686923,,49a34852-4992-442c-8c4d-1896c0038264,24138,Joaquín José Marín Ruiz,2,Right Back,110.6,77.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f727d30b-8bd6-47f3-b98f-45859c0e51ed,393,1,00:11:15.999,11,15,30,Pass,27,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,3.3705,,b9ac0278-f960-49f7-8898-cd59dd8f6d03,6581,Jonathan Rodríguez Menéndez,21,Left Wing,5.4,1.1,6602.0,Miguel Ángel Guerrero Martín,46.840153,0.3622689,3.0,High Pass,49.2,17.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,f2635043-c8cc-43d4-9d90-1686cee3fecf,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9ac0278-f960-49f7-8898-cd59dd8f6d03,394,1,00:11:19.370,11,19,42,Ball Receipt*,27,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,,,f727d30b-8bd6-47f3-b98f-45859c0e51ed,6602,Miguel Ángel Guerrero Martín,23,Center Forward,46.7,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2635043-c8cc-43d4-9d90-1686cee3fecf,395,1,00:11:19.370,11,19,30,Pass,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.109132,,5f2c8408-c510-48bc-8e19-f6262c0d7cd2,6713,Diego Javier Llorente Ríos,9,Right Defensive Midfield,70.9,62.4,26848.0,Roberto Trashorras Gayoso,6.742403,-0.6168012,2.0,Low Pass,76.4,58.5,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,f727d30b-8bd6-47f3-b98f-45859c0e51ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f2c8408-c510-48bc-8e19-f6262c0d7cd2,396,1,00:11:20.479,11,20,42,Ball Receipt*,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f2635043-c8cc-43d4-9d90-1686cee3fecf,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,76.4,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c09e1aa8-1992-4bb5-af9d-fd90acc30677,397,1,00:11:20.479,11,20,43,Carry,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.515433,,49dab96a-962a-448c-8512-2e296120b7d6,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,76.4,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2c8408-c510-48bc-8e19-f6262c0d7cd2,71.1,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49dab96a-962a-448c-8512-2e296120b7d6,398,1,00:11:21.994,11,21,30,Pass,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.204744,,c391001f-bb94-45f5-83cb-653651bc8555,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,71.1,53.4,11298.0,José Ignacio Martínez García,37.615158,-2.0189874,1.0,Ground Pass,54.8,19.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c391001f-bb94-45f5-83cb-653651bc8555,399,1,00:11:25.199,11,25,42,Ball Receipt*,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,49dab96a-962a-448c-8512-2e296120b7d6,11298,José Ignacio Martínez García,6,Left Back,54.8,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd845dac-34fb-448b-b9bb-eab132f8bfa7,400,1,00:11:25.199,11,25,43,Carry,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.212416,,b1bf6859-9f9f-414b-ac5a-64dbf9d5cccf,11298,José Ignacio Martínez García,6,Left Back,54.8,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c391001f-bb94-45f5-83cb-653651bc8555,54.8,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1bf6859-9f9f-414b-ac5a-64dbf9d5cccf,401,1,00:11:25.411,11,25,30,Pass,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.961106,,d2f3ef9d-1e00-459a-93c5-ec7628ff1c6d,11298,José Ignacio Martínez García,6,Left Back,54.8,19.5,7900.0,Tiago Manuel Dias Correia,59.704105,0.011724756,3.0,High Pass,114.5,20.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,f568e6e3-d457-4d10-89ed-bb4932b6be56,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802693cc-feb3-4884-8b1a-3b45d4590929,402,1,00:11:28.741,11,28,17,Pressure,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.403694,,4a6eb311-ed17-45b5-a7b7-5a3d2279be9b,7900,Tiago Manuel Dias Correia,21,Left Wing,113.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f3ef9d-1e00-459a-93c5-ec7628ff1c6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f568e6e3-d457-4d10-89ed-bb4932b6be56,403,1,00:11:29.372,11,29,42,Ball Receipt*,27,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b1bf6859-9f9f-414b-ac5a-64dbf9d5cccf,7900,Tiago Manuel Dias Correia,21,Left Wing,114.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26cb5670-0dcc-4ab0-80cb-dbdc7e4ef8c0,418,1,00:12:00.681,12,0,30,Pass,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.72194,,468414cf-b6e0-456b-b45a-ddc498bf3651,11298,José Ignacio Martínez García,6,Left Back,50.3,0.1,26848.0,Roberto Trashorras Gayoso,39.00833,1.1312267,3.0,High Pass,66.9,35.4,67.0,Throw-in,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468414cf-b6e0-456b-b45a-ddc498bf3651,419,1,00:12:01.403,12,1,42,Ball Receipt*,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,26cb5670-0dcc-4ab0-80cb-dbdc7e4ef8c0,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,66.9,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2f4983-10dd-499c-affe-00f2eaffeff1,420,1,00:12:01.730,12,1,30,Pass,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.11106,,2887b4fc-fa13-4a20-b341-520805e71b06,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,67.2,35.7,7900.0,Tiago Manuel Dias Correia,39.503036,-0.86244464,3.0,High Pass,92.9,5.7,,,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887b4fc-fa13-4a20-b341-520805e71b06,421,1,00:12:01.841,12,1,42,Ball Receipt*,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,fb2f4983-10dd-499c-affe-00f2eaffeff1,7900,Tiago Manuel Dias Correia,21,Left Wing,92.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a750997-df28-4865-b9f7-454406ec1459,422,1,00:12:02.005,12,2,38,Miscontrol,29,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,92.6,7.0,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0539555-5c35-4de5-918f-29fa17a141c5,453,1,00:12:54.412,12,54,30,Pass,31,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.778546,,d0f83ee9-bd35-4c0a-bc4b-9126c17ab901,24138,Joaquín José Marín Ruiz,2,Right Back,42.8,80.0,6914.0,Roberto Román Triguero,10.929318,-1.4975332,2.0,Low Pass,43.6,69.1,67.0,Throw-in,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f83ee9-bd35-4c0a-bc4b-9126c17ab901,454,1,00:12:55.191,12,55,42,Ball Receipt*,31,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f0539555-5c35-4de5-918f-29fa17a141c5,6914,Roberto Román Triguero,3,Right Center Back,43.6,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bea32c7d-d3d7-4896-b0a5-61edb924eaab,455,1,00:12:57.947,12,57,30,Pass,31,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.795576,,546188bf-2564-4d16-9ac8-74b94a7eeea1,6914,Roberto Román Triguero,3,Right Center Back,43.6,69.1,11543.0,José Antonio Dorado Ramírez,42.03546,-1.6972169,1.0,Ground Pass,38.3,27.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546188bf-2564-4d16-9ac8-74b94a7eeea1,456,1,00:12:59.742,12,59,42,Ball Receipt*,31,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,bea32c7d-d3d7-4896-b0a5-61edb924eaab,11543,José Antonio Dorado Ramírez,5,Left Center Back,38.3,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
