id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_3,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_switch,location,pass_cross,clearance_aerial_won,clearance_head,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,pass_cut_back,foul_won_defensive,block_offensive,dribble_overrun,player,position,dribble_nutmeg,related_events_4,foul_committed_advantage,foul_won_advantage,block_save_block
c75766bc-fddd-4777-9d14-545f9f15e384,980,1,00:22:18.550,22,18,42,Ball Receipt*,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,eceff72d-70a3-4dde-81da-c6320f8aaf46,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,83.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9b5fbbe-be99-46b0-a632-e493e1530433,981,1,00:22:18.550,22,18,43,Carry,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.624639,,c75766bc-fddd-4777-9d14-545f9f15e384,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,83.0,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,f2affdbd-3fc5-4de8-a5c4-58740b84a82b,,,,,,,,,,,,,,85.3,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2affdbd-3fc5-4de8-a5c4-58740b84a82b,982,1,00:22:20.174,22,20,30,Pass,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.515046,,998f42b5-82e7-4970-9a18-8b08a5414804,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,85.3,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,49.21077,-1.3223677,3.0,High Pass,97.4,13.7,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998f42b5-82e7-4970-9a18-8b08a5414804,983,1,00:22:22.689,22,22,42,Ball Receipt*,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,f2affdbd-3fc5-4de8-a5c4-58740b84a82b,,11298.0,José Ignacio Martínez García,6.0,Left Back,97.4,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462d5bb1-09c7-415a-a3a4-9997331c5a94,984,1,00:22:22.689,22,22,43,Carry,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.96787,,7ac42348-b5c9-4a46-a540-0e9e5f7ceac4,,11298.0,José Ignacio Martínez García,6.0,Left Back,97.4,13.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,998f42b5-82e7-4970-9a18-8b08a5414804,c7996097-3d62-40e5-8226-a45d2b914be0,,,,,,,,,,,,,97.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ac42348-b5c9-4a46-a540-0e9e5f7ceac4,985,1,00:22:22.952,22,22,17,Pressure,61,360,Rayo Vallecano,3,From Free Kick,207,Valencia,1.782354,,462d5bb1-09c7-415a-a3a4-9997331c5a94,,6594.0,Santiago Mina Lorenzo,16.0,Left Midfield,21.3,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,c7996097-3d62-40e5-8226-a45d2b914be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7996097-3d62-40e5-8226-a45d2b914be0,986,1,00:22:24.657,22,24,30,Pass,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.199871,,7ac42348-b5c9-4a46-a540-0e9e5f7ceac4,,11298.0,José Ignacio Martínez García,6.0,Left Back,97.0,4.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,d8907eb1-7c51-4486-92bf-62e1e81a20cc,,4711.0,Pablo Hernández Domínguez,15.423683,2.1390173,1.0,Ground Pass,88.7,17.8,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8907eb1-7c51-4486-92bf-62e1e81a20cc,987,1,00:22:25.857,22,25,42,Ball Receipt*,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c7996097-3d62-40e5-8226-a45d2b914be0,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,88.7,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dba04c1-4909-4c7b-976e-33a8d3ba37ac,988,1,00:22:25.857,22,25,43,Carry,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,5.624078,,acf57494-4c9a-404e-851e-14749b6f4375,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,88.7,17.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,cccc1788-f5cb-4dcc-b0c0-4f27ee03dbc4,d8907eb1-7c51-4486-92bf-62e1e81a20cc,,,,,,,,,,,,,111.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cccc1788-f5cb-4dcc-b0c0-4f27ee03dbc4,989,1,00:22:31.298,22,31,17,Pressure,61,360,Rayo Vallecano,3,From Free Kick,207,Valencia,0.183199,,6dba04c1-4909-4c7b-976e-33a8d3ba37ac,,6594.0,Santiago Mina Lorenzo,16.0,Left Midfield,10.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,acf57494-4c9a-404e-851e-14749b6f4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acf57494-4c9a-404e-851e-14749b6f4375,990,1,00:22:31.481,22,31,14,Dribble,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,9202191b-22a0-4954-a9ee-2be5fefbdf69,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,111.6,7.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,cccc1788-f5cb-4dcc-b0c0-4f27ee03dbc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9202191b-22a0-4954-a9ee-2be5fefbdf69,991,1,00:22:31.481,22,31,4,Duel,61,360,Rayo Vallecano,3,From Free Kick,207,Valencia,0.0,,acf57494-4c9a-404e-851e-14749b6f4375,,6594.0,Santiago Mina Lorenzo,16.0,Left Midfield,8.5,72.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611096ba-aee5-4ec8-916b-c67e3cbb9e45,992,1,00:22:33.300,22,33,17,Pressure,61,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.505964,,9278a783-8097-42ae-af0a-d2f7f6b80695,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,115.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9278a783-8097-42ae-af0a-d2f7f6b80695,993,1,00:22:33.683,22,33,9,Clearance,61,360,Rayo Vallecano,3,From Free Kick,207,Valencia,0.0,,611096ba-aee5-4ec8-916b-c67e3cbb9e45,,3638.0,Shkodran Mustafi,3.0,Right Center Back,2.7,59.8,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfda59df-267a-4122-ab58-02bed6e91d0c,994,1,00:22:39.425,22,39,30,Pass,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.612402,,36b3950d-ecb7-4b3c-ba13-65ed1a656602,,11298.0,José Ignacio Martínez García,6.0,Left Back,103.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,25.646248,2.2595437,2.0,Low Pass,86.8,19.9,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b3950d-ecb7-4b3c-ba13-65ed1a656602,995,1,00:22:41.038,22,41,42,Ball Receipt*,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,bfda59df-267a-4122-ab58-02bed6e91d0c,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,86.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70b02c59-46b3-47b1-bc63-b302ebe9c0ae,996,1,00:22:41.038,22,41,43,Carry,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.251194,,36b3950d-ecb7-4b3c-ba13-65ed1a656602,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,86.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5084d8a1-e6dc-4a85-8cfe-73752913feca,,,,,,,,,,,,,,86.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084d8a1-e6dc-4a85-8cfe-73752913feca,997,1,00:22:41.289,22,41,30,Pass,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.570918,,d5524b71-4e6a-4b46-92de-28b736c0f293,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,86.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,16.03278,1.8036727,2.0,Low Pass,83.1,35.5,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5524b71-4e6a-4b46-92de-28b736c0f293,998,1,00:22:42.860,22,42,42,Ball Receipt*,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,5084d8a1-e6dc-4a85-8cfe-73752913feca,,6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,83.1,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a03bc8d-9f89-4360-b6bc-49a224eadc12,999,1,00:22:42.860,22,42,43,Carry,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.988809,,1e7636d9-3cd3-4208-bd09-62cb9588e4dc,,6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,83.1,35.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,4035f388-bf03-4c82-b472-1e94902d8416,d5524b71-4e6a-4b46-92de-28b736c0f293,,,,,,,,,,,,,83.7,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7636d9-3cd3-4208-bd09-62cb9588e4dc,1000,1,00:22:42.996,22,42,17,Pressure,62,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.822117,,6a03bc8d-9f89-4360-b6bc-49a224eadc12,,10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,32.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035f388-bf03-4c82-b472-1e94902d8416,1001,1,00:22:43.848,22,43,30,Pass,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.356863,,da852c6f-f46f-4b83-98c8-98e0eb2b03f0,,6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,83.7,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,f1498eaa-1db0-43be-b202-635f2c9c3857,,24138.0,Joaquín José Marín Ruiz,33.72907,0.7874946,3.0,High Pass,107.5,61.8,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1498eaa-1db0-43be-b202-635f2c9c3857,1002,1,00:22:46.205,22,46,42,Ball Receipt*,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4035f388-bf03-4c82-b472-1e94902d8416,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,107.2,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da852c6f-f46f-4b83-98c8-98e0eb2b03f0,1003,1,00:22:46.205,22,46,10,Interception,62,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.0,,4035f388-bf03-4c82-b472-1e94902d8416,,5718.0,Rodrigo Moreno Machado,12.0,Right Midfield,12.6,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98d9fc48-3a7b-4992-8c15-b40f5dbe142f,1004,1,00:22:48.004,22,48,17,Pressure,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.74499,,4d769844-b846-4061-9ad8-0cc8b9ac05dd,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,101.7,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,7fac7793-6462-400d-9068-384a58c86e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d769844-b846-4061-9ad8-0cc8b9ac05dd,1005,1,00:22:48.420,22,48,2,Ball Recovery,62,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.0,,98d9fc48-3a7b-4992-8c15-b40f5dbe142f,,7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,20.3,24.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fac7793-6462-400d-9068-384a58c86e46,1006,1,00:22:48.420,22,48,43,Carry,62,360,Rayo Vallecano,4,From Throw In,207,Valencia,1.337274,,34e79f34-1ea1-4852-8a0a-de2cf901f430,,7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,20.3,24.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,4d769844-b846-4061-9ad8-0cc8b9ac05dd,98d9fc48-3a7b-4992-8c15-b40f5dbe142f,,,,,,,,,,,,,22.1,25.0,,,,,,,,,,,,,,e5c6a3e1-10cc-45cf-93fb-3df80b40e73e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5c6a3e1-10cc-45cf-93fb-3df80b40e73e,1007,1,00:22:49.433,22,49,17,Pressure,62,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.506746,,34e79f34-1ea1-4852-8a0a-de2cf901f430,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,96.5,51.6,,,,,,True,,,,,,,,,,,,,,,,,,,,,7fac7793-6462-400d-9068-384a58c86e46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34e79f34-1ea1-4852-8a0a-de2cf901f430,1008,1,00:22:49.757,22,49,30,Pass,62,360,Rayo Vallecano,4,From Throw In,207,Valencia,3.200084,,942986f2-3c0c-468f-a232-a37b68162345,,7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,22.1,25.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,a41e8941-fd18-4f10-9809-d0696ebe7011,e5c6a3e1-10cc-45cf-93fb-3df80b40e73e,10802.0,André Filipe Tavares Gomes,30.747032,-0.0553181,3.0,High Pass,52.8,23.3,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
