id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,interception,shot,counterpress,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,under_pressure,foul_committed,foul_won,out,clearance,ball_recovery,off_camera,duel,dribble,block,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,pass_cross,pass_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,block_offensive,block_deflection
038a50e1-d891-4d4b-84a6-b9aff9d6dac6,523,1,00:14:06.988,14,6,42,Ball Receipt*,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ecc4b32c-ec00-46ed-9ed2-6b5936978b3b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,39.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c41e3a93-fa63-447a-9cc7-d3dbc257d3ff,524,1,00:14:06.988,14,6,43,Carry,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.521174,,038a50e1-d891-4d4b-84a6-b9aff9d6dac6,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,39.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e13a89-5349-4d09-894f-d223b19b5b83,39.9,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e13a89-5349-4d09-894f-d223b19b5b83,525,1,00:14:09.509,14,9,30,Pass,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.807658,,d2536fda-2944-45cc-972e-3b1fad0b6e7e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,39.9,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,26.615221,1.9317658,1.0,Ground Pass,30.5,65.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2536fda-2944-45cc-972e-3b1fad0b6e7e,526,1,00:14:12.317,14,12,42,Ball Receipt*,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,52e13a89-5349-4d09-894f-d223b19b5b83,24138,Joaquín José Marín Ruiz,2,Right Back,30.5,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a633a6e-044c-4631-837b-49afbc3e13a3,527,1,00:14:12.317,14,12,43,Carry,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.061311,,51192209-427f-423b-a58e-12c05580757a,24138,Joaquín José Marín Ruiz,2,Right Back,30.5,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2536fda-2944-45cc-972e-3b1fad0b6e7e,34.0,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51192209-427f-423b-a58e-12c05580757a,528,1,00:14:12.378,14,12,30,Pass,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.981783,,3e963ac0-fb56-4d5d-bcf8-b6e12ce32c1a,24138,Joaquín José Marín Ruiz,2,Right Back,34.0,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,30.654364,0.2069922,1.0,Ground Pass,64.0,75.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e963ac0-fb56-4d5d-bcf8-b6e12ce32c1a,529,1,00:14:13.360,14,13,42,Ball Receipt*,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,51192209-427f-423b-a58e-12c05580757a,11539,Adrián Embarba Blázquez,21,Left Wing,64.0,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cd83842-b163-48fb-8bca-e3d01498fba8,530,1,00:14:13.360,14,13,43,Carry,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.16963,,0f4f3fb7-76f3-4930-9adf-1c1d4e7c0808,11539,Adrián Embarba Blázquez,21,Left Wing,64.0,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e963ac0-fb56-4d5d-bcf8-b6e12ce32c1a,69.2,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f4f3fb7-76f3-4930-9adf-1c1d4e7c0808,531,1,00:14:14.530,14,14,14,Dribble,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d15809a9-202d-4d71-b2bf-b9ea516e37bd,11539,Adrián Embarba Blázquez,21,Left Wing,69.2,74.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829d2328-49a2-4f43-9719-662c23395d01,566,1,00:14:55.644,14,55,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.908499,,900747d3-927a-41d9-88d0-0e4364f5dff0,11298,José Ignacio Martínez García,6,Left Back,44.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,19.412367,2.659514,2.0,Low Pass,27.4,9.1,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900747d3-927a-41d9-88d0-0e4364f5dff0,567,1,00:14:57.552,14,57,42,Ball Receipt*,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,829d2328-49a2-4f43-9719-662c23395d01,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,27.4,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b205c2a-7036-4148-bfef-51f5e071a64d,568,1,00:14:57.552,14,57,43,Carry,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.923524,,8887c381-0b2a-40b1-86b1-5a34a3762986,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,27.4,9.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,900747d3-927a-41d9-88d0-0e4364f5dff0,21.0,15.1,,,,,,,,,,,a4f8bf05-1925-4d28-88cf-d6e7ec6fee24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887c381-0b2a-40b1-86b1-5a34a3762986,569,1,00:14:58.157,14,58,17,Pressure,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.575915,,4b205c2a-7036-4148-bfef-51f5e071a64d,24149,José Antonio García Rabasco,13,Right Center Midfield,96.9,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f8bf05-1925-4d28-88cf-d6e7ec6fee24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4f8bf05-1925-4d28-88cf-d6e7ec6fee24,570,1,00:14:58.476,14,58,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.753525,,8887c381-0b2a-40b1-86b1-5a34a3762986,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,21.0,15.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,c909a419-cfa6-4316-acf3-9c32a2f51000,,,10612.0,Yoel Rodríguez Oterino,22.279139,2.2735803,1.0,Ground Pass,6.6,32.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c909a419-cfa6-4316-acf3-9c32a2f51000,571,1,00:15:00.229,15,0,42,Ball Receipt*,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a4f8bf05-1925-4d28-88cf-d6e7ec6fee24,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.6,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2c66b3e-c819-4ee3-b5d8-72ca7e63be2f,572,1,00:15:00.229,15,0,43,Carry,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.324301,,0c9b7e73-99c5-4a00-87da-5cc1889ddd00,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.6,32.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,c909a419-cfa6-4316-acf3-9c32a2f51000,5.9,24.5,,,,,,,,,,,e086d4cf-4815-4e59-b133-eb3c5b44f30d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e086d4cf-4815-4e59-b133-eb3c5b44f30d,573,1,00:15:01.055,15,1,17,Pressure,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.867315,,0c9b7e73-99c5-4a00-87da-5cc1889ddd00,23791,Víctor Casadesús Castaño,23,Center Forward,109.2,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c66b3e-c819-4ee3-b5d8-72ca7e63be2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c9b7e73-99c5-4a00-87da-5cc1889ddd00,574,1,00:15:01.553,15,1,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.936177,,807964b0-1656-47a4-8063-2dbd814f5b03,10612,Yoel Rodríguez Oterino,1,Goalkeeper,5.9,24.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,e086d4cf-4815-4e59-b133-eb3c5b44f30d,,,,,53.902225,-0.10594511,3.0,High Pass,59.5,18.8,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807964b0-1656-47a4-8063-2dbd814f5b03,575,1,00:15:04.490,15,4,2,Ball Recovery,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.0,,0c9b7e73-99c5-4a00-87da-5cc1889ddd00,27122,Simão Mate,10,Center Defensive Midfield,60.6,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56bc7855-d5ab-4f01-bbe2-5aaaaf3d1d77,576,1,00:15:04.490,15,4,43,Carry,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,3.289693,,4221d7c9-7c17-4a3b-8cdc-d2f6b124c3f7,27122,Simão Mate,10,Center Defensive Midfield,60.6,61.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,66cf3037-5841-4158-acdb-dbc6cd293198,61.5,76.4,,,,,,,,,,,807964b0-1656-47a4-8063-2dbd814f5b03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221d7c9-7c17-4a3b-8cdc-d2f6b124c3f7,577,1,00:15:07.101,15,7,17,Pressure,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.678193,,56bc7855-d5ab-4f01-bbe2-5aaaaf3d1d77,4711,Pablo Hernández Domínguez,17,Right Wing,57.5,5.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66cf3037-5841-4158-acdb-dbc6cd293198,578,1,00:15:07.779,15,7,14,Dribble,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.0,,bf61add7-6c0f-4f18-92cc-b1cbab4fbba8,27122,Simão Mate,10,Center Defensive Midfield,61.5,76.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf61add7-6c0f-4f18-92cc-b1cbab4fbba8,579,1,00:15:07.779,15,7,4,Duel,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,66cf3037-5841-4158-acdb-dbc6cd293198,4711,Pablo Hernández Domínguez,17,Right Wing,58.6,3.7,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
082f4278-05fa-4e2b-a9f3-815522e28b3e,580,1,00:15:08.692,15,8,17,Pressure,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.30253,,cb76936d-a929-43d5-8b53-d26bcc58dc2f,11542,Javier Guerra Rodríguez,23,Center Forward,64.0,7.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb76936d-a929-43d5-8b53-d26bcc58dc2f,581,1,00:15:08.843,15,8,30,Pass,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,3.686789,,082f4278-05fa-4e2b-a9f3-815522e28b3e,8801,Iván López Mendoza,2,Right Back,56.1,74.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,3bf549b4-fb24-4350-86b6-9f6d6a9effbc,,,,,58.795322,-0.49636045,3.0,High Pass,107.8,46.3,40.0,Right Foot,,9.0,Incomplete,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bf549b4-fb24-4350-86b6-9f6d6a9effbc,582,1,00:15:12.530,15,12,2,Ball Recovery,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,cb76936d-a929-43d5-8b53-d26bcc58dc2f,10612,Yoel Rodríguez Oterino,1,Goalkeeper,12.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457c43c-a56d-4fc5-9061-5694eb3b08e1,583,1,00:15:12.530,15,12,43,Carry,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,13.073108,,3bf549b4-fb24-4350-86b6-9f6d6a9effbc,10612,Yoel Rodríguez Oterino,1,Goalkeeper,12.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaa60299-8c49-4a10-af62-0473be4194ee,17.2,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaa60299-8c49-4a10-af62-0473be4194ee,584,1,00:15:25.603,15,25,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.354051,,7b92b763-9818-43c0-bb52-e6d8aa03b105,10612,Yoel Rodríguez Oterino,1,Goalkeeper,17.2,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,10.427847,-1.1457561,1.0,Ground Pass,21.5,28.1,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b92b763-9818-43c0-bb52-e6d8aa03b105,585,1,00:15:26.957,15,26,42,Ball Receipt*,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,eaa60299-8c49-4a10-af62-0473be4194ee,6914,Roberto Román Triguero,5,Left Center Back,21.5,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
