id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,foul_won,dribble,duel,counterpress,out,clearance,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block,substitution,foul_committed,ball_recovery,miscontrol,bad_behaviour,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,related_events_2,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
3c1a011f-3561-49dd-8152-29d7b81ae29e,1549,2,00:02:56.867,47,56,10,Interception,98,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,7c739ef5-b465-4611-9f6d-034ce19f484c,,18398,Omar Mascarell González,11,Left Defensive Midfield,41.2,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e90a3ee1-0a97-4bc0-9de1-5364733a69a0,1550,2,00:02:58.495,47,58,17,Pressure,98,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.496613,,ea409efb-6dd6-449e-b9d7-3c651a2d20e7,,27526,Rachid Aït-Atmane,9,Right Defensive Midfield,42.0,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea409efb-6dd6-449e-b9d7-3c651a2d20e7,1551,2,00:02:58.848,47,58,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.799677,,e90a3ee1-0a97-4bc0-9de1-5364733a69a0,,11539,Adrián Embarba Blázquez,17,Right Wing,71.9,31.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,27.67255,1.7745702,1.0,Ground Pass,66.3,58.2,40.0,Right Foot,f08e1a06-5cea-4195-8acc-cf5e2db94a38,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08e1a06-5cea-4195-8acc-cf5e2db94a38,1552,2,00:03:00.648,48,0,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ea409efb-6dd6-449e-b9d7-3c651a2d20e7,,11298,José Ignacio Martínez García,2,Right Back,66.3,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962fbc50-6747-45ec-91c7-f734a6fb4916,1553,2,00:03:00.648,48,0,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.068999,,e4976896-0c27-4706-907f-1a1fcd59f988,,11298,José Ignacio Martínez García,2,Right Back,66.3,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08e1a06-5cea-4195-8acc-cf5e2db94a38,65.4,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4976896-0c27-4706-907f-1a1fcd59f988,1554,2,00:03:00.717,48,0,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.228019,,68629be7-d29c-45ca-a3bb-76b0c3838b60,,11298,José Ignacio Martínez García,2,Right Back,65.4,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,23.853092,-2.4006755,1.0,Ground Pass,47.8,45.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68629be7-d29c-45ca-a3bb-76b0c3838b60,1555,2,00:03:02.945,48,2,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e4976896-0c27-4706-907f-1a1fcd59f988,,27144,Antonio Amaya Carazo,3,Right Center Back,47.8,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf779ab-f988-4974-a04e-bb3e941e53e6,1556,2,00:03:02.945,48,2,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.08,,68629be7-d29c-45ca-a3bb-76b0c3838b60,,27144,Antonio Amaya Carazo,3,Right Center Back,47.8,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5356092-8a8e-4a79-9a72-0af220dbb2f2,46.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5356092-8a8e-4a79-9a72-0af220dbb2f2,1557,2,00:03:03.025,48,3,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.649078,,78fb8e3c-afd3-45cd-9fec-aae004370524,,27144,Antonio Amaya Carazo,3,Right Center Back,46.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,18.76726,-1.4371885,1.0,Ground Pass,48.5,24.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78fb8e3c-afd3-45cd-9fec-aae004370524,1558,2,00:03:04.674,48,4,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d5356092-8a8e-4a79-9a72-0af220dbb2f2,,6713,Diego Javier Llorente Ríos,5,Left Center Back,48.5,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f5c8302-349f-4901-b9c9-d88bb9f01aee,1559,2,00:03:04.674,48,4,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.735829,,78fb8e3c-afd3-45cd-9fec-aae004370524,,6713,Diego Javier Llorente Ríos,5,Left Center Back,48.5,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79016b2d-7347-472a-9bfd-070308484eaf,47.6,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79016b2d-7347-472a-9bfd-070308484eaf,1560,2,00:03:06.410,48,6,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.92157,,28750889-5546-477b-917c-6755f6dd90a8,,6713,Diego Javier Llorente Ríos,5,Left Center Back,47.6,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,26.752943,1.8901829,1.0,Ground Pass,39.2,48.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28750889-5546-477b-917c-6755f6dd90a8,1561,2,00:03:08.332,48,8,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,79016b2d-7347-472a-9bfd-070308484eaf,,27144,Antonio Amaya Carazo,3,Right Center Back,39.2,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b5d5ee-f93b-467b-bcc0-bf8794e532c9,1562,2,00:03:08.332,48,8,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.487146,,28750889-5546-477b-917c-6755f6dd90a8,,27144,Antonio Amaya Carazo,3,Right Center Back,39.2,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b642caf-0662-4793-98f9-b9aa4570b3aa,40.4,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b642caf-0662-4793-98f9-b9aa4570b3aa,1563,2,00:03:09.819,48,9,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.887009,,fd86c41a-eeb6-40db-b65d-55acefdb4402,,27144,Antonio Amaya Carazo,3,Right Center Back,40.4,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,12.506398,0.031989083,1.0,Ground Pass,52.9,50.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd86c41a-eeb6-40db-b65d-55acefdb4402,1564,2,00:03:10.706,48,10,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7b642caf-0662-4793-98f9-b9aa4570b3aa,,11539,Adrián Embarba Blázquez,17,Right Wing,52.9,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b21843-0e35-47c2-949c-1e39539bd52e,1565,2,00:03:10.706,48,10,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.052341,,363731be-cdbf-4f9d-83de-e4509b382a89,,11539,Adrián Embarba Blázquez,17,Right Wing,52.9,50.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ee37d39-b396-4a52-a899-306c9200231e,48.5,51.7,,,,,,,,,fd86c41a-eeb6-40db-b65d-55acefdb4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363731be-cdbf-4f9d-83de-e4509b382a89,1566,2,00:03:11.550,48,11,17,Pressure,98,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.182336,,97b21843-0e35-47c2-949c-1e39539bd52e,,6602,Miguel Ángel Guerrero Martín,23,Center Forward,70.2,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ee37d39-b396-4a52-a899-306c9200231e,1567,2,00:03:11.758,48,11,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.038861,,f30379e7-ef20-4761-8c8b-d17e3de127c7,,11539,Adrián Embarba Blázquez,17,Right Wing,48.5,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,10.046392,2.7536926,1.0,Ground Pass,39.2,55.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f30379e7-ef20-4761-8c8b-d17e3de127c7,1568,2,00:03:12.797,48,12,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4ee37d39-b396-4a52-a899-306c9200231e,,27144,Antonio Amaya Carazo,3,Right Center Back,39.2,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cc926bd-0691-4f7d-a5af-00ca8fb273f0,1569,2,00:03:12.797,48,12,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.08,,f30379e7-ef20-4761-8c8b-d17e3de127c7,,27144,Antonio Amaya Carazo,3,Right Center Back,39.2,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f50eb7dd-8f0c-411a-b293-4d0c4f6f5019,39.6,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f50eb7dd-8f0c-411a-b293-4d0c4f6f5019,1570,2,00:03:12.877,48,12,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.440926,,c8ae2a33-3926-42e5-92fa-61e7822e0c79,,27144,Antonio Amaya Carazo,3,Right Center Back,39.6,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,26.324512,-1.7890532,1.0,Ground Pass,33.9,29.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ae2a33-3926-42e5-92fa-61e7822e0c79,1571,2,00:03:14.318,48,14,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f50eb7dd-8f0c-411a-b293-4d0c4f6f5019,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,33.9,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38df38fe-1494-408b-8518-36867f9475c1,1572,2,00:03:14.318,48,14,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.188556,,6cd94409-32da-455a-a7f8-3a536a8fa4c9,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,33.9,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ae2a33-3926-42e5-92fa-61e7822e0c79,39.7,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cd94409-32da-455a-a7f8-3a536a8fa4c9,1573,2,00:03:16.506,48,16,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.62368,,69f38222-03ca-4f41-b413-508abaf232d9,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,39.7,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,19.231485,-1.1187761,1.0,Ground Pass,48.1,9.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69f38222-03ca-4f41-b413-508abaf232d9,1574,2,00:03:18.130,48,18,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6cd94409-32da-455a-a7f8-3a536a8fa4c9,,6713,Diego Javier Llorente Ríos,5,Left Center Back,48.1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168a88cc-0fd7-4b26-9871-b953ceec802d,1575,2,00:03:18.130,48,18,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.693521,,260260cc-d17f-43bf-b301-c17285cab5cc,,6713,Diego Javier Llorente Ríos,5,Left Center Back,48.1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f38222-03ca-4f41-b413-508abaf232d9,56.1,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260260cc-d17f-43bf-b301-c17285cab5cc,1576,2,00:03:20.824,48,20,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.235476,,1655444e-542d-4cde-a42b-03cfde207a3d,,6713,Diego Javier Llorente Ríos,5,Left Center Back,56.1,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,9.486833,0.9652517,1.0,Ground Pass,61.5,18.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655444e-542d-4cde-a42b-03cfde207a3d,1577,2,00:03:22.059,48,22,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,260260cc-d17f-43bf-b301-c17285cab5cc,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,61.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1ec1aaa-4533-45f3-bd63-e494d7b8959e,1578,2,00:03:22.059,48,22,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.079999,,1655444e-542d-4cde-a42b-03cfde207a3d,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,61.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f490a1e4-eaab-48ab-82bf-cc3343373ca8,61.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f490a1e4-eaab-48ab-82bf-cc3343373ca8,1579,2,00:03:22.139,48,22,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.053077,,24cea7d1-5bf3-4fb4-961d-be12634b3d38,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,61.5,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,13.630847,-1.9622015,1.0,Ground Pass,56.3,5.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24cea7d1-5bf3-4fb4-961d-be12634b3d38,1580,2,00:03:23.192,48,23,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f490a1e4-eaab-48ab-82bf-cc3343373ca8,,6713,Diego Javier Llorente Ríos,5,Left Center Back,56.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68678e88-fe08-42be-8194-a84c34ece829,1581,2,00:03:23.192,48,23,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.969386,,24cea7d1-5bf3-4fb4-961d-be12634b3d38,,6713,Diego Javier Llorente Ríos,5,Left Center Back,56.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e0e665-0010-4c18-8062-647e3a431476,56.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98e0e665-0010-4c18-8062-647e3a431476,1582,2,00:03:24.162,48,24,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.536469,,5a7eaa7f-61f3-4e28-82a8-2528b9de218b,,6713,Diego Javier Llorente Ríos,5,Left Center Back,56.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,27.582785,2.430607,1.0,Ground Pass,35.2,26.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7eaa7f-61f3-4e28-82a8-2528b9de218b,1583,2,00:03:26.698,48,26,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,98e0e665-0010-4c18-8062-647e3a431476,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,35.2,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956861b-e556-440b-a6f0-c2d42e630cf0,1584,2,00:03:26.698,48,26,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.781859,,5a7eaa7f-61f3-4e28-82a8-2528b9de218b,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,35.2,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851ff261-df22-46c9-901f-a102f95888f1,33.9,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851ff261-df22-46c9-901f-a102f95888f1,1585,2,00:03:27.480,48,27,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.724901,,5ef73bca-dd35-436a-9b3c-f56a6b357878,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,33.9,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,36.672195,1.5080373,1.0,Ground Pass,36.2,66.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ef73bca-dd35-436a-9b3c-f56a6b357878,1586,2,00:03:29.205,48,29,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,851ff261-df22-46c9-901f-a102f95888f1,,27144,Antonio Amaya Carazo,3,Right Center Back,36.2,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3ed042-eec0-4385-a9a3-744528c235f2,1587,2,00:03:29.205,48,29,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.396708,,5ef73bca-dd35-436a-9b3c-f56a6b357878,,27144,Antonio Amaya Carazo,3,Right Center Back,36.2,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f7da0b-c63c-4483-b4f1-5e8ed47d8249,34.7,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0f7da0b-c63c-4483-b4f1-5e8ed47d8249,1588,2,00:03:30.601,48,30,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.850951,,09f1ec2c-f598-42d3-beb2-2525b3b5c75a,,27144,Antonio Amaya Carazo,3,Right Center Back,34.7,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,32.500153,-1.5677195,1.0,Ground Pass,34.8,21.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
