id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,counterpress,interception_outcome_id,interception_outcome_name,duel,shot,goalkeeper,clearance,foul_won,out,ball_recovery,block,dribble,foul_committed,miscontrol,substitution,bad_behaviour,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,interception,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events,clearance_left_foot,clearance_right_foot,pass_cross,duel_outcome_id,duel_outcome_name,clearance_other,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,pass_aerial_won,ball_recovery_recovery_failure,block_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,related_events_3,dribble_outcome_id,dribble_outcome_name
0de3a1a1-8ba4-4cd1-b1b8-f8e57e6d1ddf,17,1,00:00:09.516,0,9,10,Interception,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,4df83a75-e2ea-4f8c-8f4b-95ec5adef398,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,37.2,46.3,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd35305a-9140-4483-be22-806a0c11b64d,18,1,00:00:09.516,0,9,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.673244,,0de3a1a1-8ba4-4cd1-b1b8-f8e57e6d1ddf,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,37.2,46.3,,True,,,,,,,,,,,,,,,,,,,b5346c29-97ea-4fe7-9a24-15919e1f755e,cbf3488c-a9c6-427a-8029-b582c60a2cb9,30.0,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbf3488c-a9c6-427a-8029-b582c60a2cb9,19,1,00:00:10.858,0,10,17,Pressure,3,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.478347,,b5346c29-97ea-4fe7-9a24-15919e1f755e,,6566,Borja González Tomás,23,Center Forward,90.1,35.2,,,,,True,,,,,,,,,,,,,,,,cd35305a-9140-4483-be22-806a0c11b64d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5346c29-97ea-4fe7-9a24-15919e1f755e,20,1,00:00:11.189,0,11,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.953694,,7ab2bccd-3498-4e30-b394-b099db1a4f11,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,30.0,46.6,,True,,,,,,,,,,,,,,,,,,,cbf3488c-a9c6-427a-8029-b582c60a2cb9,,,,,26607.0,José Raúl Baena Urdiales,9.513149,-0.05258306,1.0,Ground Pass,39.5,46.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ab2bccd-3498-4e30-b394-b099db1a4f11,21,1,00:00:12.143,0,12,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b5346c29-97ea-4fe7-9a24-15919e1f755e,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,39.5,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa685a6f-dcdf-4a3b-9e88-4095d9fd052e,22,1,00:00:12.143,0,12,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.562671,,4f742158-0454-4300-90dc-b90f45f7485f,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,39.5,46.1,,True,,,,,,,,,,,,,,,,,,,66e3501d-c0bb-4d5e-a4a7-95be67ff09df,7ab2bccd-3498-4e30-b394-b099db1a4f11,40.1,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f742158-0454-4300-90dc-b90f45f7485f,23,1,00:00:12.485,0,12,17,Pressure,3,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.328723,,66e3501d-c0bb-4d5e-a4a7-95be67ff09df,,7170,Simone Verdi,19,Center Attacking Midfield,80.6,34.0,,,,,True,,,,,,,,,,,,,,,,fa685a6f-dcdf-4a3b-9e88-4095d9fd052e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62260ba7-bd39-43b6-a176-ae29d5b22f3e,24,1,00:00:12.582,0,12,17,Pressure,3,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.303825,,66e3501d-c0bb-4d5e-a4a7-95be67ff09df,,6712,Gonzalo Escalante,11,Left Defensive Midfield,78.9,35.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e3501d-c0bb-4d5e-a4a7-95be67ff09df,25,1,00:00:12.705,0,12,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.585348,,0b38019f-351e-4c09-b27d-5c85148bef8c,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,40.1,45.0,,True,,,,,,,,,,,,,,,,,,,4f742158-0454-4300-90dc-b90f45f7485f,62260ba7-bd39-43b6-a176-ae29d5b22f3e,,,,26848.0,Roberto Trashorras Gayoso,12.447088,0.893546,1.0,Ground Pass,47.9,54.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b38019f-351e-4c09-b27d-5c85148bef8c,26,1,00:00:13.291,0,13,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,66e3501d-c0bb-4d5e-a4a7-95be67ff09df,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,47.9,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36c315c3-e50f-46f5-aa77-4c06bc1df107,27,1,00:00:13.291,0,13,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.257588,,0b38019f-351e-4c09-b27d-5c85148bef8c,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,47.9,54.7,,True,,,,,,,,,,,,,,,,,,,27f82d52-ff44-4356-8dc0-086200152c58,ed7a8a17-37aa-4b45-9890-9a84a1f841d7,55.6,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f82d52-ff44-4356-8dc0-086200152c58,28,1,00:00:14.684,0,14,17,Pressure,3,360,Rayo Vallecano,1,Regular Play,322,Eibar,1.480519,,36c315c3-e50f-46f5-aa77-4c06bc1df107,,7170,Simone Verdi,19,Center Attacking Midfield,68.4,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed7a8a17-37aa-4b45-9890-9a84a1f841d7,29,1,00:00:17.548,0,17,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.301865,,7f2248d5-06e0-456e-9685-9ee72ab8026c,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,55.6,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,26.690823,-1.0098141,1.0,Ground Pass,69.8,3.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f2248d5-06e0-456e-9685-9ee72ab8026c,30,1,00:00:18.850,0,18,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ed7a8a17-37aa-4b45-9890-9a84a1f841d7,,7900,Tiago Manuel Dias Correia,21,Left Wing,69.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f79b43b6-bbc3-445e-9da2-6fd36a0a7793,31,1,00:00:18.850,0,18,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.093663,,414950df-9cb3-4eb8-b7de-2a551b5a3180,,7900,Tiago Manuel Dias Correia,21,Left Wing,69.8,3.8,,,,,,,,,,,,,,,,,,,,,7f2248d5-06e0-456e-9685-9ee72ab8026c,,69.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414950df-9cb3-4eb8-b7de-2a551b5a3180,32,1,00:00:18.944,0,18,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.352448,,ba42a5a0-77bb-4802-8c01-e91973aa739c,,7900,Tiago Manuel Dias Correia,21,Left Wing,69.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,13.72953,1.110406,1.0,Ground Pass,75.9,16.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba42a5a0-77bb-4802-8c01-e91973aa739c,33,1,00:00:20.296,0,20,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,414950df-9cb3-4eb8-b7de-2a551b5a3180,,11542,Javier Guerra Rodríguez,23,Center Forward,75.9,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553cd34c-841a-4f24-9339-5756189ea029,34,1,00:00:20.296,0,20,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.841074,,9dc69127-5e40-4a2b-91fd-10d80b987b92,,11542,Javier Guerra Rodríguez,23,Center Forward,75.9,16.1,,True,,,,,,,,,,,,,,,,,,,b8053b56-f064-4a42-a47b-5f1ffec7681d,ba42a5a0-77bb-4802-8c01-e91973aa739c,75.1,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc69127-5e40-4a2b-91fd-10d80b987b92,35,1,00:00:20.920,0,20,17,Pressure,3,360,Rayo Vallecano,1,Regular Play,322,Eibar,2.382161,,553cd34c-841a-4f24-9339-5756189ea029,,6712,Gonzalo Escalante,11,Left Defensive Midfield,43.6,62.9,,,,,,,,,,,,,,,,,,,,,b8053b56-f064-4a42-a47b-5f1ffec7681d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8053b56-f064-4a42-a47b-5f1ffec7681d,36,1,00:00:23.137,0,23,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.251142,,5dccb51f-7c51-4588-ae5d-083b2b39662f,,11542,Javier Guerra Rodríguez,23,Center Forward,75.1,16.6,,True,,,,,,,,,,,,,,,,,,,9dc69127-5e40-4a2b-91fd-10d80b987b92,,,,,10727.0,Răzvan Dincă Raț,14.169333,-1.6697627,1.0,Ground Pass,73.7,2.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dccb51f-7c51-4588-ae5d-083b2b39662f,37,1,00:00:24.388,0,24,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b8053b56-f064-4a42-a47b-5f1ffec7681d,,10727,Răzvan Dincă Raț,6,Left Back,73.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6e78042-5009-4444-8e9d-e907c60d1ce9,38,1,00:00:24.388,0,24,43,Carry,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.868554,,5dccb51f-7c51-4588-ae5d-083b2b39662f,,10727,Răzvan Dincă Raț,6,Left Back,73.7,2.5,,,,,,,,,,,,,,,,,,,,,fbfef052-2c01-4363-8417-fe451582d929,,73.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbfef052-2c01-4363-8417-fe451582d929,39,1,00:00:25.257,0,25,30,Pass,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.849489,,04420880-ac99-4994-8f2b-762bec855116,,10727,Răzvan Dincă Raț,6,Left Back,73.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,43.375683,0.5534674,3.0,High Pass,110.6,25.3,38.0,Left Foot,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04420880-ac99-4994-8f2b-762bec855116,40,1,00:00:28.106,0,28,42,Ball Receipt*,3,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fbfef052-2c01-4363-8417-fe451582d929,,11542,Javier Guerra Rodríguez,23,Center Forward,110.6,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db5a75e4-6dba-48ba-b281-145372769391,79,1,00:02:12.389,2,12,30,Pass,6,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.48974,,2a48cb03-ce90-4e70-9d5e-0408d7cc311d,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,63.48937,-0.54474145,3.0,High Pass,60.3,3.1,40.0,Right Foot,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a48cb03-ce90-4e70-9d5e-0408d7cc311d,80,1,00:02:15.879,2,15,42,Ball Receipt*,6,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,db5a75e4-6dba-48ba-b281-145372769391,,7900,Tiago Manuel Dias Correia,21,Left Wing,60.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb270ce5-e9cc-4957-81e8-9dba5fd30c6d,81,1,00:02:15.879,2,15,30,Pass,6,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.469133,,81e73e2e-fa1a-41e3-a16b-7a4ec7519bb4,,7900,Tiago Manuel Dias Correia,21,Left Wing,60.3,3.1,,,,,,,,,,,,,,,,,,,,,c6282ff0-004b-4e0f-8c8f-8c8e1c37b9fb,,,,,11542.0,Javier Guerra Rodríguez,9.571311,1.093131,3.0,High Pass,64.7,11.6,37.0,Head,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e73e2e-fa1a-41e3-a16b-7a4ec7519bb4,82,1,00:02:17.348,2,17,42,Ball Receipt*,6,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,cb270ce5-e9cc-4957-81e8-9dba5fd30c6d,,11542,Javier Guerra Rodríguez,23,Center Forward,63.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99b1dde9-8b86-42a3-8b73-028618b90126,83,1,00:02:17.348,2,17,4,Duel,6,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,c6282ff0-004b-4e0f-8c8f-8c8e1c37b9fb,,11542,Javier Guerra Rodríguez,23,Center Forward,64.7,11.6,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6282ff0-004b-4e0f-8c8f-8c8e1c37b9fb,84,1,00:02:17.348,2,17,9,Clearance,6,360,Rayo Vallecano,7,From Goal Kick,322,Eibar,0.0,,99b1dde9-8b86-42a3-8b73-028618b90126,,6837,Mauro Javier Dos Santos,3,Right Center Back,55.4,68.5,,True,,,,,,,,,,,,,,,,,,,cb270ce5-e9cc-4957-81e8-9dba5fd30c6d,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c433ea-6f31-40d6-bea6-953f91d0b9ff,85,1,00:02:18.099,2,18,2,Ball Recovery,6,360,Rayo Vallecano,7,From Goal Kick,322,Eibar,0.0,,,,6742,Sergio Gontán Gallardo,17,Right Wing,61.2,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234ea17-f9a7-4827-b2f1-f7d347c8482c,86,1,00:02:18.099,2,18,43,Carry,6,360,Rayo Vallecano,7,From Goal Kick,322,Eibar,1.746812,,19cb6fd6-0f3b-4f33-b2be-b2bb0b4cf2f4,,6742,Sergio Gontán Gallardo,17,Right Wing,61.2,69.1,,,,,,,,,,,,,,,,,,,,,60c433ea-6f31-40d6-bea6-953f91d0b9ff,,62.0,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19cb6fd6-0f3b-4f33-b2be-b2bb0b4cf2f4,87,1,00:02:19.846,2,19,30,Pass,6,360,Rayo Vallecano,7,From Goal Kick,322,Eibar,1.86638,,c6a3f294-dfd3-420b-955c-0528558ef2a1,,6742,Sergio Gontán Gallardo,17,Right Wing,62.0,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,6699.0,Ander Capa Rodríguez,18.015549,2.7425318,1.0,Ground Pass,45.4,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
