id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,related_events_3,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,pass_switch,ball_recovery_recovery_failure,pass_aerial_won,miscontrol_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name
30ed336a-2f0d-4cbc-8346-77327269171f,29,1,00:00:16.084,0,16,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.546411,,767db1b5-b276-4dbc-af97-9be120e0b580,3292,Abdoulaye Doucouré,9,Right Defensive Midfield,69.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767db1b5-b276-4dbc-af97-9be120e0b580,30,1,00:00:16.545,0,16,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.225969,,30ed336a-2f0d-4cbc-8346-77327269171f,4711,Pablo Hernández Domínguez,17,Right Wing,49.2,14.0,6914.0,Roberto Román Triguero,22.472204,-0.5633163,1.0,Ground Pass,68.2,2.0,40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,8aa69ff3-8973-4625-a1a2-1915ca42372d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aa69ff3-8973-4625-a1a2-1915ca42372d,31,1,00:00:17.771,0,17,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,767db1b5-b276-4dbc-af97-9be120e0b580,6914,Roberto Román Triguero,6,Left Back,68.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e805ef7-879e-4acc-84c5-5714f1f9e16c,32,1,00:00:17.771,0,17,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.273625,,8aa69ff3-8973-4625-a1a2-1915ca42372d,6914,Roberto Román Triguero,6,Left Back,68.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d208d3aa-3342-4b1d-a3ce-3618a7557f28,91.6,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d208d3aa-3342-4b1d-a3ce-3618a7557f28,33,1,00:00:21.044,0,21,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.536944,,2828533d-0be9-4d6e-bdcd-aa51574da5e1,6914,Roberto Román Triguero,6,Left Back,91.6,8.2,11539.0,Adrián Embarba Blázquez,16.491512,-0.3658678,1.0,Ground Pass,107.0,2.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828533d-0be9-4d6e-bdcd-aa51574da5e1,34,1,00:00:22.581,0,22,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,d208d3aa-3342-4b1d-a3ce-3618a7557f28,11539,Adrián Embarba Blázquez,21,Left Wing,107.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49cd4979-3c76-42aa-be28-008ce24e0f65,35,1,00:00:22.581,0,22,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.632212,,2828533d-0be9-4d6e-bdcd-aa51574da5e1,11539,Adrián Embarba Blázquez,21,Left Wing,107.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bab07d85-d1d9-498c-8e8a-2ff16e00c043,113.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bab07d85-d1d9-498c-8e8a-2ff16e00c043,36,1,00:00:24.213,0,24,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.13142,,6a33bd40-8262-471a-ab11-b90b970692a5,11539,Adrián Embarba Blázquez,21,Left Wing,113.3,2.3,26685.0,Nicolás Ladislao Fedor Flores,28.402817,1.5848799,2.0,Low Pass,112.9,30.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,f2cfd95f-2190-4919-bddf-1af1edcb89ed,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a33bd40-8262-471a-ab11-b90b970692a5,37,1,00:00:25.345,0,25,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,bab07d85-d1d9-498c-8e8a-2ff16e00c043,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,112.3,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2cfd95f-2190-4919-bddf-1af1edcb89ed,38,1,00:00:25.345,0,25,9,Clearance,2,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.0,,bab07d85-d1d9-498c-8e8a-2ff16e00c043,4498,Jean-Sylvain Claude Babin,3,Right Center Back,7.2,49.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06a54dea-dd29-4fd2-9133-596d72caa0bf,39,1,00:00:26.573,0,26,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.324348,,3d1f9bd5-5776-4a11-8663-f98ebc2ddb1a,6914,Roberto Román Triguero,6,Left Back,96.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521690c4-d95d-410f-afd7-3aecefe65537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521690c4-d95d-410f-afd7-3aecefe65537,40,1,00:00:26.761,0,26,2,Ball Recovery,2,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.0,,06a54dea-dd29-4fd2-9133-596d72caa0bf,3292,Abdoulaye Doucouré,9,Right Defensive Midfield,20.4,69.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d1f9bd5-5776-4a11-8663-f98ebc2ddb1a,41,1,00:00:26.761,0,26,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,1049,Granada,1.425761,,06a54dea-dd29-4fd2-9133-596d72caa0bf,3292,Abdoulaye Doucouré,9,Right Defensive Midfield,20.4,69.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,521690c4-d95d-410f-afd7-3aecefe65537,16.7,69.6,c52dddcd-021d-4583-83ad-116990932d65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c52dddcd-021d-4583-83ad-116990932d65,42,1,00:00:28.187,0,28,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.290961,,95b30f59-248c-4981-81d2-4a2b042e5b29,3292,Abdoulaye Doucouré,9,Right Defensive Midfield,16.7,69.6,,,3.753665,-2.4127378,1.0,Ground Pass,13.9,67.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95b30f59-248c-4981-81d2-4a2b042e5b29,43,1,00:00:28.478,0,28,10,Interception,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,c52dddcd-021d-4583-83ad-116990932d65,11539,Adrián Embarba Blázquez,21,Left Wing,106.2,13.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397e171f-ebe0-4394-ac8c-6b08134a37a3,44,1,00:00:30.423,0,30,2,Ball Recovery,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,26797,Francisco Medina Luna,19,Center Attacking Midfield,100.2,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90fba57b-2a20-44d1-8c6e-5f94ab6b91c0,45,1,00:00:30.479,0,30,16,Shot,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.266471,,adff0fa6-013c-416b-b19b-624b2c38db58,26797,Francisco Medina Luna,19,Center Attacking Midfield,98.7,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03830727,120.0,50.1,0.4,91.0,Half Volley,True,38.0,Left Foot,87.0,Open Play,98.0,Off T,83.6,44.4,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,118.4,40.6,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,False,102.1,43.6,7158.0,Cristiano Biraghi,6.0,Left Back,False,102.5,31.5,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,False,102.4,27.9,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,103.8,19.6,4546.0,Dimitri Foulquier,2.0,Right Back,False,106.3,10.5,3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,False,99.9,24.5,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,False,88.5,42.3,26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,False,99.3,10.3,6680.0,Rubén Rochina Naixes,12.0,Right Midfield,False,96.7,21.1,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,96.8,13.2,6914.0,Roberto Román Triguero,6.0,Left Back,True,100.8,21.5,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,True,92.9,23.2,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,True,85.3,17.5,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,True,,,,,,,,,,,,,,,,,,,,,,,
adff0fa6-013c-416b-b19b-624b2c38db58,46,1,00:00:31.746,0,31,23,Goal Keeper,2,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.0,,90fba57b-2a20-44d1-8c6e-5f94ab6b91c0,27240,Jesús Fernández Collado,1,Goalkeeper,1.7,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,39.5,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,
0dcd55e6-0f91-4f1e-9358-abf86bb8291f,67,1,00:01:39.190,1,39,30,Pass,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.511302,,9041fd4e-a9c2-454c-b15d-8bec9d56a5c8,24138,Joaquín José Marín Ruiz,2,Right Back,41.9,80.0,26797.0,Francisco Medina Luna,14.746186,-0.3968777,3.0,High Pass,55.5,74.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,9f8aad10-5896-4f53-96f5-d2490942dc50,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041fd4e-a9c2-454c-b15d-8bec9d56a5c8,68,1,00:01:40.701,1,40,42,Ball Receipt*,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0dcd55e6-0f91-4f1e-9358-abf86bb8291f,26797,Francisco Medina Luna,19,Center Attacking Midfield,54.2,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0603b71-15c3-45c0-ab8a-780d9818ee19,69,1,00:01:40.701,1,40,4,Duel,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,9f8aad10-5896-4f53-96f5-d2490942dc50,26797,Francisco Medina Luna,19,Center Attacking Midfield,55.5,74.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,
9f8aad10-5896-4f53-96f5-d2490942dc50,70,1,00:01:40.701,1,40,9,Clearance,4,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,0dcd55e6-0f91-4f1e-9358-abf86bb8291f,7158,Cristiano Biraghi,6,Left Back,64.6,5.8,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,c0603b71-15c3-45c0-ab8a-780d9818ee19,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,
e33ed0e0-b3e6-4d7f-be75-1f222fa74d2d,71,1,00:01:54.905,1,54,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.41565,,d2da7667-2016-4116-8ae5-c3961130214e,24138,Joaquín José Marín Ruiz,2,Right Back,67.3,80.0,26685.0,Nicolás Ladislao Fedor Flores,25.468609,-0.35279647,3.0,High Pass,91.2,71.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2da7667-2016-4116-8ae5-c3961130214e,72,1,00:01:56.320,1,56,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e33ed0e0-b3e6-4d7f-be75-1f222fa74d2d,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,91.2,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9808281e-851d-406d-8820-58197f532b35,73,1,00:01:56.320,1,56,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.159997,,4cf9541e-944b-4dde-a766-105ebbe431e4,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,91.2,71.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,816021a8-91d3-4a6d-95a2-fa2653ee6379,84.3,75.9,d2da7667-2016-4116-8ae5-c3961130214e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816021a8-91d3-4a6d-95a2-fa2653ee6379,74,1,00:01:56.558,1,56,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,1.88271,,9808281e-851d-406d-8820-58197f532b35,7158,Cristiano Biraghi,6,Left Back,26.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf9541e-944b-4dde-a766-105ebbe431e4,75,1,00:01:58.480,1,58,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.246879,,94df4e21-1a10-4c0c-88f6-3d90575a4503,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,84.3,75.9,26797.0,Francisco Medina Luna,12.788276,-0.21273178,1.0,Ground Pass,96.8,73.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff8df7b-571d-4bd5-ac55-3d0c6c9258c6,76,1,00:01:59.641,1,59,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,2.623227,,70dd71fd-4282-4739-a0ab-db05d84e59e9,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,28.5,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94df4e21-1a10-4c0c-88f6-3d90575a4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94df4e21-1a10-4c0c-88f6-3d90575a4503,77,1,00:01:59.727,1,59,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4cf9541e-944b-4dde-a766-105ebbe431e4,26797,Francisco Medina Luna,19,Center Attacking Midfield,96.8,73.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,eff8df7b-571d-4bd5-ac55-3d0c6c9258c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70dd71fd-4282-4739-a0ab-db05d84e59e9,78,1,00:01:59.727,1,59,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.852979,,94df4e21-1a10-4c0c-88f6-3d90575a4503,26797,Francisco Medina Luna,19,Center Attacking Midfield,96.8,73.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c2da7252-e65b-42a0-90a0-937e4f2ae600,104.1,74.8,c9604666-81d7-4d2e-ad23-c65b97504641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff8df7b-571d-4bd5-ac55-3d0c6c9258c6,,,,,,,,,,,,
